variant,country,year,gender,oldagedependencyratio2069
estimates,270,1950,male,2.474
estimates,270,1951,male,2.473
estimates,270,1952,male,2.43
estimates,270,1953,male,2.338
estimates,270,1954,male,2.207
estimates,270,1955,male,2.038
estimates,270,1956,male,2.033
estimates,270,1957,male,1.993
estimates,270,1958,male,1.93
estimates,270,1959,male,1.836
estimates,270,1960,male,1.71
estimates,270,1961,male,1.755
estimates,270,1962,male,1.769
estimates,270,1963,male,1.763
estimates,270,1964,male,1.749
estimates,270,1965,male,1.724
estimates,270,1966,male,1.822
estimates,270,1967,male,1.895
estimates,270,1968,male,1.946
estimates,270,1969,male,1.98
estimates,270,1970,male,1.996
estimates,270,1971,male,2.168
estimates,270,1972,male,2.323
estimates,270,1973,male,2.457
estimates,270,1974,male,2.58
estimates,270,1975,male,2.698
estimates,270,1976,male,2.959
estimates,270,1977,male,3.205
estimates,270,1978,male,3.426
estimates,270,1979,male,3.598
estimates,270,1980,male,3.726
estimates,270,1981,male,3.85
estimates,270,1982,male,3.931
estimates,270,1983,male,3.965
estimates,270,1984,male,3.951
estimates,270,1985,male,3.894
estimates,270,1986,male,3.878
estimates,270,1987,male,3.82
estimates,270,1988,male,3.744
estimates,270,1989,male,3.669
estimates,270,1990,male,3.606
estimates,270,1991,male,3.711
estimates,270,1992,male,3.826
estimates,270,1993,male,3.934
estimates,270,1994,male,4.019
estimates,270,1995,male,4.07
estimates,270,1996,male,4.117
estimates,270,1997,male,4.129
estimates,270,1998,male,4.118
estimates,270,1999,male,4.099
estimates,270,2000,male,4.074
estimates,270,2001,male,4.051
estimates,270,2002,male,4.005
estimates,270,2003,male,3.945
estimates,270,2004,male,3.873
estimates,270,2005,male,3.789
estimates,270,2006,male,3.756
estimates,270,2007,male,3.703
estimates,270,2008,male,3.642
estimates,270,2009,male,3.588
estimates,270,2010,male,3.543
estimates,270,2011,male,3.565
estimates,270,2012,male,3.582
estimates,270,2013,male,3.585
estimates,270,2014,male,3.558
estimates,270,2015,male,3.499
medium_variant,270,2015,male,3.499
medium_variant,270,2016,male,3.472
medium_variant,270,2017,male,3.412
medium_variant,270,2018,male,3.341
medium_variant,270,2019,male,3.272
medium_variant,270,2020,male,3.216
medium_variant,270,2021,male,3.221
medium_variant,270,2022,male,3.221
medium_variant,270,2023,male,3.215
medium_variant,270,2024,male,3.202
medium_variant,270,2025,male,3.182
medium_variant,270,2026,male,3.206
medium_variant,270,2027,male,3.216
medium_variant,270,2028,male,3.215
medium_variant,270,2029,male,3.203
medium_variant,270,2030,male,3.181
medium_variant,270,2031,male,3.196
medium_variant,270,2032,male,3.194
