variant,country,year,gender,oldagedependencyratio2069
estimates,616,1950,male,4.444
estimates,616,1951,male,4.447
estimates,616,1952,male,4.429
estimates,616,1953,male,4.394
estimates,616,1954,male,4.345
estimates,616,1955,male,4.287
estimates,616,1956,male,4.368
estimates,616,1957,male,4.439
estimates,616,1958,male,4.493
estimates,616,1959,male,4.526
estimates,616,1960,male,4.534
estimates,616,1961,male,4.673
estimates,616,1962,male,4.797
estimates,616,1963,male,4.913
estimates,616,1964,male,5.034
estimates,616,1965,male,5.162
estimates,616,1966,male,5.371
estimates,616,1967,male,5.565
estimates,616,1968,male,5.742
estimates,616,1969,male,5.909
estimates,616,1970,male,6.07
estimates,616,1971,male,6.316
estimates,616,1972,male,6.53
estimates,616,1973,male,6.721
estimates,616,1974,male,6.905
estimates,616,1975,male,7.088
estimates,616,1976,male,7.377
estimates,616,1977,male,7.632
estimates,616,1978,male,7.845
estimates,616,1979,male,8.006
estimates,616,1980,male,8.118
estimates,616,1981,male,8.285
estimates,616,1982,male,8.416
estimates,616,1983,male,8.476
estimates,616,1984,male,8.406
estimates,616,1985,male,8.184
estimates,616,1986,male,8.054
estimates,616,1987,male,7.796
estimates,616,1988,male,7.49
estimates,616,1989,male,7.232
estimates,616,1990,male,7.068
estimates,616,1991,male,7.176
estimates,616,1992,male,7.329
estimates,616,1993,male,7.495
estimates,616,1994,male,7.637
estimates,616,1995,male,7.738
estimates,616,1996,male,8.028
estimates,616,1997,male,8.276
estimates,616,1998,male,8.481
estimates,616,1999,male,8.64
estimates,616,2000,male,8.754
estimates,616,2001,male,9.035
estimates,616,2002,male,9.266
estimates,616,2003,male,9.45
estimates,616,2004,male,9.594
estimates,616,2005,male,9.702
estimates,616,2006,male,9.935
estimates,616,2007,male,10.149
estimates,616,2008,male,10.319
estimates,616,2009,male,10.406
estimates,616,2010,male,10.4
estimates,616,2011,male,10.456
estimates,616,2012,male,10.435
estimates,616,2013,male,10.403
estimates,616,2014,male,10.447
estimates,616,2015,male,10.613
medium_variant,616,2015,male,10.613
medium_variant,616,2016,male,11.003
medium_variant,616,2017,male,11.486
medium_variant,616,2018,male,12.042
medium_variant,616,2019,male,12.641
medium_variant,616,2020,male,13.268
medium_variant,616,2021,male,14.044
medium_variant,616,2022,male,14.836
medium_variant,616,2023,male,15.642
medium_variant,616,2024,male,16.462
medium_variant,616,2025,male,17.288
medium_variant,616,2026,male,18.215
medium_variant,616,2027,male,19.129
medium_variant,616,2028,male,19.99
medium_variant,616,2029,male,20.743
medium_variant,616,2030,male,21.356
medium_variant,616,2031,male,21.917
medium_variant,616,2032,male,22.34
medium_variant,616,2033,male,22.655
medium_variant,616,2034,male,22.903
medium_variant,616,2035,male,23.112
medium_variant,616,2036,male,23.348
medium_variant,616,2037,male,23.538
medium_variant,616,2038,male,23.717
medium_variant,616,2039,male,23.921
medium_variant,616,2040,male,24.176
medium_variant,616,2041,male,24.585
medium_variant,616,2042,male,25.035
medium_variant,616,2043,male,25.532
medium_variant,616,2044,male,26.09
medium_variant,616,2045,male,26.726
medium_variant,616,2046,male,27.576
medium_variant,616,2047,male,28.474
medium_variant,616,2048,male,29.438
medium_variant,616,2049,male,30.491
medium_variant,616,2050,male,31.646
medium_variant,616,2051,male,33.006
medium_variant,616,2052,male,34.435
medium_variant,616,2053,male,35.895
medium_variant,616,2054,male,37.322
medium_variant,616,2055,male,38.678
medium_variant,616,2056,male,39.969
medium_variant,616,2057,male,41.123
medium_variant,616,2058,male,42.174
medium_variant,616,2059,male,43.171
medium_variant,616,2060,male,44.136
medium_variant,616,2061,male,44.981
medium_variant,616,2062,male,45.737
medium_variant,616,2063,male,46.388
medium_variant,616,2064,male,46.903
medium_variant,616,2065,male,47.269
medium_variant,616,2066,male,47.427
medium_variant,616,2067,male,47.411
medium_variant,616,2068,male,47.248
medium_variant,616,2069,male,46.977
medium_variant,616,2070,male,46.644
medium_variant,616,2071,male,46.239
medium_variant,616,2072,male,45.711
medium_variant,616,2073,male,45.155
medium_variant,616,2074,male,44.697
medium_variant,616,2075,male,44.428
medium_variant,616,2076,male,44.382
medium_variant,616,2077,male,44.455
medium_variant,616,2078,male,44.618
medium_variant,616,2079,male,44.817
medium_variant,616,2080,male,45.037
medium_variant,616,2081,male,45.302
medium_variant,616,2082,male,45.515
medium_variant,616,2083,male,45.712
medium_variant,616,2084,male,45.924
medium_variant,616,2085,male,46.164
medium_variant,616,2086,male,46.378
medium_variant,616,2087,male,46.538
medium_variant,616,2088,male,46.662
medium_variant,616,2089,male,46.776
medium_variant,616,2090,male,46.911
medium_variant,616,2091,male,46.944
medium_variant,616,2092,male,46.927
medium_variant,616,2093,male,46.898
medium_variant,616,2094,male,46.887
medium_variant,616,2095,male,46.915
medium_variant,616,2096,male,46.777
medium_variant,616,2097,male,46.628
medium_variant,616,2098,male,46.484
medium_variant,616,2099,male,46.362
