variant,region,year,oldagedependencyratio2064
estimates,911,1950,8.432
estimates,911,1951,8.314
estimates,911,1952,8.158
estimates,911,1953,7.972
estimates,911,1954,7.765
estimates,911,1955,7.542
estimates,911,1956,7.536
estimates,911,1957,7.504
estimates,911,1958,7.447
estimates,911,1959,7.368
estimates,911,1960,7.268
estimates,911,1961,7.316
estimates,911,1962,7.334
estimates,911,1963,7.327
estimates,911,1964,7.297
estimates,911,1965,7.246
estimates,911,1966,7.312
estimates,911,1967,7.351
estimates,911,1968,7.366
estimates,911,1969,7.36
estimates,911,1970,7.335
estimates,911,1971,7.41
estimates,911,1972,7.458
estimates,911,1973,7.484
estimates,911,1974,7.489
estimates,911,1975,7.478
estimates,911,1976,7.544
estimates,911,1977,7.586
estimates,911,1978,7.606
estimates,911,1979,7.608
estimates,911,1980,7.596
estimates,911,1981,7.648
estimates,911,1982,7.675
estimates,911,1983,7.681
estimates,911,1984,7.669
estimates,911,1985,7.641
estimates,911,1986,7.682
estimates,911,1987,7.7
estimates,911,1988,7.699
estimates,911,1989,7.681
estimates,911,1990,7.65
estimates,911,1991,7.669
estimates,911,1992,7.668
estimates,911,1993,7.652
estimates,911,1994,7.625
estimates,911,1995,7.591
estimates,911,1996,7.61
estimates,911,1997,7.607
estimates,911,1998,7.582
estimates,911,1999,7.54
estimates,911,2000,7.482
estimates,911,2001,7.493
estimates,911,2002,7.485
estimates,911,2003,7.459
estimates,911,2004,7.42
estimates,911,2005,7.372
estimates,911,2006,7.375
estimates,911,2007,7.362
estimates,911,2008,7.336
estimates,911,2009,7.299
estimates,911,2010,7.252
estimates,911,2011,7.247
estimates,911,2012,7.227
estimates,911,2013,7.197
estimates,911,2014,7.163
estimates,911,2015,7.128
medium_variant,911,2015,7.128
medium_variant,911,2016,7.129
medium_variant,911,2017,7.121
medium_variant,911,2018,7.106
medium_variant,911,2019,7.087
medium_variant,911,2020,7.063
medium_variant,911,2021,7.068
medium_variant,911,2022,7.063
medium_variant,911,2023,7.053
medium_variant,911,2024,7.04
medium_variant,911,2025,7.027
medium_variant,911,2026,7.04
medium_variant,911,2027,7.047
medium_variant,911,2028,7.052
medium_variant,911,2029,7.056
medium_variant,911,2030,7.062
medium_variant,911,2031,7.09
medium_variant,911,2032,7.114
medium_variant,911,2033,7.137
medium_variant,911,2034,7.163
medium_variant,911,2035,7.192
medium_variant,911,2036,7.24
medium_variant,911,2037,7.287
medium_variant,911,2038,7.336
medium_variant,911,2039,7.389
medium_variant,911,2040,7.448
medium_variant,911,2041,7.521
medium_variant,911,2042,7.596
medium_variant,911,2043,7.674
medium_variant,911,2044,7.759
medium_variant,911,2045,7.855
medium_variant,911,2046,7.965
medium_variant,911,2047,8.078
medium_variant,911,2048,8.197
medium_variant,911,2049,8.324
medium_variant,911,2050,8.459
medium_variant,911,2051,8.603
medium_variant,911,2052,8.75
medium_variant,911,2053,8.902
medium_variant,911,2054,9.059
medium_variant,911,2055,9.223
medium_variant,911,2056,9.393
medium_variant,911,2057,9.564
medium_variant,911,2058,9.74
medium_variant,911,2059,9.922
medium_variant,911,2060,10.113
medium_variant,911,2061,10.304
medium_variant,911,2062,10.497
medium_variant,911,2063,10.698
medium_variant,911,2064,10.911
medium_variant,911,2065,11.141
medium_variant,911,2066,11.376
medium_variant,911,2067,11.62
medium_variant,911,2068,11.874
medium_variant,911,2069,12.14
medium_variant,911,2070,12.42
medium_variant,911,2071,12.698
medium_variant,911,2072,12.982
medium_variant,911,2073,13.274
medium_variant,911,2074,13.576
medium_variant,911,2075,13.889
medium_variant,911,2076,14.193
medium_variant,911,2077,14.501
medium_variant,911,2078,14.816
medium_variant,911,2079,15.139
medium_variant,911,2080,15.474
medium_variant,911,2081,15.796
medium_variant,911,2082,16.123
medium_variant,911,2083,16.457
medium_variant,911,2084,16.8
medium_variant,911,2085,17.155
medium_variant,911,2086,17.495
medium_variant,911,2087,17.84
medium_variant,911,2088,18.193
medium_variant,911,2089,18.558
