variant,region,year,oldagedependencyratio2064
estimates,5501,1950,7.346
estimates,5501,1951,7.344
estimates,5501,1952,7.348
estimates,5501,1953,7.324
estimates,5501,1954,7.238
estimates,5501,1955,7.078
estimates,5501,1956,7.08
estimates,5501,1957,7.022
estimates,5501,1958,6.932
estimates,5501,1959,6.841
estimates,5501,1960,6.766
estimates,5501,1961,6.864
estimates,5501,1962,6.96
estimates,5501,1963,7.038
estimates,5501,1964,7.083
estimates,5501,1965,7.087
estimates,5501,1966,7.195
estimates,5501,1967,7.264
estimates,5501,1968,7.302
estimates,5501,1969,7.321
estimates,5501,1970,7.327
estimates,5501,1971,7.432
estimates,5501,1972,7.515
estimates,5501,1973,7.574
estimates,5501,1974,7.608
estimates,5501,1975,7.62
estimates,5501,1976,7.703
estimates,5501,1977,7.755
estimates,5501,1978,7.783
estimates,5501,1979,7.791
estimates,5501,1980,7.784
estimates,5501,1981,7.844
estimates,5501,1982,7.879
estimates,5501,1983,7.894
estimates,5501,1984,7.891
estimates,5501,1985,7.877
estimates,5501,1986,7.939
estimates,5501,1987,7.981
estimates,5501,1988,8.005
estimates,5501,1989,8.015
estimates,5501,1990,8.013
estimates,5501,1991,8.103
estimates,5501,1992,8.175
estimates,5501,1993,8.232
estimates,5501,1994,8.278
estimates,5501,1995,8.315
estimates,5501,1996,8.422
estimates,5501,1997,8.513
estimates,5501,1998,8.589
estimates,5501,1999,8.652
estimates,5501,2000,8.706
estimates,5501,2001,8.81
estimates,5501,2002,8.897
estimates,5501,2003,8.968
estimates,5501,2004,9.023
estimates,5501,2005,9.064
estimates,5501,2006,9.131
estimates,5501,2007,9.181
estimates,5501,2008,9.22
estimates,5501,2009,9.251
estimates,5501,2010,9.28
estimates,5501,2011,9.36
estimates,5501,2012,9.431
estimates,5501,2013,9.506
estimates,5501,2014,9.602
estimates,5501,2015,9.726
medium_variant,5501,2015,9.726
medium_variant,5501,2016,9.915
medium_variant,5501,2017,10.12
medium_variant,5501,2018,10.336
medium_variant,5501,2019,10.557
medium_variant,5501,2020,10.779
medium_variant,5501,2021,11.034
medium_variant,5501,2022,11.284
medium_variant,5501,2023,11.533
medium_variant,5501,2024,11.789
medium_variant,5501,2025,12.054
medium_variant,5501,2026,12.351
medium_variant,5501,2027,12.649
medium_variant,5501,2028,12.949
medium_variant,5501,2029,13.251
medium_variant,5501,2030,13.558
medium_variant,5501,2031,13.887
medium_variant,5501,2032,14.215
medium_variant,5501,2033,14.544
medium_variant,5501,2034,14.874
medium_variant,5501,2035,15.208
medium_variant,5501,2036,15.563
medium_variant,5501,2037,15.916
medium_variant,5501,2038,16.274
medium_variant,5501,2039,16.643
medium_variant,5501,2040,17.032
medium_variant,5501,2041,17.452
medium_variant,5501,2042,17.881
medium_variant,5501,2043,18.328
medium_variant,5501,2044,18.804
medium_variant,5501,2045,19.317
medium_variant,5501,2046,19.871
medium_variant,5501,2047,20.45
medium_variant,5501,2048,21.052
medium_variant,5501,2049,21.67
medium_variant,5501,2050,22.302
medium_variant,5501,2051,22.952
medium_variant,5501,2052,23.608
medium_variant,5501,2053,24.267
medium_variant,5501,2054,24.925
medium_variant,5501,2055,25.578
medium_variant,5501,2056,26.219
medium_variant,5501,2057,26.846
medium_variant,5501,2058,27.466
medium_variant,5501,2059,28.087
medium_variant,5501,2060,28.713
medium_variant,5501,2061,29.326
medium_variant,5501,2062,29.936
medium_variant,5501,2063,30.546
medium_variant,5501,2064,31.158
medium_variant,5501,2065,31.773
medium_variant,5501,2066,32.374
medium_variant,5501,2067,32.973
medium_variant,5501,2068,33.573
medium_variant,5501,2069,34.182
medium_variant,5501,2070,34.802
medium_variant,5501,2071,35.402
medium_variant,5501,2072,36.01
medium_variant,5501,2073,36.622
medium_variant,5501,2074,37.229
medium_variant,5501,2075,37.824
medium_variant,5501,2076,38.378
medium_variant,5501,2077,38.921
medium_variant,5501,2078,39.462
medium_variant,5501,2079,40.012
medium_variant,5501,2080,40.576
medium_variant,5501,2081,41.117
medium_variant,5501,2082,41.678
medium_variant,5501,2083,42.254
medium_variant,5501,2084,42.834
medium_variant,5501,2085,43.414
medium_variant,5501,2086,43.948
medium_variant,5501,2087,44.488
medium_variant,5501,2088,45.036
medium_variant,5501,2089,45.589
medium_variant,5501,2090,46.146
medium_variant,5501,2091,46.627
medium_variant,5501,2092,47.12
medium_variant,5501,2093,47.624
medium_variant,5501,2094,48.136
medium_variant,5501,2095,48.651
medium_variant,5501,2096,49.064
medium_variant,5501,2097,49.495
medium_variant,5501,2098,49.942
medium_variant,5501,2099,50.402
medium_variant,5501,2100,50.871
high_variant,5501,2015,9.7256570479478
low_variant,5501,2015,9.7256570479478
constant_fertility,5501,2015,9.7256570479478
instant_replacement,5501,2015,9.7256570479478
zero_migration,5501,2015,9.7256570479478
constant_mortality,5501,2015,9.7256570479478
no_change,5501,2015,9.7256570479478
high_variant,5501,2020,10.7791912624797
low_variant,5501,2020,10.7791912624797
constant_fertility,5501,2020,10.7791912624797
instant_replacement,5501,2020,10.7791912624797
zero_migration,5501,2020,10.7596933825603
constant_mortality,5501,2020,10.6770483388674
no_change,5501,2020,10.6770483388674
high_variant,5501,2025,12.0535242015026
low_variant,5501,2025,12.0535242015026
constant_fertility,5501,2025,12.0535242015026
instant_replacement,5501,2025,12.0535242015026
zero_migration,5501,2025,12.0109309406067
constant_mortality,5501,2025,11.7683461943701
no_change,5501,2025,11.7683461943701
high_variant,5501,2030,13.5576595486766
low_variant,5501,2030,13.5576595486766
constant_fertility,5501,2030,13.5576595486766
instant_replacement,5501,2030,13.5576595486766
zero_migration,5501,2030,13.4860555402352
constant_mortality,5501,2030,12.9875332700461
no_change,5501,2030,12.9875332700461
high_variant,5501,2035,15.2075828305724
low_variant,5501,2035,15.2075828305724
constant_fertility,5501,2035,15.2075828305724
instant_replacement,5501,2035,15.2075828305724
zero_migration,5501,2035,15.1046237136575
constant_mortality,5501,2035,14.2390626649331
no_change,5501,2035,14.2390626649331
high_variant,5501,2040,16.8095769771624
