variant,region,year,oldagedependencyratio2064
estimates,912,1950,7.101
estimates,912,1951,7.194
estimates,912,1952,7.269
estimates,912,1953,7.332
estimates,912,1954,7.386
estimates,912,1955,7.436
estimates,912,1956,7.555
estimates,912,1957,7.658
estimates,912,1958,7.754
estimates,912,1959,7.854
estimates,912,1960,7.966
estimates,912,1961,8.144
estimates,912,1962,8.322
estimates,912,1963,8.488
estimates,912,1964,8.628
estimates,912,1965,8.735
estimates,912,1966,8.874
estimates,912,1967,8.972
estimates,912,1968,9.04
estimates,912,1969,9.09
estimates,912,1970,9.126
estimates,912,1971,9.207
estimates,912,1972,9.267
estimates,912,1973,9.304
estimates,912,1974,9.315
estimates,912,1975,9.298
estimates,912,1976,9.288
estimates,912,1977,9.251
estimates,912,1978,9.198
estimates,912,1979,9.139
estimates,912,1980,9.08
estimates,912,1981,9.063
estimates,912,1982,9.04
estimates,912,1983,9.016
estimates,912,1984,9
estimates,912,1985,8.993
estimates,912,1986,9.007
estimates,912,1987,9.02
estimates,912,1988,9.04
estimates,912,1989,9.074
estimates,912,1990,9.123
estimates,912,1991,9.213
estimates,912,1992,9.302
estimates,912,1993,9.387
estimates,912,1994,9.466
estimates,912,1995,9.537
estimates,912,1996,9.623
estimates,912,1997,9.69
estimates,912,1998,9.739
estimates,912,1999,9.769
estimates,912,2000,9.779
estimates,912,2001,9.782
estimates,912,2002,9.766
estimates,912,2003,9.735
estimates,912,2004,9.686
estimates,912,2005,9.623
estimates,912,2006,9.568
estimates,912,2007,9.498
estimates,912,2008,9.43
estimates,912,2009,9.385
estimates,912,2010,9.375
estimates,912,2011,9.4
estimates,912,2012,9.448
estimates,912,2013,9.519
estimates,912,2014,9.615
estimates,912,2015,9.738
medium_variant,912,2015,9.738
medium_variant,912,2016,9.906
medium_variant,912,2017,10.093
medium_variant,912,2018,10.299
medium_variant,912,2019,10.522
medium_variant,912,2020,10.761
medium_variant,912,2021,11.035
medium_variant,912,2022,11.314
medium_variant,912,2023,11.599
medium_variant,912,2024,11.893
medium_variant,912,2025,12.194
medium_variant,912,2026,12.508
medium_variant,912,2027,12.822
medium_variant,912,2028,13.133
medium_variant,912,2029,13.429
medium_variant,912,2030,13.706
medium_variant,912,2031,13.961
medium_variant,912,2032,14.197
medium_variant,912,2033,14.421
medium_variant,912,2034,14.646
medium_variant,912,2035,14.881
medium_variant,912,2036,15.111
medium_variant,912,2037,15.347
medium_variant,912,2038,15.602
medium_variant,912,2039,15.89
medium_variant,912,2040,16.221
medium_variant,912,2041,16.573
medium_variant,912,2042,16.958
medium_variant,912,2043,17.379
medium_variant,912,2044,17.836
medium_variant,912,2045,18.331
medium_variant,912,2046,18.836
medium_variant,912,2047,19.367
medium_variant,912,2048,19.92
medium_variant,912,2049,20.491
medium_variant,912,2050,21.075
medium_variant,912,2051,21.636
medium_variant,912,2052,22.199
medium_variant,912,2053,22.753
medium_variant,912,2054,23.283
medium_variant,912,2055,23.776
medium_variant,912,2056,24.192
medium_variant,912,2057,24.57
medium_variant,912,2058,24.91
medium_variant,912,2059,25.21
medium_variant,912,2060,25.471
medium_variant,912,2061,25.647
medium_variant,912,2062,25.787
medium_variant,912,2063,25.904
medium_variant,912,2064,26.017
medium_variant,912,2065,26.141
medium_variant,912,2066,26.229
medium_variant,912,2067,26.33
medium_variant,912,2068,26.455
medium_variant,912,2069,26.611
medium_variant,912,2070,26.807
medium_variant,912,2071,26.993
medium_variant,912,2072,27.214
medium_variant,912,2073,27.492
medium_variant,912,2074,27.855
medium_variant,912,2075,28.319
medium_variant,912,2076,28.835
medium_variant,912,2077,29.45
medium_variant,912,2078,30.13
medium_variant,912,2079,30.817
medium_variant,912,2080,31.472
medium_variant,912,2081,32.05
medium_variant,912,2082,32.604
medium_variant,912,2083,33.138
medium_variant,912,2084,33.659
medium_variant,912,2085,34.172
medium_variant,912,2086,34.606
medium_variant,912,2087,35.032
medium_variant,912,2088,35.451
medium_variant,912,2089,35.866
medium_variant,912,2090,36.279
medium_variant,912,2091,36.594
medium_variant,912,2092,36.91
medium_variant,912,2093,37.237
medium_variant,912,2094,37.585
medium_variant,912,2095,37.96
medium_variant,912,2096,38.23
medium_variant,912,2097,38.53
medium_variant,912,2098,38.864
medium_variant,912,2099,39.234
medium_variant,912,2100,39.639
high_variant,912,2015,9.738362137406
low_variant,912,2015,9.738362137406
constant_fertility,912,2015,9.738362137406
instant_replacement,912,2015,9.738362137406
zero_migration,912,2015,9.738362137406
constant_mortality,912,2015,9.738362137406
no_change,912,2015,9.738362137406
high_variant,912,2020,10.7612614006846
low_variant,912,2020,10.7612614006846
constant_fertility,912,2020,10.7612614006846
instant_replacement,912,2020,10.7613022796033
zero_migration,912,2020,10.7288084633327
constant_mortality,912,2020,10.6581476790809
no_change,912,2020,10.6581390449334
high_variant,912,2025,12.1940507137034
low_variant,912,2025,12.1940507137034
constant_fertility,912,2025,12.1940507137034
instant_replacement,912,2025,12.1941772597153
zero_migration,912,2025,12.123877750332
constant_mortality,912,2025,11.8875567322624
