variant,region,year,oldagedependencyratio2064
estimates,1501,1950,7.908
estimates,1501,1951,7.919
estimates,1501,1952,7.927
estimates,1501,1953,7.911
estimates,1501,1954,7.845
estimates,1501,1955,7.723
estimates,1501,1956,7.732
estimates,1501,1957,7.692
estimates,1501,1958,7.624
estimates,1501,1959,7.553
estimates,1501,1960,7.492
estimates,1501,1961,7.595
estimates,1501,1962,7.69
estimates,1501,1963,7.77
estimates,1501,1964,7.828
estimates,1501,1965,7.859
estimates,1501,1966,7.984
estimates,1501,1967,8.082
estimates,1501,1968,8.156
estimates,1501,1969,8.209
estimates,1501,1970,8.245
estimates,1501,1971,8.352
estimates,1501,1972,8.427
estimates,1501,1973,8.475
estimates,1501,1974,8.5
estimates,1501,1975,8.507
estimates,1501,1976,8.595
estimates,1501,1977,8.658
estimates,1501,1978,8.693
estimates,1501,1979,8.699
estimates,1501,1980,8.674
estimates,1501,1981,8.695
estimates,1501,1982,8.682
estimates,1501,1983,8.646
estimates,1501,1984,8.602
estimates,1501,1985,8.558
estimates,1501,1986,8.587
estimates,1501,1987,8.603
estimates,1501,1988,8.611
estimates,1501,1989,8.615
estimates,1501,1990,8.616
estimates,1501,1991,8.701
estimates,1501,1992,8.775
estimates,1501,1993,8.836
estimates,1501,1994,8.878
estimates,1501,1995,8.902
estimates,1501,1996,8.986
estimates,1501,1997,9.043
estimates,1501,1998,9.083
estimates,1501,1999,9.115
estimates,1501,2000,9.144
estimates,1501,2001,9.219
estimates,1501,2002,9.281
estimates,1501,2003,9.325
estimates,1501,2004,9.342
estimates,1501,2005,9.333
estimates,1501,2006,9.368
estimates,1501,2007,9.379
estimates,1501,2008,9.377
estimates,1501,2009,9.369
estimates,1501,2010,9.36
estimates,1501,2011,9.403
estimates,1501,2012,9.441
estimates,1501,2013,9.483
estimates,1501,2014,9.546
estimates,1501,2015,9.637
medium_variant,1501,2015,9.637
medium_variant,1501,2016,9.798
medium_variant,1501,2017,9.975
medium_variant,1501,2018,10.165
medium_variant,1501,2019,10.361
medium_variant,1501,2020,10.563
medium_variant,1501,2021,10.806
medium_variant,1501,2022,11.047
medium_variant,1501,2023,11.287
medium_variant,1501,2024,11.531
medium_variant,1501,2025,11.781
medium_variant,1501,2026,12.067
medium_variant,1501,2027,12.349
medium_variant,1501,2028,12.629
medium_variant,1501,2029,12.903
medium_variant,1501,2030,13.171
medium_variant,1501,2031,13.459
medium_variant,1501,2032,13.735
medium_variant,1501,2033,14.005
medium_variant,1501,2034,14.274
medium_variant,1501,2035,14.547
medium_variant,1501,2036,14.845
medium_variant,1501,2037,15.139
medium_variant,1501,2038,15.435
medium_variant,1501,2039,15.737
medium_variant,1501,2040,16.049
medium_variant,1501,2041,16.391
medium_variant,1501,2042,16.731
medium_variant,1501,2043,17.08
medium_variant,1501,2044,17.446
medium_variant,1501,2045,17.833
medium_variant,1501,2046,18.255
medium_variant,1501,2047,18.687
medium_variant,1501,2048,19.128
medium_variant,1501,2049,19.572
