variant,region,year,oldagedependencyratio2064
estimates,923,1950,10.573
estimates,923,1951,10.713
estimates,923,1952,10.861
estimates,923,1953,11.009
estimates,923,1954,11.128
estimates,923,1955,11.202
estimates,923,1956,11.288
estimates,923,1957,11.332
estimates,923,1958,11.366
estimates,923,1959,11.434
estimates,923,1960,11.564
estimates,923,1961,11.836
estimates,923,1962,12.154
estimates,923,1963,12.509
estimates,923,1964,12.882
estimates,923,1965,13.254
estimates,923,1966,13.635
estimates,923,1967,14
estimates,923,1968,14.353
estimates,923,1969,14.705
estimates,923,1970,15.063
estimates,923,1971,15.451
estimates,923,1972,15.802
estimates,923,1973,16.136
estimates,923,1974,16.481
estimates,923,1975,16.849
estimates,923,1976,17.283
estimates,923,1977,17.733
estimates,923,1978,18.124
estimates,923,1979,18.343
estimates,923,1980,18.339
estimates,923,1981,18.18
estimates,923,1982,17.83
estimates,923,1983,17.407
estimates,923,1984,17.064
estimates,923,1985,16.886
estimates,923,1986,16.976
estimates,923,1987,17.171
estimates,923,1988,17.464
estimates,923,1989,17.842
estimates,923,1990,18.293
estimates,923,1991,18.892
estimates,923,1992,19.549
estimates,923,1993,20.184
estimates,923,1994,20.681
estimates,923,1995,20.978
estimates,923,1996,21.232
estimates,923,1997,21.27
estimates,923,1998,21.199
estimates,923,1999,21.175
estimates,923,2000,21.276
estimates,923,2001,21.678
estimates,923,2002,22.184
estimates,923,2003,22.666
estimates,923,2004,22.923
estimates,923,2005,22.851
estimates,923,2006,22.783
estimates,923,2007,22.492
estimates,923,2008,22.115
estimates,923,2009,21.818
estimates,923,2010,21.67
estimates,923,2011,21.711
estimates,923,2012,21.808
estimates,923,2013,21.974
estimates,923,2014,22.246
estimates,923,2015,22.662
medium_variant,923,2015,22.662
medium_variant,923,2016,23.383
medium_variant,923,2017,24.271
medium_variant,923,2018,25.258
medium_variant,923,2019,26.247
medium_variant,923,2020,27.174
medium_variant,923,2021,28.202
medium_variant,923,2022,29.165
medium_variant,923,2023,30.055
medium_variant,923,2024,30.876
medium_variant,923,2025,31.633
medium_variant,923,2026,32.474
medium_variant,923,2027,33.23
medium_variant,923,2028,33.877
medium_variant,923,2029,34.367
medium_variant,923,2030,34.668
medium_variant,923,2031,34.906
medium_variant,923,2032,34.981
medium_variant,923,2033,34.957
medium_variant,923,2034,34.932
medium_variant,923,2035,34.981
medium_variant,923,2036,35.223
medium_variant,923,2037,35.525
medium_variant,923,2038,35.878
medium_variant,923,2039,36.259
medium_variant,923,2040,36.655
medium_variant,923,2041,37.196
medium_variant,923,2042,37.753
medium_variant,923,2043,38.335
medium_variant,923,2044,38.946
medium_variant,923,2045,39.581
medium_variant,923,2046,40.404
medium_variant,923,2047,41.238
medium_variant,923,2048,42.09
medium_variant,923,2049,42.979
medium_variant,923,2050,43.912
medium_variant,923,2051,45.068
medium_variant,923,2052,46.27
medium_variant,923,2053,47.427
medium_variant,923,2054,48.399
medium_variant,923,2055,49.086
medium_variant,923,2056,49.64
medium_variant,923,2057,49.932
medium_variant,923,2058,49.965
medium_variant,923,2059,49.759
medium_variant,923,2060,49.34
medium_variant,923,2061,48.817
medium_variant,923,2062,48.097
medium_variant,923,2063,47.25
medium_variant,923,2064,46.364
medium_variant,923,2065,45.492
medium_variant,923,2066,44.721
medium_variant,923,2067,43.986
medium_variant,923,2068,43.306
medium_variant,923,2069,42.698
medium_variant,923,2070,42.177
medium_variant,923,2071,41.88
medium_variant,923,2072,41.693
medium_variant,923,2073,41.601
medium_variant,923,2074,41.582
medium_variant,923,2075,41.619
medium_variant,923,2076,41.867
medium_variant,923,2077,42.187
medium_variant,923,2078,42.559
medium_variant,923,2079,42.942
medium_variant,923,2080,43.297
medium_variant,923,2081,43.749
medium_variant,923,2082,44.208
medium_variant,923,2083,44.648
medium_variant,923,2084,45.041
medium_variant,923,2085,45.379
medium_variant,923,2086,45.733
medium_variant,923,2087,46.049
medium_variant,923,2088,46.317
medium_variant,923,2089,46.531
medium_variant,923,2090,46.687
medium_variant,923,2091,46.754
medium_variant,923,2092,46.769
medium_variant,923,2093,46.742
medium_variant,923,2094,46.69
medium_variant,923,2095,46.62
medium_variant,923,2096,46.444
