country,year,variant,freq,agebroad,totaldeaths
512,1950,estimates,5yearly,"Region, subregion, country or area *",Oman
512,1950,estimates,5yearly,0_4,40.838
512,1950,estimates,5yearly,5_9,2.992
512,1950,estimates,5yearly,10_14,1.458
512,1950,estimates,5yearly,15_19,1.514
512,1950,estimates,5yearly,20_24,1.79
512,1950,estimates,5yearly,25_29,1.629
512,1950,estimates,5yearly,30_34,1.425
512,1950,estimates,5yearly,35_39,1.354
512,1950,estimates,5yearly,40_44,1.314
512,1950,estimates,5yearly,45_49,1.315
512,1950,estimates,5yearly,50_54,1.405
512,1950,estimates,5yearly,55_59,1.558
512,1950,estimates,5yearly,60_64,1.78
512,1950,estimates,5yearly,65_69,1.996
512,1950,estimates,5yearly,70_74,2.032
512,1950,estimates,5yearly,75_79,1.697
512,1950,estimates,5yearly,80_84,0.978
512,1950,estimates,5yearly,85_89,0.325
512,1950,estimates,5yearly,90_94,0.059
512,1950,estimates,5yearly,95plus,0.005
512,1950,estimates,5yearly,0_14,45.288
512,1950,estimates,5yearly,0_19,46.802
512,1950,estimates,5yearly,0_24,48.592
512,1950,estimates,5yearly,5_14,4.45
512,1950,estimates,5yearly,15plus,22.176
512,1950,estimates,5yearly,15_24,3.304
512,1950,estimates,5yearly,15_49,10.341
512,1950,estimates,5yearly,15_59,13.304
512,1950,estimates,5yearly,15_64,15.084
512,1950,estimates,5yearly,20plus,20.662
512,1950,estimates,5yearly,20_64,13.57
512,1950,estimates,5yearly,20_69,15.566
512,1950,estimates,5yearly,25plus,18.872
512,1950,estimates,5yearly,25_69,13.776
512,1950,estimates,5yearly,40plus,14.464
512,1950,estimates,5yearly,50plus,11.835
512,1950,estimates,5yearly,60plus,8.872
512,1950,estimates,5yearly,65plus,7.092
512,1950,estimates,5yearly,70plus,5.096
512,1950,estimates,5yearly,80plus,1.367
512,1950,estimates,5yearly,90plus,0.064
512,1955,estimates,5yearly,"Region, subregion, country or area *",Oman
512,1955,estimates,5yearly,0_4,37.466
512,1955,estimates,5yearly,5_9,2.644
512,1955,estimates,5yearly,10_14,1.396
512,1955,estimates,5yearly,15_19,1.477
512,1955,estimates,5yearly,20_24,1.733
512,1955,estimates,5yearly,25_29,1.538
512,1955,estimates,5yearly,30_34,1.3
512,1955,estimates,5yearly,35_39,1.239
512,1955,estimates,5yearly,40_44,1.25
512,1955,estimates,5yearly,45_49,1.298
512,1955,estimates,5yearly,50_54,1.429
512,1955,estimates,5yearly,55_59,1.654
512,1955,estimates,5yearly,60_64,1.889
512,1955,estimates,5yearly,65_69,2.058
512,1955,estimates,5yearly,70_74,2.066
512,1955,estimates,5yearly,75_79,1.702
512,1955,estimates,5yearly,80_84,1.003
512,1955,estimates,5yearly,85_89,0.341
512,1955,estimates,5yearly,90_94,0.066
512,1955,estimates,5yearly,95plus,0.006
512,1955,estimates,5yearly,0_14,41.506
512,1955,estimates,5yearly,0_19,42.983
512,1955,estimates,5yearly,0_24,44.716
512,1955,estimates,5yearly,5_14,4.04
512,1955,estimates,5yearly,15plus,22.049
512,1955,estimates,5yearly,15_24,3.21
512,1955,estimates,5yearly,15_49,9.835
512,1955,estimates,5yearly,15_59,12.918
512,1955,estimates,5yearly,15_64,14.807
512,1955,estimates,5yearly,20plus,20.572
512,1955,estimates,5yearly,20_64,13.33
512,1955,estimates,5yearly,20_69,15.388
512,1955,estimates,5yearly,25plus,18.839
512,1955,estimates,5yearly,25_69,13.655
512,1955,estimates,5yearly,40plus,14.762
512,1955,estimates,5yearly,50plus,12.214
512,1955,estimates,5yearly,60plus,9.131
512,1955,estimates,5yearly,65plus,7.242
512,1955,estimates,5yearly,70plus,5.184
512,1955,estimates,5yearly,80plus,1.416
512,1955,estimates,5yearly,90plus,0.072
512,1960,estimates,5yearly,"Region, subregion, country or area *",Oman
512,1960,estimates,5yearly,0_4,35.006
512,1960,estimates,5yearly,5_9,2.472
512,1960,estimates,5yearly,10_14,1.345
512,1960,estimates,5yearly,15_19,1.437
512,1960,estimates,5yearly,20_24,1.706
512,1960,estimates,5yearly,25_29,1.513
512,1960,estimates,5yearly,30_34,1.249
512,1960,estimates,5yearly,35_39,1.145
512,1960,estimates,5yearly,40_44,1.16
512,1960,estimates,5yearly,45_49,1.257
512,1960,estimates,5yearly,50_54,1.434
512,1960,estimates,5yearly,55_59,1.704
512,1960,estimates,5yearly,60_64,2.031
512,1960,estimates,5yearly,65_69,2.231
512,1960,estimates,5yearly,70_74,2.2
512,1960,estimates,5yearly,75_79,1.81
512,1960,estimates,5yearly,80_84,1.065
512,1960,estimates,5yearly,85_89,0.375
512,1960,estimates,5yearly,90_94,0.074
512,1960,estimates,5yearly,95plus,0.007
512,1960,estimates,5yearly,0_14,38.823
512,1960,estimates,5yearly,0_19,40.26
512,1960,estimates,5yearly,0_24,41.966
512,1960,estimates,5yearly,5_14,3.817
512,1960,estimates,5yearly,15plus,22.398
512,1960,estimates,5yearly,15_24,3.143
512,1960,estimates,5yearly,15_49,9.467
512,1960,estimates,5yearly,15_59,12.605
512,1960,estimates,5yearly,15_64,14.636
512,1960,estimates,5yearly,20plus,20.961
512,1960,estimates,5yearly,20_64,13.199
512,1960,estimates,5yearly,20_69,15.43
512,1960,estimates,5yearly,25plus,19.255
512,1960,estimates,5yearly,25_69,13.724
512,1960,estimates,5yearly,40plus,15.348
512,1960,estimates,5yearly,50plus,12.931
512,1960,estimates,5yearly,60plus,9.793
512,1960,estimates,5yearly,65plus,7.762
512,1960,estimates,5yearly,70plus,5.531
512,1960,estimates,5yearly,80plus,1.521
512,1960,estimates,5yearly,90plus,0.081
512,1965,estimates,5yearly,"Region, subregion, country or area *",Oman
512,1965,estimates,5yearly,0_4,33.006
512,1965,estimates,5yearly,5_9,2.38
512,1965,estimates,5yearly,10_14,1.364
512,1965,estimates,5yearly,15_19,1.403
512,1965,estimates,5yearly,20_24,1.685
512,1965,estimates,5yearly,25_29,1.534
512,1965,estimates,5yearly,30_34,1.273
512,1965,estimates,5yearly,35_39,1.13
512,1965,estimates,5yearly,40_44,1.092
512,1965,estimates,5yearly,45_49,1.188
512,1965,estimates,5yearly,50_54,1.41
512,1965,estimates,5yearly,55_59,1.729
512,1965,estimates,5yearly,60_64,2.116
512,1965,estimates,5yearly,65_69,2.441
512,1965,estimates,5yearly,70_74,2.458
512,1965,estimates,5yearly,75_79,2.01
512,1965,estimates,5yearly,80_84,1.196
512,1965,estimates,5yearly,85_89,0.429
512,1965,estimates,5yearly,90_94,0.086
512,1965,estimates,5yearly,95plus,0.007
512,1965,estimates,5yearly,0_14,36.75
512,1965,estimates,5yearly,0_19,38.153
512,1965,estimates,5yearly,0_24,39.838
512,1965,estimates,5yearly,5_14,3.744
512,1965,estimates,5yearly,15plus,23.187
512,1965,estimates,5yearly,15_24,3.088
512,1965,estimates,5yearly,15_49,9.305
512,1965,estimates,5yearly,15_59,12.444
512,1965,estimates,5yearly,15_64,14.56
512,1965,estimates,5yearly,20plus,21.784
512,1965,estimates,5yearly,20_64,13.157
512,1965,estimates,5yearly,20_69,15.598
512,1965,estimates,5yearly,25plus,20.099
512,1965,estimates,5yearly,25_69,13.913
512,1965,estimates,5yearly,40plus,16.162
512,1965,estimates,5yearly,50plus,13.882
512,1965,estimates,5yearly,60plus,10.743
512,1965,estimates,5yearly,65plus,8.627
512,1965,estimates,5yearly,70plus,6.186
512,1965,estimates,5yearly,80plus,1.718
512,1965,estimates,5yearly,90plus,0.093
512,1970,estimates,5yearly,"Region, subregion, country or area *",Oman
512,1970,estimates,5yearly,0_4,31.459
512,1970,estimates,5yearly,5_9,2.272
512,1970,estimates,5yearly,10_14,1.428
512,1970,estimates,5yearly,15_19,1.454
512,1970,estimates,5yearly,20_24,1.733
512,1970,estimates,5yearly,25_29,1.665
512,1970,estimates,5yearly,30_34,1.441
512,1970,estimates,5yearly,35_39,1.256
512,1970,estimates,5yearly,40_44,1.15
512,1970,estimates,5yearly,45_49,1.165
512,1970,estimates,5yearly,50_54,1.36
512,1970,estimates,5yearly,55_59,1.72
512,1970,estimates,5yearly,60_64,2.168
512,1970,estimates,5yearly,65_69,2.586
512,1970,estimates,5yearly,70_74,2.763
512,1970,estimates,5yearly,75_79,2.337
512,1970,estimates,5yearly,80_84,1.398
512,1970,estimates,5yearly,85_89,0.517
512,1970,estimates,5yearly,90_94,0.107
512,1970,estimates,5yearly,95plus,0.01
512,1970,estimates,5yearly,0_14,35.159
512,1970,estimates,5yearly,0_19,36.613
512,1970,estimates,5yearly,0_24,38.346
512,1970,estimates,5yearly,5_14,3.7
512,1970,estimates,5yearly,15plus,24.83
512,1970,estimates,5yearly,15_24,3.187
512,1970,estimates,5yearly,15_49,9.864
512,1970,estimates,5yearly,15_59,12.944
512,1970,estimates,5yearly,15_64,15.112
512,1970,estimates,5yearly,20plus,23.376
512,1970,estimates,5yearly,20_64,13.658
512,1970,estimates,5yearly,20_69,16.244
512,1970,estimates,5yearly,25plus,21.643
512,1970,estimates,5yearly,25_69,14.511
512,1970,estimates,5yearly,40plus,17.281
512,1970,estimates,5yearly,50plus,14.966
512,1970,estimates,5yearly,60plus,11.886
512,1970,estimates,5yearly,65plus,9.718
512,1970,estimates,5yearly,70plus,7.132
512,1970,estimates,5yearly,80plus,2.032
512,1970,estimates,5yearly,90plus,0.117
512,1975,estimates,5yearly,"Region, subregion, country or area *",Oman
512,1975,estimates,5yearly,0_4,29.77
512,1975,estimates,5yearly,5_9,1.933
512,1975,estimates,5yearly,10_14,1.287
512,1975,estimates,5yearly,15_19,1.406
512,1975,estimates,5yearly,20_24,1.723
512,1975,estimates,5yearly,25_29,1.735
512,1975,estimates,5yearly,30_34,1.617
512,1975,estimates,5yearly,35_39,1.443
512,1975,estimates,5yearly,40_44,1.28
512,1975,estimates,5yearly,45_49,1.217
512,1975,estimates,5yearly,50_54,1.314
512,1975,estimates,5yearly,55_59,1.635
512,1975,estimates,5yearly,60_64,2.166
512,1975,estimates,5yearly,65_69,2.692
512,1975,estimates,5yearly,70_74,2.949
512,1975,estimates,5yearly,75_79,2.641
512,1975,estimates,5yearly,80_84,1.655
512,1975,estimates,5yearly,85_89,0.623
512,1975,estimates,5yearly,90_94,0.136
512,1975,estimates,5yearly,95plus,0.013
512,1975,estimates,5yearly,0_14,32.99
512,1975,estimates,5yearly,0_19,34.396
512,1975,estimates,5yearly,0_24,36.119
512,1975,estimates,5yearly,5_14,3.22
512,1975,estimates,5yearly,15plus,26.245
512,1975,estimates,5yearly,15_24,3.129
512,1975,estimates,5yearly,15_49,10.421
512,1975,estimates,5yearly,15_59,13.37
512,1975,estimates,5yearly,15_64,15.536
512,1975,estimates,5yearly,20plus,24.839
512,1975,estimates,5yearly,20_64,14.13
512,1975,estimates,5yearly,20_69,16.822
512,1975,estimates,5yearly,25plus,23.116
512,1975,estimates,5yearly,25_69,15.099
512,1975,estimates,5yearly,40plus,18.321
512,1975,estimates,5yearly,50plus,15.824
512,1975,estimates,5yearly,60plus,12.875
512,1975,estimates,5yearly,65plus,10.709
512,1975,estimates,5yearly,70plus,8.017
512,1975,estimates,5yearly,80plus,2.427
512,1975,estimates,5yearly,90plus,0.149
512,1980,estimates,5yearly,"Region, subregion, country or area *",Oman
512,1980,estimates,5yearly,0_4,26.161
512,1980,estimates,5yearly,5_9,1.752
512,1980,estimates,5yearly,10_14,1.166
512,1980,estimates,5yearly,15_19,1.322
512,1980,estimates,5yearly,20_24,1.664
512,1980,estimates,5yearly,25_29,1.745
512,1980,estimates,5yearly,30_34,1.753
512,1980,estimates,5yearly,35_39,1.704
512,1980,estimates,5yearly,40_44,1.558
512,1980,estimates,5yearly,45_49,1.447
512,1980,estimates,5yearly,50_54,1.461
512,1980,estimates,5yearly,55_59,1.64
512,1980,estimates,5yearly,60_64,2.136
512,1980,estimates,5yearly,65_69,2.756
512,1980,estimates,5yearly,70_74,3.092
512,1980,estimates,5yearly,75_79,2.895
512,1980,estimates,5yearly,80_84,1.976
512,1980,estimates,5yearly,85_89,0.819
512,1980,estimates,5yearly,90_94,0.191
512,1980,estimates,5yearly,95plus,0.02
512,1980,estimates,5yearly,0_14,29.079
512,1980,estimates,5yearly,0_19,30.401
512,1980,estimates,5yearly,0_24,32.065
512,1980,estimates,5yearly,5_14,2.918
512,1980,estimates,5yearly,15plus,28.179
512,1980,estimates,5yearly,15_24,2.986
512,1980,estimates,5yearly,15_49,11.193
512,1980,estimates,5yearly,15_59,14.294
512,1980,estimates,5yearly,15_64,16.43
512,1980,estimates,5yearly,20plus,26.857
512,1980,estimates,5yearly,20_64,15.108
512,1980,estimates,5yearly,20_69,17.864
