country,year,variant,freq,agebroad,totaldeaths
388,1950,estimates,5yearly,0_4,29.898
388,1950,estimates,5yearly,5_9,2.448
388,1950,estimates,5yearly,10_14,2.197
388,1950,estimates,5yearly,15_19,1.933
388,1950,estimates,5yearly,20_24,2.276
388,1950,estimates,5yearly,25_29,2.315
388,1950,estimates,5yearly,30_34,2.388
388,1950,estimates,5yearly,35_39,2.541
388,1950,estimates,5yearly,40_44,2.645
388,1950,estimates,5yearly,45_49,2.835
388,1950,estimates,5yearly,50_54,2.965
388,1950,estimates,5yearly,55_59,3.013
388,1950,estimates,5yearly,60_64,3.378
388,1950,estimates,5yearly,65_69,4.256
388,1950,estimates,5yearly,70_74,4.954
388,1950,estimates,5yearly,75_79,4.544
388,1950,estimates,5yearly,80_84,2.658
388,1950,estimates,5yearly,85_89,1.009
388,1950,estimates,5yearly,90_94,0.432
388,1950,estimates,5yearly,95plus,0.122
388,1950,estimates,5yearly,0_14,34.543
388,1950,estimates,5yearly,0_19,36.476
388,1950,estimates,5yearly,0_24,38.752
388,1950,estimates,5yearly,5_14,4.645
388,1950,estimates,5yearly,15plus,44.264
388,1950,estimates,5yearly,15_24,4.209
388,1950,estimates,5yearly,15_49,16.933
388,1950,estimates,5yearly,15_59,22.911
388,1950,estimates,5yearly,15_64,26.289
388,1950,estimates,5yearly,20plus,42.331
388,1950,estimates,5yearly,20_64,24.356
388,1950,estimates,5yearly,20_69,28.612
388,1950,estimates,5yearly,25plus,40.055
388,1950,estimates,5yearly,25_69,26.336
388,1950,estimates,5yearly,40plus,32.811
388,1950,estimates,5yearly,50plus,27.331
388,1950,estimates,5yearly,60plus,21.353
388,1950,estimates,5yearly,65plus,17.975
388,1950,estimates,5yearly,70plus,13.719
388,1950,estimates,5yearly,80plus,4.221
388,1950,estimates,5yearly,90plus,0.554
388,1955,estimates,5yearly,0_4,30.872
388,1955,estimates,5yearly,5_9,2.035
388,1955,estimates,5yearly,10_14,1.62
388,1955,estimates,5yearly,15_19,1.488
388,1955,estimates,5yearly,20_24,1.82
388,1955,estimates,5yearly,25_29,1.846
388,1955,estimates,5yearly,30_34,1.776
388,1955,estimates,5yearly,35_39,1.91
388,1955,estimates,5yearly,40_44,2.148
388,1955,estimates,5yearly,45_49,2.44
388,1955,estimates,5yearly,50_54,2.703
388,1955,estimates,5yearly,55_59,2.953
388,1955,estimates,5yearly,60_64,3.257
388,1955,estimates,5yearly,65_69,3.999
388,1955,estimates,5yearly,70_74,5.136
388,1955,estimates,5yearly,75_79,4.846
388,1955,estimates,5yearly,80_84,3.601
388,1955,estimates,5yearly,85_89,1.756
388,1955,estimates,5yearly,90_94,0.414
388,1955,estimates,5yearly,95plus,0.107
388,1955,estimates,5yearly,0_14,34.527
388,1955,estimates,5yearly,0_19,36.015
388,1955,estimates,5yearly,0_24,37.835
388,1955,estimates,5yearly,5_14,3.655
388,1955,estimates,5yearly,15plus,42.2
388,1955,estimates,5yearly,15_24,3.308
388,1955,estimates,5yearly,15_49,13.428
388,1955,estimates,5yearly,15_59,19.084
388,1955,estimates,5yearly,15_64,22.341
388,1955,estimates,5yearly,20plus,40.712
388,1955,estimates,5yearly,20_64,20.853
388,1955,estimates,5yearly,20_69,24.852
388,1955,estimates,5yearly,25plus,38.892
388,1955,estimates,5yearly,25_69,23.032
388,1955,estimates,5yearly,40plus,33.36
388,1955,estimates,5yearly,50plus,28.772
388,1955,estimates,5yearly,60plus,23.116
388,1955,estimates,5yearly,65plus,19.859
388,1955,estimates,5yearly,70plus,15.86
388,1955,estimates,5yearly,80plus,5.878
388,1955,estimates,5yearly,90plus,0.521
388,1960,estimates,5yearly,0_4,25.295
388,1960,estimates,5yearly,5_9,1.712
388,1960,estimates,5yearly,10_14,1.379
388,1960,estimates,5yearly,15_19,1.281
388,1960,estimates,5yearly,20_24,1.441
388,1960,estimates,5yearly,25_29,1.449
388,1960,estimates,5yearly,30_34,1.421
388,1960,estimates,5yearly,35_39,1.467
388,1960,estimates,5yearly,40_44,1.671
388,1960,estimates,5yearly,45_49,2.025
388,1960,estimates,5yearly,50_54,2.49
388,1960,estimates,5yearly,55_59,2.929
388,1960,estimates,5yearly,60_64,3.461
388,1960,estimates,5yearly,65_69,4.205
388,1960,estimates,5yearly,70_74,5.339
388,1960,estimates,5yearly,75_79,6.189
388,1960,estimates,5yearly,80_84,4.644
388,1960,estimates,5yearly,85_89,2.42
388,1960,estimates,5yearly,90_94,0.843
388,1960,estimates,5yearly,95plus,0.112
388,1960,estimates,5yearly,0_14,28.386
388,1960,estimates,5yearly,0_19,29.667
388,1960,estimates,5yearly,0_24,31.108
388,1960,estimates,5yearly,5_14,3.091
388,1960,estimates,5yearly,15plus,43.387
388,1960,estimates,5yearly,15_24,2.722
388,1960,estimates,5yearly,15_49,10.755
388,1960,estimates,5yearly,15_59,16.174
388,1960,estimates,5yearly,15_64,19.635
388,1960,estimates,5yearly,20plus,42.106
388,1960,estimates,5yearly,20_64,18.354
388,1960,estimates,5yearly,20_69,22.559
388,1960,estimates,5yearly,25plus,40.665
388,1960,estimates,5yearly,25_69,21.118
388,1960,estimates,5yearly,40plus,36.328
388,1960,estimates,5yearly,50plus,32.632
388,1960,estimates,5yearly,60plus,27.213
388,1960,estimates,5yearly,65plus,23.752
388,1960,estimates,5yearly,70plus,19.547
388,1960,estimates,5yearly,80plus,8.019
388,1960,estimates,5yearly,90plus,0.955
388,1965,estimates,5yearly,0_4,21.7
388,1965,estimates,5yearly,5_9,1.659
388,1965,estimates,5yearly,10_14,1.321
388,1965,estimates,5yearly,15_19,1.225
388,1965,estimates,5yearly,20_24,1.402
388,1965,estimates,5yearly,25_29,1.287
388,1965,estimates,5yearly,30_34,1.21
388,1965,estimates,5yearly,35_39,1.319
388,1965,estimates,5yearly,40_44,1.513
388,1965,estimates,5yearly,45_49,1.857
388,1965,estimates,5yearly,50_54,2.347
388,1965,estimates,5yearly,55_59,3.043
388,1965,estimates,5yearly,60_64,4.042
388,1965,estimates,5yearly,65_69,4.966
388,1965,estimates,5yearly,70_74,6.169
388,1965,estimates,5yearly,75_79,6.866
388,1965,estimates,5yearly,80_84,6.341
388,1965,estimates,5yearly,85_89,3.767
388,1965,estimates,5yearly,90_94,1.205
388,1965,estimates,5yearly,95plus,0.254
388,1965,estimates,5yearly,0_14,24.68
388,1965,estimates,5yearly,0_19,25.905
388,1965,estimates,5yearly,0_24,27.307
388,1965,estimates,5yearly,5_14,2.98
388,1965,estimates,5yearly,15plus,48.813
388,1965,estimates,5yearly,15_24,2.627
388,1965,estimates,5yearly,15_49,9.813
388,1965,estimates,5yearly,15_59,15.203
388,1965,estimates,5yearly,15_64,19.245
388,1965,estimates,5yearly,20plus,47.588
388,1965,estimates,5yearly,20_64,18.02
388,1965,estimates,5yearly,20_69,22.986
388,1965,estimates,5yearly,25plus,46.186
388,1965,estimates,5yearly,25_69,21.584
388,1965,estimates,5yearly,40plus,42.37
388,1965,estimates,5yearly,50plus,39
388,1965,estimates,5yearly,60plus,33.61
388,1965,estimates,5yearly,65plus,29.568
388,1965,estimates,5yearly,70plus,24.602
388,1965,estimates,5yearly,80plus,11.567
388,1965,estimates,5yearly,90plus,1.459
388,1970,estimates,5yearly,0_4,17.211
388,1970,estimates,5yearly,5_9,1.452
388,1970,estimates,5yearly,10_14,1.346
388,1970,estimates,5yearly,15_19,1.296
388,1970,estimates,5yearly,20_24,1.292
388,1970,estimates,5yearly,25_29,1.19
388,1970,estimates,5yearly,30_34,1.071
388,1970,estimates,5yearly,35_39,1.128
388,1970,estimates,5yearly,40_44,1.382
388,1970,estimates,5yearly,45_49,1.726
388,1970,estimates,5yearly,50_54,2.232
388,1970,estimates,5yearly,55_59,2.97
388,1970,estimates,5yearly,60_64,4.111
388,1970,estimates,5yearly,65_69,5.518
388,1970,estimates,5yearly,70_74,6.528
388,1970,estimates,5yearly,75_79,7.115
388,1970,estimates,5yearly,80_84,6.317
388,1970,estimates,5yearly,85_89,4.468
388,1970,estimates,5yearly,90_94,1.91
388,1970,estimates,5yearly,95plus,0.348
388,1970,estimates,5yearly,0_14,20.009
388,1970,estimates,5yearly,0_19,21.305
388,1970,estimates,5yearly,0_24,22.597
388,1970,estimates,5yearly,5_14,2.798
388,1970,estimates,5yearly,15plus,50.602
388,1970,estimates,5yearly,15_24,2.588
388,1970,estimates,5yearly,15_49,9.085
388,1970,estimates,5yearly,15_59,14.287
388,1970,estimates,5yearly,15_64,18.398
388,1970,estimates,5yearly,20plus,49.306
388,1970,estimates,5yearly,20_64,17.102
388,1970,estimates,5yearly,20_69,22.62
388,1970,estimates,5yearly,25plus,48.014
388,1970,estimates,5yearly,25_69,21.328
388,1970,estimates,5yearly,40plus,44.625
388,1970,estimates,5yearly,50plus,41.517
388,1970,estimates,5yearly,60plus,36.315
388,1970,estimates,5yearly,65plus,32.204
388,1970,estimates,5yearly,70plus,26.686
388,1970,estimates,5yearly,80plus,13.043
388,1970,estimates,5yearly,90plus,2.258
388,1975,estimates,5yearly,0_4,12.022
388,1975,estimates,5yearly,5_9,1.016
388,1975,estimates,5yearly,10_14,1.115
388,1975,estimates,5yearly,15_19,1.394
388,1975,estimates,5yearly,20_24,1.481
388,1975,estimates,5yearly,25_29,1.232
388,1975,estimates,5yearly,30_34,1.057
388,1975,estimates,5yearly,35_39,1.034
388,1975,estimates,5yearly,40_44,1.206
388,1975,estimates,5yearly,45_49,1.556
388,1975,estimates,5yearly,50_54,2.006
388,1975,estimates,5yearly,55_59,2.696
388,1975,estimates,5yearly,60_64,3.87
388,1975,estimates,5yearly,65_69,5.508
388,1975,estimates,5yearly,70_74,6.926
388,1975,estimates,5yearly,75_79,8.637
388,1975,estimates,5yearly,80_84,7.817
388,1975,estimates,5yearly,85_89,4.254
388,1975,estimates,5yearly,90_94,2.055
388,1975,estimates,5yearly,95plus,0.53
388,1975,estimates,5yearly,0_14,14.153
388,1975,estimates,5yearly,0_19,15.547
388,1975,estimates,5yearly,0_24,17.028
388,1975,estimates,5yearly,5_14,2.131
388,1975,estimates,5yearly,15plus,53.259
388,1975,estimates,5yearly,15_24,2.875
388,1975,estimates,5yearly,15_49,8.96
388,1975,estimates,5yearly,15_59,13.662
388,1975,estimates,5yearly,15_64,17.532
388,1975,estimates,5yearly,20plus,51.865
388,1975,estimates,5yearly,20_64,16.138
388,1975,estimates,5yearly,20_69,21.646
388,1975,estimates,5yearly,25plus,50.384
388,1975,estimates,5yearly,25_69,20.165
388,1975,estimates,5yearly,40plus,47.061
388,1975,estimates,5yearly,50plus,44.299
388,1975,estimates,5yearly,60plus,39.597
388,1975,estimates,5yearly,65plus,35.727
388,1975,estimates,5yearly,70plus,30.219
388,1975,estimates,5yearly,80plus,14.656
388,1975,estimates,5yearly,90plus,2.585
388,1980,estimates,5yearly,0_4,11.35
388,1980,estimates,5yearly,5_9,0.672
388,1980,estimates,5yearly,10_14,0.814
388,1980,estimates,5yearly,15_19,1.359
388,1980,estimates,5yearly,20_24,1.765
388,1980,estimates,5yearly,25_29,1.666
388,1980,estimates,5yearly,30_34,1.396
388,1980,estimates,5yearly,35_39,1.257
388,1980,estimates,5yearly,40_44,1.302
388,1980,estimates,5yearly,45_49,1.574
388,1980,estimates,5yearly,50_54,2.034
388,1980,estimates,5yearly,55_59,2.733
388,1980,estimates,5yearly,60_64,3.908
388,1980,estimates,5yearly,65_69,5.662
388,1980,estimates,5yearly,70_74,7.722
388,1980,estimates,5yearly,75_79,8.565
388,1980,estimates,5yearly,80_84,9.46
388,1980,estimates,5yearly,85_89,6.741
388,1980,estimates,5yearly,90_94,2.057
388,1980,estimates,5yearly,95plus,0.624
388,1980,estimates,5yearly,0_14,12.836
388,1980,estimates,5yearly,0_19,14.195
388,1980,estimates,5yearly,0_24,15.96
388,1980,estimates,5yearly,5_14,1.486
388,1980,estimates,5yearly,15plus,59.825
388,1980,estimates,5yearly,15_24,3.124
