country,year,variant,freq,agebroad,totaldeaths
56,1950,estimates,5yearly,0_4,37.93
56,1950,estimates,5yearly,5_9,1.507
56,1950,estimates,5yearly,10_14,1.341
56,1950,estimates,5yearly,15_19,2.245
56,1950,estimates,5yearly,20_24,3.667
56,1950,estimates,5yearly,25_29,4.746
56,1950,estimates,5yearly,30_34,4.87
56,1950,estimates,5yearly,35_39,6.271
56,1950,estimates,5yearly,40_44,10.949
56,1950,estimates,5yearly,45_49,17.934
56,1950,estimates,5yearly,50_54,26.758
56,1950,estimates,5yearly,55_59,35.229
56,1950,estimates,5yearly,60_64,45.164
56,1950,estimates,5yearly,65_69,59.978
56,1950,estimates,5yearly,70_74,76.497
56,1950,estimates,5yearly,75_79,82.974
56,1950,estimates,5yearly,80_84,67.54
56,1950,estimates,5yearly,85_89,36.212
56,1950,estimates,5yearly,90_94,11.86
56,1950,estimates,5yearly,95plus,2.173
56,1950,estimates,5yearly,0_14,40.778
56,1950,estimates,5yearly,0_19,43.023
56,1950,estimates,5yearly,0_24,46.69
56,1950,estimates,5yearly,5_14,2.848
56,1950,estimates,5yearly,15plus,495.067
56,1950,estimates,5yearly,15_24,5.912
56,1950,estimates,5yearly,15_49,50.682
56,1950,estimates,5yearly,15_59,112.669
56,1950,estimates,5yearly,15_64,157.833
56,1950,estimates,5yearly,20plus,492.822
56,1950,estimates,5yearly,20_64,155.588
56,1950,estimates,5yearly,20_69,215.566
56,1950,estimates,5yearly,25plus,489.155
56,1950,estimates,5yearly,25_69,211.899
56,1950,estimates,5yearly,40plus,473.268
56,1950,estimates,5yearly,50plus,444.385
56,1950,estimates,5yearly,60plus,382.398
56,1950,estimates,5yearly,65plus,337.234
56,1950,estimates,5yearly,70plus,277.256
56,1950,estimates,5yearly,80plus,117.785
56,1950,estimates,5yearly,90plus,14.033
56,1955,estimates,5yearly,0_4,30.852
56,1955,estimates,5yearly,5_9,1.495
56,1955,estimates,5yearly,10_14,1.35
56,1955,estimates,5yearly,15_19,1.98
56,1955,estimates,5yearly,20_24,3.024
56,1955,estimates,5yearly,25_29,3.762
56,1955,estimates,5yearly,30_34,4.726
56,1955,estimates,5yearly,35_39,5.497
56,1955,estimates,5yearly,40_44,8.102
56,1955,estimates,5yearly,45_49,15.207
56,1955,estimates,5yearly,50_54,25.046
56,1955,estimates,5yearly,55_59,36.811
