country,year,variant,freq,agebroad,totaldeaths
748,1950,estimates,5yearly,0_4,17.792
748,1950,estimates,5yearly,5_9,1.172
748,1950,estimates,5yearly,10_14,0.736
748,1950,estimates,5yearly,15_19,0.883
748,1950,estimates,5yearly,20_24,1.016
748,1950,estimates,5yearly,25_29,1.005
748,1950,estimates,5yearly,30_34,0.972
748,1950,estimates,5yearly,35_39,0.955
748,1950,estimates,5yearly,40_44,0.923
748,1950,estimates,5yearly,45_49,0.91
748,1950,estimates,5yearly,50_54,0.931
748,1950,estimates,5yearly,55_59,0.987
748,1950,estimates,5yearly,60_64,1.07
748,1950,estimates,5yearly,65_69,1.1
748,1950,estimates,5yearly,70_74,0.998
748,1950,estimates,5yearly,75_79,0.721
748,1950,estimates,5yearly,80_84,0.384
748,1950,estimates,5yearly,85_89,0.152
748,1950,estimates,5yearly,90_94,0.044
748,1950,estimates,5yearly,95plus,0.006
748,1950,estimates,5yearly,0_14,19.7
748,1950,estimates,5yearly,0_19,20.583
748,1950,estimates,5yearly,0_24,21.599
748,1950,estimates,5yearly,5_14,1.908
748,1950,estimates,5yearly,15plus,13.057
748,1950,estimates,5yearly,15_24,1.899
748,1950,estimates,5yearly,15_49,6.664
748,1950,estimates,5yearly,15_59,8.582
748,1950,estimates,5yearly,15_64,9.652
748,1950,estimates,5yearly,20plus,12.174
748,1950,estimates,5yearly,20_64,8.769
748,1950,estimates,5yearly,20_69,9.869
748,1950,estimates,5yearly,25plus,11.158
748,1950,estimates,5yearly,25_69,8.853
748,1950,estimates,5yearly,40plus,8.226
748,1950,estimates,5yearly,50plus,6.393
748,1950,estimates,5yearly,60plus,4.475
748,1950,estimates,5yearly,65plus,3.405
748,1950,estimates,5yearly,70plus,2.305
748,1950,estimates,5yearly,80plus,0.586
748,1950,estimates,5yearly,90plus,0.05
748,1955,estimates,5yearly,0_4,18.372
748,1955,estimates,5yearly,5_9,1.247
748,1955,estimates,5yearly,10_14,0.791
748,1955,estimates,5yearly,15_19,0.912
748,1955,estimates,5yearly,20_24,1.035
748,1955,estimates,5yearly,25_29,1.014
748,1955,estimates,5yearly,30_34,0.972
748,1955,estimates,5yearly,35_39,0.964
748,1955,estimates,5yearly,40_44,0.946
748,1955,estimates,5yearly,45_49,0.944
748,1955,estimates,5yearly,50_54,0.982
748,1955,estimates,5yearly,55_59,1.036
748,1955,estimates,5yearly,60_64,1.106
748,1955,estimates,5yearly,65_69,1.149
748,1955,estimates,5yearly,70_74,1.097
748,1955,estimates,5yearly,75_79,0.868
748,1955,estimates,5yearly,80_84,0.489
748,1955,estimates,5yearly,85_89,0.18
748,1955,estimates,5yearly,90_94,0.045
748,1955,estimates,5yearly,95plus,0.006
748,1955,estimates,5yearly,0_14,20.41
748,1955,estimates,5yearly,0_19,21.322
748,1955,estimates,5yearly,0_24,22.357
748,1955,estimates,5yearly,5_14,2.038
748,1955,estimates,5yearly,15plus,13.745
748,1955,estimates,5yearly,15_24,1.947
748,1955,estimates,5yearly,15_49,6.787
748,1955,estimates,5yearly,15_59,8.805
748,1955,estimates,5yearly,15_64,9.911
748,1955,estimates,5yearly,20plus,12.833
748,1955,estimates,5yearly,20_64,8.999
748,1955,estimates,5yearly,20_69,10.148
748,1955,estimates,5yearly,25plus,11.798
748,1955,estimates,5yearly,25_69,9.113
748,1955,estimates,5yearly,40plus,8.848
748,1955,estimates,5yearly,50plus,6.958
748,1955,estimates,5yearly,60plus,4.94
748,1955,estimates,5yearly,65plus,3.834
748,1955,estimates,5yearly,70plus,2.685
748,1955,estimates,5yearly,80plus,0.72
748,1955,estimates,5yearly,90plus,0.051
748,1960,estimates,5yearly,0_4,19.514
748,1960,estimates,5yearly,5_9,1.322
748,1960,estimates,5yearly,10_14,0.864
748,1960,estimates,5yearly,15_19,0.982
748,1960,estimates,5yearly,20_24,1.057
