country,year,variant,freq,agebroad,totaldeaths
268,1950,estimates,5yearly,"Region, subregion, country or area *",Georgia
268,1950,estimates,5yearly,0_4,36.611
268,1950,estimates,5yearly,5_9,1.316
268,1950,estimates,5yearly,10_14,1.843
268,1950,estimates,5yearly,15_19,2.952
268,1950,estimates,5yearly,20_24,4.18
268,1950,estimates,5yearly,25_29,4.803
268,1950,estimates,5yearly,30_34,4.253
268,1950,estimates,5yearly,35_39,5.406
268,1950,estimates,5yearly,40_44,7.63
268,1950,estimates,5yearly,45_49,9.193
268,1950,estimates,5yearly,50_54,10.123
268,1950,estimates,5yearly,55_59,11.925
268,1950,estimates,5yearly,60_64,19.285
268,1950,estimates,5yearly,65_69,29.052
268,1950,estimates,5yearly,70_74,34.695
268,1950,estimates,5yearly,75_79,35.178
268,1950,estimates,5yearly,80_84,27.572
268,1950,estimates,5yearly,85_89,15.624
268,1950,estimates,5yearly,90_94,6.352
268,1950,estimates,5yearly,95plus,1.756
268,1950,estimates,5yearly,0_14,39.77
268,1950,estimates,5yearly,0_19,42.722
268,1950,estimates,5yearly,0_24,46.902
268,1950,estimates,5yearly,5_14,3.159
268,1950,estimates,5yearly,15plus,229.979
268,1950,estimates,5yearly,15_24,7.132
268,1950,estimates,5yearly,15_49,38.417
268,1950,estimates,5yearly,15_59,60.465
268,1950,estimates,5yearly,15_64,79.75
268,1950,estimates,5yearly,20plus,227.027
268,1950,estimates,5yearly,20_64,76.798
268,1950,estimates,5yearly,20_69,105.85
268,1950,estimates,5yearly,25plus,222.847
268,1950,estimates,5yearly,25_69,101.67
268,1950,estimates,5yearly,40plus,208.385
268,1950,estimates,5yearly,50plus,191.562
268,1950,estimates,5yearly,60plus,169.514
268,1950,estimates,5yearly,65plus,150.229
268,1950,estimates,5yearly,70plus,121.177
268,1950,estimates,5yearly,80plus,51.304
268,1950,estimates,5yearly,90plus,8.108
268,1955,estimates,5yearly,"Region, subregion, country or area *",Georgia
268,1955,estimates,5yearly,0_4,39.261
268,1955,estimates,5yearly,5_9,1.293
268,1955,estimates,5yearly,10_14,1.25
268,1955,estimates,5yearly,15_19,2.202
268,1955,estimates,5yearly,20_24,3.491
268,1955,estimates,5yearly,25_29,4.832
268,1955,estimates,5yearly,30_34,5.406
268,1955,estimates,5yearly,35_39,4.55
268,1955,estimates,5yearly,40_44,5.877
268,1955,estimates,5yearly,45_49,8.525
268,1955,estimates,5yearly,50_54,10.329
268,1955,estimates,5yearly,55_59,11.769
268,1955,estimates,5yearly,60_64,15.026
268,1955,estimates,5yearly,65_69,24.626
268,1955,estimates,5yearly,70_74,34.111
268,1955,estimates,5yearly,75_79,35.014
268,1955,estimates,5yearly,80_84,27.787
268,1955,estimates,5yearly,85_89,14.497
