country,year,variant,freq,agebroad,totaldeaths
830,1950,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1950,estimates,5yearly,0_4,0.322
830,1950,estimates,5yearly,5_9,0.021
830,1950,estimates,5yearly,10_14,0.021
830,1950,estimates,5yearly,15_19,0.034
830,1950,estimates,5yearly,20_24,0.048
830,1950,estimates,5yearly,25_29,0.055
830,1950,estimates,5yearly,30_34,0.064
830,1950,estimates,5yearly,35_39,0.085
830,1950,estimates,5yearly,40_44,0.124
830,1950,estimates,5yearly,45_49,0.181
830,1950,estimates,5yearly,50_54,0.254
830,1950,estimates,5yearly,55_59,0.347
830,1950,estimates,5yearly,60_64,0.483
830,1950,estimates,5yearly,65_69,0.676
830,1950,estimates,5yearly,70_74,0.888
830,1950,estimates,5yearly,75_79,1.014
830,1950,estimates,5yearly,80_84,0.899
830,1950,estimates,5yearly,85_89,0.649
830,1950,estimates,5yearly,90_94,0.206
830,1950,estimates,5yearly,95plus,0.0
830,1950,estimates,5yearly,0_14,0.364
830,1950,estimates,5yearly,0_19,0.398
830,1950,estimates,5yearly,0_24,0.446
830,1950,estimates,5yearly,5_14,0.042
830,1950,estimates,5yearly,15plus,6.007
830,1950,estimates,5yearly,15_24,0.082
830,1950,estimates,5yearly,15_49,0.591
830,1950,estimates,5yearly,15_59,1.192
830,1950,estimates,5yearly,15_64,1.675
830,1950,estimates,5yearly,20plus,5.973
830,1950,estimates,5yearly,20_64,1.641
830,1950,estimates,5yearly,20_69,2.317
830,1950,estimates,5yearly,25plus,5.925
830,1950,estimates,5yearly,25_69,2.269
830,1950,estimates,5yearly,40plus,5.721
830,1950,estimates,5yearly,50plus,5.416
830,1950,estimates,5yearly,60plus,4.815
830,1950,estimates,5yearly,65plus,4.332
830,1950,estimates,5yearly,70plus,3.656
830,1950,estimates,5yearly,80plus,1.754
830,1950,estimates,5yearly,90plus,0.206
830,1955,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1955,estimates,5yearly,0_4,0.281
830,1955,estimates,5yearly,5_9,0.019
830,1955,estimates,5yearly,10_14,0.018
830,1955,estimates,5yearly,15_19,0.03
830,1955,estimates,5yearly,20_24,0.043
830,1955,estimates,5yearly,25_29,0.049
830,1955,estimates,5yearly,30_34,0.055
830,1955,estimates,5yearly,35_39,0.072
