country,year,variant,freq,agebroad,totaldeaths
780,1950,estimates,5yearly,"Region, subregion, country or area *",Trinidad and Tobago
780,1950,estimates,5yearly,0_4,14.806
780,1950,estimates,5yearly,5_9,0.916
780,1950,estimates,5yearly,10_14,0.486
780,1950,estimates,5yearly,15_19,0.468
780,1950,estimates,5yearly,20_24,0.668
780,1950,estimates,5yearly,25_29,0.779
780,1950,estimates,5yearly,30_34,0.881
780,1950,estimates,5yearly,35_39,1.061
780,1950,estimates,5yearly,40_44,1.325
780,1950,estimates,5yearly,45_49,1.649
780,1950,estimates,5yearly,50_54,1.94
780,1950,estimates,5yearly,55_59,2.134
780,1950,estimates,5yearly,60_64,2.314
780,1950,estimates,5yearly,65_69,2.695
780,1950,estimates,5yearly,70_74,2.936
780,1950,estimates,5yearly,75_79,2.434
780,1950,estimates,5yearly,80_84,1.492
780,1950,estimates,5yearly,85_89,0.735
780,1950,estimates,5yearly,90_94,0.297
780,1950,estimates,5yearly,95plus,0.087
780,1950,estimates,5yearly,0_14,16.208
780,1950,estimates,5yearly,0_19,16.676
780,1950,estimates,5yearly,0_24,17.344
780,1950,estimates,5yearly,5_14,1.402
780,1950,estimates,5yearly,15plus,23.895
780,1950,estimates,5yearly,15_24,1.136
780,1950,estimates,5yearly,15_49,6.831
780,1950,estimates,5yearly,15_59,10.905
780,1950,estimates,5yearly,15_64,13.219
780,1950,estimates,5yearly,20plus,23.427
780,1950,estimates,5yearly,20_64,12.751
780,1950,estimates,5yearly,20_69,15.446
780,1950,estimates,5yearly,25plus,22.759
780,1950,estimates,5yearly,25_69,14.778
780,1950,estimates,5yearly,40plus,20.038
780,1950,estimates,5yearly,50plus,17.064
780,1950,estimates,5yearly,60plus,12.99
780,1950,estimates,5yearly,65plus,10.676
780,1950,estimates,5yearly,70plus,7.981
780,1950,estimates,5yearly,80plus,2.611
780,1950,estimates,5yearly,90plus,0.384
780,1955,estimates,5yearly,"Region, subregion, country or area *",Trinidad and Tobago
780,1955,estimates,5yearly,0_4,13.013
780,1955,estimates,5yearly,5_9,0.831
780,1955,estimates,5yearly,10_14,0.46
780,1955,estimates,5yearly,15_19,0.464
780,1955,estimates,5yearly,20_24,0.603
780,1955,estimates,5yearly,25_29,0.677
780,1955,estimates,5yearly,30_34,0.795
780,1955,estimates,5yearly,35_39,0.977
780,1955,estimates,5yearly,40_44,1.264
780,1955,estimates,5yearly,45_49,1.638
780,1955,estimates,5yearly,50_54,1.994
780,1955,estimates,5yearly,55_59,2.264
780,1955,estimates,5yearly,60_64,2.521
780,1955,estimates,5yearly,65_69,2.683
780,1955,estimates,5yearly,70_74,2.803
780,1955,estimates,5yearly,75_79,2.669
780,1955,estimates,5yearly,80_84,1.871
780,1955,estimates,5yearly,85_89,0.9
780,1955,estimates,5yearly,90_94,0.317
780,1955,estimates,5yearly,95plus,0.1
780,1955,estimates,5yearly,0_14,14.304
780,1955,estimates,5yearly,0_19,14.768
780,1955,estimates,5yearly,0_24,15.371
780,1955,estimates,5yearly,5_14,1.291
780,1955,estimates,5yearly,15plus,24.54
780,1955,estimates,5yearly,15_24,1.067
780,1955,estimates,5yearly,15_49,6.418
780,1955,estimates,5yearly,15_59,10.676
780,1955,estimates,5yearly,15_64,13.197
780,1955,estimates,5yearly,20plus,24.076
780,1955,estimates,5yearly,20_64,12.733
780,1955,estimates,5yearly,20_69,15.416
780,1955,estimates,5yearly,25plus,23.473
780,1955,estimates,5yearly,25_69,14.813
780,1955,estimates,5yearly,40plus,21.024
780,1955,estimates,5yearly,50plus,18.122
780,1955,estimates,5yearly,60plus,13.864
780,1955,estimates,5yearly,65plus,11.343
780,1955,estimates,5yearly,70plus,8.66
780,1955,estimates,5yearly,80plus,3.188
780,1955,estimates,5yearly,90plus,0.417
780,1960,estimates,5yearly,"Region, subregion, country or area *",Trinidad and Tobago
780,1960,estimates,5yearly,0_4,10.723
780,1960,estimates,5yearly,5_9,0.697
780,1960,estimates,5yearly,10_14,0.403
780,1960,estimates,5yearly,15_19,0.427
780,1960,estimates,5yearly,20_24,0.545
780,1960,estimates,5yearly,25_29,0.565
