country,year,variant,freq,agebroad,totaldeaths
634,1950,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1950,estimates,5yearly,0_4,1.122
634,1950,estimates,5yearly,5_9,0.061
634,1950,estimates,5yearly,10_14,0.035
634,1950,estimates,5yearly,15_19,0.041
634,1950,estimates,5yearly,20_24,0.052
634,1950,estimates,5yearly,25_29,0.05
634,1950,estimates,5yearly,30_34,0.044
634,1950,estimates,5yearly,35_39,0.042
634,1950,estimates,5yearly,40_44,0.043
634,1950,estimates,5yearly,45_49,0.046
634,1950,estimates,5yearly,50_54,0.052
634,1950,estimates,5yearly,55_59,0.062
634,1950,estimates,5yearly,60_64,0.073
634,1950,estimates,5yearly,65_69,0.087
634,1950,estimates,5yearly,70_74,0.093
634,1950,estimates,5yearly,75_79,0.077
634,1950,estimates,5yearly,80_84,0.043
634,1950,estimates,5yearly,85_89,0.017
634,1950,estimates,5yearly,90_94,0.007
634,1950,estimates,5yearly,95plus,0.001
634,1950,estimates,5yearly,0_14,1.218
634,1950,estimates,5yearly,0_19,1.259
634,1950,estimates,5yearly,0_24,1.311
634,1950,estimates,5yearly,5_14,0.096
634,1950,estimates,5yearly,15plus,0.83
634,1950,estimates,5yearly,15_24,0.093
634,1950,estimates,5yearly,15_49,0.318
634,1950,estimates,5yearly,15_59,0.432
634,1950,estimates,5yearly,15_64,0.505
634,1950,estimates,5yearly,20plus,0.789
634,1950,estimates,5yearly,20_64,0.464
634,1950,estimates,5yearly,20_69,0.551
634,1950,estimates,5yearly,25plus,0.737
634,1950,estimates,5yearly,25_69,0.499
634,1950,estimates,5yearly,40plus,0.601
634,1950,estimates,5yearly,50plus,0.512
634,1950,estimates,5yearly,60plus,0.398
634,1950,estimates,5yearly,65plus,0.325
634,1950,estimates,5yearly,70plus,0.238
634,1950,estimates,5yearly,80plus,0.068
634,1950,estimates,5yearly,90plus,0.008
634,1955,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1955,estimates,5yearly,0_4,1.187
634,1955,estimates,5yearly,5_9,0.066
634,1955,estimates,5yearly,10_14,0.034
634,1955,estimates,5yearly,15_19,0.044
634,1955,estimates,5yearly,20_24,0.056
634,1955,estimates,5yearly,25_29,0.053
634,1955,estimates,5yearly,30_34,0.047
634,1955,estimates,5yearly,35_39,0.044
634,1955,estimates,5yearly,40_44,0.044
634,1955,estimates,5yearly,45_49,0.048
634,1955,estimates,5yearly,50_54,0.056
634,1955,estimates,5yearly,55_59,0.068
634,1955,estimates,5yearly,60_64,0.084
634,1955,estimates,5yearly,65_69,0.101
634,1955,estimates,5yearly,70_74,0.111
634,1955,estimates,5yearly,75_79,0.094
634,1955,estimates,5yearly,80_84,0.06
634,1955,estimates,5yearly,85_89,0.026
634,1955,estimates,5yearly,90_94,0.007
634,1955,estimates,5yearly,95plus,0.001
634,1955,estimates,5yearly,0_14,1.287
634,1955,estimates,5yearly,0_19,1.331
634,1955,estimates,5yearly,0_24,1.387
634,1955,estimates,5yearly,5_14,0.1
634,1955,estimates,5yearly,15plus,0.944
634,1955,estimates,5yearly,15_24,0.1
634,1955,estimates,5yearly,15_49,0.336
634,1955,estimates,5yearly,15_59,0.46
634,1955,estimates,5yearly,15_64,0.544
634,1955,estimates,5yearly,20plus,0.9
634,1955,estimates,5yearly,20_64,0.5
634,1955,estimates,5yearly,20_69,0.601
634,1955,estimates,5yearly,25plus,0.844
634,1955,estimates,5yearly,25_69,0.545
634,1955,estimates,5yearly,40plus,0.7
634,1955,estimates,5yearly,50plus,0.608
634,1955,estimates,5yearly,60plus,0.484
634,1955,estimates,5yearly,65plus,0.4
634,1955,estimates,5yearly,70plus,0.299
634,1955,estimates,5yearly,80plus,0.094
634,1955,estimates,5yearly,90plus,0.008
634,1960,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1960,estimates,5yearly,0_4,1.268
634,1960,estimates,5yearly,5_9,0.071
634,1960,estimates,5yearly,10_14,0.037
634,1960,estimates,5yearly,15_19,0.052
634,1960,estimates,5yearly,20_24,0.066
634,1960,estimates,5yearly,25_29,0.06
634,1960,estimates,5yearly,30_34,0.052
634,1960,estimates,5yearly,35_39,0.049
634,1960,estimates,5yearly,40_44,0.048
634,1960,estimates,5yearly,45_49,0.053
634,1960,estimates,5yearly,50_54,0.062
634,1960,estimates,5yearly,55_59,0.077
634,1960,estimates,5yearly,60_64,0.095
634,1960,estimates,5yearly,65_69,0.116
634,1960,estimates,5yearly,70_74,0.128
634,1960,estimates,5yearly,75_79,0.11
634,1960,estimates,5yearly,80_84,0.074
634,1960,estimates,5yearly,85_89,0.038
634,1960,estimates,5yearly,90_94,0.012
634,1960,estimates,5yearly,95plus,0.002
634,1960,estimates,5yearly,0_14,1.376
634,1960,estimates,5yearly,0_19,1.428
634,1960,estimates,5yearly,0_24,1.494
634,1960,estimates,5yearly,5_14,0.108
634,1960,estimates,5yearly,15plus,1.094
634,1960,estimates,5yearly,15_24,0.118
634,1960,estimates,5yearly,15_49,0.38
634,1960,estimates,5yearly,15_59,0.519
634,1960,estimates,5yearly,15_64,0.614
634,1960,estimates,5yearly,20plus,1.042
634,1960,estimates,5yearly,20_64,0.562
634,1960,estimates,5yearly,20_69,0.678
634,1960,estimates,5yearly,25plus,0.976
634,1960,estimates,5yearly,25_69,0.612
634,1960,estimates,5yearly,40plus,0.815
634,1960,estimates,5yearly,50plus,0.714
634,1960,estimates,5yearly,60plus,0.575
634,1960,estimates,5yearly,65plus,0.48
634,1960,estimates,5yearly,70plus,0.364
634,1960,estimates,5yearly,80plus,0.126
634,1960,estimates,5yearly,90plus,0.014
634,1965,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1965,estimates,5yearly,0_4,1.284
634,1965,estimates,5yearly,5_9,0.07
634,1965,estimates,5yearly,10_14,0.039
634,1965,estimates,5yearly,15_19,0.065
634,1965,estimates,5yearly,20_24,0.085
634,1965,estimates,5yearly,25_29,0.076
634,1965,estimates,5yearly,30_34,0.066
634,1965,estimates,5yearly,35_39,0.061
634,1965,estimates,5yearly,40_44,0.059
634,1965,estimates,5yearly,45_49,0.066
634,1965,estimates,5yearly,50_54,0.075
634,1965,estimates,5yearly,55_59,0.092
634,1965,estimates,5yearly,60_64,0.114
634,1965,estimates,5yearly,65_69,0.137
634,1965,estimates,5yearly,70_74,0.152
634,1965,estimates,5yearly,75_79,0.13
634,1965,estimates,5yearly,80_84,0.09
634,1965,estimates,5yearly,85_89,0.049
634,1965,estimates,5yearly,90_94,0.019
634,1965,estimates,5yearly,95plus,0.004
634,1965,estimates,5yearly,0_14,1.393
634,1965,estimates,5yearly,0_19,1.458
634,1965,estimates,5yearly,0_24,1.543
634,1965,estimates,5yearly,5_14,0.109
634,1965,estimates,5yearly,15plus,1.34
634,1965,estimates,5yearly,15_24,0.15
634,1965,estimates,5yearly,15_49,0.478
634,1965,estimates,5yearly,15_59,0.645
634,1965,estimates,5yearly,15_64,0.759
634,1965,estimates,5yearly,20plus,1.275
634,1965,estimates,5yearly,20_64,0.694
634,1965,estimates,5yearly,20_69,0.831
634,1965,estimates,5yearly,25plus,1.19
634,1965,estimates,5yearly,25_69,0.746
634,1965,estimates,5yearly,40plus,0.987
634,1965,estimates,5yearly,50plus,0.862
634,1965,estimates,5yearly,60plus,0.695
634,1965,estimates,5yearly,65plus,0.581
634,1965,estimates,5yearly,70plus,0.444
634,1965,estimates,5yearly,80plus,0.162
634,1965,estimates,5yearly,90plus,0.023
634,1970,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1970,estimates,5yearly,0_4,1.206
634,1970,estimates,5yearly,5_9,0.068
634,1970,estimates,5yearly,10_14,0.045
634,1970,estimates,5yearly,15_19,0.077
634,1970,estimates,5yearly,20_24,0.102
634,1970,estimates,5yearly,25_29,0.093
634,1970,estimates,5yearly,30_34,0.082
634,1970,estimates,5yearly,35_39,0.078
634,1970,estimates,5yearly,40_44,0.077
634,1970,estimates,5yearly,45_49,0.088
634,1970,estimates,5yearly,50_54,0.104
634,1970,estimates,5yearly,55_59,0.128
634,1970,estimates,5yearly,60_64,0.158
634,1970,estimates,5yearly,65_69,0.188
634,1970,estimates,5yearly,70_74,0.203
634,1970,estimates,5yearly,75_79,0.17
634,1970,estimates,5yearly,80_84,0.113
634,1970,estimates,5yearly,85_89,0.064
634,1970,estimates,5yearly,90_94,0.026
634,1970,estimates,5yearly,95plus,0.007
634,1970,estimates,5yearly,0_14,1.319
634,1970,estimates,5yearly,0_19,1.396
634,1970,estimates,5yearly,0_24,1.498
634,1970,estimates,5yearly,5_14,0.113
634,1970,estimates,5yearly,15plus,1.758
634,1970,estimates,5yearly,15_24,0.179
634,1970,estimates,5yearly,15_49,0.597
634,1970,estimates,5yearly,15_59,0.829
634,1970,estimates,5yearly,15_64,0.987
634,1970,estimates,5yearly,20plus,1.681
634,1970,estimates,5yearly,20_64,0.91
634,1970,estimates,5yearly,20_69,1.098
634,1970,estimates,5yearly,25plus,1.579
634,1970,estimates,5yearly,25_69,0.996
634,1970,estimates,5yearly,40plus,1.326
634,1970,estimates,5yearly,50plus,1.161
634,1970,estimates,5yearly,60plus,0.929
634,1970,estimates,5yearly,65plus,0.771
634,1970,estimates,5yearly,70plus,0.583
634,1970,estimates,5yearly,80plus,0.21
634,1970,estimates,5yearly,90plus,0.033
634,1975,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1975,estimates,5yearly,0_4,1.327
634,1975,estimates,5yearly,5_9,0.066
634,1975,estimates,5yearly,10_14,0.046
634,1975,estimates,5yearly,15_19,0.086
634,1975,estimates,5yearly,20_24,0.118
634,1975,estimates,5yearly,25_29,0.106
634,1975,estimates,5yearly,30_34,0.093
634,1975,estimates,5yearly,35_39,0.088
634,1975,estimates,5yearly,40_44,0.089
634,1975,estimates,5yearly,45_49,0.104
634,1975,estimates,5yearly,50_54,0.121
