country,year,variant,freq,agebroad,totaldeaths
804,1950,estimates,5yearly,0_4,507.654
804,1950,estimates,5yearly,5_9,26.075
804,1950,estimates,5yearly,10_14,23.751
804,1950,estimates,5yearly,15_19,29.615
804,1950,estimates,5yearly,20_24,38.084
804,1950,estimates,5yearly,25_29,43.527
804,1950,estimates,5yearly,30_34,35.38
804,1950,estimates,5yearly,35_39,44.555
804,1950,estimates,5yearly,40_44,64.305
804,1950,estimates,5yearly,45_49,77.839
804,1950,estimates,5yearly,50_54,87.949
804,1950,estimates,5yearly,55_59,102.829
804,1950,estimates,5yearly,60_64,135.188
804,1950,estimates,5yearly,65_69,174.634
804,1950,estimates,5yearly,70_74,216.986
804,1950,estimates,5yearly,75_79,244.192
804,1950,estimates,5yearly,80_84,200.823
804,1950,estimates,5yearly,85_89,121.604
804,1950,estimates,5yearly,90_94,60.643
804,1950,estimates,5yearly,95plus,22.259
804,1950,estimates,5yearly,0_14,557.48
804,1950,estimates,5yearly,0_19,587.095
804,1950,estimates,5yearly,0_24,625.179
804,1950,estimates,5yearly,5_14,49.826
804,1950,estimates,5yearly,15plus,1700.412
804,1950,estimates,5yearly,15_24,67.699
804,1950,estimates,5yearly,15_49,333.305
804,1950,estimates,5yearly,15_59,524.083
804,1950,estimates,5yearly,15_64,659.271
804,1950,estimates,5yearly,20plus,1670.797
804,1950,estimates,5yearly,20_64,629.656
804,1950,estimates,5yearly,20_69,804.29
804,1950,estimates,5yearly,25plus,1632.713
804,1950,estimates,5yearly,25_69,766.206
804,1950,estimates,5yearly,40plus,1509.251
804,1950,estimates,5yearly,50plus,1367.107
804,1950,estimates,5yearly,60plus,1176.329
804,1950,estimates,5yearly,65plus,1041.141
804,1950,estimates,5yearly,70plus,866.507
804,1950,estimates,5yearly,80plus,405.329
804,1950,estimates,5yearly,90plus,82.902
804,1955,estimates,5yearly,0_4,294.4
804,1955,estimates,5yearly,5_9,18.428
804,1955,estimates,5yearly,10_14,12.978
804,1955,estimates,5yearly,15_19,21.063
804,1955,estimates,5yearly,20_24,29.195
804,1955,estimates,5yearly,25_29,35.029
804,1955,estimates,5yearly,30_34,40.467
804,1955,estimates,5yearly,35_39,35.785
804,1955,estimates,5yearly,40_44,46.959
804,1955,estimates,5yearly,45_49,72.326
804,1955,estimates,5yearly,50_54,92.361
804,1955,estimates,5yearly,55_59,112.175
804,1955,estimates,5yearly,60_64,141.57
804,1955,estimates,5yearly,65_69,183.19
804,1955,estimates,5yearly,70_74,218.264
804,1955,estimates,5yearly,75_79,218.467
