country,year,variant,freq,agebroad,totaldeaths
706,1950,estimates,5yearly,0_4,192.038
706,1950,estimates,5yearly,5_9,19.861
706,1950,estimates,5yearly,10_14,10.861
706,1950,estimates,5yearly,15_19,9.234
706,1950,estimates,5yearly,20_24,10.218
706,1950,estimates,5yearly,25_29,10.374
706,1950,estimates,5yearly,30_34,10.133
706,1950,estimates,5yearly,35_39,10.107
706,1950,estimates,5yearly,40_44,9.914
706,1950,estimates,5yearly,45_49,9.632
706,1950,estimates,5yearly,50_54,9.755
706,1950,estimates,5yearly,55_59,10.338
706,1950,estimates,5yearly,60_64,10.819
706,1950,estimates,5yearly,65_69,10.753
706,1950,estimates,5yearly,70_74,9.401
706,1950,estimates,5yearly,75_79,6.384
706,1950,estimates,5yearly,80_84,2.885
706,1950,estimates,5yearly,85_89,0.825
706,1950,estimates,5yearly,90_94,0.176
706,1950,estimates,5yearly,95plus,0.018
706,1950,estimates,5yearly,0_14,222.76
706,1950,estimates,5yearly,0_19,231.994
706,1950,estimates,5yearly,0_24,242.212
706,1950,estimates,5yearly,5_14,30.722
706,1950,estimates,5yearly,15plus,130.966
706,1950,estimates,5yearly,15_24,19.452
706,1950,estimates,5yearly,15_49,69.612
706,1950,estimates,5yearly,15_59,89.705
706,1950,estimates,5yearly,15_64,100.524
706,1950,estimates,5yearly,20plus,121.732
706,1950,estimates,5yearly,20_64,91.29
706,1950,estimates,5yearly,20_69,102.043
706,1950,estimates,5yearly,25plus,111.514
706,1950,estimates,5yearly,25_69,91.825
706,1950,estimates,5yearly,40plus,80.9
706,1950,estimates,5yearly,50plus,61.354
706,1950,estimates,5yearly,60plus,41.261
706,1950,estimates,5yearly,65plus,30.442
706,1950,estimates,5yearly,70plus,19.689
706,1950,estimates,5yearly,80plus,3.904
706,1950,estimates,5yearly,90plus,0.194
706,1955,estimates,5yearly,0_4,194.781
706,1955,estimates,5yearly,5_9,20.823
706,1955,estimates,5yearly,10_14,11.176
706,1955,estimates,5yearly,15_19,9.446
706,1955,estimates,5yearly,20_24,10.527
706,1955,estimates,5yearly,25_29,10.331
706,1955,estimates,5yearly,30_34,10.083
706,1955,estimates,5yearly,35_39,10.076
706,1955,estimates,5yearly,40_44,9.987
706,1955,estimates,5yearly,45_49,9.789
706,1955,estimates,5yearly,50_54,9.964
706,1955,estimates,5yearly,55_59,10.656
706,1955,estimates,5yearly,60_64,11.431
706,1955,estimates,5yearly,65_69,11.639
706,1955,estimates,5yearly,70_74,10.444
706,1955,estimates,5yearly,75_79,7.443
706,1955,estimates,5yearly,80_84,3.752
706,1955,estimates,5yearly,85_89,1.113
706,1955,estimates,5yearly,90_94,0.187
706,1955,estimates,5yearly,95plus,0.019
706,1955,estimates,5yearly,0_14,226.78
706,1955,estimates,5yearly,0_19,236.226
706,1955,estimates,5yearly,0_24,246.753
706,1955,estimates,5yearly,5_14,31.999
706,1955,estimates,5yearly,15plus,136.887
706,1955,estimates,5yearly,15_24,19.973
706,1955,estimates,5yearly,15_49,70.239
706,1955,estimates,5yearly,15_59,90.859
706,1955,estimates,5yearly,15_64,102.29
706,1955,estimates,5yearly,20plus,127.441
706,1955,estimates,5yearly,20_64,92.844
706,1955,estimates,5yearly,20_69,104.483
706,1955,estimates,5yearly,25plus,116.914
706,1955,estimates,5yearly,25_69,93.956
706,1955,estimates,5yearly,40plus,86.424
706,1955,estimates,5yearly,50plus,66.648
706,1955,estimates,5yearly,60plus,46.028
706,1955,estimates,5yearly,65plus,34.597
706,1955,estimates,5yearly,70plus,22.958
706,1955,estimates,5yearly,80plus,5.071
706,1955,estimates,5yearly,90plus,0.206
706,1960,estimates,5yearly,0_4,198.773
706,1960,estimates,5yearly,5_9,21.505
706,1960,estimates,5yearly,10_14,11.862
706,1960,estimates,5yearly,15_19,9.755
706,1960,estimates,5yearly,20_24,10.8
706,1960,estimates,5yearly,25_29,10.685
706,1960,estimates,5yearly,30_34,10.065
706,1960,estimates,5yearly,35_39,10.067
706,1960,estimates,5yearly,40_44,10.021
706,1960,estimates,5yearly,45_49,9.951
706,1960,estimates,5yearly,50_54,10.233
706,1960,estimates,5yearly,55_59,11
706,1960,estimates,5yearly,60_64,11.947
706,1960,estimates,5yearly,65_69,12.521
706,1960,estimates,5yearly,70_74,11.585
706,1960,estimates,5yearly,75_79,8.562
706,1960,estimates,5yearly,80_84,4.598
706,1960,estimates,5yearly,85_89,1.541
706,1960,estimates,5yearly,90_94,0.281
706,1960,estimates,5yearly,95plus,0.023
706,1960,estimates,5yearly,0_14,232.14
706,1960,estimates,5yearly,0_19,241.895
706,1960,estimates,5yearly,0_24,252.695
706,1960,estimates,5yearly,5_14,33.367
706,1960,estimates,5yearly,15plus,143.635
706,1960,estimates,5yearly,15_24,20.555
706,1960,estimates,5yearly,15_49,71.344
706,1960,estimates,5yearly,15_59,92.577
706,1960,estimates,5yearly,15_64,104.524
706,1960,estimates,5yearly,20plus,133.88
706,1960,estimates,5yearly,20_64,94.769
706,1960,estimates,5yearly,20_69,107.29
706,1960,estimates,5yearly,25plus,123.08
706,1960,estimates,5yearly,25_69,96.49
706,1960,estimates,5yearly,40plus,92.263
706,1960,estimates,5yearly,50plus,72.291
706,1960,estimates,5yearly,60plus,51.058
706,1960,estimates,5yearly,65plus,39.111
706,1960,estimates,5yearly,70plus,26.59
706,1960,estimates,5yearly,80plus,6.443
706,1960,estimates,5yearly,90plus,0.304
706,1965,estimates,5yearly,0_4,204.494
706,1965,estimates,5yearly,5_9,22.146
706,1965,estimates,5yearly,10_14,12.358
706,1965,estimates,5yearly,15_19,10.455
706,1965,estimates,5yearly,20_24,11.222
706,1965,estimates,5yearly,25_29,10.975
706,1965,estimates,5yearly,30_34,10.428
706,1965,estimates,5yearly,35_39,10.073
706,1965,estimates,5yearly,40_44,10.059
706,1965,estimates,5yearly,45_49,10.056
706,1965,estimates,5yearly,50_54,10.492
706,1965,estimates,5yearly,55_59,11.39
706,1965,estimates,5yearly,60_64,12.477
706,1965,estimates,5yearly,65_69,13.297
706,1965,estimates,5yearly,70_74,12.726
706,1965,estimates,5yearly,75_79,9.804
706,1965,estimates,5yearly,80_84,5.526
706,1965,estimates,5yearly,85_89,2.007
706,1965,estimates,5yearly,90_94,0.413
706,1965,estimates,5yearly,95plus,0.045
706,1965,estimates,5yearly,0_14,238.998
706,1965,estimates,5yearly,0_19,249.453
706,1965,estimates,5yearly,0_24,260.675
706,1965,estimates,5yearly,5_14,34.504
706,1965,estimates,5yearly,15plus,151.445
706,1965,estimates,5yearly,15_24,21.677
706,1965,estimates,5yearly,15_49,73.268
706,1965,estimates,5yearly,15_59,95.15
706,1965,estimates,5yearly,15_64,107.627
706,1965,estimates,5yearly,20plus,140.99
706,1965,estimates,5yearly,20_64,97.172
706,1965,estimates,5yearly,20_69,110.469
706,1965,estimates,5yearly,25plus,129.768
706,1965,estimates,5yearly,25_69,99.247
706,1965,estimates,5yearly,40plus,98.292
706,1965,estimates,5yearly,50plus,78.177
706,1965,estimates,5yearly,60plus,56.295
706,1965,estimates,5yearly,65plus,43.818
706,1965,estimates,5yearly,70plus,30.521
706,1965,estimates,5yearly,80plus,7.991
706,1965,estimates,5yearly,90plus,0.458
706,1970,estimates,5yearly,0_4,210.766
706,1970,estimates,5yearly,5_9,22.78
706,1970,estimates,5yearly,10_14,13.284
706,1970,estimates,5yearly,15_19,11.273
706,1970,estimates,5yearly,20_24,11.992
706,1970,estimates,5yearly,25_29,11.404
706,1970,estimates,5yearly,30_34,10.765
706,1970,estimates,5yearly,35_39,10.493
706,1970,estimates,5yearly,40_44,10.143
706,1970,estimates,5yearly,45_49,10.234
706,1970,estimates,5yearly,50_54,10.772
706,1970,estimates,5yearly,55_59,11.822
706,1970,estimates,5yearly,60_64,13.075
706,1970,estimates,5yearly,65_69,13.993
706,1970,estimates,5yearly,70_74,13.709
706,1970,estimates,5yearly,75_79,11.077
706,1970,estimates,5yearly,80_84,6.55
706,1970,estimates,5yearly,85_89,2.529
706,1970,estimates,5yearly,90_94,0.568
706,1970,estimates,5yearly,95plus,0.066
706,1970,estimates,5yearly,0_14,246.83
706,1970,estimates,5yearly,0_19,258.103
706,1970,estimates,5yearly,0_24,270.095
706,1970,estimates,5yearly,5_14,36.064
706,1970,estimates,5yearly,15plus,160.465
706,1970,estimates,5yearly,15_24,23.265
706,1970,estimates,5yearly,15_49,76.304
706,1970,estimates,5yearly,15_59,98.898
706,1970,estimates,5yearly,15_64,111.973
706,1970,estimates,5yearly,20plus,149.192
706,1970,estimates,5yearly,20_64,100.7
706,1970,estimates,5yearly,20_69,114.693
706,1970,estimates,5yearly,25plus,137.2
706,1970,estimates,5yearly,25_69,102.701
706,1970,estimates,5yearly,40plus,104.538
706,1970,estimates,5yearly,50plus,84.161
706,1970,estimates,5yearly,60plus,61.567
706,1970,estimates,5yearly,65plus,48.492
706,1970,estimates,5yearly,70plus,34.499
706,1970,estimates,5yearly,80plus,9.713
706,1970,estimates,5yearly,90plus,0.634
706,1975,estimates,5yearly,0_4,274.541
706,1975,estimates,5yearly,5_9,28.465
706,1975,estimates,5yearly,10_14,16.736
706,1975,estimates,5yearly,15_19,14.261
706,1975,estimates,5yearly,20_24,15.381
706,1975,estimates,5yearly,25_29,14.929
706,1975,estimates,5yearly,30_34,13.624
706,1975,estimates,5yearly,35_39,12.986
706,1975,estimates,5yearly,40_44,12.494
706,1975,estimates,5yearly,45_49,12.201
706,1975,estimates,5yearly,50_54,12.962
706,1975,estimates,5yearly,55_59,14.364
706,1975,estimates,5yearly,60_64,16.157
706,1975,estimates,5yearly,65_69,17.602
706,1975,estimates,5yearly,70_74,17.602
706,1975,estimates,5yearly,75_79,14.659
706,1975,estimates,5yearly,80_84,8.824
706,1975,estimates,5yearly,85_89,3.371
706,1975,estimates,5yearly,90_94,0.763
706,1975,estimates,5yearly,95plus,0.1
706,1975,estimates,5yearly,0_14,319.742
706,1975,estimates,5yearly,0_19,334.003
706,1975,estimates,5yearly,0_24,349.384
706,1975,estimates,5yearly,5_14,45.201
706,1975,estimates,5yearly,15plus,202.28
706,1975,estimates,5yearly,15_24,29.642
706,1975,estimates,5yearly,15_49,95.876
706,1975,estimates,5yearly,15_59,123.202
706,1975,estimates,5yearly,15_64,139.359
706,1975,estimates,5yearly,20plus,188.019
706,1975,estimates,5yearly,20_64,125.098
706,1975,estimates,5yearly,20_69,142.7
706,1975,estimates,5yearly,25plus,172.638
706,1975,estimates,5yearly,25_69,127.319
706,1975,estimates,5yearly,40plus,131.099
706,1975,estimates,5yearly,50plus,106.404
706,1975,estimates,5yearly,60plus,79.078
706,1975,estimates,5yearly,65plus,62.921
706,1975,estimates,5yearly,70plus,45.319
706,1975,estimates,5yearly,80plus,13.058
706,1975,estimates,5yearly,90plus,0.863
706,1980,estimates,5yearly,0_4,312.457
706,1980,estimates,5yearly,5_9,34.819
706,1980,estimates,5yearly,10_14,21.152
706,1980,estimates,5yearly,15_19,18.193
706,1980,estimates,5yearly,20_24,19.512
706,1980,estimates,5yearly,25_29,19.15
706,1980,estimates,5yearly,30_34,17.866
706,1980,estimates,5yearly,35_39,16.696
706,1980,estimates,5yearly,40_44,15.806
706,1980,estimates,5yearly,45_49,15.147
706,1980,estimates,5yearly,50_54,15.436
706,1980,estimates,5yearly,55_59,17.221
706,1980,estimates,5yearly,60_64,19.599
706,1980,estimates,5yearly,65_69,21.727
706,1980,estimates,5yearly,70_74,22.162
706,1980,estimates,5yearly,75_79,18.883
706,1980,estimates,5yearly,80_84,12.272
706,1980,estimates,5yearly,85_89,5.271
706,1980,estimates,5yearly,90_94,1.224
706,1980,estimates,5yearly,95plus,0.157
706,1980,estimates,5yearly,0_14,368.428
706,1980,estimates,5yearly,0_19,386.621
706,1980,estimates,5yearly,0_24,406.133
706,1980,estimates,5yearly,5_14,55.971
706,1980,estimates,5yearly,15plus,256.322
706,1980,estimates,5yearly,15_24,37.705
706,1980,estimates,5yearly,15_49,122.37
706,1980,estimates,5yearly,15_59,155.027
706,1980,estimates,5yearly,15_64,174.626
706,1980,estimates,5yearly,20plus,238.129
706,1980,estimates,5yearly,20_64,156.433
706,1980,estimates,5yearly,20_69,178.16
706,1980,estimates,5yearly,25plus,218.617
706,1980,estimates,5yearly,25_69,158.648
706,1980,estimates,5yearly,40plus,164.905
706,1980,estimates,5yearly,50plus,133.952
706,1980,estimates,5yearly,60plus,101.295
706,1980,estimates,5yearly,65plus,81.696
706,1980,estimates,5yearly,70plus,59.969
706,1980,estimates,5yearly,80plus,18.924
706,1980,estimates,5yearly,90plus,1.381
706,1985,estimates,5yearly,0_4,338.182
706,1985,estimates,5yearly,5_9,35.116
706,1985,estimates,5yearly,10_14,21.441
706,1985,estimates,5yearly,15_19,19.129
706,1985,estimates,5yearly,20_24,20.524
706,1985,estimates,5yearly,25_29,19.98
706,1985,estimates,5yearly,30_34,18.857
706,1985,estimates,5yearly,35_39,18.025
706,1985,estimates,5yearly,40_44,16.838
706,1985,estimates,5yearly,45_49,15.979
706,1985,estimates,5yearly,50_54,15.851
706,1985,estimates,5yearly,55_59,16.803
706,1985,estimates,5yearly,60_64,19.262
706,1985,estimates,5yearly,65_69,21.567
706,1985,estimates,5yearly,70_74,22.335
706,1985,estimates,5yearly,75_79,19.426
706,1985,estimates,5yearly,80_84,12.937
706,1985,estimates,5yearly,85_89,6.169
706,1985,estimates,5yearly,90_94,1.761
706,1985,estimates,5yearly,95plus,0.247
706,1985,estimates,5yearly,0_14,394.739
706,1985,estimates,5yearly,0_19,413.868
706,1985,estimates,5yearly,0_24,434.392
706,1985,estimates,5yearly,5_14,56.557
706,1985,estimates,5yearly,15plus,265.69
706,1985,estimates,5yearly,15_24,39.653
706,1985,estimates,5yearly,15_49,129.332
706,1985,estimates,5yearly,15_59,161.986
706,1985,estimates,5yearly,15_64,181.248
706,1985,estimates,5yearly,20plus,246.561
706,1985,estimates,5yearly,20_64,162.119
706,1985,estimates,5yearly,20_69,183.686
706,1985,estimates,5yearly,25plus,226.037
706,1985,estimates,5yearly,25_69,163.162
706,1985,estimates,5yearly,40plus,169.175
706,1985,estimates,5yearly,50plus,136.358
706,1985,estimates,5yearly,60plus,103.704
706,1985,estimates,5yearly,65plus,84.442
706,1985,estimates,5yearly,70plus,62.875
706,1985,estimates,5yearly,80plus,21.114
706,1985,estimates,5yearly,90plus,2.008
706,1990,estimates,5yearly,0_4,398.812
706,1990,estimates,5yearly,5_9,41.037
706,1990,estimates,5yearly,10_14,23.612
706,1990,estimates,5yearly,15_19,20.862
706,1990,estimates,5yearly,20_24,23.079
706,1990,estimates,5yearly,25_29,22.743
706,1990,estimates,5yearly,30_34,21.537
706,1990,estimates,5yearly,35_39,20.818
706,1990,estimates,5yearly,40_44,19.667
706,1990,estimates,5yearly,45_49,18.261
706,1990,estimates,5yearly,50_54,17.882
706,1990,estimates,5yearly,55_59,18.322
706,1990,estimates,5yearly,60_64,19.839
706,1990,estimates,5yearly,65_69,22.315
706,1990,estimates,5yearly,70_74,23.269
706,1990,estimates,5yearly,75_79,20.513
706,1990,estimates,5yearly,80_84,13.957
706,1990,estimates,5yearly,85_89,6.806
706,1990,estimates,5yearly,90_94,2.12
706,1990,estimates,5yearly,95plus,0.368
706,1990,estimates,5yearly,0_14,463.461
706,1990,estimates,5yearly,0_19,484.323
706,1990,estimates,5yearly,0_24,507.402
706,1990,estimates,5yearly,5_14,64.649
706,1990,estimates,5yearly,15plus,292.358
706,1990,estimates,5yearly,15_24,43.941
706,1990,estimates,5yearly,15_49,146.967
706,1990,estimates,5yearly,15_59,183.171
706,1990,estimates,5yearly,15_64,203.01
706,1990,estimates,5yearly,20plus,271.496
706,1990,estimates,5yearly,20_64,182.148
706,1990,estimates,5yearly,20_69,204.463
706,1990,estimates,5yearly,25plus,248.417
706,1990,estimates,5yearly,25_69,181.384
706,1990,estimates,5yearly,40plus,183.319
706,1990,estimates,5yearly,50plus,145.391
706,1990,estimates,5yearly,60plus,109.187
706,1990,estimates,5yearly,65plus,89.348
706,1990,estimates,5yearly,70plus,67.033
706,1990,estimates,5yearly,80plus,23.251
706,1990,estimates,5yearly,90plus,2.488
706,1995,estimates,5yearly,0_4,357.224
706,1995,estimates,5yearly,5_9,35.34
706,1995,estimates,5yearly,10_14,20.712
706,1995,estimates,5yearly,15_19,17.769
706,1995,estimates,5yearly,20_24,20.11
706,1995,estimates,5yearly,25_29,20.876
706,1995,estimates,5yearly,30_34,20.262
706,1995,estimates,5yearly,35_39,19.679
706,1995,estimates,5yearly,40_44,18.65
706,1995,estimates,5yearly,45_49,17.554
706,1995,estimates,5yearly,50_54,17.111
706,1995,estimates,5yearly,55_59,17.588
706,1995,estimates,5yearly,60_64,18.688
706,1995,estimates,5yearly,65_69,20.103
706,1995,estimates,5yearly,70_74,21.477
706,1995,estimates,5yearly,75_79,19.454
706,1995,estimates,5yearly,80_84,13.567
706,1995,estimates,5yearly,85_89,6.818
706,1995,estimates,5yearly,90_94,2.218
706,1995,estimates,5yearly,95plus,0.438
706,1995,estimates,5yearly,0_14,413.276
706,1995,estimates,5yearly,0_19,431.045
706,1995,estimates,5yearly,0_24,451.155
706,1995,estimates,5yearly,5_14,56.052
706,1995,estimates,5yearly,15plus,272.362
706,1995,estimates,5yearly,15_24,37.879
706,1995,estimates,5yearly,15_49,134.9
706,1995,estimates,5yearly,15_59,169.599
706,1995,estimates,5yearly,15_64,188.287
706,1995,estimates,5yearly,20plus,254.593
706,1995,estimates,5yearly,20_64,170.518
706,1995,estimates,5yearly,20_69,190.621
706,1995,estimates,5yearly,25plus,234.483
706,1995,estimates,5yearly,25_69,170.511
706,1995,estimates,5yearly,40plus,173.666
706,1995,estimates,5yearly,50plus,137.462
706,1995,estimates,5yearly,60plus,102.763
706,1995,estimates,5yearly,65plus,84.075
706,1995,estimates,5yearly,70plus,63.972
706,1995,estimates,5yearly,80plus,23.041
706,1995,estimates,5yearly,90plus,2.656
706,2000,estimates,5yearly,0_4,365.309
706,2000,estimates,5yearly,5_9,38.679
706,2000,estimates,5yearly,10_14,23.322
706,2000,estimates,5yearly,15_19,19.218
706,2000,estimates,5yearly,20_24,20.588
706,2000,estimates,5yearly,25_29,21.486
706,2000,estimates,5yearly,30_34,21.902
706,2000,estimates,5yearly,35_39,21.623
706,2000,estimates,5yearly,40_44,20.295
706,2000,estimates,5yearly,45_49,19.117
706,2000,estimates,5yearly,50_54,19.084
706,2000,estimates,5yearly,55_59,19.624
706,2000,estimates,5yearly,60_64,21.097
706,2000,estimates,5yearly,65_69,22.31
706,2000,estimates,5yearly,70_74,22.734
706,2000,estimates,5yearly,75_79,21.164
706,2000,estimates,5yearly,80_84,15.281
706,2000,estimates,5yearly,85_89,7.878
706,2000,estimates,5yearly,90_94,2.597
706,2000,estimates,5yearly,95plus,0.529
706,2000,estimates,5yearly,0_14,427.31
706,2000,estimates,5yearly,0_19,446.528
706,2000,estimates,5yearly,0_24,467.116
706,2000,estimates,5yearly,5_14,62.001
706,2000,estimates,5yearly,15plus,296.527
706,2000,estimates,5yearly,15_24,39.806
706,2000,estimates,5yearly,15_49,144.229
706,2000,estimates,5yearly,15_59,182.937
706,2000,estimates,5yearly,15_64,204.034
706,2000,estimates,5yearly,20plus,277.309
706,2000,estimates,5yearly,20_64,184.816
706,2000,estimates,5yearly,20_69,207.126
706,2000,estimates,5yearly,25plus,256.721
706,2000,estimates,5yearly,25_69,186.538
706,2000,estimates,5yearly,40plus,191.71
706,2000,estimates,5yearly,50plus,152.298
706,2000,estimates,5yearly,60plus,113.59
706,2000,estimates,5yearly,65plus,92.493
706,2000,estimates,5yearly,70plus,70.183
706,2000,estimates,5yearly,80plus,26.285
706,2000,estimates,5yearly,90plus,3.126
706,2005,estimates,5yearly,0_4,374.176
706,2005,estimates,5yearly,5_9,40.648
706,2005,estimates,5yearly,10_14,26.228
706,2005,estimates,5yearly,15_19,21.866
706,2005,estimates,5yearly,20_24,22.583
706,2005,estimates,5yearly,25_29,22.054
706,2005,estimates,5yearly,30_34,22.256
706,2005,estimates,5yearly,35_39,22.79
706,2005,estimates,5yearly,40_44,21.549
706,2005,estimates,5yearly,45_49,20.131
706,2005,estimates,5yearly,50_54,20.504
706,2005,estimates,5yearly,55_59,21.75
706,2005,estimates,5yearly,60_64,23.434
706,2005,estimates,5yearly,65_69,25.253
706,2005,estimates,5yearly,70_74,25.372
706,2005,estimates,5yearly,75_79,22.556
706,2005,estimates,5yearly,80_84,16.859
706,2005,estimates,5yearly,85_89,9.088
706,2005,estimates,5yearly,90_94,3.108
706,2005,estimates,5yearly,95plus,0.65
706,2005,estimates,5yearly,0_14,441.052
706,2005,estimates,5yearly,0_19,462.918
706,2005,estimates,5yearly,0_24,485.501
706,2005,estimates,5yearly,5_14,66.876
706,2005,estimates,5yearly,15plus,321.803
706,2005,estimates,5yearly,15_24,44.449
706,2005,estimates,5yearly,15_49,153.229
706,2005,estimates,5yearly,15_59,195.483
706,2005,estimates,5yearly,15_64,218.917
706,2005,estimates,5yearly,20plus,299.937
706,2005,estimates,5yearly,20_64,197.051
706,2005,estimates,5yearly,20_69,222.304
706,2005,estimates,5yearly,25plus,277.354
706,2005,estimates,5yearly,25_69,199.721
706,2005,estimates,5yearly,40plus,210.254
706,2005,estimates,5yearly,50plus,168.574
706,2005,estimates,5yearly,60plus,126.32
706,2005,estimates,5yearly,65plus,102.886
706,2005,estimates,5yearly,70plus,77.633
706,2005,estimates,5yearly,80plus,29.705
706,2005,estimates,5yearly,90plus,3.758
706,2010,estimates,5yearly,0_4,371.549
706,2010,estimates,5yearly,5_9,40.06
706,2010,estimates,5yearly,10_14,29.863
706,2010,estimates,5yearly,15_19,25.093
706,2010,estimates,5yearly,20_24,25.583
706,2010,estimates,5yearly,25_29,25.017
706,2010,estimates,5yearly,30_34,23.998
706,2010,estimates,5yearly,35_39,24.01
706,2010,estimates,5yearly,40_44,23.095
706,2010,estimates,5yearly,45_49,21.625
706,2010,estimates,5yearly,50_54,21.632
706,2010,estimates,5yearly,55_59,23.501
706,2010,estimates,5yearly,60_64,26.417
706,2010,estimates,5yearly,65_69,28.671
706,2010,estimates,5yearly,70_74,29.237
706,2010,estimates,5yearly,75_79,25.746
706,2010,estimates,5yearly,80_84,18.433
706,2010,estimates,5yearly,85_89,10.275
706,2010,estimates,5yearly,90_94,3.692
706,2010,estimates,5yearly,95plus,0.8
706,2010,estimates,5yearly,0_14,441.472
706,2010,estimates,5yearly,0_19,466.565
706,2010,estimates,5yearly,0_24,492.148
