variant,continent,year,childdependencyratio2564
zero_migration,908,2060,56.4794352726224
constant_mortality,908,2060,57.4959886225597
no_change,908,2060,51.8209166686013
high_variant,908,2065,72.747598745397
low_variant,908,2065,40.2013691291684
constant_fertility,908,2065,50.1585836667793
instant_replacement,908,2065,66.2620736757389
zero_migration,908,2065,56.2165849982035
constant_mortality,908,2065,57.4445989002024
no_change,908,2065,51.223145683628
high_variant,908,2070,72.4895976347966
low_variant,908,2070,39.293112646508
constant_fertility,908,2070,49.4405001600351
instant_replacement,908,2070,65.2049717929721
zero_migration,908,2070,55.4311479999574
constant_mortality,908,2070,56.961012234478
no_change,908,2070,50.6226191818048
high_variant,908,2075,71.9843212274793
low_variant,908,2075,39.3539751628519
constant_fertility,908,2075,49.4606618085216
instant_replacement,908,2075,63.7821769307758
zero_migration,908,2075,55.2427193390413
constant_mortality,908,2075,56.9442905060322
no_change,908,2075,50.7433434680265
high_variant,908,2080,71.3248875575244
low_variant,908,2080,40.6007172072046
constant_fertility,908,2080,50.0210064109644
instant_replacement,908,2080,62.4518207590706
zero_migration,908,2080,55.7137474656129
constant_mortality,908,2080,57.413946809035
no_change,908,2080,51.3749410454178
high_variant,908,2085,71.6722785820961
low_variant,908,2085,41.5884113731865
constant_fertility,908,2085,50.4869999479862
instant_replacement,908,2085,63.2936367666697
zero_migration,908,2085,56.5034746552146
constant_mortality,908,2085,58.1293301752413
no_change,908,2085,51.9090319524532
high_variant,908,2090,72.4603681146948
low_variant,908,2090,41.9827860981464
constant_fertility,908,2090,50.6125593143831
instant_replacement,908,2090,64.2203252002415
zero_migration,908,2090,57.1270625492701
constant_mortality,908,2090,58.7086627040777
no_change,908,2090,52.1081668491393
high_variant,908,2095,73.0919668460758
low_variant,908,2095,41.5896884445358
constant_fertility,908,2095,50.4549366320013
instant_replacement,908,2095,64.6097892689622
zero_migration,908,2095,57.1758733904348
constant_mortality,908,2095,58.8429828799885
no_change,908,2095,52.0298078865187
high_variant,908,2100,73.0912908179039
low_variant,908,2100,41.0212424281849
constant_fertility,908,2100,50.2999398324604
instant_replacement,908,2100,64.249651439544
zero_migration,908,2100,56.7785589836675
constant_mortality,908,2100,58.6320420789001
no_change,908,2100,51.9485641364724
