variant,continent,year,childdependencyratio2564
estimates,935,1950,130.197
estimates,935,1951,132.033
estimates,935,1952,134.059
estimates,935,1953,135.607
estimates,935,1954,136.451
estimates,935,1955,136.751
estimates,935,1956,138.366
estimates,935,1957,139.02
estimates,935,1958,139.291
estimates,935,1959,139.659
estimates,935,1960,140.294
estimates,935,1961,140.81
estimates,935,1962,141.909
estimates,935,1963,143.311
estimates,935,1964,144.65
estimates,935,1965,145.83
estimates,935,1966,147.905
estimates,935,1967,149.652
estimates,935,1968,151.113
estimates,935,1969,152.351
estimates,935,1970,153.334
estimates,935,1971,154.529
estimates,935,1972,155.219
estimates,935,1973,155.381
estimates,935,1974,154.9
estimates,935,1975,153.732
estimates,935,1976,152.346
estimates,935,1977,150.278
estimates,935,1978,147.813
estimates,935,1979,145.355
estimates,935,1980,143.144
estimates,935,1981,141.227
estimates,935,1982,139.667
estimates,935,1983,138.241
estimates,935,1984,136.672
estimates,935,1985,134.859
estimates,935,1986,133.575
estimates,935,1987,132.045
estimates,935,1988,130.279
estimates,935,1989,128.242
estimates,935,1990,125.897
estimates,935,1991,123.841
estimates,935,1992,121.229
estimates,935,1993,118.337
estimates,935,1994,115.48
estimates,935,1995,112.807
estimates,935,1996,109.989
estimates,935,1997,107.452
estimates,935,1998,105.11
estimates,935,1999,102.866
estimates,935,2000,100.714
estimates,935,2001,99.007
estimates,935,2002,97.423
estimates,935,2003,95.884
estimates,935,2004,94.317
estimates,935,2005,92.68
estimates,935,2006,91.198
estimates,935,2007,89.581
estimates,935,2008,87.846
estimates,935,2009,86.004
estimates,935,2010,84.079
estimates,935,2011,82.244
estimates,935,2012,80.328
estimates,935,2013,78.413
estimates,935,2014,76.59
estimates,935,2015,74.914
medium_variant,935,2015,74.914
medium_variant,935,2016,73.506
medium_variant,935,2017,72.189
medium_variant,935,2018,70.976
medium_variant,935,2019,69.882
medium_variant,935,2020,68.906
medium_variant,935,2021,68.106
medium_variant,935,2022,67.415
medium_variant,935,2023,66.786
medium_variant,935,2024,66.162
medium_variant,935,2025,65.515
medium_variant,935,2026,64.933
medium_variant,935,2027,64.337
medium_variant,935,2028,63.726
medium_variant,935,2029,63.105
medium_variant,935,2030,62.481
medium_variant,935,2031,61.97
medium_variant,935,2032,61.433
medium_variant,935,2033,60.877
medium_variant,935,2034,60.313
medium_variant,935,2035,59.747
medium_variant,935,2036,59.274
medium_variant,935,2037,58.78
medium_variant,935,2038,58.275
medium_variant,935,2039,57.767
medium_variant,935,2040,57.265
medium_variant,935,2041,56.848
medium_variant,935,2042,56.429
medium_variant,935,2043,56.012
medium_variant,935,2044,55.594
medium_variant,935,2045,55.177
medium_variant,935,2046,54.841
medium_variant,935,2047,54.502
medium_variant,935,2048,54.167
medium_variant,935,2049,53.848
medium_variant,935,2050,53.55
medium_variant,935,2051,53.341
medium_variant,935,2052,53.139
medium_variant,935,2053,52.95
medium_variant,935,2054,52.78
medium_variant,935,2055,52.633
medium_variant,935,2056,52.573
medium_variant,935,2057,52.525
medium_variant,935,2058,52.474
medium_variant,935,2059,52.405
medium_variant,935,2060,52.305
medium_variant,935,2061,52.238
medium_variant,935,2062,52.139
medium_variant,935,2063,52.007
medium_variant,935,2064,51.843
medium_variant,935,2065,51.651
medium_variant,935,2066,51.5
medium_variant,935,2067,51.312
medium_variant,935,2068,51.098
medium_variant,935,2069,50.873
medium_variant,935,2070,50.647
medium_variant,935,2071,50.481
medium_variant,935,2072,50.307
medium_variant,935,2073,50.131
medium_variant,935,2074,49.958
medium_variant,935,2075,49.793
medium_variant,935,2076,49.691
medium_variant,935,2077,49.589
medium_variant,935,2078,49.493
medium_variant,935,2079,49.407
medium_variant,935,2080,49.332
medium_variant,935,2081,49.32
medium_variant,935,2082,49.313
medium_variant,935,2083,49.307
medium_variant,935,2084,49.3
medium_variant,935,2085,49.288
medium_variant,935,2086,49.319
medium_variant,935,2087,49.339
medium_variant,935,2088,49.347
medium_variant,935,2089,49.341
medium_variant,935,2090,49.319
medium_variant,935,2091,49.328
medium_variant,935,2092,49.315
medium_variant,935,2093,49.282
medium_variant,935,2094,49.235
medium_variant,935,2095,49.177
medium_variant,935,2096,49.153
medium_variant,935,2097,49.111
medium_variant,935,2098,49.057
medium_variant,935,2099,48.996
medium_variant,935,2100,48.931
high_variant,935,2015,78.9883551186475
low_variant,935,2015,78.9883551186475
constant_fertility,935,2015,78.9883551186475
instant_replacement,935,2015,78.9883551186475
zero_migration,935,2015,78.9883551186475
constant_mortality,935,2015,78.9883551186475
no_change,935,2015,78.9883551186475
high_variant,935,2020,75.2657094290586
low_variant,935,2020,71.7502169415192
constant_fertility,935,2020,74.093909493544
instant_replacement,935,2020,73.9900738500993
zero_migration,935,2020,73.5326582650825
constant_mortality,935,2020,73.4954654174512
no_change,935,2020,74.07524886423
high_variant,935,2025,74.3906393324569
low_variant,935,2025,65.7795467934356
constant_fertility,935,2025,71.7789447600209
instant_replacement,935,2025,71.1411307953248
zero_migration,935,2025,70.1214218219971
constant_mortality,935,2025,70.0433189906881
no_change,935,2025,71.7169165392886
high_variant,935,2030,74.8561044064316
low_variant,935,2030,60.1934088009655
constant_fertility,935,2030,70.7958714263942
instant_replacement,935,2030,69.2943780965598
zero_migration,935,2030,67.5514890279395
constant_mortality,935,2030,67.4348494248695
no_change,935,2030,70.6597831823153
high_variant,935,2035,75.6624932590227
low_variant,935,2035,54.9763269305815
constant_fertility,935,2035,70.6448882278154
instant_replacement,935,2035,67.9470729603833
zero_migration,935,2035,65.3434649987744
constant_mortality,935,2035,65.1349670308305
no_change,935,2035,70.382127261291
high_variant,935,2040,76.4144978311397
low_variant,935,2040,49.321318273771
constant_fertility,935,2040,70.7167711472897
instant_replacement,935,2040,66.4519833758174
zero_migration,935,2040,62.8717052164289
constant_mortality,935,2040,62.4840066742293
no_change,935,2040,70.2722403158953
high_variant,935,2045,75.1124560546181
low_variant,935,2045,45.6693675035634
constant_fertility,935,2045,70.5514428400023
instant_replacement,935,2045,64.4911713969959
zero_migration,935,2045,60.4757722615503
constant_mortality,935,2045,59.9654518600157
no_change,935,2045,69.9955127590182
high_variant,935,2050,74.5287907305435
low_variant,935,2050,43.7562786090475
constant_fertility,935,2050,71.517824784256
instant_replacement,935,2050,63.9379803422175
zero_migration,935,2050,59.2350127489518
constant_mortality,935,2050,58.6843686657589
no_change,935,2050,70.8795982781668
high_variant,935,2055,75.0208889392633
low_variant,935,2055,43.1382473997359
constant_fertility,935,2055,73.808221905634
instant_replacement,935,2055,64.7020230918593
zero_migration,935,2055,59.0791336606975
constant_mortality,935,2055,58.5327332518258
no_change,935,2055,73.0722094221991
high_variant,935,2060,75.4742877988152
low_variant,935,2060,41.920830782381
constant_fertility,935,2060,75.787602270163
instant_replacement,935,2060,65.047066802902
zero_migration,935,2060,58.5427468398107
constant_mortality,935,2060,58.013998895777
no_change,935,2060,74.9561376714731
high_variant,935,2065,75.1573110710802
low_variant,935,2065,40.2936546007565
constant_fertility,935,2065,77.1026170215394
instant_replacement,935,2065,64.6777484876172
zero_migration,935,2065,57.4979814361094
constant_mortality,935,2065,56.978972200959
no_change,935,2065,76.1980489021556
high_variant,935,2070,74.2413162277882
low_variant,935,2070,39.0435823189785
constant_fertility,935,2070,78.3005899146412
instant_replacement,935,2070,64.1252767707372
zero_migration,935,2070,56.4820574503269
constant_mortality,935,2070,55.9860656508077
no_change,935,2070,77.3547511660799
high_variant,935,2075,73.0789890697568
low_variant,935,2075,38.6169605013058
constant_fertility,935,2075,79.7235957820312
instant_replacement,935,2075,63.6705830687708
zero_migration,935,2075,55.8169026750445
constant_mortality,935,2075,55.3883252771543
no_change,935,2075,78.7689099810311
high_variant,935,2080,72.0532930773018
low_variant,935,2080,39.1333356245732
constant_fertility,935,2080,81.4203622538034
instant_replacement,935,2080,63.44784255379
zero_migration,935,2080,55.617973698752
constant_mortality,935,2080,55.3096725439845
no_change,935,2080,80.4768692014226
high_variant,935,2085,71.9907829756033
low_variant,935,2085,39.4220757836108
constant_fertility,935,2085,83.3169549184005
instant_replacement,935,2085,63.7391832883545
zero_migration,935,2085,55.6561542533733
constant_mortality,935,2085,55.4766349985844
no_change,935,2085,82.3242183483822
high_variant,935,2090,72.1833016334973
low_variant,935,2090,39.2621327945834
constant_fertility,935,2090,85.0892067480987
instant_replacement,935,2090,63.9378108602344
zero_migration,935,2090,55.5981088350087
constant_mortality,935,2090,55.5229844219322
no_change,935,2090,83.9952983971541
high_variant,935,2095,72.263742314417
low_variant,935,2095,38.7718448954892
constant_fertility,935,2095,86.7500569889752
instant_replacement,935,2095,63.9279029457989
zero_migration,935,2095,55.4072932515674
constant_mortality,935,2095,55.4129557416964
no_change,935,2095,85.5269714868398
high_variant,935,2100,71.9293493987056
low_variant,935,2100,38.5324623165852
constant_fertility,935,2100,88.4300708996991
instant_replacement,935,2100,63.7364766912189
zero_migration,935,2100,55.2013743381531
constant_mortality,935,2100,55.2851492275703
no_change,935,2100,87.0729116636504
