variant,region,year,populationchange
estimates,5501,1950,7901.431
estimates,5501,1951,8190.58
estimates,5501,1952,8645.883
estimates,5501,1953,9103.335
estimates,5501,1954,9563.312
estimates,5501,1955,10026.123
estimates,5501,1956,10492.185
estimates,5501,1957,10961.808
estimates,5501,1958,11435.055
estimates,5501,1959,11911.569
estimates,5501,1960,12390.339
estimates,5501,1961,12869.583
estimates,5501,1962,13347.073
estimates,5501,1963,13820.916
estimates,5501,1964,14290.638
estimates,5501,1965,14763.407
estimates,5501,1966,15242.184
estimates,5501,1967,15711.814
estimates,5501,1968,16157.424
estimates,5501,1969,16582.247
estimates,5501,1970,16994.976
estimates,5501,1971,17414.54
estimates,5501,1972,17878.329
estimates,5501,1973,18417.56
estimates,5501,1974,19032.034
estimates,5501,1975,19683.558
estimates,5501,1976,20332.202
estimates,5501,1977,20973.805
estimates,5501,1978,21614.065
estimates,5501,1979,22244.942
estimates,5501,1980,22862.403
estimates,5501,1981,23458.334
estimates,5501,1982,24010.689
estimates,5501,1983,24498.43
estimates,5501,1984,24916.3
estimates,5501,1985,25287.509
estimates,5501,1986,25627.07
estimates,5501,1987,25900.264
estimates,5501,1988,26069.502
estimates,5501,1989,26139.821
estimates,5501,1990,26136.832
estimates,5501,1991,26101.017
estimates,5501,1992,26086.624
estimates,5501,1993,26135.953
estimates,5501,1994,26251.782
estimates,5501,1995,26389.131
estimates,5501,1996,26496.868
estimates,5501,1997,26559.528
estimates,5501,1998,26575.998
estimates,5501,1999,26541.144
estimates,5501,2000,26477.822
estimates,5501,2001,26398.392
estimates,5501,2002,26261.097
estimates,5501,2003,26022.581
estimates,5501,2004,25688.903
estimates,5501,2005,25292.027
estimates,5501,2006,24881.09
estimates,5501,2007,24518.496
estimates,5501,2008,24252.16
estimates,5501,2009,24085.914
estimates,5501,2010,23970.334
estimates,5501,2011,23848.203
estimates,5501,2012,23700.014
estimates,5501,2013,23522.575
estimates,5501,2014,23311.423
estimates,5501,2015,23078.814
medium_variant,5501,2015,23078.814
medium_variant,5501,2016,22839.223
medium_variant,5501,2017,22594.907
medium_variant,5501,2018,22343.111
medium_variant,5501,2019,22082.03
medium_variant,5501,2020,21809.759
medium_variant,5501,2021,21520.297
medium_variant,5501,2022,21198.227
medium_variant,5501,2023,20830.109
medium_variant,5501,2024,20416.051
medium_variant,5501,2025,19969.872
medium_variant,5501,2026,19507.354
medium_variant,5501,2027,19034.761
medium_variant,5501,2028,18554.201
medium_variant,5501,2029,18067.838
medium_variant,5501,2030,17573.871
medium_variant,5501,2031,17069.512
medium_variant,5501,2032,16553.936
medium_variant,5501,2033,16027.805
medium_variant,5501,2034,15492.859
medium_variant,5501,2035,14950.621
medium_variant,5501,2036,14405.097
medium_variant,5501,2037,13866.121
medium_variant,5501,2038,13342.417
medium_variant,5501,2039,12834.524
medium_variant,5501,2040,12334.682
medium_variant,5501,2041,11834.06
medium_variant,5501,2042,11329.998
medium_variant,5501,2043,10822.301
medium_variant,5501,2044,10310.178
medium_variant,5501,2045,9795.745
medium_variant,5501,2046,9280.888
medium_variant,5501,2047,8763.912
medium_variant,5501,2048,8242.584
medium_variant,5501,2049,7716.861
medium_variant,5501,2050,7189.153
medium_variant,5501,2051,6661.145
medium_variant,5501,2052,6130.369
medium_variant,5501,2053,5594.195
medium_variant,5501,2054,5053.447
medium_variant,5501,2055,4511.373
medium_variant,5501,2056,3971.868
medium_variant,5501,2057,3437.8
medium_variant,5501,2058,2911.182
medium_variant,5501,2059,2393.1
medium_variant,5501,2060,1883.194
medium_variant,5501,2061,1380.564
medium_variant,5501,2062,884.619
medium_variant,5501,2063,395.311
medium_variant,5501,2064,-86.359
medium_variant,5501,2065,-559.099
medium_variant,5501,2066,-1020.458
medium_variant,5501,2067,-1465.568
medium_variant,5501,2068,-1890.206
medium_variant,5501,2069,-2293.858
medium_variant,5501,2070,-2679.9
medium_variant,5501,2071,-3052.201
medium_variant,5501,2072,-3411.91
medium_variant,5501,2073,-3759.019
medium_variant,5501,2074,-4093.632
medium_variant,5501,2075,-4415.058
medium_variant,5501,2076,-4722.004
medium_variant,5501,2077,-5012.981
medium_variant,5501,2078,-5286.911
medium_variant,5501,2079,-5543.881
medium_variant,5501,2080,-5786.043
medium_variant,5501,2081,-6015.386
medium_variant,5501,2082,-6231.414
medium_variant,5501,2083,-6433.321
medium_variant,5501,2084,-6621.76
medium_variant,5501,2085,-6796.924
medium_variant,5501,2086,-6960.166
medium_variant,5501,2087,-7115.777
medium_variant,5501,2088,-7267.577
medium_variant,5501,2089,-7415.581
medium_variant,5501,2090,-7556.479
medium_variant,5501,2091,-7686.377
medium_variant,5501,2092,-7802.327
medium_variant,5501,2093,-7902.999
medium_variant,5501,2094,-7988.601
medium_variant,5501,2095,-8060.264
medium_variant,5501,2096,-8119.571
medium_variant,5501,2097,-8168.334
medium_variant,5501,2098,-8208.336
medium_variant,5501,2099,-8241.311
