variant,region,year,populationchange
estimates,914,1950,1084.986
estimates,914,1951,1137.086
estimates,914,1952,1220.612
estimates,914,1953,1295.907
estimates,914,1954,1365.035
estimates,914,1955,1430.101
estimates,914,1956,1493.229
estimates,914,1957,1556.358
estimates,914,1958,1621.114
estimates,914,1959,1688.379
estimates,914,1960,1757.81
estimates,914,1961,1827.856
estimates,914,1962,1896.232
estimates,914,1963,1961.02
estimates,914,1964,2022.94
estimates,914,1965,2084.452
estimates,914,1966,2149.302
estimates,914,1967,2222.535
estimates,914,1968,2308.116
estimates,914,1969,2406.576
estimates,914,1970,2512.892
estimates,914,1971,2622.507
estimates,914,1972,2737.748
estimates,914,1973,2862.058
estimates,914,1974,2994.525
estimates,914,1975,3132.048
estimates,914,1976,3270.793
estimates,914,1977,3407.368
estimates,914,1978,3539.212
estimates,914,1979,3665.201
estimates,914,1980,3789.45
estimates,914,1981,3914.164
estimates,914,1982,4031.467
estimates,914,1983,4133.168
estimates,914,1984,4220.281
estimates,914,1985,4298.068
estimates,914,1986,4375.355
estimates,914,1987,4464.958
estimates,914,1988,4576.959
estimates,914,1989,4711.728
estimates,914,1990,4860.934
estimates,914,1991,5012.514
estimates,914,1992,5154.59
estimates,914,1993,5279.167
estimates,914,1994,5386.261
estimates,914,1995,5487.107
estimates,914,1996,5594.658
estimates,914,1997,5713.799
estimates,914,1998,5845.97
estimates,914,1999,5993.033
estimates,914,2000,6149.16
estimates,914,2001,6311.267
estimates,914,2002,6491.414
estimates,914,2003,6702.154
estimates,914,2004,6942.204
estimates,914,2005,7200.839
estimates,914,2006,7464.233
estimates,914,2007,7721.741
estimates,914,2008,7966.399
estimates,914,2009,8196.073
estimates,914,2010,8418.922
estimates,914,2011,8642.859
estimates,914,2012,8864.595
estimates,914,2013,9078.546
estimates,914,2014,9285.076
estimates,914,2015,9486.995
medium_variant,914,2015,9486.995
medium_variant,914,2016,9687.652
medium_variant,914,2017,9889.085
medium_variant,914,2018,10092.525
medium_variant,914,2019,10298.628
medium_variant,914,2020,10505.82
medium_variant,914,2021,10713.061
medium_variant,914,2022,10922.777
medium_variant,914,2023,11137.661
medium_variant,914,2024,11357.693
medium_variant,914,2025,11580.276
medium_variant,914,2026,11802.845
medium_variant,914,2027,12025.763
medium_variant,914,2028,12249.939
medium_variant,914,2029,12474.725
medium_variant,914,2030,12698.854
medium_variant,914,2031,12920.85
medium_variant,914,2032,13139.319
medium_variant,914,2033,13353.066
medium_variant,914,2034,13561.444
medium_variant,914,2035,13764.761
medium_variant,914,2036,13963.203
medium_variant,914,2037,14155.467
medium_variant,914,2038,14340.028
medium_variant,914,2039,14516.539
medium_variant,914,2040,14685.881
medium_variant,914,2041,14848.703
medium_variant,914,2042,15003.706
medium_variant,914,2043,15149.372
medium_variant,914,2044,15285.741
medium_variant,914,2045,15413.747
medium_variant,914,2046,15534.667
medium_variant,914,2047,15649.608
medium_variant,914,2048,15759.305
medium_variant,914,2049,15863.833
medium_variant,914,2050,15962.65
medium_variant,914,2051,16054.807
medium_variant,914,2052,16139.141
medium_variant,914,2053,16214.773
medium_variant,914,2054,16281.831
medium_variant,914,2055,16341.132
medium_variant,914,2056,16394.039
medium_variant,914,2057,16442.545
medium_variant,914,2058,16488.118
medium_variant,914,2059,16530.812
medium_variant,914,2060,16568.591
medium_variant,914,2061,16599.374
medium_variant,914,2062,16623.204
medium_variant,914,2063,16640.548
medium_variant,914,2064,16650.96
medium_variant,914,2065,16654.135
medium_variant,914,2066,16649.423
medium_variant,914,2067,16635.491
medium_variant,914,2068,16611.059
medium_variant,914,2069,16575.89
medium_variant,914,2070,16531.311
medium_variant,914,2071,16478.264
medium_variant,914,2072,16415.266
medium_variant,914,2073,16340.5
medium_variant,914,2074,16254.206
medium_variant,914,2075,16157.939
medium_variant,914,2076,16053.597
medium_variant,914,2077,15942.808
medium_variant,914,2078,15826.659
medium_variant,914,2079,15705.484
medium_variant,914,2080,15578.31
medium_variant,914,2081,15444.083
medium_variant,914,2082,15303.055
medium_variant,914,2083,15155.71
medium_variant,914,2084,15002.15
medium_variant,914,2085,14842.665
medium_variant,914,2086,14677.371
medium_variant,914,2087,14505.71
medium_variant,914,2088,14327.079
medium_variant,914,2089,14141.686
medium_variant,914,2090,13950.467
medium_variant,914,2091,13754.385
medium_variant,914,2092,13554.21
medium_variant,914,2093,13350.515
medium_variant,914,2094,13143.431
medium_variant,914,2095,12932.998
medium_variant,914,2096,12719.15
medium_variant,914,2097,12501.752
medium_variant,914,2098,12280.72
medium_variant,914,2099,12055.932
