variant,region,year,populationchange
estimates,1500,1950,1858.922
estimates,1500,1951,1947.068
estimates,1500,1952,2111.799
estimates,1500,1953,2300.113
estimates,1500,1954,2500.213
estimates,1500,1955,2699.968
estimates,1500,1956,2887.318
estimates,1500,1957,3051.45
estimates,1500,1958,3184.415
estimates,1500,1959,3285.174
estimates,1500,1960,3363.477
estimates,1500,1961,3439.538
estimates,1500,1962,3540.604
estimates,1500,1963,3690.107
estimates,1500,1964,3888.292
estimates,1500,1965,4112.72
estimates,1500,1966,4334.828
estimates,1500,1967,4535.611
estimates,1500,1968,4704.364
estimates,1500,1969,4838.987
estimates,1500,1970,4955.543
estimates,1500,1971,5071.143
estimates,1500,1972,5186.169
estimates,1500,1973,5296.123
estimates,1500,1974,5402.622
estimates,1500,1975,5511.448
estimates,1500,1976,5625.227
estimates,1500,1977,5734.337
estimates,1500,1978,5829.625
estimates,1500,1979,5915.092
estimates,1500,1980,5998.122
estimates,1500,1981,6094.36
estimates,1500,1982,6235.492
estimates,1500,1983,6448.546
estimates,1500,1984,6734.521
estimates,1500,1985,7060.383
estimates,1500,1986,7393.929
estimates,1500,1987,7740.834
estimates,1500,1988,8114.558
estimates,1500,1989,8507.954
estimates,1500,1990,8923.68
estimates,1500,1991,9348.518
estimates,1500,1992,9720.777
estimates,1500,1993,9984.034
estimates,1500,1994,10140.533
estimates,1500,1995,10234.213
estimates,1500,1996,10328.635
estimates,1500,1997,10490.325
estimates,1500,1998,10766.535
estimates,1500,1999,11160.172
estimates,1500,2000,11621.886
estimates,1500,2001,12088.346
estimates,1500,2002,12518.662
estimates,1500,2003,12891.014
estimates,1500,2004,13202.546
estimates,1500,2005,13481.919
estimates,1500,2006,13767.513
estimates,1500,2007,14088.047
estimates,1500,2008,14460.013
estimates,1500,2009,14883.301
estimates,1500,2010,15334.418
estimates,1500,2011,15782.836
estimates,1500,2012,16206.147
estimates,1500,2013,16590.955
estimates,1500,2014,16934.974
estimates,1500,2015,17255.82
medium_variant,1500,2015,17255.82
medium_variant,1500,2016,17573.587
medium_variant,1500,2017,17893.167
medium_variant,1500,2018,18213.51
medium_variant,1500,2019,18535.817
medium_variant,1500,2020,18855.798
medium_variant,1500,2021,19169.222
medium_variant,1500,2022,19478.136
medium_variant,1500,2023,19785.739
medium_variant,1500,2024,20091.843
medium_variant,1500,2025,20394.434
medium_variant,1500,2026,20691.466
medium_variant,1500,2027,20983.183
medium_variant,1500,2028,21270.314
medium_variant,1500,2029,21552.269
medium_variant,1500,2030,21828.058
medium_variant,1500,2031,22096.407
medium_variant,1500,2032,22355.519
medium_variant,1500,2033,22603.699
medium_variant,1500,2034,22840.5
medium_variant,1500,2035,23066.786
medium_variant,1500,2036,23283.416
medium_variant,1500,2037,23490.012
medium_variant,1500,2038,23685.795
medium_variant,1500,2039,23870.539
medium_variant,1500,2040,24044.668
medium_variant,1500,2041,24208.153
medium_variant,1500,2042,24359.385
medium_variant,1500,2043,24496.709
medium_variant,1500,2044,24620.239
medium_variant,1500,2045,24731.135
medium_variant,1500,2046,24831.054
medium_variant,1500,2047,24922.131
medium_variant,1500,2048,25005.954
medium_variant,1500,2049,25082.565
medium_variant,1500,2050,25150.344
medium_variant,1500,2051,25207.25
medium_variant,1500,2052,25251.92
medium_variant,1500,2053,25283.579
medium_variant,1500,2054,25302.106
medium_variant,1500,2055,25308.337
medium_variant,1500,2056,25303.538
medium_variant,1500,2057,25288.792
medium_variant,1500,2058,25264.681
medium_variant,1500,2059,25231.209
medium_variant,1500,2060,25187.436
medium_variant,1500,2061,25132.017
medium_variant,1500,2062,25064.024
medium_variant,1500,2063,24982.875
medium_variant,1500,2064,24888.397
medium_variant,1500,2065,24781.467
medium_variant,1500,2066,24662.86
medium_variant,1500,2067,24532.31
medium_variant,1500,2068,24389.301
medium_variant,1500,2069,24233.913
medium_variant,1500,2070,24066.749
medium_variant,1500,2071,23888.301
medium_variant,1500,2072,23698.327
medium_variant,1500,2073,23496.446
medium_variant,1500,2074,23282.939
medium_variant,1500,2075,23058.655
medium_variant,1500,2076,22824.416
medium_variant,1500,2077,22580.365
medium_variant,1500,2078,22326.463
medium_variant,1500,2079,22063.116
medium_variant,1500,2080,21791.057
medium_variant,1500,2081,21511.043
medium_variant,1500,2082,21223.472
medium_variant,1500,2083,20928.622
medium_variant,1500,2084,20627.009
medium_variant,1500,2085,20318.939
medium_variant,1500,2086,20004.936
medium_variant,1500,2087,19686.203
medium_variant,1500,2088,19363.932
medium_variant,1500,2089,19038.45
medium_variant,1500,2090,18709.425
medium_variant,1500,2091,18376.426
medium_variant,1500,2092,18039.198
medium_variant,1500,2093,17697.823
medium_variant,1500,2094,17352.618
medium_variant,1500,2095,17004.232
medium_variant,1500,2096,16653.328
medium_variant,1500,2097,16300.587
medium_variant,1500,2098,15946.737
medium_variant,1500,2099,15592.474
