variant,region,year,populationchange
estimates,948,1950,22421.378
estimates,948,1951,23373.244
estimates,948,1952,24823.567
estimates,948,1953,26218.667
estimates,948,1954,27565.213
estimates,948,1955,28869.894
estimates,948,1956,30139.481
estimates,948,1957,31380.259
estimates,948,1958,32597.578
estimates,948,1959,33794.455
estimates,948,1960,34970.232
estimates,948,1961,36120.703
estimates,948,1962,37239.192
estimates,948,1963,38320.385
estimates,948,1964,39366.911
estimates,948,1965,40392.471
estimates,948,1966,41410.439
estimates,948,1967,42420.575
estimates,948,1968,43420.144
estimates,948,1969,44414.65
estimates,948,1970,45412.224
estimates,948,1971,46422.814
estimates,948,1972,47458.293
estimates,948,1973,48528.835
estimates,948,1974,49639.493
estimates,948,1975,50754.288
estimates,948,1976,51862.833
estimates,948,1977,53059.654
estimates,948,1978,54436.933
estimates,948,1979,55978.356
estimates,948,1980,57597.912
estimates,948,1981,59176.03
estimates,948,1982,60586.251
estimates,948,1983,61735.085
estimates,948,1984,62606.052
estimates,948,1985,63305.594
estimates,948,1986,63939.143
estimates,948,1987,64479.417
estimates,948,1988,64870.37
estimates,948,1989,65124.094
estimates,948,1990,65277.939
estimates,948,1991,65375.165
estimates,948,1992,65446.198
estimates,948,1993,65512.931
estimates,948,1994,65590.313
estimates,948,1995,65669.125
estimates,948,1996,65744.939
estimates,948,1997,65849.825
estimates,948,1998,66019.349
estimates,948,1999,66260.906
estimates,948,2000,66549.519
estimates,948,2001,66865.974
estimates,948,2002,67240.402
estimates,948,2003,67707.401
estimates,948,2004,68263.931
estimates,948,2005,68860.026
estimates,948,2006,69456.835
estimates,948,2007,70092.458
estimates,948,2008,70810.615
estimates,948,2009,71592.309
estimates,948,2010,72407.472
estimates,948,2011,73191.444
estimates,948,2012,73809.803
estimates,948,2013,74147.351
estimates,948,2014,74198.851
estimates,948,2015,74069.978
medium_variant,948,2015,74069.978
medium_variant,948,2016,73886.408
medium_variant,948,2017,73703.965
medium_variant,948,2018,73542.719
medium_variant,948,2019,73413.138
medium_variant,948,2020,73277.454
medium_variant,948,2021,73092.097
medium_variant,948,2022,72850.138
medium_variant,948,2023,72558.566
medium_variant,948,2024,72219.673
medium_variant,948,2025,71842.816
medium_variant,948,2026,71442.271
medium_variant,948,2027,71037.35
medium_variant,948,2028,70643.103
medium_variant,948,2029,70261
medium_variant,948,2030,69876.926
medium_variant,948,2031,69474.004
medium_variant,948,2032,69046.151
medium_variant,948,2033,68592.411
medium_variant,948,2034,68111.947
medium_variant,948,2035,67608.011
medium_variant,948,2036,67085.841
medium_variant,948,2037,66550.653
medium_variant,948,2038,66005.62
medium_variant,948,2039,65449.949
medium_variant,948,2040,64879.508
medium_variant,948,2041,64287.68
medium_variant,948,2042,63666.089
medium_variant,948,2043,63008.108
medium_variant,948,2044,62313.247
medium_variant,948,2045,61588.997
medium_variant,948,2046,60843.413
medium_variant,948,2047,60077.958
medium_variant,948,2048,59291.965
medium_variant,948,2049,58486.519
medium_variant,948,2050,57663.857
medium_variant,948,2051,56824.353
medium_variant,948,2052,55962.691
medium_variant,948,2053,55074.117
medium_variant,948,2054,54160.887
medium_variant,948,2055,53229.328
medium_variant,948,2056,52288.54
medium_variant,948,2057,51349.385
medium_variant,948,2058,50420.278
medium_variant,948,2059,49503.108
medium_variant,948,2060,48591.177
medium_variant,948,2061,47676.708
medium_variant,948,2062,46759.189
medium_variant,948,2063,45840.64
medium_variant,948,2064,44921.347
medium_variant,948,2065,44002.473
medium_variant,948,2066,43085.596
medium_variant,948,2067,42172.841
medium_variant,948,2068,41265.565
medium_variant,948,2069,40364.033
medium_variant,948,2070,39467.439
medium_variant,948,2071,38574.361
medium_variant,948,2072,37683.58
medium_variant,948,2073,36794.165
medium_variant,948,2074,35906.296
medium_variant,948,2075,35021.537
medium_variant,948,2076,34141.947
medium_variant,948,2077,33269.212
medium_variant,948,2078,32404.55
medium_variant,948,2079,31548.299
medium_variant,948,2080,30698.696
medium_variant,948,2081,29854.349
medium_variant,948,2082,29017.359
medium_variant,948,2083,28189.934
medium_variant,948,2084,27371.55
medium_variant,948,2085,26561.808
medium_variant,948,2086,25758.241
medium_variant,948,2087,24955.545
medium_variant,948,2088,24149.626
medium_variant,948,2089,23340.685
medium_variant,948,2090,22533.222
medium_variant,948,2091,21732.435
medium_variant,948,2092,20942.545
medium_variant,948,2093,20165.532
medium_variant,948,2094,19401.307
medium_variant,948,2095,18648.774
medium_variant,948,2096,17906.158
medium_variant,948,2097,17171.409
medium_variant,948,2098,16442.604
medium_variant,948,2099,15717.637
