variant,region,year,populationchange
estimates,910,1950,1434.605
estimates,910,1951,1476.432
estimates,910,1952,1531.806
estimates,910,1953,1591.86
estimates,910,1954,1656.422
estimates,910,1955,1725.326
estimates,910,1956,1798.471
estimates,910,1957,1875.653
estimates,910,1958,1956.696
estimates,910,1959,2041.371
estimates,910,1960,2129.322
estimates,910,1961,2220.168
estimates,910,1962,2313.439
estimates,910,1963,2408.639
estimates,910,1964,2505.572
estimates,910,1965,2605.251
estimates,910,1966,2707.9
estimates,910,1967,2810.635
estimates,910,1968,2910.535
estimates,910,1969,3008.006
estimates,910,1970,3104.614
estimates,910,1971,3203.574
estimates,910,1972,3311.143
estimates,910,1973,3432.423
estimates,910,1974,3567.273
estimates,910,1975,3711.353
estimates,910,1976,3858.345
estimates,910,1977,4001.52
estimates,910,1978,4136.089
estimates,910,1979,4261.854
estimates,910,1980,4378.152
estimates,910,1981,4490.151
estimates,910,1982,4617.511
estimates,910,1983,4777.235
estimates,910,1984,4966.334
estimates,910,1985,5181.641
estimates,910,1986,5402.086
estimates,910,1987,5563.719
estimates,910,1988,5611.192
estimates,910,1989,5549.583
estimates,910,1990,5421.78
estimates,910,1991,5297.788
estimates,910,1992,5272.787
estimates,910,1993,5419.975
estimates,910,1994,5740.518
estimates,910,1995,6163.402
estimates,910,1996,6595.099
estimates,910,1997,6964.623
estimates,910,1998,7229.215
estimates,910,1999,7383.94
estimates,910,2000,7481.697
estimates,910,2001,7588.662
estimates,910,2002,7741.601
estimates,910,2003,7956.996
estimates,910,2004,8237.108
estimates,910,2005,8551.362
estimates,910,2006,8863.405
estimates,910,2007,9157.879
estimates,910,2008,9430.126
estimates,910,2009,9677.533
estimates,910,2010,9911.617
estimates,910,2011,10145.184
estimates,910,2012,10379.332
estimates,910,2013,10611.2
estimates,910,2014,10840.756
estimates,910,2015,11067.141
medium_variant,910,2015,11067.141
medium_variant,910,2016,11288.675
medium_variant,910,2017,11502.219
medium_variant,910,2018,11705.257
medium_variant,910,2019,11898.078
medium_variant,910,2020,12083.13
medium_variant,910,2021,12263.996
medium_variant,910,2022,12444.627
medium_variant,910,2023,12627.818
medium_variant,910,2024,12813.8
medium_variant,910,2025,12999.223
medium_variant,910,2026,13180.315
medium_variant,910,2027,13356.717
medium_variant,910,2028,13529.092
medium_variant,910,2029,13696.958
medium_variant,910,2030,13860.401
medium_variant,910,2031,14019.171
medium_variant,910,2032,14171.705
medium_variant,910,2033,14316.454
medium_variant,910,2034,14453.238
medium_variant,910,2035,14582.944
medium_variant,910,2036,14706.727
medium_variant,910,2037,14825.046
medium_variant,910,2038,14937.944
medium_variant,910,2039,15045.403
medium_variant,910,2040,15147.051
medium_variant,910,2041,15242.221
medium_variant,910,2042,15330.317
medium_variant,910,2043,15410.808
medium_variant,910,2044,15483.651
medium_variant,910,2045,15549.251
medium_variant,910,2046,15608.137
medium_variant,910,2047,15660.998
medium_variant,910,2048,15708.255
medium_variant,910,2049,15749.846
medium_variant,910,2050,15785.238
medium_variant,910,2051,15813.704
medium_variant,910,2052,15834.627
medium_variant,910,2053,15847.592
medium_variant,910,2054,15852.502
medium_variant,910,2055,15849.957
medium_variant,910,2056,15840.548
medium_variant,910,2057,15824.075
medium_variant,910,2058,15800.118
medium_variant,910,2059,15768.83
medium_variant,910,2060,15730.331
medium_variant,910,2061,15684.881
medium_variant,910,2062,15633.292
medium_variant,910,2063,15576.296
medium_variant,910,2064,15513.886
medium_variant,910,2065,15445.554
medium_variant,910,2066,15370.578
medium_variant,910,2067,15288.084
medium_variant,910,2068,15197.465
medium_variant,910,2069,15098.687
medium_variant,910,2070,14992.701
medium_variant,910,2071,14880.523
medium_variant,910,2072,14762.315
medium_variant,910,2073,14638.081
medium_variant,910,2074,14508.036
medium_variant,910,2075,14372.213
medium_variant,910,2076,14230.737
medium_variant,910,2077,14083.909
medium_variant,910,2078,13932.038
medium_variant,910,2079,13775.284
medium_variant,910,2080,13613.879
medium_variant,910,2081,13447.883
medium_variant,910,2082,13276.926
medium_variant,910,2083,13100.707
medium_variant,910,2084,12919.404
medium_variant,910,2085,12733.643
medium_variant,910,2086,12544.238
medium_variant,910,2087,12352.241
medium_variant,910,2088,12158.67
medium_variant,910,2089,11963.672
medium_variant,910,2090,11766.644
medium_variant,910,2091,11566.877
medium_variant,910,2092,11363.86
medium_variant,910,2093,11157.48
medium_variant,910,2094,10947.908
medium_variant,910,2095,10735.602
medium_variant,910,2096,10521.121
medium_variant,910,2097,10305.052
medium_variant,910,2098,10087.973
medium_variant,910,2099,9870.473
