variant,region,year,populationchange
estimates,934,1950,34020.097
estimates,934,1951,33736.528
estimates,934,1952,32769.615
estimates,934,1953,32511.538
estimates,934,1954,32833.828
estimates,934,1955,33605.724
estimates,934,1956,34696.342
estimates,934,1957,35984.29
estimates,934,1958,37366.343
estimates,934,1959,38784.786
estimates,934,1960,40252.821
estimates,934,1961,41852.339
estimates,934,1962,43711.089
estimates,934,1963,45932.273
estimates,934,1964,48466.765
estimates,934,1965,51177.562
estimates,934,1966,53841.615
estimates,934,1967,56122.293
estimates,934,1968,57745.206
estimates,934,1969,58680.898
estimates,934,1970,59249.979
estimates,934,1971,59760.485
estimates,934,1972,60119.059
estimates,934,1973,60154.708
estimates,934,1974,59924.12
estimates,934,1975,59499.499
estimates,934,1976,59043.361
estimates,934,1977,58917.461
estimates,934,1978,59436.412
estimates,934,1979,60618.121
estimates,934,1980,62082.638
estimates,934,1981,63475.504
estimates,934,1982,64922.144
estimates,934,1983,66630.617
estimates,934,1984,68516.925
estimates,934,1985,70535.118
estimates,934,1986,72464.03
estimates,934,1987,73625.881
estimates,934,1988,73417.872
estimates,934,1989,71845.886
estimates,934,1990,69476.471
estimates,934,1991,66998.69
estimates,934,1992,64799.767
estimates,934,1993,63075.269
estimates,934,1994,61901.265
estimates,934,1995,61000.223
estimates,934,1996,60084.088
estimates,934,1997,59211.265
estimates,934,1998,58528.811
estimates,934,1999,58038.248
estimates,934,2000,57682.354
estimates,934,2001,57422.432
estimates,934,2002,57325.257
estimates,934,2003,57462.279
estimates,934,2004,57812.983
estimates,934,2005,58285.591
estimates,934,2006,58776.005
estimates,934,2007,59226.687
estimates,934,2008,59602.866
estimates,934,2009,59873.79
estimates,934,2010,60079.95
estimates,934,2011,60232.891
estimates,934,2012,60201.492
estimates,934,2013,59851.766
estimates,934,2014,59182.685
estimates,934,2015,58305.088
medium_variant,934,2015,58305.088
medium_variant,934,2016,57344.778
medium_variant,934,2017,56344.889
medium_variant,934,2018,55315.122
medium_variant,934,2019,54272.461
medium_variant,934,2020,53195.341
medium_variant,934,2021,52064.462
medium_variant,934,2022,50905.225
medium_variant,934,2023,49750.934
medium_variant,934,2024,48608.985
medium_variant,934,2025,47466.63
medium_variant,934,2026,46314.427
medium_variant,934,2027,45171.707
medium_variant,934,2028,44060.705
medium_variant,934,2029,42982.795
medium_variant,934,2030,41925.107
medium_variant,934,2031,40872.375
medium_variant,934,2032,39819.634
medium_variant,934,2033,38766.567
medium_variant,934,2034,37712.301
medium_variant,934,2035,36657.991
medium_variant,934,2036,35607.486
medium_variant,934,2037,34568.223
medium_variant,934,2038,33545.821
medium_variant,934,2039,32538.696
medium_variant,934,2040,31540.234
medium_variant,934,2041,30540.357
medium_variant,934,2042,29526.643
medium_variant,934,2043,28489.458
medium_variant,934,2044,27427.651
medium_variant,934,2045,26353.644
medium_variant,934,2046,25278.923
medium_variant,934,2047,24198.673
medium_variant,934,2048,23105.402
medium_variant,934,2049,22001.489
medium_variant,934,2050,20896.255
medium_variant,934,2051,19798.554
medium_variant,934,2052,18708.955
medium_variant,934,2053,17626.551
medium_variant,934,2054,16555.521
medium_variant,934,2055,15498.088
medium_variant,934,2056,14460.355
medium_variant,934,2057,13459.165
medium_variant,934,2058,12509.823
medium_variant,934,2059,11614.202
medium_variant,934,2060,10758.593
medium_variant,934,2061,9929.4
medium_variant,934,2062,9129.498
medium_variant,934,2063,8365.307
medium_variant,934,2064,7635.284
medium_variant,934,2065,6935.338
medium_variant,934,2066,6260.57
medium_variant,934,2067,5606.771
medium_variant,934,2068,4970.372
medium_variant,934,2069,4349.723
medium_variant,934,2070,3748.277
medium_variant,934,2071,3167.674
medium_variant,934,2072,2600.328
medium_variant,934,2073,2038.158
medium_variant,934,2074,1481.314
medium_variant,934,2075,935.663
medium_variant,934,2076,408.882
medium_variant,934,2077,-93.144
medium_variant,934,2078,-566.576
medium_variant,934,2079,-1010.8
medium_variant,934,2080,-1432.771
medium_variant,934,2081,-1838.303
medium_variant,934,2082,-2222.446
medium_variant,934,2083,-2579.109
medium_variant,934,2084,-2910.11
medium_variant,934,2085,-3221.467
medium_variant,934,2086,-3520.939
medium_variant,934,2087,-3814.049
medium_variant,934,2088,-4104.307
medium_variant,934,2089,-4393.852
medium_variant,934,2090,-4681.943
medium_variant,934,2091,-4967.439
medium_variant,934,2092,-5249.712
medium_variant,934,2093,-5529.75
medium_variant,934,2094,-5809.875
medium_variant,934,2095,-6093.107
medium_variant,934,2096,-6382.912
medium_variant,934,2097,-6682.923
medium_variant,934,2098,-6996.692
medium_variant,934,2099,-7327.912
