variant,region,year,populationchange
estimates,927,1950,271.514
estimates,927,1951,264.375
estimates,927,1952,248.374
estimates,927,1953,242.972
estimates,927,1954,245.069
estimates,927,1955,251.501
estimates,927,1956,259.152
estimates,927,1957,265.167
estimates,927,1958,267.268
estimates,927,1959,264.651
estimates,927,1960,258.782
estimates,927,1961,253.326
estimates,927,1962,253.402
estimates,927,1963,263.362
estimates,927,1964,282.654
estimates,927,1965,307.27
estimates,927,1966,330.939
estimates,927,1967,345.665
estimates,927,1968,345.392
estimates,927,1969,329.828
estimates,927,1970,306.293
estimates,927,1971,282.741
estimates,927,1972,260.532
estimates,927,1973,238.916
estimates,927,1974,219.062
estimates,927,1975,199.547
estimates,927,1976,180.366
estimates,927,1977,167.551
estimates,927,1978,167.02
estimates,927,1979,178.699
estimates,927,1980,197.338
estimates,927,1981,216.883
estimates,927,1982,234.832
estimates,927,1983,250.282
estimates,927,1984,262.366
estimates,927,1985,273.077
estimates,927,1986,283.868
estimates,927,1987,291.865
estimates,927,1988,293.8
estimates,927,1989,289.722
estimates,927,1990,282.431
estimates,927,1991,274.793
estimates,927,1992,266.981
estimates,927,1993,258.475
estimates,927,1994,249.897
estimates,927,1995,241.536
estimates,927,1996,234.156
estimates,927,1997,230
estimates,927,1998,231.139
estimates,927,1999,237.887
estimates,927,2000,247.091
estimates,927,2001,256.756
estimates,927,2002,271.238
estimates,927,2003,295.15
estimates,927,2004,327.495
estimates,927,2005,365.189
estimates,927,2006,402.649
estimates,927,2007,430.575
estimates,927,2008,441.367
estimates,927,2009,434.728
estimates,927,2010,417.911
estimates,927,2011,399.806
estimates,927,2012,385.101
estimates,927,2013,375.916
estimates,927,2014,372.926
estimates,927,2015,372.665
medium_variant,927,2015,372.665
medium_variant,927,2016,371.163
medium_variant,927,2017,367.603
medium_variant,927,2018,362.359
medium_variant,927,2019,355.405
medium_variant,927,2020,347.533
medium_variant,927,2021,339.804
medium_variant,927,2022,333.005
medium_variant,927,2023,327.614
medium_variant,927,2024,323.691
medium_variant,927,2025,320.609
medium_variant,927,2026,317.608
medium_variant,927,2027,314.218
medium_variant,927,2028,310.174
medium_variant,927,2029,305.459
medium_variant,927,2030,300.478
medium_variant,927,2031,295.713
medium_variant,927,2032,291.34
medium_variant,927,2033,287.381
medium_variant,927,2034,283.889
medium_variant,927,2035,280.697
medium_variant,927,2036,277.665
medium_variant,927,2037,274.937
medium_variant,927,2038,272.651
medium_variant,927,2039,270.8
medium_variant,927,2040,269.202
medium_variant,927,2041,267.688
medium_variant,927,2042,266.355
medium_variant,927,2043,265.315
medium_variant,927,2044,264.495
medium_variant,927,2045,263.827
medium_variant,927,2046,263.138
medium_variant,927,2047,261.97
medium_variant,927,2048,259.914
medium_variant,927,2049,256.966
medium_variant,927,2050,253.498
medium_variant,927,2051,249.948
medium_variant,927,2052,246.47
medium_variant,927,2053,243.13
medium_variant,927,2054,239.96
medium_variant,927,2055,236.855
medium_variant,927,2056,233.702
medium_variant,927,2057,230.524
medium_variant,927,2058,227.425
medium_variant,927,2059,224.409
medium_variant,927,2060,221.439
medium_variant,927,2061,218.489
medium_variant,927,2062,215.642
medium_variant,927,2063,212.94
medium_variant,927,2064,210.366
medium_variant,927,2065,207.874
medium_variant,927,2066,205.382
medium_variant,927,2067,202.892
medium_variant,927,2068,200.399
medium_variant,927,2069,197.88
medium_variant,927,2070,195.364
medium_variant,927,2071,192.841
medium_variant,927,2072,190.18
medium_variant,927,2073,187.276
medium_variant,927,2074,184.127
medium_variant,927,2075,180.854
medium_variant,927,2076,177.59
medium_variant,927,2077,174.35
medium_variant,927,2078,171.135
medium_variant,927,2079,167.977
medium_variant,927,2080,164.844
medium_variant,927,2081,161.748
medium_variant,927,2082,158.816
medium_variant,927,2083,156.167
medium_variant,927,2084,153.814
medium_variant,927,2085,151.622
medium_variant,927,2086,149.464
medium_variant,927,2087,147.34
medium_variant,927,2088,145.283
medium_variant,927,2089,143.258
medium_variant,927,2090,141.232
medium_variant,927,2091,139.168
medium_variant,927,2092,137.02
medium_variant,927,2093,134.754
medium_variant,927,2094,132.345
medium_variant,927,2095,129.782
medium_variant,927,2096,127.037
medium_variant,927,2097,124.082
medium_variant,927,2098,120.902
medium_variant,927,2099,117.483
