variant,region,year,populationchange
estimates,901,1950,9294.438
estimates,901,1951,9603.325
estimates,901,1952,10024.622
estimates,901,1953,10278.339
estimates,901,1954,10402.946
estimates,901,1955,10437.847
estimates,901,1956,10422.503
estimates,901,1957,10392.775
estimates,901,1958,10377.478
estimates,901,1959,10388.007
estimates,901,1960,10408.333
estimates,901,1961,10395.971
estimates,901,1962,10290.858
estimates,901,1963,10042.401
estimates,901,1964,9658.965
estimates,901,1965,9186.929
estimates,901,1966,8702.797
estimates,901,1967,8313.468
estimates,901,1968,8102.223
estimates,901,1969,8071.481
estimates,901,1970,8142.98
estimates,901,1971,8214.525
estimates,901,1972,8212.837
estimates,901,1973,8095.231
estimates,901,1974,7857.58
estimates,901,1975,7560.709
estimates,901,1976,7275.674
estimates,901,1977,7029.81
estimates,901,1978,6830.318
estimates,901,1979,6682.52
estimates,901,1980,6553.95
estimates,901,1981,6419.946
estimates,901,1982,6313.238
estimates,901,1983,6271.694
estimates,901,1984,6288.637
estimates,901,1985,6343.222
estimates,901,1986,6395.963
estimates,901,1987,6378.589
estimates,901,1988,6235.151
estimates,901,1989,5964.862
estimates,901,1990,5629.416
estimates,901,1991,5297.364
estimates,901,1992,4987.665
estimates,901,1993,4701.386
estimates,901,1994,4448.338
estimates,901,1995,4215.648
estimates,901,1996,3996.81
estimates,901,1997,3823.41
estimates,901,1998,3729.225
estimates,901,1999,3715.941
estimates,901,2000,3740.811
estimates,901,2001,3772.813
estimates,901,2002,3853.899
estimates,901,2003,4030.573
estimates,901,2004,4289.15
estimates,901,2005,4605.994
estimates,901,2006,4922.958
estimates,901,2007,5113.718
estimates,901,2008,5071.119
estimates,901,2009,4795.543
estimates,901,2010,4382.365
estimates,901,2011,3956.356
estimates,901,2012,3611.324
estimates,901,2013,3404.56
estimates,901,2014,3343.283
estimates,901,2015,3356.307
medium_variant,901,2015,3356.307
medium_variant,901,2016,3357.992
medium_variant,901,2017,3311.806
medium_variant,901,2018,3206.442
medium_variant,901,2019,3038.703
medium_variant,901,2020,2838.929
medium_variant,901,2021,2643.064
medium_variant,901,2022,2465.263
medium_variant,901,2023,2309.177
medium_variant,901,2024,2176.385
medium_variant,901,2025,2056.375
medium_variant,901,2026,1935.767
medium_variant,901,2027,1806.926
medium_variant,901,2028,1666.425
medium_variant,901,2029,1514.617
medium_variant,901,2030,1358.474
medium_variant,901,2031,1206.915
medium_variant,901,2032,1065.751
medium_variant,901,2033,938.32
medium_variant,901,2034,825.627
medium_variant,901,2035,722.769
medium_variant,901,2036,624.984
medium_variant,901,2037,533.637
medium_variant,901,2038,451.446
medium_variant,901,2039,378.023
medium_variant,901,2040,311.23
medium_variant,901,2041,249.215
medium_variant,901,2042,192.299
medium_variant,901,2043,141.123
medium_variant,901,2044,94.806
medium_variant,901,2045,52.91
medium_variant,901,2046,13.79
medium_variant,901,2047,-27.395
medium_variant,901,2048,-75.031
medium_variant,901,2049,-129.415
medium_variant,901,2050,-186.247
medium_variant,901,2051,-240.945
medium_variant,901,2052,-292.828
medium_variant,901,2053,-342.353
medium_variant,901,2054,-388.9
medium_variant,901,2055,-432.433
medium_variant,901,2056,-472.897
medium_variant,901,2057,-509.26
medium_variant,901,2058,-540.371
medium_variant,901,2059,-565.844
medium_variant,901,2060,-586.689
medium_variant,901,2061,-603.223
medium_variant,901,2062,-612.816
medium_variant,901,2063,-612.902
medium_variant,901,2064,-603.655
medium_variant,901,2065,-587.471
medium_variant,901,2066,-567.251
medium_variant,901,2067,-544.651
medium_variant,901,2068,-520.599
medium_variant,901,2069,-495.53
medium_variant,901,2070,-469.048
medium_variant,901,2071,-440.349
medium_variant,901,2072,-408.51
medium_variant,901,2073,-373.049
medium_variant,901,2074,-334.463
medium_variant,901,2075,-293.928
medium_variant,901,2076,-253.232
medium_variant,901,2077,-214.799
medium_variant,901,2078,-180.508
medium_variant,901,2079,-150.721
medium_variant,901,2080,-124.006
medium_variant,901,2081,-98.706
medium_variant,901,2082,-74.231
medium_variant,901,2083,-50.438
medium_variant,901,2084,-27.534
medium_variant,901,2085,-6.483
medium_variant,901,2086,11.665
medium_variant,901,2087,26.756
medium_variant,901,2088,38.881
medium_variant,901,2089,47.658
medium_variant,901,2090,52.741
medium_variant,901,2091,53.753
medium_variant,901,2092,50.247
medium_variant,901,2093,41.871
medium_variant,901,2094,28.348
medium_variant,901,2095,9.409
medium_variant,901,2096,-15.265
medium_variant,901,2097,-45.944
medium_variant,901,2098,-82.895
medium_variant,901,2099,-126.378
