variant,region,year,populationchange
estimates,920,1950,3735.843
estimates,920,1951,3913.585
estimates,920,1952,4181.111
estimates,920,1953,4438.074
estimates,920,1954,4684.605
estimates,920,1955,4920.776
estimates,920,1956,5146.724
estimates,920,1957,5362.583
estimates,920,1958,5568.463
estimates,920,1959,5764.623
estimates,920,1960,5951.351
estimates,920,1961,6129.069
estimates,920,1962,6298.289
estimates,920,1963,6459.427
estimates,920,1964,6612.736
estimates,920,1965,6756.173
estimates,920,1966,6889.181
estimates,920,1967,7017.167
estimates,920,1968,7145.347
estimates,920,1969,7272.753
estimates,920,1970,7403.407
estimates,920,1971,7532.584
estimates,920,1972,7629.404
estimates,920,1973,7665.96
estimates,920,1974,7646.422
estimates,920,1975,7588.006
estimates,920,1976,7525.95
estimates,920,1977,7524.948
estimates,920,1978,7637.937
estimates,920,1979,7863.653
estimates,920,1980,8148.788
estimates,920,1981,8425.929
estimates,920,1982,8649.02
estimates,920,1983,8791.224
estimates,920,1984,8845.983
estimates,920,1985,8852.436
estimates,920,1986,8849.748
estimates,920,1987,8828.477
estimates,920,1988,8768.369
estimates,920,1989,8673.398
estimates,920,1990,8551.562
estimates,920,1991,8416.068
estimates,920,1992,8287.911
estimates,920,1993,8184.64
estimates,920,1994,8108.707
estimates,920,1995,8046.167
estimates,920,1996,7980.481
estimates,920,1997,7906.16
estimates,920,1998,7822.856
estimates,920,1999,7730.545
estimates,920,2000,7638.212
estimates,920,2001,7553.275
estimates,920,2002,7470.108
estimates,920,2003,7381.676
estimates,920,2004,7290.706
estimates,920,2005,7193.456
estimates,920,2006,7097.369
estimates,920,2007,7043.011
estimates,920,2008,7066.994
estimates,920,2009,7165.283
estimates,920,2010,7307.185
estimates,920,2011,7446.978
estimates,920,2012,7531.932
estimates,920,2013,7522.882
estimates,920,2014,7416.902
estimates,920,2015,7254.873
medium_variant,920,2015,7254.873
medium_variant,920,2016,7085.651
medium_variant,920,2017,6930.883
medium_variant,920,2018,6798.024
medium_variant,920,2019,6690.193
medium_variant,920,2020,6590.9
medium_variant,920,2021,6481.294
medium_variant,920,2022,6357.585
medium_variant,920,2023,6221.658
medium_variant,920,2024,6073.366
medium_variant,920,2025,5917.265
medium_variant,920,2026,5758.332
medium_variant,920,2027,5597.693
medium_variant,920,2028,5435.121
medium_variant,920,2029,5271.279
medium_variant,920,2030,5105.88
medium_variant,920,2031,4938.725
medium_variant,920,2032,4771.101
medium_variant,920,2033,4604.468
medium_variant,920,2034,4439.2
medium_variant,920,2035,4274.514
medium_variant,920,2036,4109.797
medium_variant,920,2037,3946.25
medium_variant,920,2038,3785.253
medium_variant,920,2039,3626.766
medium_variant,920,2040,3470.174
medium_variant,920,2041,3314.491
medium_variant,920,2042,3158.447
medium_variant,920,2043,3001.117
medium_variant,920,2044,2842.523
medium_variant,920,2045,2683.845
medium_variant,920,2046,2526.515
medium_variant,920,2047,2371.36
medium_variant,920,2048,2218.849
medium_variant,920,2049,2069.216
medium_variant,920,2050,1922.114
medium_variant,920,2051,1776.947
medium_variant,920,2052,1633.166
medium_variant,920,2053,1490.43
medium_variant,920,2054,1348.931
medium_variant,920,2055,1209.373
medium_variant,920,2056,1072.653
medium_variant,920,2057,939.613
medium_variant,920,2058,810.858
medium_variant,920,2059,686.615
medium_variant,920,2060,566.251
medium_variant,920,2061,449.122
medium_variant,920,2062,335.742
medium_variant,920,2063,226.769
medium_variant,920,2064,122.143
medium_variant,920,2065,21.38
medium_variant,920,2066,-76.076
medium_variant,920,2067,-170.258
medium_variant,920,2068,-261.144
medium_variant,920,2069,-348.888
medium_variant,920,2070,-433.465
medium_variant,920,2071,-515.014
medium_variant,920,2072,-594.056
medium_variant,920,2073,-671.095
medium_variant,920,2074,-746.201
medium_variant,920,2075,-818.933
medium_variant,920,2076,-888.793
medium_variant,920,2077,-955.874
medium_variant,920,2078,-1020.377
medium_variant,920,2079,-1082.224
medium_variant,920,2080,-1141.497
medium_variant,920,2081,-1198.063
medium_variant,920,2082,-1251.233
medium_variant,920,2083,-1300.435
medium_variant,920,2084,-1345.72
medium_variant,920,2085,-1387.648
medium_variant,920,2086,-1426.997
medium_variant,920,2087,-1464.293
medium_variant,920,2088,-1499.851
medium_variant,920,2089,-1533.775
medium_variant,920,2090,-1565.799
medium_variant,920,2091,-1595.587
medium_variant,920,2092,-1622.914
medium_variant,920,2093,-1647.708
medium_variant,920,2094,-1670.109
medium_variant,920,2095,-1690.352
medium_variant,920,2096,-1708.663
medium_variant,920,2097,-1725.381
medium_variant,920,2098,-1740.793
medium_variant,920,2099,-1755.163
