variant,region,year,populationchange
estimates,925,1950,965.776
estimates,925,1951,977.674
estimates,925,1952,979.845
estimates,925,1953,960.489
estimates,925,1954,929.11
estimates,925,1955,895.383
estimates,925,1956,869.007
estimates,925,1957,858.68
estimates,925,1958,870.916
estimates,925,1959,906.967
estimates,925,1960,959.951
estimates,925,1961,1015.008
estimates,925,1962,1052.016
estimates,925,1963,1053.729
estimates,925,1964,1020.537
estimates,925,1965,966.239
estimates,925,1966,912.124
estimates,925,1967,882.933
estimates,925,1968,896.619
estimates,925,1969,952.968
estimates,925,1970,1030.797
estimates,925,1971,1104.251
estimates,925,1972,1158.69
estimates,925,1973,1186.663
estimates,925,1974,1185.503
estimates,925,1975,1168.368
estimates,925,1976,1147.087
estimates,925,1977,1113.907
estimates,925,1978,1058.049
estimates,925,1979,980.972
estimates,925,1980,890.356
estimates,925,1981,795.676
estimates,925,1982,703.851
estimates,925,1983,619.553
estimates,925,1984,544.858
estimates,925,1985,475.638
estimates,925,1986,408.219
estimates,925,1987,346.178
estimates,925,1988,294.228
estimates,925,1989,252.891
estimates,925,1990,223.702
estimates,925,1991,205.242
estimates,925,1992,188.525
estimates,925,1993,165.728
estimates,925,1994,138.976
estimates,925,1995,106.173
estimates,925,1996,77.323
estimates,925,1997,94.62
estimates,925,1998,195.219
estimates,925,1999,374.473
estimates,925,2000,595.126
estimates,925,2001,807.806
estimates,925,2002,969.258
estimates,925,2003,1049.626
estimates,925,2004,1042.801
estimates,925,2005,993.141
estimates,925,2006,938.109
estimates,925,2007,846.785
estimates,925,2008,679.838
estimates,925,2009,445.655
estimates,925,2010,165.679
estimates,925,2011,-119.876
estimates,925,2012,-341.348
estimates,925,2013,-441.384
estimates,925,2014,-417.845
estimates,925,2015,-324.244
medium_variant,925,2015,-324.244
medium_variant,925,2016,-225.65
medium_variant,925,2017,-155.956
medium_variant,925,2018,-130.519
medium_variant,925,2019,-153.568
medium_variant,925,2020,-198.802
medium_variant,925,2021,-236.615
medium_variant,925,2022,-261.23
medium_variant,925,2023,-275.687
medium_variant,925,2024,-279.232
medium_variant,925,2025,-277.547
medium_variant,925,2026,-277.219
medium_variant,925,2027,-279.945
medium_variant,925,2028,-285.533
medium_variant,925,2029,-294.296
medium_variant,925,2030,-304.775
medium_variant,925,2031,-315.289
medium_variant,925,2032,-325.477
medium_variant,925,2033,-335.378
medium_variant,925,2034,-344.997
medium_variant,925,2035,-354.814
medium_variant,925,2036,-365.367
medium_variant,925,2037,-377.014
medium_variant,925,2038,-389.929
medium_variant,925,2039,-404.168
medium_variant,925,2040,-419.359
medium_variant,925,2041,-435.232
medium_variant,925,2042,-452.115
medium_variant,925,2043,-470.379
medium_variant,925,2044,-489.948
medium_variant,925,2045,-510.223
medium_variant,925,2046,-530.753
medium_variant,925,2047,-551.818
medium_variant,925,2048,-573.848
medium_variant,925,2049,-596.614
medium_variant,925,2050,-619.424
medium_variant,925,2051,-641.524
medium_variant,925,2052,-662.29
medium_variant,925,2053,-681.267
medium_variant,925,2054,-698.171
medium_variant,925,2055,-713.241
medium_variant,925,2056,-726.624
medium_variant,925,2057,-737.623
medium_variant,925,2058,-745.474
medium_variant,925,2059,-750.079
medium_variant,925,2060,-751.99
medium_variant,925,2061,-751.678
medium_variant,925,2062,-748.731
medium_variant,925,2063,-742.633
medium_variant,925,2064,-733.46
medium_variant,925,2065,-721.786
medium_variant,925,2066,-708.149
medium_variant,925,2067,-692.413
medium_variant,925,2068,-674.335
medium_variant,925,2069,-654.121
medium_variant,925,2070,-632.371
medium_variant,925,2071,-609.658
medium_variant,925,2072,-586.062
medium_variant,925,2073,-561.611
medium_variant,925,2074,-536.628
medium_variant,925,2075,-511.429
medium_variant,925,2076,-486.452
medium_variant,925,2077,-462.578
medium_variant,925,2078,-440.548
medium_variant,925,2079,-420.588
medium_variant,925,2080,-402.14
medium_variant,925,2081,-384.837
medium_variant,925,2082,-369.39
medium_variant,925,2083,-356.605
medium_variant,925,2084,-346.551
medium_variant,925,2085,-338.482
medium_variant,925,2086,-331.722
medium_variant,925,2087,-326.337
medium_variant,925,2088,-322.547
medium_variant,925,2089,-320.225
medium_variant,925,2090,-319.032
medium_variant,925,2091,-318.709
medium_variant,925,2092,-319.029
medium_variant,925,2093,-319.754
medium_variant,925,2094,-320.741
medium_variant,925,2095,-321.876
medium_variant,925,2096,-323.083
medium_variant,925,2097,-324.274
medium_variant,925,2098,-325.366
medium_variant,925,2099,-326.248
