variant,region,year,populationchange
estimates,1502,1950,23696.253
estimates,1502,1951,22851.433
estimates,1502,1952,20938.169
estimates,1502,1953,19767.78
estimates,1502,1954,19208.02
estimates,1502,1955,19124.631
estimates,1502,1956,19383.571
estimates,1502,1957,19860.064
estimates,1502,1958,20447.933
estimates,1502,1959,21087.07
estimates,1502,1960,21789.102
estimates,1502,1961,22635.233
estimates,1502,1962,23752.96
estimates,1502,1963,25244.856
estimates,1502,1964,27059.331
estimates,1502,1965,29059.669
estimates,1502,1966,31019.215
estimates,1502,1967,32586.61
estimates,1502,1968,33473.856
estimates,1502,1969,33651.45
estimates,1502,1970,33445.623
estimates,1502,1971,33177.376
estimates,1502,1972,32777.936
estimates,1502,1973,32096.514
estimates,1502,1974,31187.667
estimates,1502,1975,30121.924
estimates,1502,1976,29037.975
estimates,1502,1977,28218.804
estimates,1502,1978,27910.667
estimates,1502,1979,28139.736
estimates,1502,1980,28586.115
estimates,1502,1981,28986.745
estimates,1502,1982,29576.199
estimates,1502,1983,30643.621
estimates,1502,1984,32110.663
estimates,1502,1985,33846.591
estimates,1502,1986,35528.827
estimates,1502,1987,36436.791
estimates,1502,1988,35954.269
estimates,1502,1989,34080.312
estimates,1502,1990,31410.405
estimates,1502,1991,28668.998
estimates,1502,1992,26255.579
estimates,1502,1993,24366.799
estimates,1502,1994,23076.212
estimates,1502,1995,22084.44
estimates,1502,1996,21083.274
estimates,1502,1997,20134.323
estimates,1502,1998,19390.826
estimates,1502,1999,18847.355
estimates,1502,2000,18461.934
estimates,1502,2001,18187.822
estimates,1502,2002,18005.372
estimates,1502,2003,17905.638
estimates,1502,2004,17877.275
estimates,1502,2005,17887.485
estimates,1502,2006,17928.855
estimates,1502,2007,18075.778
estimates,1502,2008,18395.454
estimates,1502,2009,18859.6
estimates,1502,2010,19404.778
estimates,1502,2011,19913.257
estimates,1502,2012,20178.38
estimates,1502,2013,20028.126
estimates,1502,2014,19452.148
estimates,1502,2015,18627.771
medium_variant,1502,2015,18627.771
medium_variant,1502,2016,17748.058
medium_variant,1502,2017,16846.199
medium_variant,1502,2018,15903.846
medium_variant,1502,2019,14945.018
medium_variant,1502,2020,13952.16
medium_variant,1502,2021,12921.489
medium_variant,1502,2022,11924.306
medium_variant,1502,2023,11034.748
medium_variant,1502,2024,10261.013
medium_variant,1502,2025,9553.796
medium_variant,1502,2026,8859.829
medium_variant,1502,2027,8176.786
medium_variant,1502,2028,7517.54
medium_variant,1502,2029,6879.508
medium_variant,1502,2030,6264.461
medium_variant,1502,2031,5673.931
medium_variant,1502,2032,5104.424
medium_variant,1502,2033,4551.578
medium_variant,1502,2034,4013.844
medium_variant,1502,2035,3489.712
medium_variant,1502,2036,2979.021
medium_variant,1502,2037,2484.376
medium_variant,1502,2038,2007.746
medium_variant,1502,2039,1547.027
medium_variant,1502,2040,1098.515
medium_variant,1502,2041,655.904
medium_variant,1502,2042,208.436
medium_variant,1502,2043,-252.969
medium_variant,1502,2044,-729.454
medium_variant,1502,2045,-1210.687
medium_variant,1502,2046,-1687.518
medium_variant,1502,2047,-2165.732
medium_variant,1502,2048,-2653.32
medium_variant,1502,2049,-3148.329
medium_variant,1502,2050,-3642.245
medium_variant,1502,2051,-4126.119
medium_variant,1502,2052,-4596.547
medium_variant,1502,2053,-5051.879
medium_variant,1502,2054,-5488.946
medium_variant,1502,2055,-5908.565
medium_variant,1502,2056,-6309.097
medium_variant,1502,2057,-6679.473
medium_variant,1502,2058,-7008.949
medium_variant,1502,2059,-7296.371
medium_variant,1502,2060,-7551.832
medium_variant,1502,2061,-7784.364
medium_variant,1502,2062,-7989.456
medium_variant,1502,2063,-8160.483
medium_variant,1502,2064,-8299.102
medium_variant,1502,2065,-8411.213
medium_variant,1502,2066,-8503.898
medium_variant,1502,2067,-8582.741
medium_variant,1502,2068,-8651.905
medium_variant,1502,2069,-8713.384
medium_variant,1502,2070,-8763.531
medium_variant,1502,2071,-8800.045
medium_variant,1502,2072,-8829.402
medium_variant,1502,2073,-8858.857
medium_variant,1502,2074,-8888.592
medium_variant,1502,2075,-8914.258
medium_variant,1502,2076,-8930.241
medium_variant,1502,2077,-8932.787
medium_variant,1502,2078,-8919.633
medium_variant,1502,2079,-8890.603
medium_variant,1502,2080,-8850.422
medium_variant,1502,2081,-8803.232
medium_variant,1502,2082,-8746.755
medium_variant,1502,2083,-8677.883
medium_variant,1502,2084,-8597.919
medium_variant,1502,2085,-8511.497
medium_variant,1502,2086,-8423.089
medium_variant,1502,2087,-8332.494
medium_variant,1502,2088,-8238.712
medium_variant,1502,2089,-8143.863
medium_variant,1502,2090,-8051.852
medium_variant,1502,2091,-7966.872
medium_variant,1502,2092,-7892.481
medium_variant,1502,2093,-7831.625
medium_variant,1502,2094,-7786.412
medium_variant,1502,2095,-7758.262
medium_variant,1502,2096,-7748.579
medium_variant,1502,2097,-7758.689
medium_variant,1502,2098,-7789.735
medium_variant,1502,2099,-7843.04
