variant,region,year,populationchange
estimates,912,1950,1174.773
estimates,912,1951,1219.05
estimates,912,1952,1280.845
estimates,912,1953,1343.977
estimates,912,1954,1407.189
estimates,912,1955,1469.223
estimates,912,1956,1528.801
estimates,912,1957,1584.786
estimates,912,1958,1636.308
estimates,912,1959,1683.22
estimates,912,1960,1726.449
estimates,912,1961,1767.969
estimates,912,1962,1810.477
estimates,912,1963,1856.294
estimates,912,1964,1905.397
estimates,912,1965,1958.102
estimates,912,1966,2012.144
estimates,912,1967,2058.638
estimates,912,1968,2089.835
estimates,912,1969,2107.011
estimates,912,1970,2116.855
estimates,912,1971,2130.081
estimates,912,1972,2161.26
estimates,912,1973,2221.711
estimates,912,1974,2312.084
estimates,912,1975,2418.31
estimates,912,1976,2525.966
estimates,912,1977,2635.439
estimates,912,1978,2750.842
estimates,912,1979,2869.566
estimates,912,1980,2989.473
estimates,912,1981,3106.57
estimates,912,1982,3211.714
estimates,912,1983,3296.608
estimates,912,1984,3359.696
estimates,912,1985,3406.363
estimates,912,1986,3442.768
estimates,912,1987,3469.415
estimates,912,1988,3484.778
estimates,912,1989,3488.542
estimates,912,1990,3486.572
estimates,912,1991,3479.099
estimates,912,1992,3446.117
estimates,912,1993,3368.891
estimates,912,1994,3251.174
estimates,912,1995,3108.846
estimates,912,1996,2967.361
estimates,912,1997,2861.893
estimates,912,1998,2820.1
estimates,912,1999,2844.029
estimates,912,2000,2909.925
estimates,912,2001,2986.444
estimates,912,2002,3051.512
estimates,912,2003,3092.809
estimates,912,2004,3110.134
estimates,912,2005,3112.879
estimates,912,2006,3122.083
estimates,912,2007,3176.102
estimates,912,2008,3305.311
estimates,912,2009,3506.228
estimates,912,2010,3747.816
estimates,912,2011,3985.916
estimates,912,2012,4174.539
estimates,912,2013,4280.479
estimates,912,2014,4300.088
estimates,912,2015,4270.747
medium_variant,912,2015,4270.747
medium_variant,912,2016,4234.286
medium_variant,912,2017,4199.872
medium_variant,912,2018,4164.78
medium_variant,912,2019,4132.599
medium_variant,912,2020,4097.773
medium_variant,912,2021,4055.017
medium_variant,912,2022,4009.438
medium_variant,912,2023,3968.155
medium_variant,912,2024,3932.537
medium_variant,912,2025,3899.685
medium_variant,912,2026,3867.444
medium_variant,912,2027,3840.174
medium_variant,912,2028,3822.889
medium_variant,912,2029,3815.577
medium_variant,912,2030,3813.895
medium_variant,912,2031,3813.612
medium_variant,912,2032,3815.308
medium_variant,912,2033,3820.592
medium_variant,912,2034,3828.43
medium_variant,912,2035,3837.621
medium_variant,912,2036,3846.112
medium_variant,912,2037,3849.857
medium_variant,912,2038,3845.278
medium_variant,912,2039,3831.795
medium_variant,912,2040,3812.364
medium_variant,912,2041,3789.936
medium_variant,912,2042,3763.78
medium_variant,912,2043,3732.274
medium_variant,912,2044,3695.608
medium_variant,912,2045,3654.754
medium_variant,912,2046,3610.638
medium_variant,912,2047,3563.19
medium_variant,912,2048,3512.105
medium_variant,912,2049,3457.812
medium_variant,912,2050,3401.086
medium_variant,912,2051,3342.723
medium_variant,912,2052,3283.296
medium_variant,912,2053,3223.244
medium_variant,912,2054,3163.032
medium_variant,912,2055,3102.478
medium_variant,912,2056,3041.733
medium_variant,912,2057,2982.525
medium_variant,912,2058,2926.578
medium_variant,912,2059,2873.975
medium_variant,912,2060,2823.4
medium_variant,912,2061,2773.417
medium_variant,912,2062,2723.779
medium_variant,912,2063,2674.698
medium_variant,912,2064,2626.041
medium_variant,912,2065,2577.94
medium_variant,912,2066,2530.472
medium_variant,912,2067,2483.217
medium_variant,912,2068,2435.757
medium_variant,912,2069,2388.062
medium_variant,912,2070,2340.387
medium_variant,912,2071,2293.035
medium_variant,912,2072,2246.083
medium_variant,912,2073,2199.485
medium_variant,912,2074,2153.229
medium_variant,912,2075,2107.202
medium_variant,912,2076,2061.34
medium_variant,912,2077,2015.882
medium_variant,912,2078,1971.075
medium_variant,912,2079,1926.889
medium_variant,912,2080,1882.877
medium_variant,912,2081,1838.662
medium_variant,912,2082,1794.373
medium_variant,912,2083,1750.198
medium_variant,912,2084,1705.973
medium_variant,912,2085,1661.559
medium_variant,912,2086,1616.57
medium_variant,912,2087,1570.118
medium_variant,912,2088,1521.451
medium_variant,912,2089,1470.497
medium_variant,912,2090,1417.877
medium_variant,912,2091,1364.274
medium_variant,912,2092,1310.218
medium_variant,912,2093,1255.924
medium_variant,912,2094,1201.282
medium_variant,912,2095,1146.046
medium_variant,912,2096,1089.845
medium_variant,912,2097,1032.269
medium_variant,912,2098,972.945
medium_variant,912,2099,911.468
