variant,region,year,populationchange
estimates,941,1950,3756.766
estimates,941,1951,3822.792
estimates,941,1952,3916.009
estimates,941,1953,4069.411
estimates,941,1954,4267.148
estimates,941,1955,4492.987
estimates,941,1956,4730.914
estimates,941,1957,4966.068
estimates,941,1958,5186.419
estimates,941,1959,5386.823
estimates,941,1960,5572.822
estimates,941,1961,5760.335
estimates,941,1962,5972.181
estimates,941,1963,6227.508
estimates,941,1964,6522.478
estimates,941,1965,6847.441
estimates,941,1966,7174.104
estimates,941,1967,7435.711
estimates,941,1968,7575.711
estimates,941,1969,7597.547
estimates,941,1970,7551.991
estimates,941,1971,7510.692
estimates,941,1972,7545.305
estimates,941,1973,7706.043
estimates,941,1974,7997.454
estimates,941,1975,8364.929
estimates,941,1976,8742.419
estimates,941,1977,9098.954
estimates,941,1978,9423.195
estimates,941,1979,9711.487
estimates,941,1980,9988.441
estimates,941,1981,10282.517
estimates,941,1982,10601.378
estimates,941,1983,10944.158
estimates,941,1984,11312.022
estimates,941,1985,11687.593
estimates,941,1986,12060.56
estimates,941,1987,12456.985
estimates,941,1988,12903.946
estimates,941,1989,13395.057
estimates,941,1990,13919.345
estimates,941,1991,14444.315
estimates,941,1992,14890.677
estimates,941,1993,15190.712
estimates,941,1994,15346.738
estimates,941,1995,15413.202
estimates,941,1996,15471.198
estimates,941,1997,15610.322
estimates,941,1998,15894.947
estimates,941,1999,16327.159
estimates,941,2000,16849.414
estimates,941,2001,17376.207
estimates,941,2002,17819.335
estimates,941,2003,18118.031
estimates,941,2004,18273.392
estimates,941,2005,18347.249
estimates,941,2006,18430.64
estimates,941,2007,18620.754
estimates,941,2008,18986.142
estimates,941,2009,19528.208
estimates,941,2010,20169.851
estimates,941,2011,20813.541
estimates,941,2012,21396.214
estimates,941,2013,21883.432
estimates,941,2014,22268.109
estimates,941,2015,22597.5
medium_variant,941,2015,22597.5
medium_variant,941,2016,22926.998
medium_variant,941,2017,23273.925
medium_variant,941,2018,23638.756
medium_variant,941,2019,24023.103
medium_variant,941,2020,24412.406
medium_variant,941,2021,24788.744
medium_variant,941,2022,25143.855
medium_variant,941,2023,25474.718
medium_variant,941,2024,25780.65
medium_variant,941,2025,26068.505
medium_variant,941,2026,26346.541
medium_variant,941,2027,26619.139
medium_variant,941,2028,26888.224
medium_variant,941,2029,27154.104
medium_variant,941,2030,27412.934
medium_variant,941,2031,27660.422
medium_variant,941,2032,27895.529
medium_variant,941,2033,28118.388
medium_variant,941,2034,28328.676
medium_variant,941,2035,28526.937
medium_variant,941,2036,28713.716
medium_variant,941,2037,28888.763
medium_variant,941,2038,29051.543
medium_variant,941,2039,29201.87
medium_variant,941,2040,29340.301
medium_variant,941,2041,29466.814
medium_variant,941,2042,29579.344
medium_variant,941,2043,29675.782
medium_variant,941,2044,29756.353
medium_variant,941,2045,29822.685
medium_variant,941,2046,29877.147
medium_variant,941,2047,29922.728
medium_variant,941,2048,29961.739
medium_variant,941,2049,29994.381
medium_variant,941,2050,30018.353
medium_variant,941,2051,30030.799
medium_variant,941,2052,30030.069
medium_variant,941,2053,30015.379
medium_variant,941,2054,29986.59
medium_variant,941,2055,29944.697
medium_variant,941,2056,29891.219
medium_variant,941,2057,29827.502
medium_variant,941,2058,29754.283
medium_variant,941,2059,29671.532
medium_variant,941,2060,29578.191
medium_variant,941,2061,29472.544
medium_variant,941,2062,29353.266
medium_variant,941,2063,29219.555
medium_variant,941,2064,29071.157
medium_variant,941,2065,28909.393
medium_variant,941,2066,28735.424
medium_variant,941,2067,28548.968
medium_variant,941,2068,28349.46
medium_variant,941,2069,28137.008
medium_variant,941,2070,27912.438
medium_variant,941,2071,27676.399
medium_variant,941,2072,27428.594
medium_variant,941,2073,27168.54
medium_variant,941,2074,26896.628
medium_variant,941,2075,26613.955
medium_variant,941,2076,26321.668
medium_variant,941,2077,26020.355
medium_variant,941,2078,25710.37
medium_variant,941,2079,25392.251
medium_variant,941,2080,25066.376
medium_variant,941,2081,24733.187
medium_variant,941,2082,24393.425
medium_variant,941,2083,24047.739
medium_variant,941,2084,23696.617
medium_variant,941,2085,23340.124
medium_variant,941,2086,22978.474
medium_variant,941,2087,22612.661
medium_variant,941,2088,22243.798
medium_variant,941,2089,21872.162
medium_variant,941,2090,21497.473
medium_variant,941,2091,21119.441
medium_variant,941,2092,20737.861
medium_variant,941,2093,20352.819
medium_variant,941,2094,19964.603
medium_variant,941,2095,19573.749
medium_variant,941,2096,19180.828
medium_variant,941,2097,18786.408
medium_variant,941,2098,18391.1
medium_variant,941,2099,17995.485
