variant,region,year,populationchange
estimates,923,1950,3132.688
estimates,923,1951,3248.826
estimates,923,1952,3399.412
estimates,923,1953,3479.223
estimates,923,1954,3500.543
estimates,923,1955,3475.901
estimates,923,1956,3417.837
estimates,923,1957,3338.053
estimates,923,1958,3246.624
estimates,923,1959,3149.551
estimates,923,1960,3046.417
estimates,923,1961,2930.692
estimates,923,1962,2791.681
estimates,923,1963,2620.925
estimates,923,1964,2423.763
estimates,923,1965,2209.636
estimates,923,1966,1998.661
estimates,923,1967,1831.28
estimates,923,1968,1741.76
estimates,923,1969,1731.216
estimates,923,1970,1765.978
estimates,923,1971,1807.438
estimates,923,1972,1841.749
estimates,923,1973,1865.628
estimates,923,1974,1874.874
estimates,923,1975,1878.557
estimates,923,1976,1885.311
estimates,923,1977,1889.035
estimates,923,1978,1880.837
estimates,923,1979,1859.633
estimates,923,1980,1823.5
estimates,923,1981,1774.459
estimates,923,1982,1724.451
estimates,923,1983,1683.699
estimates,923,1984,1649.082
estimates,923,1985,1616.684
estimates,923,1986,1571.152
estimates,923,1987,1471.527
estimates,923,1988,1282.501
estimates,923,1989,1006.285
estimates,923,1990,682.262
estimates,923,1991,355.898
estimates,923,1992,47.94
estimates,923,1993,-232.504
estimates,923,1994,-477.942
estimates,923,1995,-700.376
estimates,923,1996,-909.568
estimates,923,1997,-1089.959
estimates,923,1998,-1222.647
estimates,923,1999,-1305.545
estimates,923,2000,-1356.333
estimates,923,2001,-1386.841
estimates,923,2002,-1375.164
estimates,923,2003,-1297.67
estimates,923,2004,-1159.372
estimates,923,2005,-983.147
estimates,923,2006,-798.473
estimates,923,2007,-631.116
estimates,923,2008,-499.467
estimates,923,2009,-409.306
estimates,923,2010,-340.667
estimates,923,2011,-276.369
estimates,923,2012,-232.032
estimates,923,2013,-227.842
estimates,923,2014,-262.649
estimates,923,2015,-323.527
medium_variant,923,2015,-323.527
medium_variant,923,2016,-394.696
medium_variant,923,2017,-465.975
medium_variant,923,2018,-531.355
medium_variant,923,2019,-588.495
medium_variant,923,2020,-643.418
medium_variant,923,2021,-702.588
medium_variant,923,2022,-764.894
medium_variant,923,2023,-827.028
medium_variant,923,2024,-888.216
medium_variant,923,2025,-947.731
medium_variant,923,2026,-1004.592
medium_variant,923,2027,-1057.532
medium_variant,923,2028,-1105.327
medium_variant,923,2029,-1147.267
medium_variant,923,2030,-1184.465
medium_variant,923,2031,-1217.129
medium_variant,923,2032,-1241.765
medium_variant,923,2033,-1254.898
medium_variant,923,2034,-1256.625
medium_variant,923,2035,-1250.764
medium_variant,923,2036,-1241.035
medium_variant,923,2037,-1227.187
medium_variant,923,2038,-1208.152
medium_variant,923,2039,-1184.857
medium_variant,923,2040,-1158.465
medium_variant,923,2041,-1130.735
medium_variant,923,2042,-1104.523
medium_variant,923,2043,-1082.367
medium_variant,923,2044,-1064.992
medium_variant,923,2045,-1050.487
medium_variant,923,2046,-1037.181
medium_variant,923,2047,-1026.81
medium_variant,923,2048,-1021.558
medium_variant,923,2049,-1021.45
medium_variant,923,2050,-1024.77
medium_variant,923,2051,-1029.905
medium_variant,923,2052,-1037.209
medium_variant,923,2053,-1047.312
medium_variant,923,2054,-1059.807
medium_variant,923,2055,-1073.624
medium_variant,923,2056,-1087.72
medium_variant,923,2057,-1101.858
medium_variant,923,2058,-1115.943
medium_variant,923,2059,-1129.364
medium_variant,923,2060,-1141.8
medium_variant,923,2061,-1152.494
medium_variant,923,2062,-1159.541
medium_variant,923,2063,-1161.216
medium_variant,923,2064,-1157.164
medium_variant,923,2065,-1148.927
medium_variant,923,2066,-1137.81
medium_variant,923,2067,-1122.774
medium_variant,923,2068,-1102.422
medium_variant,923,2069,-1076.906
medium_variant,923,2070,-1047.64
medium_variant,923,2071,-1015.904
medium_variant,923,2072,-981.625
medium_variant,923,2073,-944.491
medium_variant,923,2074,-904.925
medium_variant,923,2075,-863.791
medium_variant,923,2076,-822.049
medium_variant,923,2077,-780.325
medium_variant,923,2078,-739.147
medium_variant,923,2079,-699.073
medium_variant,923,2080,-660.085
medium_variant,923,2081,-622.424
medium_variant,923,2082,-587.52
medium_variant,923,2083,-556.751
medium_variant,923,2084,-530.393
medium_variant,923,2085,-507.381
medium_variant,923,2086,-486.816
medium_variant,923,2087,-469.605
medium_variant,923,2088,-456.903
medium_variant,923,2089,-448.626
medium_variant,923,2090,-443.904
medium_variant,923,2091,-441.773
medium_variant,923,2092,-441.539
medium_variant,923,2093,-442.763
medium_variant,923,2094,-445.379
medium_variant,923,2095,-449.536
medium_variant,923,2096,-455.476
medium_variant,923,2097,-463.487
medium_variant,923,2098,-473.827
medium_variant,923,2099,-486.784
