country,year,variant,age5yearinterval,population
531,1950,estimates,"Region, subregion, country or area *",Curaçao
531,1950,estimates,0_4,15.009
531,1950,estimates,5_9,11.698
531,1950,estimates,10_14,9.804
531,1950,estimates,15_19,9.174
531,1950,estimates,20_24,8.56
531,1950,estimates,25_29,7.705
531,1950,estimates,30_34,7.266
531,1950,estimates,35_39,6.099
531,1950,estimates,40_44,5.887
531,1950,estimates,45_49,4.53
531,1950,estimates,50_54,3.417
531,1950,estimates,55_59,2.939
531,1950,estimates,60_64,2.219
531,1950,estimates,65_69,1.996
531,1950,estimates,70_74,1.894
531,1950,estimates,75_79,1.208
531,1950,estimates,80plus,0.774
531,1955,estimates,"Region, subregion, country or area *",Curaçao
531,1955,estimates,0_4,18.711
531,1955,estimates,5_9,14.919
531,1955,estimates,10_14,12.108
531,1955,estimates,15_19,10.146
531,1955,estimates,20_24,9.268
531,1955,estimates,25_29,8.523
531,1955,estimates,30_34,7.603
531,1955,estimates,35_39,7.14
531,1955,estimates,40_44,6.114
531,1955,estimates,45_49,5.821
531,1955,estimates,50_54,4.42
531,1955,estimates,55_59,3.352
531,1955,estimates,60_64,2.731
531,1955,estimates,65_69,2.006
531,1955,estimates,70_74,1.603
531,1955,estimates,75_79,1.362
531,1955,estimates,80plus,1.089
531,1960,estimates,"Region, subregion, country or area *",Curaçao
531,1960,estimates,0_4,20.272
531,1960,estimates,5_9,17.604
531,1960,estimates,10_14,14.452
531,1960,estimates,15_19,11.338
531,1960,estimates,20_24,9.158
531,1960,estimates,25_29,8.314
531,1960,estimates,30_34,7.822
531,1960,estimates,35_39,7.178
531,1960,estimates,40_44,6.742
531,1960,estimates,45_49,5.768
531,1960,estimates,50_54,5.411
531,1960,estimates,55_59,3.821
531,1960,estimates,60_64,2.878
531,1960,estimates,65_69,2.264
531,1960,estimates,70_74,1.53
531,1960,estimates,75_79,1.085
531,1960,estimates,80plus,1.304
531,1965,estimates,"Region, subregion, country or area *",Curaçao
531,1965,estimates,0_4,18.495
531,1965,estimates,5_9,19.783
531,1965,estimates,10_14,16.753
531,1965,estimates,15_19,12.946
531,1965,estimates,20_24,10.821
531,1965,estimates,25_29,8.437
531,1965,estimates,30_34,7.883
531,1965,estimates,35_39,7.436
531,1965,estimates,40_44,6.657
531,1965,estimates,45_49,6.091
531,1965,estimates,50_54,5.107
531,1965,estimates,55_59,4.463
531,1965,estimates,60_64,3.062
531,1965,estimates,65_69,2.209
531,1965,estimates,70_74,1.605
531,1965,estimates,75_79,0.998
531,1965,estimates,80plus,1.132
531,1970,estimates,"Region, subregion, country or area *",Curaçao
531,1970,estimates,0_4,18.611
531,1970,estimates,5_9,18.599
531,1970,estimates,10_14,19.967
531,1970,estimates,15_19,15.667
531,1970,estimates,20_24,11.689
531,1970,estimates,25_29,10.258
531,1970,estimates,30_34,7.71
531,1970,estimates,35_39,7.414
531,1970,estimates,40_44,6.835
531,1970,estimates,45_49,5.935
531,1970,estimates,50_54,5.371
531,1970,estimates,55_59,4.238
531,1970,estimates,60_64,3.986
531,1970,estimates,65_69,2.881
531,1970,estimates,70_74,1.982
531,1970,estimates,75_79,1.301
531,1970,estimates,80plus,1.19
531,1975,estimates,"Region, subregion, country or area *",Curaçao
531,1975,estimates,0_4,16.164
531,1975,estimates,5_9,18.975
531,1975,estimates,10_14,19.541
531,1975,estimates,15_19,18.668
531,1975,estimates,20_24,13.5
531,1975,estimates,25_29,10.928
531,1975,estimates,30_34,9.807
531,1975,estimates,35_39,7.856
531,1975,estimates,40_44,6.695
531,1975,estimates,45_49,6.041
531,1975,estimates,50_54,5.29
531,1975,estimates,55_59,4.622
531,1975,estimates,60_64,3.702
531,1975,estimates,65_69,3.113
531,1975,estimates,70_74,2.371
531,1975,estimates,75_79,1.53
531,1975,estimates,80plus,1.455
531,1980,estimates,"Region, subregion, country or area *",Curaçao
531,1980,estimates,0_4,13.97
531,1980,estimates,5_9,15.434
531,1980,estimates,10_14,16.489
531,1980,estimates,15_19,18.131
531,1980,estimates,20_24,15.298
531,1980,estimates,25_29,11.654
531,1980,estimates,30_34,10.424
531,1980,estimates,35_39,8.928
531,1980,estimates,40_44,7.51
531,1980,estimates,45_49,6.426
531,1980,estimates,50_54,5.783
531,1980,estimates,55_59,4.942
531,1980,estimates,60_64,4.057
531,1980,estimates,65_69,3.185
531,1980,estimates,70_74,2.515
531,1980,estimates,75_79,1.691
531,1980,estimates,80plus,1.559
531,1985,estimates,"Region, subregion, country or area *",Curaçao
531,1985,estimates,0_4,13.721
531,1985,estimates,5_9,13.388
531,1985,estimates,10_14,14.602
531,1985,estimates,15_19,15.729
531,1985,estimates,20_24,15.621
531,1985,estimates,25_29,14.105
531,1985,estimates,30_34,11.412
531,1985,estimates,35_39,10.058
531,1985,estimates,40_44,8.642
531,1985,estimates,45_49,7.305
531,1985,estimates,50_54,6.088
531,1985,estimates,55_59,5.357
531,1985,estimates,60_64,4.563
531,1985,estimates,65_69,3.467
531,1985,estimates,70_74,2.616
531,1985,estimates,75_79,1.899
531,1985,estimates,80plus,1.804
531,1990,estimates,"Region, subregion, country or area *",Curaçao
531,1990,estimates,0_4,14.126
531,1990,estimates,5_9,13.128
531,1990,estimates,10_14,12.701
531,1990,estimates,15_19,12.629
531,1990,estimates,20_24,11.625
531,1990,estimates,25_29,12.824
531,1990,estimates,30_34,13.071
531,1990,estimates,35_39,11.016
531,1990,estimates,40_44,9.607
531,1990,estimates,45_49,7.912
531,1990,estimates,50_54,6.771
531,1990,estimates,55_59,5.496
531,1990,estimates,60_64,4.741
531,1990,estimates,65_69,3.928
531,1990,estimates,70_74,2.886
531,1990,estimates,75_79,2.002
531,1990,estimates,80_84,1.301
531,1990,estimates,85_89,0.616
531,1990,estimates,90_94,0.218
531,1990,estimates,95_99,0.065
531,1990,estimates,100plus,0.008
531,1995,estimates,"Region, subregion, country or area *",Curaçao
531,1995,estimates,0_4,12.529
531,1995,estimates,5_9,13.556
531,1995,estimates,10_14,12.416
531,1995,estimates,15_19,11.006
531,1995,estimates,20_24,8.613
531,1995,estimates,25_29,9.249
531,1995,estimates,30_34,12.133
531,1995,estimates,35_39,12.88
531,1995,estimates,40_44,10.736
531,1995,estimates,45_49,9.269
531,1995,estimates,50_54,7.485
531,1995,estimates,55_59,6.444
531,1995,estimates,60_64,5.14
531,1995,estimates,65_69,4.32
531,1995,estimates,70_74,3.361
531,1995,estimates,75_79,2.272
531,1995,estimates,80_84,1.389
531,1995,estimates,85_89,0.746
531,1995,estimates,90_94,0.265
531,1995,estimates,95_99,0.063
531,1995,estimates,100plus,0.012
531,2000,estimates,"Region, subregion, country or area *",Curaçao
531,2000,estimates,0_4,9.186
531,2000,estimates,5_9,11.793
531,2000,estimates,10_14,11.911
531,2000,estimates,15_19,10.405
531,2000,estimates,20_24,5.728
531,2000,estimates,25_29,7.191
531,2000,estimates,30_34,8.734
531,2000,estimates,35_39,11.402
531,2000,estimates,40_44,11.352
531,2000,estimates,45_49,9.95
531,2000,estimates,50_54,8.611
531,2000,estimates,55_59,6.704
531,2000,estimates,60_64,5.558
531,2000,estimates,65_69,4.489
531,2000,estimates,70_74,3.566
531,2000,estimates,75_79,2.606
531,2000,estimates,80_84,1.667
531,2000,estimates,85_89,0.817
531,2000,estimates,90_94,0.334
531,2000,estimates,95_99,0.082
531,2000,estimates,100plus,0.013
531,2005,estimates,"Region, subregion, country or area *",Curaçao
531,2005,estimates,0_4,7.949
531,2005,estimates,5_9,8.632
531,2005,estimates,10_14,10.734
531,2005,estimates,15_19,10.123
531,2005,estimates,20_24,6.879
531,2005,estimates,25_29,6.17
531,2005,estimates,30_34,8.19
531,2005,estimates,35_39,9.953
531,2005,estimates,40_44,9.846
531,2005,estimates,45_49,10.868
531,2005,estimates,50_54,9.726
531,2005,estimates,55_59,8.112
531,2005,estimates,60_64,6.551
531,2005,estimates,65_69,5.262
531,2005,estimates,70_74,3.871
531,2005,estimates,75_79,2.94
531,2005,estimates,80_84,2.074
531,2005,estimates,85_89,1.01
531,2005,estimates,90_94,0.379
531,2005,estimates,95_99,0.107
531,2005,estimates,100plus,0.018
531,2010,estimates,"Region, subregion, country or area *",Curaçao
531,2010,estimates,0_4,8.908
531,2010,estimates,5_9,9.832
531,2010,estimates,10_14,10.571
531,2010,estimates,15_19,11.331
531,2010,estimates,20_24,8.104
531,2010,estimates,25_29,7.595
531,2010,estimates,30_34,7.734
531,2010,estimates,35_39,9.792
531,2010,estimates,40_44,11.436
531,2010,estimates,45_49,12.594
531,2010,estimates,50_54,11.821
531,2010,estimates,55_59,10.127
531,2010,estimates,60_64,8.302
531,2010,estimates,65_69,6.629
531,2010,estimates,70_74,5.07
531,2010,estimates,75_79,3.5
531,2010,estimates,80_84,2.327
531,2010,estimates,85_89,1.287
531,2010,estimates,90_94,0.492
531,2010,estimates,95_99,0.131
531,2010,estimates,100plus,0.025
531,2015,constant_fertility,"Region, subregion, country or area *",Curaçao
531,2015,constant_mortality,"Region, subregion, country or area *",Curaçao
531,2015,estimates,"Region, subregion, country or area *",Curaçao
531,2015,high_variant,"Region, subregion, country or area *",Curaçao
531,2015,instant_replacement,"Region, subregion, country or area *",Curaçao
531,2015,low_variant,"Region, subregion, country or area *",Curaçao
531,2015,medium_variant,"Region, subregion, country or area *",Curaçao
531,2015,momentum,"Region, subregion, country or area *",Curaçao
531,2015,no_change,"Region, subregion, country or area *",Curaçao
531,2015,zero_migration,"Region, subregion, country or area *",Curaçao
531,2015,constant_fertility,0_4,9.959
531,2015,constant_mortality,0_4,9.959
531,2015,estimates,0_4,9.959
531,2015,high_variant,0_4,9.959
531,2015,instant_replacement,0_4,9.959
531,2015,low_variant,0_4,9.959
531,2015,medium_variant,0_4,9.959
531,2015,momentum,0_4,9.959
531,2015,no_change,0_4,9.959
531,2015,zero_migration,0_4,9.959
531,2015,constant_fertility,5_9,9.547
531,2015,constant_mortality,5_9,9.547
531,2015,estimates,5_9,9.547
531,2015,high_variant,5_9,9.547
531,2015,instant_replacement,5_9,9.547
531,2015,low_variant,5_9,9.547
531,2015,medium_variant,5_9,9.547
531,2015,momentum,5_9,9.547
531,2015,no_change,5_9,9.547
531,2015,zero_migration,5_9,9.547
531,2015,constant_fertility,10_14,10.304
531,2015,constant_mortality,10_14,10.304
531,2015,estimates,10_14,10.304
531,2015,high_variant,10_14,10.304
531,2015,instant_replacement,10_14,10.304
531,2015,low_variant,10_14,10.304
531,2015,medium_variant,10_14,10.304
531,2015,momentum,10_14,10.304
531,2015,no_change,10_14,10.304
531,2015,zero_migration,10_14,10.304
531,2015,constant_fertility,15_19,10.507
531,2015,constant_mortality,15_19,10.507
531,2015,estimates,15_19,10.507
531,2015,high_variant,15_19,10.507
531,2015,instant_replacement,15_19,10.507
531,2015,low_variant,15_19,10.507
531,2015,medium_variant,15_19,10.507
531,2015,momentum,15_19,10.507
531,2015,no_change,15_19,10.507
531,2015,zero_migration,15_19,10.507
531,2015,constant_fertility,20_24,9.178
531,2015,constant_mortality,20_24,9.178
531,2015,estimates,20_24,9.178
531,2015,high_variant,20_24,9.178
531,2015,instant_replacement,20_24,9.178
531,2015,low_variant,20_24,9.178
531,2015,medium_variant,20_24,9.178
531,2015,momentum,20_24,9.178
531,2015,no_change,20_24,9.178
531,2015,zero_migration,20_24,9.178
531,2015,constant_fertility,25_29,8.698
531,2015,constant_mortality,25_29,8.698
531,2015,estimates,25_29,8.698
531,2015,high_variant,25_29,8.698
531,2015,instant_replacement,25_29,8.698
531,2015,low_variant,25_29,8.698
531,2015,medium_variant,25_29,8.698
531,2015,momentum,25_29,8.698
531,2015,no_change,25_29,8.698
