country,year,variant,age5yearinterval,population
76,1950,estimates,"Region, subregion, country or area *",Brazil
76,1950,estimates,0_4,8983.599
76,1950,estimates,5_9,7012.547
76,1950,estimates,10_14,6435.862
76,1950,estimates,15_19,5404.54
76,1950,estimates,20_24,5015.856
76,1950,estimates,25_29,4127.298
76,1950,estimates,30_34,3444.611
76,1950,estimates,35_39,3070.914
76,1950,estimates,40_44,2591.513
76,1950,estimates,45_49,2081.875
76,1950,estimates,50_54,1816.488
76,1950,estimates,55_59,1362.456
76,1950,estimates,60_64,1021.623
76,1950,estimates,65_69,723.118
76,1950,estimates,70_74,462.629
76,1950,estimates,75_79,267.126
76,1950,estimates,80plus,152.674
76,1955,estimates,"Region, subregion, country or area *",Brazil
76,1955,estimates,0_4,10804.184
76,1955,estimates,5_9,8568.717
76,1955,estimates,10_14,6946.686
76,1955,estimates,15_19,6394.016
76,1955,estimates,20_24,5352.076
76,1955,estimates,25_29,4938.398
76,1955,estimates,30_34,4041.016
76,1955,estimates,35_39,3351.573
76,1955,estimates,40_44,2965.31
76,1955,estimates,45_49,2477.266
76,1955,estimates,50_54,1959.182
76,1955,estimates,55_59,1667.602
76,1955,estimates,60_64,1205.467
76,1955,estimates,65_69,853.601
76,1955,estimates,70_74,553.341
76,1955,estimates,75_79,308.978
76,1955,estimates,80plus,181.783
76,1960,estimates,"Region, subregion, country or area *",Brazil
76,1960,estimates,0_4,12345.401
76,1960,estimates,5_9,10335.126
76,1960,estimates,10_14,8471.009
76,1960,estimates,15_19,6877.422
76,1960,estimates,20_24,6298.513
76,1960,estimates,25_29,5239.409
76,1960,estimates,30_34,4806.388
76,1960,estimates,35_39,3911.174
76,1960,estimates,40_44,3223.415
76,1960,estimates,45_49,2825.546
76,1960,estimates,50_54,2325.309
76,1960,estimates,55_59,1797.223
76,1960,estimates,60_64,1476.727
76,1960,estimates,65_69,1011.037
76,1960,estimates,70_74,659.356
76,1960,estimates,75_79,374.698
76,1960,estimates,80plus,229.801
76,1965,estimates,"Region, subregion, country or area *",Brazil
76,1965,estimates,0_4,14113.69
76,1965,estimates,5_9,11877.128
76,1965,estimates,10_14,10235.238
76,1965,estimates,15_19,8400.221
76,1965,estimates,20_24,6791.203
76,1965,estimates,25_29,6187.018
76,1965,estimates,30_34,5121.174
76,1965,estimates,35_39,4675.336
76,1965,estimates,40_44,3783.569
76,1965,estimates,45_49,3092.237
76,1965,estimates,50_54,2671.602
76,1965,estimates,55_59,2150.128
76,1965,estimates,60_64,1606.955
76,1965,estimates,65_69,1253.923
76,1965,estimates,70_74,793.088
76,1965,estimates,75_79,456.426
76,1965,estimates,80plus,289.084
76,1970,estimates,"Region, subregion, country or area *",Brazil
76,1970,estimates,0_4,14775.891
76,1970,estimates,5_9,13662.616
76,1970,estimates,10_14,11786.961
76,1970,estimates,15_19,10167.857
76,1970,estimates,20_24,8316.141
76,1970,estimates,25_29,6694.607
76,1970,estimates,30_34,6073.405
76,1970,estimates,35_39,5005.245
76,1970,estimates,40_44,4545.775
76,1970,estimates,45_49,3649.415
76,1970,estimates,50_54,2941.443
76,1970,estimates,55_59,2487.083
76,1970,estimates,60_64,1937.299
76,1970,estimates,65_69,1375.898
76,1970,estimates,70_74,992.308
76,1970,estimates,75_79,553.611
76,1970,estimates,80plus,361.238
76,1975,estimates,"Region, subregion, country or area *",Brazil
76,1975,estimates,0_4,15384.057
76,1975,estimates,5_9,14398.452
76,1975,estimates,10_14,13583.868
76,1975,estimates,15_19,11725.155
76,1975,estimates,20_24,10084.56
76,1975,estimates,25_29,8218.411
76,1975,estimates,30_34,6591.259
76,1975,estimates,35_39,5954.827
76,1975,estimates,40_44,4881.584
76,1975,estimates,45_49,4398.107
76,1975,estimates,50_54,3484.434
76,1975,estimates,55_59,2750.954
76,1975,estimates,60_64,2252.559
76,1975,estimates,65_69,1668.023
76,1975,estimates,70_74,1094.509
76,1975,estimates,75_79,696.286
76,1975,estimates,80plus,445.055
76,1980,estimates,"Region, subregion, country or area *",Brazil
76,1980,estimates,0_4,17026.095
76,1980,estimates,5_9,15098.18
76,1980,estimates,10_14,14329.181
76,1980,estimates,15_19,13515.662
76,1980,estimates,20_24,11632.169
76,1980,estimates,25_29,9969.43
76,1980,estimates,30_34,8094.4
76,1980,estimates,35_39,6464.181
76,1980,estimates,40_44,5807.407
76,1980,estimates,45_49,4721.081
76,1980,estimates,50_54,4197.158
76,1980,estimates,55_59,3256.175
76,1980,estimates,60_64,2487.728
76,1980,estimates,65_69,1934.148
76,1980,estimates,70_74,1320.577
76,1980,estimates,75_79,761.741
76,1980,estimates,80plus,544.448
76,1985,estimates,"Region, subregion, country or area *",Brazil
76,1985,estimates,0_4,18406.757
76,1985,estimates,5_9,16809.897
76,1985,estimates,10_14,15036.942
76,1985,estimates,15_19,14259.96
76,1985,estimates,20_24,13410.425
76,1985,estimates,25_29,11501.391
76,1985,estimates,30_34,9821.876
76,1985,estimates,35_39,7941.462
76,1985,estimates,40_44,6306.149
76,1985,estimates,45_49,5617.279
76,1985,estimates,50_54,4506.107
76,1985,estimates,55_59,3922.787
76,1985,estimates,60_64,2944.138
76,1985,estimates,65_69,2135.363
76,1985,estimates,70_74,1530.33
76,1985,estimates,75_79,917.511
76,1985,estimates,80plus,607.907
76,1990,estimates,"Region, subregion, country or area *",Brazil
76,1990,estimates,0_4,17964.59
76,1990,estimates,5_9,18242.963
76,1990,estimates,10_14,16752.169
76,1990,estimates,15_19,14968.728
76,1990,estimates,20_24,14148.373
76,1990,estimates,25_29,13257.602
76,1990,estimates,30_34,11333.16
76,1990,estimates,35_39,9643.125
76,1990,estimates,40_44,7756.244
76,1990,estimates,45_49,6108.164
76,1990,estimates,50_54,5369.157
76,1990,estimates,55_59,4217.593
76,1990,estimates,60_64,3552.668
76,1990,estimates,65_69,2533.111
76,1990,estimates,70_74,1697.86
76,1990,estimates,75_79,1074.975
76,1990,estimates,80_84,520.213
76,1990,estimates,85_89,169.602
76,1990,estimates,90_94,37.616
76,1990,estimates,95_99,3.992
76,1990,estimates,100plus,0.24
76,1995,estimates,"Region, subregion, country or area *",Brazil
76,1995,estimates,0_4,17513.017
76,1995,estimates,5_9,17850.771
76,1995,estimates,10_14,18192.641
76,1995,estimates,15_19,16683.371
76,1995,estimates,20_24,14852.398
76,1995,estimates,25_29,13988.831
76,1995,estimates,30_34,13072.013
76,1995,estimates,35_39,11141.1
76,1995,estimates,40_44,9435.584
76,1995,estimates,45_49,7530.163
76,1995,estimates,50_54,5855.699
76,1995,estimates,55_59,5045.587
76,1995,estimates,60_64,3842.759
76,1995,estimates,65_69,3087.609
76,1995,estimates,70_74,2049.351
76,1995,estimates,75_79,1230.335
76,1995,estimates,80_84,643.77
76,1995,estimates,85_89,227.634
76,1995,estimates,90_94,47.644
76,1995,estimates,95_99,5.986
76,1995,estimates,100plus,0.349
76,2000,estimates,"Region, subregion, country or area *",Brazil
76,2000,estimates,0_4,17571.597
76,2000,estimates,5_9,17415.647
76,2000,estimates,10_14,17809.801
76,2000,estimates,15_19,18121.42
76,2000,estimates,20_24,16548.409
76,2000,estimates,25_29,14692.329
76,2000,estimates,30_34,13811.374
76,2000,estimates,35_39,12871.147
76,2000,estimates,40_44,10920.197
76,2000,estimates,45_49,9181.054
76,2000,estimates,50_54,7249.626
76,2000,estimates,55_59,5548.247
76,2000,estimates,60_64,4667.994
76,2000,estimates,65_69,3433.544
76,2000,estimates,70_74,2616.749
76,2000,estimates,75_79,1595.921
76,2000,estimates,80_84,818.059
76,2000,estimates,85_89,326.273
76,2000,estimates,90_94,77.862
76,2000,estimates,95_99,9.706
76,2000,estimates,100plus,0.631
