country,year,variant,age5yearinterval,population
729,1950,estimates,"Region, subregion, country or area *",Sudan
729,1950,estimates,0_4,1030.239
729,1950,estimates,5_9,800.003
729,1950,estimates,10_14,676.135
729,1950,estimates,15_19,579.359
729,1950,estimates,20_24,494.912
729,1950,estimates,25_29,421.148
729,1950,estimates,30_34,353.778
729,1950,estimates,35_39,299.101
729,1950,estimates,40_44,251.927
729,1950,estimates,45_49,205.493
729,1950,estimates,50_54,168.307
729,1950,estimates,55_59,143.895
729,1950,estimates,60_64,116.966
729,1950,estimates,65_69,86.954
729,1950,estimates,70_74,58.136
729,1950,estimates,75_79,31.648
729,1950,estimates,80plus,15.788
729,1955,estimates,"Region, subregion, country or area *",Sudan
729,1955,estimates,0_4,1194.779
729,1955,estimates,5_9,934.39
729,1955,estimates,10_14,774.192
729,1955,estimates,15_19,659.422
729,1955,estimates,20_24,561.407
729,1955,estimates,25_29,476.576
729,1955,estimates,30_34,404.026
729,1955,estimates,35_39,337.694
729,1955,estimates,40_44,283.479
729,1955,estimates,45_49,236.797
729,1955,estimates,50_54,190.686
729,1955,estimates,55_59,152.723
729,1955,estimates,60_64,125.803
729,1955,estimates,65_69,95.995
729,1955,estimates,70_74,64.314
729,1955,estimates,75_79,36.584
729,1955,estimates,80plus,20.431
729,1960,estimates,"Region, subregion, country or area *",Sudan
729,1960,estimates,0_4,1390.109
729,1960,estimates,5_9,1096.901
729,1960,estimates,10_14,907.602
729,1960,estimates,15_19,756.894
729,1960,estimates,20_24,640.741
729,1960,estimates,25_29,542.37
729,1960,estimates,30_34,458.884
729,1960,estimates,35_39,387.271
729,1960,estimates,40_44,321.578
729,1960,estimates,45_49,267.857
729,1960,estimates,50_54,221.045
729,1960,estimates,55_59,174.332
729,1960,estimates,60_64,134.829
729,1960,estimates,65_69,104.661
729,1960,estimates,70_74,72.363
729,1960,estimates,75_79,41.586
729,1960,estimates,80plus,25.468
729,1965,estimates,"Region, subregion, country or area *",Sudan
729,1965,estimates,0_4,1644.562
729,1965,estimates,5_9,1289.609
729,1965,estimates,10_14,1068.761
729,1965,estimates,15_19,889.064
729,1965,estimates,20_24,737.015
729,1965,estimates,25_29,620.571
729,1965,estimates,30_34,523.728
729,1965,estimates,35_39,441.28
729,1965,estimates,40_44,370.132
729,1965,estimates,45_49,305.066
729,1965,estimates,50_54,251.083
729,1965,estimates,55_59,203.125
729,1965,estimates,60_64,154.973
729,1965,estimates,65_69,113.165
729,1965,estimates,70_74,79.942
729,1965,estimates,75_79,47.63
729,1965,estimates,80plus,30.391
729,1970,estimates,"Region, subregion, country or area *",Sudan
729,1970,estimates,0_4,1960.054
