country,year,variant,age5yearinterval,population
854,1950,estimates,0_4,691.627
854,1950,estimates,5_9,559.853
854,1950,estimates,10_14,493.489
854,1950,estimates,15_19,439.799
854,1950,estimates,20_24,392.334
854,1950,estimates,25_29,346.478
854,1950,estimates,30_34,302.004
854,1950,estimates,35_39,258.907
854,1950,estimates,40_44,214.805
854,1950,estimates,45_49,176.47
854,1950,estimates,50_54,138.984
854,1950,estimates,55_59,107.105
854,1950,estimates,60_64,76.816
854,1950,estimates,65_69,50.593
854,1950,estimates,70_74,26.097
854,1950,estimates,75_79,3.323
854,1955,estimates,0_4,733.591
854,1955,estimates,5_9,586.407
854,1955,estimates,10_14,530.926
854,1955,estimates,15_19,467.865
854,1955,estimates,20_24,399.39
854,1955,estimates,25_29,346.801
854,1955,estimates,30_34,306.727
854,1955,estimates,35_39,268.905
854,1955,estimates,40_44,230.839
854,1955,estimates,45_49,190.936
854,1955,estimates,50_54,154.652
854,1955,estimates,55_59,117.902
854,1955,estimates,60_64,85.093
854,1955,estimates,65_69,54.389
854,1955,estimates,70_74,29.759
854,1955,estimates,75_79,11.241
854,1960,estimates,0_4,805.708
854,1960,estimates,5_9,630.741
854,1960,estimates,10_14,559.02
854,1960,estimates,15_19,505.821
854,1960,estimates,20_24,428.336
854,1960,estimates,25_29,355.858
854,1960,estimates,30_34,309.153
854,1960,estimates,35_39,275.208
854,1960,estimates,40_44,241.866
854,1960,estimates,45_49,207.265
854,1960,estimates,50_54,169.205
854,1960,estimates,55_59,133.049
854,1960,estimates,60_64,95.457
854,1960,estimates,65_69,61.975
854,1960,estimates,70_74,33.358
854,1960,estimates,75_79,13.717
854,1965,estimates,0_4,880.633
854,1965,estimates,5_9,700.566
854,1965,estimates,10_14,603.354
854,1965,estimates,15_19,532.038
854,1965,estimates,20_24,460.225
854,1965,estimates,25_29,377.343
854,1965,estimates,30_34,312.756
854,1965,estimates,35_39,274.286
854,1965,estimates,40_44,246.064
854,1965,estimates,45_49,216.796
854,1965,estimates,50_54,184.09
854,1965,estimates,55_59,146.424
854,1965,estimates,60_64,108.992
854,1965,estimates,65_69,70.91
854,1965,estimates,70_74,39.252
854,1965,estimates,75_79,16.155
854,1970,estimates,0_4,986.982
854,1970,estimates,5_9,775.243
854,1970,estimates,10_14,673.098
854,1970,estimates,15_19,576.713
854,1970,estimates,20_24,487.419
854,1970,estimates,25_29,409.68
854,1970,estimates,30_34,334.827
854,1970,estimates,35_39,279.196
854,1970,estimates,40_44,246.653
854,1970,estimates,45_49,222.097
854,1970,estimates,50_54,194.184
854,1970,estimates,55_59,161.059
854,1970,estimates,60_64,121.752
854,1970,estimates,65_69,82.796
854,1970,estimates,70_74,46.403
854,1970,estimates,75_79,19.995
854,1975,estimates,0_4,1099.901
854,1975,estimates,5_9,874.463
854,1975,estimates,10_14,747.712
854,1975,estimates,15_19,644.835
854,1975,estimates,20_24,528.779
854,1975,estimates,25_29,433.075
854,1975,estimates,30_34,363.408
854,1975,estimates,35_39,298.795
854,1975,estimates,40_44,250.78
854,1975,estimates,45_49,222.786
854,1975,estimates,50_54,199.687
854,1975,estimates,55_59,171.108
854,1975,estimates,60_64,135.584
854,1975,estimates,65_69,94.319
854,1975,estimates,70_74,55.859
854,1975,estimates,75_79,24.749
854,1980,estimates,0_4,1278.246
854,1980,estimates,5_9,984.087
854,1980,estimates,10_14,847.596
854,1980,estimates,15_19,717.406
854,1980,estimates,20_24,590.618
854,1980,estimates,25_29,466.965
854,1980,estimates,30_34,380.8
854,1980,estimates,35_39,322.823
854,1980,estimates,40_44,267.669
854,1980,estimates,45_49,226.073
854,1980,estimates,50_54,200.655
854,1980,estimates,55_59,177.149
854,1980,estimates,60_64,146.001
854,1980,estimates,65_69,107.513
854,1980,estimates,70_74,65.943
854,1980,estimates,75_79,31.457
854,1985,estimates,0_4,1476.003
854,1985,estimates,5_9,1166.694
854,1985,estimates,10_14,962.776
854,1985,estimates,15_19,820.707
854,1985,estimates,20_24,667.681
854,1985,estimates,25_29,532.877
854,1985,estimates,30_34,418.269
854,1985,estimates,35_39,343.499
854,1985,estimates,40_44,294.144
854,1985,estimates,45_49,245.109
854,1985,estimates,50_54,206.629
854,1985,estimates,55_59,181.218
854,1985,estimates,60_64,155.092
854,1985,estimates,65_69,120.295
854,1985,estimates,70_74,79.507
854,1985,estimates,75_79,40.263
854,1990,estimates,0_4,1662.882
854,1990,estimates,5_9,1357.684
854,1990,estimates,10_14,1142.932
854,1990,estimates,15_19,936.382
854,1990,estimates,20_24,773.921
