country,year,variant,age5yearinterval,population
566,1950,estimates,0_4,6329.575
566,1950,estimates,5_9,5081.93
566,1950,estimates,10_14,4386.936
566,1950,estimates,15_19,3808.665
566,1950,estimates,20_24,3310.859
566,1950,estimates,25_29,2873.92
566,1950,estimates,30_34,2463.86
566,1950,estimates,35_39,2056.88
566,1950,estimates,40_44,1747.026
566,1950,estimates,45_49,1479.416
566,1950,estimates,50_54,1317.224
566,1950,estimates,55_59,1072.365
566,1950,estimates,60_64,801.816
566,1950,estimates,65_69,551.074
566,1950,estimates,70_74,336.595
566,1950,estimates,75_79,167.65
566,1955,estimates,0_4,6754.054
566,1955,estimates,5_9,5497.675
566,1955,estimates,10_14,4842.568
566,1955,estimates,15_19,4220.027
566,1955,estimates,20_24,3610.151
566,1955,estimates,25_29,3112.086
566,1955,estimates,30_34,2696.015
566,1955,estimates,35_39,2303.982
566,1955,estimates,40_44,1910.022
566,1955,estimates,45_49,1608.236
566,1955,estimates,50_54,1338.063
566,1955,estimates,55_59,1152.809
566,1955,estimates,60_64,881.828
566,1955,estimates,65_69,592.588
566,1955,estimates,70_74,343.494
566,1955,estimates,75_79,158.47
566,1960,estimates,0_4,7584.633
566,1960,estimates,5_9,5938.431
566,1960,estimates,10_14,5258.235
566,1960,estimates,15_19,4671.453
566,1960,estimates,20_24,4015.649
566,1960,estimates,25_29,3408.999
566,1960,estimates,30_34,2933.016
566,1960,estimates,35_39,2533.025
566,1960,estimates,40_44,2150.233
566,1960,estimates,45_49,1767.637
566,1960,estimates,50_54,1463.427
566,1960,estimates,55_59,1180.28
566,1960,estimates,60_64,958.699
566,1960,estimates,65_69,663.172
566,1960,estimates,70_74,379.407
566,1960,estimates,75_79,168.632
566,1965,estimates,0_4,8567.994
566,1965,estimates,5_9,6762.932
566,1965,estimates,10_14,5703.12
566,1965,estimates,15_19,5088.19
566,1965,estimates,20_24,4464.173
566,1965,estimates,25_29,3810.924
566,1965,estimates,30_34,3229.17
566,1965,estimates,35_39,2769.983
566,1965,estimates,40_44,2377.042
566,1965,estimates,45_49,2001.441
566,1965,estimates,50_54,1619.166
566,1965,estimates,55_59,1301.785
566,1965,estimates,60_64,993.807
566,1965,estimates,65_69,734.799
566,1965,estimates,70_74,437.038
566,1965,estimates,75_79,194.724
566,1970,estimates,0_4,9641.501
566,1970,estimates,5_9,7702.796
566,1970,estimates,10_14,6512.141
566,1970,estimates,15_19,5527.401
566,1970,estimates,20_24,4871.207
566,1970,estimates,25_29,4244.95
566,1970,estimates,30_34,3616.747
566,1970,estimates,35_39,3056.897
566,1970,estimates,40_44,2607.778
566,1970,estimates,45_49,2220.46
566,1970,estimates,50_54,1841.024
566,1970,estimates,55_59,1448.693
566,1970,estimates,60_64,1105.826
566,1970,estimates,65_69,772.319
566,1970,estimates,70_74,494.449
566,1970,estimates,75_79,231.514
566,1975,estimates,0_4,11327.345
566,1975,estimates,5_9,8754.786
566,1975,estimates,10_14,7441.892
566,1975,estimates,15_19,6328.259
566,1975,estimates,20_24,5311.065
566,1975,estimates,25_29,4651.865
566,1975,estimates,30_34,4046.422
566,1975,estimates,35_39,3438.863
566,1975,estimates,40_44,2890.868
566,1975,estimates,45_49,2447.421
566,1975,estimates,50_54,2053.319
566,1975,estimates,55_59,1657.997
566,1975,estimates,60_64,1242.309
566,1975,estimates,65_69,871.92
566,1975,estimates,70_74,531.215
566,1975,estimates,75_79,270.642
566,1980,estimates,0_4,13372.916
566,1980,estimates,5_9,10448.644
566,1980,estimates,10_14,8541.931
566,1980,estimates,15_19,7337.018
566,1980,estimates,20_24,6239.346
566,1980,estimates,25_29,5244.113
566,1980,estimates,30_34,4591.999
566,1980,estimates,35_39,3957.183
566,1980,estimates,40_44,3313.624
566,1980,estimates,45_49,2758.523
566,1980,estimates,50_54,2299.803
566,1980,estimates,55_59,1872.875
566,1980,estimates,60_64,1438.923
566,1980,estimates,65_69,996.103
566,1980,estimates,70_74,613.712
566,1980,estimates,75_79,300.537
566,1985,estimates,0_4,15224.549
566,1985,estimates,5_9,12317.749
566,1985,estimates,10_14,10119.686
566,1985,estimates,15_19,8277.571
566,1985,estimates,20_24,6996.802
566,1985,estimates,25_29,5895.2
566,1985,estimates,30_34,4937.322
566,1985,estimates,35_39,4332.714
566,1985,estimates,40_44,3738.545
566,1985,estimates,45_49,3112.379
566,1985,estimates,50_54,2557.447
566,1985,estimates,55_59,2087.471
566,1985,estimates,60_64,1630.711
566,1985,estimates,65_69,1162.478
566,1985,estimates,70_74,711.023
566,1985,estimates,75_79,355.175
566,1990,estimates,0_4,16808.704
566,1990,estimates,5_9,14066.072
566,1990,estimates,10_14,11970.868
566,1990,estimates,15_19,9873.685
566,1990,estimates,20_24,7995.19
566,1990,estimates,25_29,6722.141
566,1990,estimates,30_34,5652.967
566,1990,estimates,35_39,4723.942
566,1990,estimates,40_44,4126.61
566,1990,estimates,45_49,3535.243
566,1990,estimates,50_54,2903.285
566,1990,estimates,55_59,2329.052
566,1990,estimates,60_64,1819.359
566,1990,estimates,65_69,1318.148
566,1990,estimates,70_74,829.599
566,1990,estimates,75_79,411.101
566,1990,estimates,80_84,147.589
566,1990,estimates,85_89,32.26
566,1990,estimates,90_94,3.919
566,1990,estimates,95_99,0.247
566,1990,estimates,100plus,0.007
566,1995,estimates,0_4,18592.251
566,1995,estimates,5_9,15521.799
566,1995,estimates,10_14,13669.125
566,1995,estimates,15_19,11680.207
566,1995,estimates,20_24,9537.753
566,1995,estimates,25_29,7681.764
566,1995,estimates,30_34,6446.405
566,1995,estimates,35_39,5408.864
566,1995,estimates,40_44,4499.019
566,1995,estimates,45_49,3901.862
566,1995,estimates,50_54,3297.274
566,1995,estimates,55_59,2643.513
566,1995,estimates,60_64,2029.251
566,1995,estimates,65_69,1469.873
566,1995,estimates,70_74,939.988
566,1995,estimates,75_79,479.123
566,1995,estimates,80_84,170.586
566,1995,estimates,85_89,38.007
566,1995,estimates,90_94,4.479
566,1995,estimates,95_99,0.313
566,1995,estimates,100plus,0.009
566,2000,estimates,0_4,21083.534
566,2000,estimates,5_9,17217.57
566,2000,estimates,10_14,15046.223
566,2000,estimates,15_19,13315.548
566,2000,estimates,20_24,11266.776
566,2000,estimates,25_29,9154.24
566,2000,estimates,30_34,7356.287
566,2000,estimates,35_39,6158.693
566,2000,estimates,40_44,5142.597
566,2000,estimates,45_49,4246.945
566,2000,estimates,50_54,3631.832
566,2000,estimates,55_59,2993.93
566,2000,estimates,60_64,2293.613
566,2000,estimates,65_69,1628.656
566,2000,estimates,70_74,1037.942
566,2000,estimates,75_79,534.94
566,2000,estimates,80_84,194.597
566,2000,estimates,85_89,42.659
566,2000,estimates,90_94,5.073
566,2000,estimates,95_99,0.343
566,2000,estimates,100plus,0.011
566,2005,estimates,0_4,24325.632
566,2005,estimates,5_9,19698.212
566,2005,estimates,10_14,16648.347
566,2005,estimates,15_19,14628.891
566,2005,estimates,20_24,12810.611
566,2005,estimates,25_29,10783.587
566,2005,estimates,30_34,8739.213
566,2005,estimates,35_39,7006.515
566,2005,estimates,40_44,5839.007
566,2005,estimates,45_49,4840.726
566,2005,estimates,50_54,3941.086
566,2005,estimates,55_59,3285.528
566,2005,estimates,60_64,2584.061
566,2005,estimates,65_69,1826.265
566,2005,estimates,70_74,1136.648
566,2005,estimates,75_79,580.444
566,2005,estimates,80_84,211.862
566,2005,estimates,85_89,47.025
566,2005,estimates,90_94,5.438
566,2005,estimates,95_99,0.369
566,2005,estimates,100plus,0.011
566,2010,estimates,0_4,27699.315
566,2010,estimates,5_9,23021.726
566,2010,estimates,10_14,19101.685
566,2010,estimates,15_19,16213.235
566,2010,estimates,20_24,14102.237
566,2010,estimates,25_29,12292.024
566,2010,estimates,30_34,10319.198
566,2010,estimates,35_39,8345.928
566,2010,estimates,40_44,6665.093
566,2010,estimates,45_49,5516.448
566,2010,estimates,50_54,4511.77
566,2010,estimates,55_59,3587.215
566,2010,estimates,60_64,2861.348
566,2010,estimates,65_69,2085.744
566,2010,estimates,70_74,1300.354
566,2010,estimates,75_79,654.609
566,2010,estimates,80_84,239.553
566,2010,estimates,85_89,53.973
566,2010,estimates,90_94,6.374
566,2010,estimates,95_99,0.419
566,2010,estimates,100plus,0.013
566,2015,constant_fertility,0_4,31109.161
566,2015,constant_mortality,0_4,31109.161
566,2015,estimates,0_4,31109.161
566,2015,high_variant,0_4,31109.161
566,2015,instant_replacement,0_4,31109.161
566,2015,low_variant,0_4,31109.161
566,2015,medium_variant,0_4,31109.161
566,2015,momentum,0_4,31109.161
566,2015,no_change,0_4,31109.161
566,2015,zero_migration,0_4,31109.161
566,2015,constant_fertility,5_9,26417.737
566,2015,constant_mortality,5_9,26417.737
566,2015,estimates,5_9,26417.737
566,2015,high_variant,5_9,26417.737
566,2015,instant_replacement,5_9,26417.737
566,2015,low_variant,5_9,26417.737
566,2015,medium_variant,5_9,26417.737
566,2015,momentum,5_9,26417.737
566,2015,no_change,5_9,26417.737
566,2015,zero_migration,5_9,26417.737
566,2015,constant_fertility,10_14,22401.372
566,2015,constant_mortality,10_14,22401.372
566,2015,estimates,10_14,22401.372
566,2015,high_variant,10_14,22401.372
566,2015,instant_replacement,10_14,22401.372
566,2015,low_variant,10_14,22401.372
566,2015,medium_variant,10_14,22401.372
566,2015,momentum,10_14,22401.372
566,2015,no_change,10_14,22401.372
566,2015,zero_migration,10_14,22401.372
566,2015,constant_fertility,15_19,18648.933
566,2015,constant_mortality,15_19,18648.933
566,2015,estimates,15_19,18648.933
566,2015,high_variant,15_19,18648.933
566,2015,instant_replacement,15_19,18648.933
566,2015,low_variant,15_19,18648.933
566,2015,medium_variant,15_19,18648.933
566,2015,momentum,15_19,18648.933
566,2015,no_change,15_19,18648.933
566,2015,zero_migration,15_19,18648.933
566,2015,constant_fertility,20_24,15671.475
566,2015,constant_mortality,20_24,15671.475
566,2015,estimates,20_24,15671.475
566,2015,high_variant,20_24,15671.475
566,2015,instant_replacement,20_24,15671.475
566,2015,low_variant,20_24,15671.475
566,2015,medium_variant,20_24,15671.475
566,2015,momentum,20_24,15671.475
566,2015,no_change,20_24,15671.475
566,2015,zero_migration,20_24,15671.475
566,2015,constant_fertility,25_29,13565.288
566,2015,constant_mortality,25_29,13565.288
