country,year,variant,age5yearinterval,population
104,1950,estimates,0_4,2396.966
104,1950,estimates,5_9,1793.522
104,1950,estimates,10_14,1677.788
104,1950,estimates,15_19,1731.028
104,1950,estimates,20_24,1668.002
104,1950,estimates,25_29,1469.598
104,1950,estimates,30_34,1331.192
104,1950,estimates,35_39,1111.033
104,1950,estimates,40_44,965.409
104,1950,estimates,45_49,834.433
104,1950,estimates,50_54,667.807
104,1950,estimates,55_59,527.784
104,1950,estimates,60_64,398.531
104,1950,estimates,65_69,274.664
104,1950,estimates,70_74,170.184
104,1950,estimates,75_79,88.324
104,1955,estimates,0_4,3199.965
104,1955,estimates,5_9,2147.249
104,1955,estimates,10_14,1741.391
104,1955,estimates,15_19,1625.415
104,1955,estimates,20_24,1656.202
104,1955,estimates,25_29,1580.347
104,1955,estimates,30_34,1383.145
104,1955,estimates,35_39,1241.708
104,1955,estimates,40_44,1025.063
104,1955,estimates,45_49,879.923
104,1955,estimates,50_54,744.926
104,1955,estimates,55_59,577.31
104,1955,estimates,60_64,433.264
104,1955,estimates,65_69,302.011
104,1955,estimates,70_74,185.351
104,1955,estimates,75_79,95.195
104,1960,estimates,0_4,3516.206
104,1960,estimates,5_9,2936.369
104,1960,estimates,10_14,2096.693
104,1960,estimates,15_19,1697.062
104,1960,estimates,20_24,1567.777
104,1960,estimates,25_29,1584.782
104,1960,estimates,30_34,1504.225
104,1960,estimates,35_39,1306.816
104,1960,estimates,40_44,1162.273
104,1960,estimates,45_49,949.016
104,1960,estimates,50_54,799.668
104,1960,estimates,55_59,657.678
104,1960,estimates,60_64,486.644
104,1960,estimates,65_69,339.843
104,1960,estimates,70_74,212.922
104,1960,estimates,75_79,109.948
104,1965,estimates,0_4,3806.232
104,1965,estimates,5_9,3264.608
104,1965,estimates,10_14,2875.652
104,1965,estimates,15_19,2049.558
104,1965,estimates,20_24,1643.586
104,1965,estimates,25_29,1507.848
104,1965,estimates,30_34,1517.137
104,1965,estimates,35_39,1430.593
104,1965,estimates,40_44,1232.221
104,1965,estimates,45_49,1084.615
104,1965,estimates,50_54,870.269
104,1965,estimates,55_59,713.587
104,1965,estimates,60_64,561.803
104,1965,estimates,65_69,388.371
104,1965,estimates,70_74,244.876
104,1965,estimates,75_79,130.017
104,1970,estimates,0_4,4288.48
104,1970,estimates,5_9,3605.362
104,1970,estimates,10_14,3213.083
104,1970,estimates,15_19,2825.41
104,1970,estimates,20_24,1997.957
104,1970,estimates,25_29,1593.1
104,1970,estimates,30_34,1456.377
104,1970,estimates,35_39,1457.622
104,1970,estimates,40_44,1364.703
104,1970,estimates,45_49,1164.427
104,1970,estimates,50_54,1008.856
104,1970,estimates,55_59,789.683
104,1970,estimates,60_64,622.375
104,1970,estimates,65_69,460.403
104,1970,estimates,70_74,289.254
104,1970,estimates,75_79,156.136
104,1975,estimates,0_4,4703.419
104,1975,estimates,5_9,4093.287
104,1975,estimates,10_14,3555.211
104,1975,estimates,15_19,3163.172
104,1975,estimates,20_24,2761.779
104,1975,estimates,25_29,1942.971
104,1975,estimates,30_34,1544.267
104,1975,estimates,35_39,1405.013
104,1975,estimates,40_44,1396.692
104,1975,estimates,45_49,1295.688
104,1975,estimates,50_54,1088.578
104,1975,estimates,55_59,920.758
104,1975,estimates,60_64,693.63
104,1975,estimates,65_69,514.671
104,1975,estimates,70_74,346.689
104,1975,estimates,75_79,187.083
104,1980,estimates,0_4,5080.204
104,1980,estimates,5_9,4518.523
104,1980,estimates,10_14,4042.943
104,1980,estimates,15_19,3506.024
104,1980,estimates,20_24,3099.335
104,1980,estimates,25_29,2693.855
104,1980,estimates,30_34,1889.694
104,1980,estimates,35_39,1495.231
104,1980,estimates,40_44,1351.785
104,1980,estimates,45_49,1331.642
104,1980,estimates,50_54,1216.968
104,1980,estimates,55_59,998.773
104,1980,estimates,60_64,813.984
104,1980,estimates,65_69,578.285
104,1980,estimates,70_74,391.509
104,1980,estimates,75_79,227.16
104,1985,estimates,0_4,5408.545
104,1985,estimates,5_9,4907.488
104,1985,estimates,10_14,4468.5
104,1985,estimates,15_19,3987.152
104,1985,estimates,20_24,3431.78
104,1985,estimates,25_29,3020.728
104,1985,estimates,30_34,2620.182
104,1985,estimates,35_39,1830.541
104,1985,estimates,40_44,1440.222
104,1985,estimates,45_49,1291.609
104,1985,estimates,50_54,1254.618
104,1985,estimates,55_59,1121.251
104,1985,estimates,60_64,887.719
104,1985,estimates,65_69,683.452
104,1985,estimates,70_74,443.846
104,1985,estimates,75_79,259.558
104,1990,estimates,0_4,5165.424
104,1990,estimates,5_9,5246.912
104,1990,estimates,10_14,4856.387
104,1990,estimates,15_19,4397.672
104,1990,estimates,20_24,3883.748
104,1990,estimates,25_29,3327.467
104,1990,estimates,30_34,2927.395
104,1990,estimates,35_39,2534.801
104,1990,estimates,40_44,1761.266
104,1990,estimates,45_49,1375.373
104,1990,estimates,50_54,1218.228
104,1990,estimates,55_59,1159.067
104,1990,estimates,60_64,1001.053
104,1990,estimates,65_69,749.94
104,1990,estimates,70_74,528.769
104,1990,estimates,75_79,297.359
104,1990,estimates,80_84,138.863
104,1990,estimates,85_89,46.233
104,1990,estimates,90_94,9.166
104,1990,estimates,95_99,1.056
104,1990,estimates,100plus,0.071
104,1995,estimates,0_4,4896.417
104,1995,estimates,5_9,5020.032
104,1995,estimates,10_14,5188.222
104,1995,estimates,15_19,4732.378
104,1995,estimates,20_24,4197.896
104,1995,estimates,25_29,3686.967
104,1995,estimates,30_34,3167.137
104,1995,estimates,35_39,2795.571
