country,year,variant,age5yearinterval,population
642,1950,estimates,0_4,1644.666
642,1950,estimates,5_9,1302.562
642,1950,estimates,10_14,1640.898
642,1950,estimates,15_19,1607.82
642,1950,estimates,20_24,1574.697
642,1950,estimates,25_29,1368.66
642,1950,estimates,30_34,814.293
642,1950,estimates,35_39,1211.425
642,1950,estimates,40_44,1133.128
642,1950,estimates,45_49,946.451
642,1950,estimates,50_54,840.298
642,1950,estimates,55_59,666.774
642,1950,estimates,60_64,552.834
642,1950,estimates,65_69,444.627
642,1950,estimates,70_74,268.514
642,1950,estimates,75_79,130.439
642,1950,estimates,80plus,88.21
642,1955,estimates,0_4,1944.766
642,1955,estimates,5_9,1609.146
642,1955,estimates,10_14,1294.334
642,1955,estimates,15_19,1630.346
642,1955,estimates,20_24,1592.98
642,1955,estimates,25_29,1557.361
642,1955,estimates,30_34,1352.096
642,1955,estimates,35_39,802.362
642,1955,estimates,40_44,1189.476
642,1955,estimates,45_49,1104.421
642,1955,estimates,50_54,909.967
642,1955,estimates,55_59,791.47
642,1955,estimates,60_64,607.301
642,1955,estimates,65_69,473.903
642,1955,estimates,70_74,344.26
642,1955,estimates,75_79,177.531
642,1955,estimates,80plus,102.215
642,1960,estimates,0_4,1863.093
642,1960,estimates,5_9,1910.831
642,1960,estimates,10_14,1600.844
642,1960,estimates,15_19,1287.396
642,1960,estimates,20_24,1617.959
642,1960,estimates,25_29,1578.403
642,1960,estimates,30_34,1541.63
642,1960,estimates,35_39,1335.521
642,1960,estimates,40_44,789.871
642,1960,estimates,45_49,1163.25
642,1960,estimates,50_54,1066.535
642,1960,estimates,55_59,861.611
642,1960,estimates,60_64,725.958
642,1960,estimates,65_69,526.703
642,1960,estimates,70_74,373.433
642,1960,estimates,75_79,233.095
642,1960,estimates,80plus,137.806
642,1965,estimates,0_4,1475.674
642,1965,estimates,5_9,1846.366
642,1965,estimates,10_14,1904.714
642,1965,estimates,15_19,1594.908
642,1965,estimates,20_24,1280.034
642,1965,estimates,25_29,1607.193
642,1965,estimates,30_34,1566.158
642,1965,estimates,35_39,1526.732
642,1965,estimates,40_44,1318.9
642,1965,estimates,45_49,775.071
642,1965,estimates,50_54,1130.043
642,1965,estimates,55_59,1019.775
642,1965,estimates,60_64,801.951
642,1965,estimates,65_69,644.622
642,1965,estimates,70_74,433.8
642,1965,estimates,75_79,267.982
642,1965,estimates,80plus,185.645
642,1970,estimates,0_4,2028.48
642,1970,estimates,5_9,1461.913
642,1970,estimates,10_14,1840.445
642,1970,estimates,15_19,1897.997
642,1970,estimates,20_24,1586.275
642,1970,estimates,25_29,1271.287
642,1970,estimates,30_34,1594.499
642,1970,estimates,35_39,1550.845
642,1970,estimates,40_44,1506.618
642,1970,estimates,45_49,1293.831
642,1970,estimates,50_54,752.171
642,1970,estimates,55_59,1078.985
642,1970,estimates,60_64,946.349
642,1970,estimates,65_69,706.416
642,1970,estimates,70_74,519.127
642,1970,estimates,75_79,302.21
642,1970,estimates,80plus,211.463
642,1975,estimates,0_4,2020.128
642,1975,estimates,5_9,2014.065
642,1975,estimates,10_14,1457.563
642,1975,estimates,15_19,1834.301
642,1975,estimates,20_24,1888.147
642,1975,estimates,25_29,1576.385
642,1975,estimates,30_34,1262.039
642,1975,estimates,35_39,1579.722
642,1975,estimates,40_44,1531.099
642,1975,estimates,45_49,1478.819
642,1975,estimates,50_54,1257.968
642,1975,estimates,55_59,719.827
642,1975,estimates,60_64,1005.565
642,1975,estimates,65_69,842.401
642,1975,estimates,70_74,580.03
642,1975,estimates,75_79,370.54
642,1975,estimates,80plus,247.044
642,1980,estimates,0_4,2050.086
642,1980,estimates,5_9,2002.985
642,1980,estimates,10_14,2006.041
642,1980,estimates,15_19,1446.48
642,1980,estimates,20_24,1810.223
642,1980,estimates,25_29,1858.077
642,1980,estimates,30_34,1549.354
642,1980,estimates,35_39,1238.757
642,1980,estimates,40_44,1551.033
642,1980,estimates,45_49,1495.554
642,1980,estimates,50_54,1430.939
642,1980,estimates,55_59,1198.543
642,1980,estimates,60_64,669.286
642,1980,estimates,65_69,896.867
642,1980,estimates,70_74,695.272
642,1980,estimates,75_79,418.332
642,1980,estimates,80plus,294.142
642,1985,estimates,0_4,1795.043
642,1985,estimates,5_9,2028.994
642,1985,estimates,10_14,1992.259
642,1985,estimates,15_19,1986.944
642,1985,estimates,20_24,1409.262
642,1985,estimates,25_29,1761.416
642,1985,estimates,30_34,1812.341
642,1985,estimates,35_39,1511.037
642,1985,estimates,40_44,1205.062
642,1985,estimates,45_49,1506.532
642,1985,estimates,50_54,1439.163
642,1985,estimates,55_59,1356.158
642,1985,estimates,60_64,1110.177
642,1985,estimates,65_69,594.718
642,1985,estimates,70_74,740.868
642,1985,estimates,75_79,504.265
642,1985,estimates,80plus,349.407
642,1990,estimates,0_4,1785.45
642,1990,estimates,5_9,1774.775
642,1990,estimates,10_14,2018.328
642,1990,estimates,15_19,1973.15
642,1990,estimates,20_24,1947.519
642,1990,estimates,25_29,1363.042
642,1990,estimates,30_34,1715.712
642,1990,estimates,35_39,1770.218
642,1990,estimates,40_44,1472.355
642,1990,estimates,45_49,1166.302
642,1990,estimates,50_54,1446.725
642,1990,estimates,55_59,1360.328
642,1990,estimates,60_64,1251.397
642,1990,estimates,65_69,987.089
642,1990,estimates,70_74,492.687
642,1990,estimates,75_79,541.796
642,1990,estimates,80_84,296.59
642,1990,estimates,85_89,100.541
642,1990,estimates,90_94,22.593
642,1990,estimates,95_99,2.602
642,1990,estimates,100plus,0.174
642,1995,estimates,0_4,1266.511
642,1995,estimates,5_9,1753.633
642,1995,estimates,10_14,1757.678
642,1995,estimates,15_19,1978.777
642,1995,estimates,20_24,1885.864
642,1995,estimates,25_29,1838.798
642,1995,estimates,30_34,1269.909
642,1995,estimates,35_39,1636.53
642,1995,estimates,40_44,1698.889
642,1995,estimates,45_49,1407.373
642,1995,estimates,50_54,1103.691
642,1995,estimates,55_59,1355.068
642,1995,estimates,60_64,1245.173
642,1995,estimates,65_69,1103.215
642,1995,estimates,70_74,816.572
642,1995,estimates,75_79,361.894
642,1995,estimates,80_84,323.705
642,1995,estimates,85_89,129.194
642,1995,estimates,90_94,28.572
642,1995,estimates,95_99,3.829
642,1995,estimates,100plus,0.236
642,2000,estimates,0_4,1120.087
642,2000,estimates,5_9,1242.301
642,2000,estimates,10_14,1738.176
642,2000,estimates,15_19,1725.169
642,2000,estimates,20_24,1862.269
642,2000,estimates,25_29,1702.495
642,2000,estimates,30_34,1709.481
642,2000,estimates,35_39,1207.648
