country,year,variant,age5yearinterval,population
120,1950,estimates,0_4,672.126
120,1950,estimates,5_9,538.325
120,1950,estimates,10_14,481.655
120,1950,estimates,15_19,429.026
120,1950,estimates,20_24,379.459
120,1950,estimates,25_29,333.144
120,1950,estimates,30_34,291.136
120,1950,estimates,35_39,252.374
120,1950,estimates,40_44,216.864
120,1950,estimates,45_49,184.617
120,1950,estimates,50_54,154.533
120,1950,estimates,55_59,125.747
120,1950,estimates,60_64,97.814
120,1950,estimates,65_69,70.298
120,1950,estimates,70_74,44.711
120,1950,estimates,75_79,23.674
120,1950,estimates,80plus,11.519
120,1955,estimates,0_4,749.128
120,1955,estimates,5_9,590.397
120,1955,estimates,10_14,515.891
120,1955,estimates,15_19,466.622
120,1955,estimates,20_24,412.588
120,1955,estimates,25_29,362.12
120,1955,estimates,30_34,316.393
120,1955,estimates,35_39,274.695
120,1955,estimates,40_44,236.072
120,1955,estimates,45_49,200.895
120,1955,estimates,50_54,168.565
120,1955,estimates,55_59,137.477
120,1955,estimates,60_64,107.036
120,1955,estimates,65_69,77.434
120,1955,estimates,70_74,49.322
120,1955,estimates,75_79,26.043
120,1955,estimates,80plus,13.555
120,1960,estimates,0_4,834.982
120,1960,estimates,5_9,665.25
120,1960,estimates,10_14,567.653
120,1960,estimates,15_19,500.914
120,1960,estimates,20_24,449.895
120,1960,estimates,25_29,394.938
120,1960,estimates,30_34,345.086
120,1960,estimates,35_39,299.698
120,1960,estimates,40_44,258.096
120,1960,estimates,45_49,219.767
120,1960,estimates,50_54,184.439
120,1960,estimates,55_59,150.978
120,1960,estimates,60_64,118.089
120,1960,estimates,65_69,85.791
120,1960,estimates,70_74,55.323
120,1960,estimates,75_79,29.513
120,1960,estimates,80plus,15.856
120,1965,estimates,0_4,974.24
120,1965,estimates,5_9,750.3
120,1965,estimates,10_14,641.937
120,1965,estimates,15_19,552.535
120,1965,estimates,20_24,484.321
120,1965,estimates,25_29,432.095
120,1965,estimates,30_34,377.769
120,1965,estimates,35_39,328.282
120,1965,estimates,40_44,282.965
120,1965,estimates,45_49,241.576
120,1965,estimates,50_54,202.985
120,1965,estimates,55_59,166.423
120,1965,estimates,60_64,130.98
120,1965,estimates,65_69,95.94
120,1965,estimates,70_74,62.518
120,1965,estimates,75_79,34.068
120,1965,estimates,80plus,18.9
120,1970,estimates,0_4,1140.035
120,1970,estimates,5_9,884.677
120,1970,estimates,10_14,726.275
120,1970,estimates,15_19,626.142
120,1970,estimates,20_24,535.514
120,1970,estimates,25_29,466.504
120,1970,estimates,30_34,414.656
120,1970,estimates,35_39,360.726
120,1970,estimates,40_44,311.28
120,1970,estimates,45_49,266.122
120,1970,estimates,50_54,224.331
120,1970,estimates,55_59,184.387
120,1970,estimates,60_64,145.69
120,1970,estimates,65_69,107.729
120,1970,estimates,70_74,71.18
120,1970,estimates,75_79,39.518
120,1970,estimates,80plus,22.869
120,1975,estimates,0_4,1336.126
120,1975,estimates,5_9,1047.927
120,1975,estimates,10_14,859.416
120,1975,estimates,15_19,710.004
120,1975,estimates,20_24,608.382
120,1975,estimates,25_29,517.376
120,1975,estimates,30_34,449.226
120,1975,estimates,35_39,397.525
120,1975,estimates,40_44,343.596
120,1975,estimates,45_49,294.232
120,1975,estimates,50_54,248.515
120,1975,estimates,55_59,205.208
120,1975,estimates,60_64,162.955
