country,year,variant,age5yearinterval,population
368,1950,estimates,"Region, subregion, country or area *",Iraq
368,1950,estimates,0_4,816.851
368,1950,estimates,5_9,710.92
368,1950,estimates,10_14,609.865
368,1950,estimates,15_19,533.174
368,1950,estimates,20_24,461.468
368,1950,estimates,25_29,425.083
368,1950,estimates,30_34,420.651
368,1950,estimates,35_39,389.509
368,1950,estimates,40_44,358.016
368,1950,estimates,45_49,312.429
368,1950,estimates,50_54,244.429
368,1950,estimates,55_59,179.191
368,1950,estimates,60_64,95.575
368,1950,estimates,65_69,68.294
368,1950,estimates,70_74,47.813
368,1950,estimates,75_79,28.258
368,1950,estimates,80plus,17.666
368,1955,estimates,"Region, subregion, country or area *",Iraq
368,1955,estimates,0_4,1199.987
368,1955,estimates,5_9,736.104
368,1955,estimates,10_14,692.697
368,1955,estimates,15_19,594.458
368,1955,estimates,20_24,514.518
368,1955,estimates,25_29,441.918
368,1955,estimates,30_34,405.019
368,1955,estimates,35_39,398.004
368,1955,estimates,40_44,365.314
368,1955,estimates,45_49,332.274
368,1955,estimates,50_54,284.782
368,1955,estimates,55_59,216.467
368,1955,estimates,60_64,151.456
368,1955,estimates,65_69,75.12
368,1955,estimates,70_74,48.206
368,1955,estimates,75_79,28.364
368,1955,estimates,80plus,17.969
368,1960,estimates,"Region, subregion, country or area *",Iraq
368,1960,estimates,0_4,1183.418
368,1960,estimates,5_9,1116.803
368,1960,estimates,10_14,721.601
368,1960,estimates,15_19,678.995
368,1960,estimates,20_24,577.787
368,1960,estimates,25_29,497.096
368,1960,estimates,30_34,425.292
368,1960,estimates,35_39,387.667
368,1960,estimates,40_44,378.262
368,1960,estimates,45_49,343.991
368,1960,estimates,50_54,307.777
368,1960,estimates,55_59,256.952
368,1960,estimates,60_64,187.199
368,1960,estimates,65_69,122.612
368,1960,estimates,70_74,55.001
368,1960,estimates,75_79,29.998
368,1960,estimates,80plus,19.31
368,1965,estimates,"Region, subregion, country or area *",Iraq
368,1965,estimates,0_4,1453.511
368,1965,estimates,5_9,1124.362
368,1965,estimates,10_14,1099.9
368,1965,estimates,15_19,710.516
368,1965,estimates,20_24,663.942
368,1965,estimates,25_29,562.291
368,1965,estimates,30_34,482.348
368,1965,estimates,35_39,410.89
368,1965,estimates,40_44,372.322
368,1965,estimates,45_49,360.211
368,1965,estimates,50_54,322.676
368,1965,estimates,55_59,281.8
368,1965,estimates,60_64,226.293
368,1965,estimates,65_69,155.144
368,1965,estimates,70_74,92.458
368,1965,estimates,75_79,35.569
368,1965,estimates,80plus,21.56
368,1970,estimates,"Region, subregion, country or area *",Iraq
368,1970,estimates,0_4,1908.892
368,1970,estimates,5_9,1403.743
368,1970,estimates,10_14,1111.639
368,1970,estimates,15_19,1086.667
368,1970,estimates,20_24,697.349
368,1970,estimates,25_29,648.936
368,1970,estimates,30_34,548.304
368,1970,estimates,35_39,468.792
368,1970,estimates,40_44,397.329
368,1970,estimates,45_49,357.241
368,1970,estimates,50_54,340.877
368,1970,estimates,55_59,298.596
368,1970,estimates,60_64,251.547
368,1970,estimates,65_69,190.873
368,1970,estimates,70_74,119.6
368,1970,estimates,75_79,61.551
368,1970,estimates,80plus,26.047
368,1975,estimates,"Region, subregion, country or area *",Iraq
368,1975,estimates,0_4,2159.886
368,1975,estimates,5_9,1859.803
368,1975,estimates,10_14,1390.766
368,1975,estimates,15_19,1100.383
368,1975,estimates,20_24,1069.705
368,1975,estimates,25_29,683.614
368,1975,estimates,30_34,635.075
368,1975,estimates,35_39,534.99
368,1975,estimates,40_44,455.252
368,1975,estimates,45_49,382.907
368,1975,estimates,50_54,339.738
368,1975,estimates,55_59,317.341
368,1975,estimates,60_64,268.608
368,1975,estimates,65_69,214.275
368,1975,estimates,70_74,149.029
368,1975,estimates,75_79,80.971
368,1975,estimates,80plus,42.246
368,1980,estimates,"Region, subregion, country or area *",Iraq
368,1980,estimates,0_4,2435.094
368,1980,estimates,5_9,2116.013
368,1980,estimates,10_14,1843.881
368,1980,estimates,15_19,1375.668
368,1980,estimates,20_24,1078.627
368,1980,estimates,25_29,1043.572
368,1980,estimates,30_34,663.858
368,1980,estimates,35_39,616.432
368,1980,estimates,40_44,517.613
368,1980,estimates,45_49,437.701
368,1980,estimates,50_54,363.739
368,1980,estimates,55_59,316.369
368,1980,estimates,60_64,286.037
368,1980,estimates,65_69,229.64
368,1980,estimates,70_74,168.125
368,1980,estimates,75_79,101.64
368,1980,estimates,80plus,59.347
368,1985,estimates,"Region, subregion, country or area *",Iraq
368,1985,estimates,0_4,2701.007
368,1985,estimates,5_9,2394.692
368,1985,estimates,10_14,2097.323
368,1985,estimates,15_19,1798.262
368,1985,estimates,20_24,1283.285
368,1985,estimates,25_29,986.917
368,1985,estimates,30_34,965.312
368,1985,estimates,35_39,617.501
368,1985,estimates,40_44,583.617
368,1985,estimates,45_49,491.055
368,1985,estimates,50_54,411.406
368,1985,estimates,55_59,335.498
368,1985,estimates,60_64,284.993
368,1985,estimates,65_69,247.131
368,1985,estimates,70_74,182.869
368,1985,estimates,75_79,117.024
368,1985,estimates,80plus,78.503
368,1990,estimates,"Region, subregion, country or area *",Iraq
368,1990,estimates,0_4,2998.655
368,1990,estimates,5_9,2642.949
368,1990,estimates,10_14,2369.212
368,1990,estimates,15_19,2034.716
368,1990,estimates,20_24,1656.587
368,1990,estimates,25_29,1129.261
368,1990,estimates,30_34,862.332
368,1990,estimates,35_39,873.784
368,1990,estimates,40_44,558.258
368,1990,estimates,45_49,539.536
368,1990,estimates,50_54,455.219
368,1990,estimates,55_59,379.147
368,1990,estimates,60_64,302.177
368,1990,estimates,65_69,245.318
368,1990,estimates,70_74,197.736
368,1990,estimates,75_79,128.709
368,1990,estimates,80_84,66.536
368,1990,estimates,85_89,23.578
368,1990,estimates,90_94,4.746
368,1990,estimates,95_99,0.523
368,1990,estimates,100plus,0.026
368,1995,estimates,"Region, subregion, country or area *",Iraq
368,1995,estimates,0_4,3351.659
368,1995,estimates,5_9,2964.958
368,1995,estimates,10_14,2630.474
368,1995,estimates,15_19,2343.711
368,1995,estimates,20_24,1980.404
368,1995,estimates,25_29,1599.444
368,1995,estimates,30_34,1087.218
368,1995,estimates,35_39,832.73
368,1995,estimates,40_44,849.698
368,1995,estimates,45_49,540.068
368,1995,estimates,50_54,519.177
368,1995,estimates,55_59,432.232
368,1995,estimates,60_64,350.911
368,1995,estimates,65_69,267.421
368,1995,estimates,70_74,201.819
368,1995,estimates,75_79,143.916
368,1995,estimates,80_84,76.398
368,1995,estimates,85_89,28.799
368,1995,estimates,90_94,6.542
368,1995,estimates,95_99,0.759
368,1995,estimates,100plus,0.049
368,2000,estimates,"Region, subregion, country or area *",Iraq
368,2000,estimates,0_4,3840.776
368,2000,estimates,5_9,3324.248
368,2000,estimates,10_14,2956.454
368,2000,estimates,15_19,2617.356
368,2000,estimates,20_24,2318.283
368,2000,estimates,25_29,1955.051
368,2000,estimates,30_34,1579.601
368,2000,estimates,35_39,1073.858
368,2000,estimates,40_44,821.52
368,2000,estimates,45_49,834.486
368,2000,estimates,50_54,525.218
368,2000,estimates,55_59,497.377
368,2000,estimates,60_64,403.724
368,2000,estimates,65_69,314.097
368,2000,estimates,70_74,223.044
368,2000,estimates,75_79,149.492
368,2000,estimates,80_84,87.43
368,2000,estimates,85_89,34.009
368,2000,estimates,90_94,8.24
368,2000,estimates,95_99,1.077
368,2000,estimates,100plus,0.072
368,2005,estimates,"Region, subregion, country or area *",Iraq
368,2005,estimates,0_4,4240.88
368,2005,estimates,5_9,3804.461
368,2005,estimates,10_14,3306.205
368,2005,estimates,15_19,2926.895
368,2005,estimates,20_24,2559.835
368,2005,estimates,25_29,2249.763
368,2005,estimates,30_34,1895.54
368,2005,estimates,35_39,1532.462
368,2005,estimates,40_44,1038.307
368,2005,estimates,45_49,791.372
368,2005,estimates,50_54,799.989
368,2005,estimates,55_59,494.543
368,2005,estimates,60_64,457.232
368,2005,estimates,65_69,355.624
368,2005,estimates,70_74,257.085
368,2005,estimates,75_79,161.43
368,2005,estimates,80_84,88.218
368,2005,estimates,85_89,37.724
368,2005,estimates,90_94,9.455
368,2005,estimates,95_99,1.307
368,2005,estimates,100plus,0.099
368,2010,estimates,"Region, subregion, country or area *",Iraq
368,2010,estimates,0_4,4853.528
368,2010,estimates,5_9,4194.323
368,2010,estimates,10_14,3776.677
368,2010,estimates,15_19,3259.416
368,2010,estimates,20_24,2834.025
368,2010,estimates,25_29,2448.903
368,2010,estimates,30_34,2153.106
368,2010,estimates,35_39,1819.251
368,2010,estimates,40_44,1471.924
368,2010,estimates,45_49,991.173
368,2010,estimates,50_54,749.368
368,2010,estimates,55_59,749.21
368,2010,estimates,60_64,449.412
368,2010,estimates,65_69,398.305
368,2010,estimates,70_74,287.582
368,2010,estimates,75_79,183.42
368,2010,estimates,80_84,93.692
368,2010,estimates,85_89,37.442
368,2010,estimates,90_94,10.339
368,2010,estimates,95_99,1.484
368,2010,estimates,100plus,0.121
368,2015,constant_fertility,"Region, subregion, country or area *",Iraq
368,2015,constant_mortality,"Region, subregion, country or area *",Iraq
368,2015,estimates,"Region, subregion, country or area *",Iraq
368,2015,high_variant,"Region, subregion, country or area *",Iraq
368,2015,instant_replacement,"Region, subregion, country or area *",Iraq
368,2015,low_variant,"Region, subregion, country or area *",Iraq
368,2015,medium_variant,"Region, subregion, country or area *",Iraq
368,2015,momentum,"Region, subregion, country or area *",Iraq
368,2015,no_change,"Region, subregion, country or area *",Iraq
368,2015,zero_migration,"Region, subregion, country or area *",Iraq
368,2015,constant_fertility,0_4,5602.883
368,2015,constant_mortality,0_4,5602.883
368,2015,estimates,0_4,5602.883
368,2015,high_variant,0_4,5602.883
368,2015,instant_replacement,0_4,5602.883
368,2015,low_variant,0_4,5602.883
368,2015,medium_variant,0_4,5602.883
368,2015,momentum,0_4,5602.883
368,2015,no_change,0_4,5602.883
368,2015,zero_migration,0_4,5602.883
368,2015,constant_fertility,5_9,4867.404
368,2015,constant_mortality,5_9,4867.404
368,2015,estimates,5_9,4867.404
368,2015,high_variant,5_9,4867.404
368,2015,instant_replacement,5_9,4867.404
368,2015,low_variant,5_9,4867.404
368,2015,medium_variant,5_9,4867.404
368,2015,momentum,5_9,4867.404
368,2015,no_change,5_9,4867.404
368,2015,zero_migration,5_9,4867.404
368,2015,constant_fertility,10_14,4214.733
368,2015,constant_mortality,10_14,4214.733
368,2015,estimates,10_14,4214.733
368,2015,high_variant,10_14,4214.733
368,2015,instant_replacement,10_14,4214.733
368,2015,low_variant,10_14,4214.733
368,2015,medium_variant,10_14,4214.733
368,2015,momentum,10_14,4214.733
368,2015,no_change,10_14,4214.733
368,2015,zero_migration,10_14,4214.733
368,2015,constant_fertility,15_19,3804.078
368,2015,constant_mortality,15_19,3804.078
368,2015,estimates,15_19,3804.078
368,2015,high_variant,15_19,3804.078
368,2015,instant_replacement,15_19,3804.078
368,2015,low_variant,15_19,3804.078
368,2015,medium_variant,15_19,3804.078
368,2015,momentum,15_19,3804.078
368,2015,no_change,15_19,3804.078
368,2015,zero_migration,15_19,3804.078
368,2015,constant_fertility,20_24,3299.261
368,2015,constant_mortality,20_24,3299.261
368,2015,estimates,20_24,3299.261
368,2015,high_variant,20_24,3299.261
368,2015,instant_replacement,20_24,3299.261
368,2015,low_variant,20_24,3299.261
368,2015,medium_variant,20_24,3299.261
368,2015,momentum,20_24,3299.261
368,2015,no_change,20_24,3299.261
368,2015,zero_migration,20_24,3299.261
368,2015,constant_fertility,25_29,2877.335
368,2015,constant_mortality,25_29,2877.335
368,2015,estimates,25_29,2877.335
368,2015,high_variant,25_29,2877.335
368,2015,instant_replacement,25_29,2877.335
368,2015,low_variant,25_29,2877.335
368,2015,medium_variant,25_29,2877.335
368,2015,momentum,25_29,2877.335
368,2015,no_change,25_29,2877.335
368,2015,zero_migration,25_29,2877.335
368,2015,constant_fertility,30_34,2481.738
368,2015,constant_mortality,30_34,2481.738
368,2015,estimates,30_34,2481.738
368,2015,high_variant,30_34,2481.738
368,2015,instant_replacement,30_34,2481.738
368,2015,low_variant,30_34,2481.738
368,2015,medium_variant,30_34,2481.738
368,2015,momentum,30_34,2481.738
368,2015,no_change,30_34,2481.738
368,2015,zero_migration,30_34,2481.738
368,2015,constant_fertility,35_39,2170.369
368,2015,constant_mortality,35_39,2170.369
368,2015,estimates,35_39,2170.369
368,2015,high_variant,35_39,2170.369
368,2015,instant_replacement,35_39,2170.369
368,2015,low_variant,35_39,2170.369
368,2015,medium_variant,35_39,2170.369
