variant,continent,year,childdependencyratio2569
estimates,935,1950,136.086
estimates,935,1951,138.018
estimates,935,1952,140.147
estimates,935,1953,141.76
estimates,935,1954,142.61
estimates,935,1955,142.866
estimates,935,1956,144.493
estimates,935,1957,145.09
estimates,935,1958,145.279
estimates,935,1959,145.586
estimates,935,1960,146.2
estimates,935,1961,146.732
estimates,935,1962,147.881
estimates,935,1963,149.358
estimates,935,1964,150.782
estimates,935,1965,152.053
estimates,935,1966,154.316
estimates,935,1967,156.243
estimates,935,1968,157.87
estimates,935,1969,159.262
estimates,935,1970,160.385
estimates,935,1971,161.709
estimates,935,1972,162.499
estimates,935,1973,162.728
estimates,935,1974,162.273
estimates,935,1975,161.089
estimates,935,1976,159.648
estimates,935,1977,157.484
estimates,935,1978,154.901
estimates,935,1979,152.327
estimates,935,1980,150.018
estimates,935,1981,147.988
estimates,935,1982,146.339
estimates,935,1983,144.834
estimates,935,1984,143.18
estimates,935,1985,141.272
estimates,935,1986,139.887
estimates,935,1987,138.246
estimates,935,1988,136.368
estimates,935,1989,134.229
estimates,935,1990,131.799
estimates,935,1991,129.658
estimates,935,1992,126.955
estimates,935,1993,123.97
estimates,935,1994,121.029
estimates,935,1995,118.282
estimates,935,1996,115.354
estimates,935,1997,112.724
estimates,935,1998,110.301
estimates,935,1999,107.982
estimates,935,2000,105.757
estimates,935,2001,103.973
estimates,935,2002,102.321
estimates,935,2003,100.713
estimates,935,2004,99.065
estimates,935,2005,97.335
estimates,935,2006,95.741
estimates,935,2007,94.001
estimates,935,2008,92.146
estimates,935,2009,90.203
estimates,935,2010,88.207
estimates,935,2011,86.309
estimates,935,2012,84.345
estimates,935,2013,82.408
estimates,935,2014,80.602
estimates,935,2015,78.988
medium_variant,935,2015,78.988
medium_variant,935,2016,77.668
medium_variant,935,2017,76.48
medium_variant,935,2018,75.406
medium_variant,935,2019,74.423
medium_variant,935,2020,73.51
medium_variant,935,2021,72.717
medium_variant,935,2022,71.997
medium_variant,935,2023,71.333
medium_variant,935,2024,70.701
medium_variant,935,2025,70.088
medium_variant,935,2026,69.556
medium_variant,935,2027,69.042
medium_variant,935,2028,68.535
medium_variant,935,2029,68.03
medium_variant,935,2030,67.528
medium_variant,935,2031,67.13
medium_variant,935,2032,66.713
medium_variant,935,2033,66.274
medium_variant,935,2034,65.81
medium_variant,935,2035,65.316
medium_variant,935,2036,64.875
medium_variant,935,2037,64.393
medium_variant,935,2038,63.879
medium_variant,935,2039,63.343
medium_variant,935,2040,62.791
medium_variant,935,2041,62.29
medium_variant,935,2042,61.768
medium_variant,935,2043,61.249
medium_variant,935,2044,60.761
medium_variant,935,2045,60.321
medium_variant,935,2046,59.987
medium_variant,935,2047,59.687
medium_variant,935,2048,59.427
medium_variant,935,2049,59.215
medium_variant,935,2050,59.052
medium_variant,935,2051,58.991
medium_variant,935,2052,58.972
medium_variant,935,2053,58.972
medium_variant,935,2054,58.961
medium_variant,935,2055,58.917
medium_variant,935,2056,58.892
medium_variant,935,2057,58.826
medium_variant,935,2058,58.72
medium_variant,935,2059,58.58
medium_variant,935,2060,58.41
medium_variant,935,2061,58.255
medium_variant,935,2062,58.065
medium_variant,935,2063,57.846
medium_variant,935,2064,57.61
medium_variant,935,2065,57.367
medium_variant,935,2066,57.173
medium_variant,935,2067,56.964
medium_variant,935,2068,56.75
medium_variant,935,2069,56.537
medium_variant,935,2070,56.333
medium_variant,935,2071,56.184
medium_variant,935,2072,56.036
medium_variant,935,2073,55.895
medium_variant,935,2074,55.768
medium_variant,935,2075,55.657
medium_variant,935,2076,55.603
medium_variant,935,2077,55.557
medium_variant,935,2078,55.521
medium_variant,935,2079,55.493
medium_variant,935,2080,55.472
medium_variant,935,2081,55.494
medium_variant,935,2082,55.515
medium_variant,935,2083,55.533
medium_variant,935,2084,55.544
medium_variant,935,2085,55.544
medium_variant,935,2086,55.566
medium_variant,935,2087,55.572
medium_variant,935,2088,55.562
medium_variant,935,2089,55.539
medium_variant,935,2090,55.505
medium_variant,935,2091,55.493
medium_variant,935,2092,55.464
medium_variant,935,2093,55.421
medium_variant,935,2094,55.37
medium_variant,935,2095,55.313
medium_variant,935,2096,55.283
medium_variant,935,2097,55.244
medium_variant,935,2098,55.197
medium_variant,935,2099,55.149
medium_variant,935,2100,55.101
high_variant,935,2015,74.9140664117943
low_variant,935,2015,74.9140664117943
constant_fertility,935,2015,74.9140664117943
instant_replacement,935,2015,74.9140664117943
zero_migration,935,2015,74.9140664117943
constant_mortality,935,2015,74.9140664117943
no_change,935,2015,74.9140664117943
high_variant,935,2020,70.5511766366952
low_variant,935,2020,67.2558894025113
constant_fertility,935,2020,69.4527765171655
instant_replacement,935,2020,69.3554445540801
zero_migration,935,2020,68.9299278655322
constant_mortality,935,2020,68.9149426261986
no_change,935,2020,69.4585918157912
high_variant,935,2025,69.5365178739655
low_variant,935,2025,61.487314430801
constant_fertility,935,2025,67.0952410151135
instant_replacement,935,2025,66.4990441444487
zero_migration,935,2025,65.5517023795269
constant_mortality,935,2025,65.5285679229711
no_change,935,2025,67.0942914360931
high_variant,935,2030,69.2609690356621
low_variant,935,2030,55.6942397172944
constant_fertility,935,2030,65.5042190292621
instant_replacement,935,2030,64.1149518062082
zero_migration,935,2030,62.5152029103939
constant_mortality,935,2030,62.4981761530731
no_change,935,2030,65.4870244890258
high_variant,935,2035,69.2110316133897
low_variant,935,2035,50.2886983667669
constant_fertility,935,2035,64.6212592508859
instant_replacement,935,2035,62.1534699714254
zero_migration,935,2035,59.7894601333494
constant_mortality,935,2035,59.7431918846335
no_change,935,2035,64.5560020612582
high_variant,935,2040,69.6888153272654
low_variant,935,2040,44.9802634111852
constant_fertility,935,2040,64.4925785668866
instant_replacement,935,2040,60.6031534990318
zero_migration,935,2040,57.3502554795895
constant_mortality,935,2040,57.1913387621809
no_change,935,2040,64.3198779565
high_variant,935,2045,68.7965162545458
low_variant,935,2045,41.7191653671105
constant_fertility,935,2045,64.5631345247976
instant_replacement,935,2045,59.0140355796659
zero_migration,935,2045,55.3245441049524
constant_mortality,935,2045,55.0839632145614
no_change,935,2045,64.3239178079736
high_variant,935,2050,67.8243563541717
low_variant,935,2050,39.5273599915551
constant_fertility,935,2050,64.9455017298152
instant_replacement,935,2050,58.0337697639885
zero_migration,935,2050,53.7282519775856
constant_mortality,935,2050,53.5014376284041
no_change,935,2050,64.7059077988077
high_variant,935,2055,67.4923060623523
low_variant,935,2055,38.2276599063888
constant_fertility,935,2055,66.1486225958134
instant_replacement,935,2055,57.9063241229947
zero_migration,935,2055,52.8100565065132
constant_mortality,935,2055,52.6499893099859
no_change,935,2055,65.9273811389686
high_variant,935,2060,68.2478586009201
low_variant,935,2060,37.0966089147119
constant_fertility,935,2060,68.2206547418713
instant_replacement,935,2060,58.4062615657253
zero_migration,935,2060,52.4668978715859
constant_mortality,935,2060,52.342770603808
no_change,935,2060,67.9573969372212
high_variant,935,2065,68.4951976297034
low_variant,935,2065,35.7173382749514
constant_fertility,935,2065,69.9344372128629
instant_replacement,935,2065,58.4456517116278
zero_migration,935,2065,51.8023690212235
constant_mortality,935,2065,51.7104118916159
no_change,935,2065,69.6241141418386
high_variant,935,2070,67.7963949427183
low_variant,935,2070,34.3671714264648
constant_fertility,935,2070,71.1330162715966
instant_replacement,935,2070,57.94085446095
zero_migration,935,2070,50.8039035863372
constant_mortality,935,2070,50.7710174738182
no_change,935,2070,70.8197460717037
high_variant,935,2075,66.7147512090101
low_variant,935,2075,33.5514413166508
constant_fertility,935,2075,72.3615657057637
instant_replacement,935,2075,57.357775697492
zero_migration,935,2075,49.9625571286998
constant_mortality,935,2075,50.0151900176066
no_change,935,2075,72.0701892652447
high_variant,935,2080,65.7511132405168
low_variant,935,2080,33.4242414374803
constant_fertility,935,2080,73.8392949146655
instant_replacement,935,2080,56.9632373420172
zero_migration,935,2080,49.501135705838
constant_mortality,935,2080,49.6794662704609
no_change,935,2080,73.58117943917
high_variant,935,2085,65.14791178476
low_variant,935,2085,33.9248553107711
constant_fertility,935,2085,75.5209680550931
instant_replacement,935,2085,56.9465090083772
zero_migration,935,2085,49.4360865215381
constant_mortality,935,2085,49.7738744611382
no_change,935,2085,75.2929623822805
high_variant,935,2090,65.2254042565979
low_variant,935,2090,34.0291994473136
constant_fertility,935,2090,77.3119216905676
instant_replacement,935,2090,57.2692454197366
zero_migration,935,2090,49.4385879953996
constant_mortality,935,2090,49.9233629968867
no_change,935,2090,77.050229107674
high_variant,935,2095,65.286477501247
low_variant,935,2095,33.7319235671192
constant_fertility,935,2095,78.988531905516
instant_replacement,935,2095,57.3430976382236
zero_migration,935,2095,49.2858256503979
constant_mortality,935,2095,49.8883048776745
no_change,935,2095,78.6551988162339
high_variant,935,2100,65.1357931117083
low_variant,935,2100,33.2831445477284
constant_fertility,935,2100,80.6049353346518
instant_replacement,935,2100,57.1655347019847
zero_migration,935,2100,49.0429114384886
constant_mortality,935,2100,49.7453605892773
no_change,935,2100,80.1847622323308
