variant,continent,year,childdependencyratio2569
estimates,909,1950,96.09
estimates,909,1951,96.939
estimates,909,1952,97.537
estimates,909,1953,98.27
estimates,909,1954,99.248
estimates,909,1955,100.407
estimates,909,1956,101.847
estimates,909,1957,103.627
estimates,909,1958,105.475
estimates,909,1959,107.154
estimates,909,1960,108.578
estimates,909,1961,110.595
estimates,909,1962,112.241
estimates,909,1963,113.553
estimates,909,1964,114.641
estimates,909,1965,115.558
estimates,909,1966,116.699
estimates,909,1967,117.552
estimates,909,1968,118.097
estimates,909,1969,118.263
estimates,909,1970,118.005
estimates,909,1971,117.544
estimates,909,1972,116.879
estimates,909,1973,116.011
estimates,909,1974,114.936
estimates,909,1975,113.67
estimates,909,1976,113.151
estimates,909,1977,112.14
estimates,909,1978,110.837
estimates,909,1979,109.506
estimates,909,1980,108.277
estimates,909,1981,106.548
estimates,909,1982,105.127
estimates,909,1983,103.848
estimates,909,1984,102.455
estimates,909,1985,100.879
estimates,909,1986,99.775
estimates,909,1987,98.34
estimates,909,1988,96.759
estimates,909,1989,95.29
estimates,909,1990,94.037
estimates,909,1991,92.921
estimates,909,1992,92.026
estimates,909,1993,91.24
estimates,909,1994,90.359
estimates,909,1995,89.298
estimates,909,1996,88.172
estimates,909,1997,86.854
estimates,909,1998,85.483
estimates,909,1999,84.267
estimates,909,2000,83.315
estimates,909,2001,82.699
estimates,909,2002,82.265
estimates,909,2003,81.932
estimates,909,2004,81.573
estimates,909,2005,81.121
estimates,909,2006,80.984
estimates,909,2007,80.705
estimates,909,2008,80.305
estimates,909,2009,79.803
estimates,909,2010,79.205
estimates,909,2011,78.964
estimates,909,2012,78.606
estimates,909,2013,78.197
estimates,909,2014,77.799
estimates,909,2015,77.414
medium_variant,909,2015,77.414
medium_variant,909,2016,77.098
medium_variant,909,2017,76.86
medium_variant,909,2018,76.671
medium_variant,909,2019,76.478
medium_variant,909,2020,76.262
medium_variant,909,2021,76.258
medium_variant,909,2022,76.194
medium_variant,909,2023,76.099
medium_variant,909,2024,76.027
medium_variant,909,2025,75.995
medium_variant,909,2026,76.052
medium_variant,909,2027,76.158
medium_variant,909,2028,76.248
medium_variant,909,2029,76.221
medium_variant,909,2030,76.028
medium_variant,909,2031,75.842
medium_variant,909,2032,75.489
medium_variant,909,2033,75.029
medium_variant,909,2034,74.558
medium_variant,909,2035,74.129
medium_variant,909,2036,73.853
medium_variant,909,2037,73.609
medium_variant,909,2038,73.357
medium_variant,909,2039,73.031
medium_variant,909,2040,72.594
medium_variant,909,2041,72.195
medium_variant,909,2042,71.7
medium_variant,909,2043,71.155
medium_variant,909,2044,70.626
medium_variant,909,2045,70.151
medium_variant,909,2046,69.841
medium_variant,909,2047,69.567
medium_variant,909,2048,69.319
medium_variant,909,2049,69.074
medium_variant,909,2050,68.814
medium_variant,909,2051,68.643
medium_variant,909,2052,68.459
medium_variant,909,2053,68.266
medium_variant,909,2054,68.065
medium_variant,909,2055,67.858
medium_variant,909,2056,67.73
medium_variant,909,2057,67.591
medium_variant,909,2058,67.432
medium_variant,909,2059,67.244
medium_variant,909,2060,67.021
medium_variant,909,2061,66.85
medium_variant,909,2062,66.646
medium_variant,909,2063,66.409
medium_variant,909,2064,66.139
medium_variant,909,2065,65.839
medium_variant,909,2066,65.593
medium_variant,909,2067,65.316
medium_variant,909,2068,65.017
medium_variant,909,2069,64.71
medium_variant,909,2070,64.401
medium_variant,909,2071,64.172
medium_variant,909,2072,63.94
medium_variant,909,2073,63.705
medium_variant,909,2074,63.462
medium_variant,909,2075,63.206
medium_variant,909,2076,63.01
medium_variant,909,2077,62.803
medium_variant,909,2078,62.588
medium_variant,909,2079,62.373
medium_variant,909,2080,62.162
medium_variant,909,2081,62.021
medium_variant,909,2082,61.879
medium_variant,909,2083,61.736
medium_variant,909,2084,61.587
medium_variant,909,2085,61.43
medium_variant,909,2086,61.324
medium_variant,909,2087,61.209
medium_variant,909,2088,61.084
medium_variant,909,2089,60.948
medium_variant,909,2090,60.802
medium_variant,909,2091,60.702
medium_variant,909,2092,60.589
medium_variant,909,2093,60.463
medium_variant,909,2094,60.324
medium_variant,909,2095,60.172
medium_variant,909,2096,60.06
medium_variant,909,2097,59.934
medium_variant,909,2098,59.797
medium_variant,909,2099,59.648
medium_variant,909,2100,59.49
high_variant,909,2015,71.557929448653
low_variant,909,2015,71.557929448653
constant_fertility,909,2015,71.557929448653
instant_replacement,909,2015,71.557929448653
zero_migration,909,2015,71.557929448653
constant_mortality,909,2015,71.557929448653
no_change,909,2015,71.557929448653
high_variant,909,2020,72.0893168820034
low_variant,909,2020,68.9312498293865
constant_fertility,909,2020,71.1936040877158
instant_replacement,909,2020,69.3314922938743
zero_migration,909,2020,69.3242092697409
constant_mortality,909,2020,70.5566263057341
no_change,909,2020,71.238992285746
high_variant,909,2025,73.8502232554943
low_variant,909,2025,65.844166519559
constant_fertility,909,2025,71.685155345667
instant_replacement,909,2025,67.9455668607589
zero_migration,909,2025,68.0855534246907
constant_mortality,909,2025,69.9678586117068
no_change,909,2025,71.8023844140149
high_variant,909,2030,76.4316315471585
