variant,continent,year,childdependencyratio2569
estimates,903,1950,165.847
estimates,903,1951,166.882
estimates,903,1952,167.465
estimates,903,1953,167.76
estimates,903,1954,167.871
estimates,903,1955,167.858
estimates,903,1956,169.005
estimates,903,1957,169.817
estimates,903,1958,170.392
estimates,903,1959,170.827
estimates,903,1960,171.201
estimates,903,1961,172.771
estimates,903,1962,174.075
estimates,903,1963,175.176
estimates,903,1964,176.117
estimates,903,1965,176.934
estimates,903,1966,178.794
estimates,903,1967,180.301
estimates,903,1968,181.52
estimates,903,1969,182.505
estimates,903,1970,183.301
estimates,903,1971,184.866
estimates,903,1972,186.127
estimates,903,1973,187.124
estimates,903,1974,187.888
estimates,903,1975,188.464
estimates,903,1976,189.583
estimates,903,1977,190.329
estimates,903,1978,190.782
estimates,903,1979,191.001
estimates,903,1980,191.035
estimates,903,1981,192.041
estimates,903,1982,192.671
estimates,903,1983,193.008
estimates,903,1984,193.124
estimates,903,1985,193.068
estimates,903,1986,193.582
estimates,903,1987,193.759
estimates,903,1988,193.654
estimates,903,1989,193.288
estimates,903,1990,192.682
estimates,903,1991,192.587
estimates,903,1992,192.084
estimates,903,1993,191.26
estimates,903,1994,190.221
estimates,903,1995,189.045
estimates,903,1996,188.72
estimates,903,1997,188.249
estimates,903,1998,187.616
estimates,903,1999,186.77
estimates,903,2000,185.71
estimates,903,2001,185.116
estimates,903,2002,184.248
estimates,903,2003,183.16
estimates,903,2004,181.912
estimates,903,2005,180.544
estimates,903,2006,179.355
estimates,903,2007,177.984
estimates,903,2008,176.505
estimates,903,2009,174.992
estimates,903,2010,173.499
estimates,903,2011,172.183
estimates,903,2012,170.835
estimates,903,2013,169.485
estimates,903,2014,168.13
estimates,903,2015,166.767
medium_variant,903,2015,166.767
medium_variant,903,2016,165.726
medium_variant,903,2017,164.536
medium_variant,903,2018,163.263
medium_variant,903,2019,161.977
medium_variant,903,2020,160.705
medium_variant,903,2021,159.504
medium_variant,903,2022,158.327
medium_variant,903,2023,157.122
medium_variant,903,2024,155.818
medium_variant,903,2025,154.396
medium_variant,903,2026,153.135
medium_variant,903,2027,151.737
medium_variant,903,2028,150.222
medium_variant,903,2029,148.617
medium_variant,903,2030,146.941
medium_variant,903,2031,145.386
medium_variant,903,2032,143.74
medium_variant,903,2033,142.016
medium_variant,903,2034,140.219
medium_variant,903,2035,138.358
medium_variant,903,2036,136.618
medium_variant,903,2037,134.799
medium_variant,903,2038,132.952
medium_variant,903,2039,131.134
medium_variant,903,2040,129.377
medium_variant,903,2041,127.82
medium_variant,903,2042,126.286
medium_variant,903,2043,124.782
medium_variant,903,2044,123.31
medium_variant,903,2045,121.87
medium_variant,903,2046,120.584
medium_variant,903,2047,119.306
medium_variant,903,2048,118.035
medium_variant,903,2049,116.768
medium_variant,903,2050,115.502
medium_variant,903,2051,114.357
medium_variant,903,2052,113.194
medium_variant,903,2053,112.014
medium_variant,903,2054,110.814
medium_variant,903,2055,109.596
medium_variant,903,2056,108.478
medium_variant,903,2057,107.327
medium_variant,903,2058,106.152
medium_variant,903,2059,104.963
medium_variant,903,2060,103.765
medium_variant,903,2061,102.67
medium_variant,903,2062,101.554
medium_variant,903,2063,100.427
medium_variant,903,2064,99.302
medium_variant,903,2065,98.187
medium_variant,903,2066,97.182
