variant,continent,year,childdependencyratio2569
estimates,904,1950,158.865
estimates,904,1951,159.545
estimates,904,1952,160.215
estimates,904,1953,160.806
estimates,904,1954,161.284
estimates,904,1955,161.696
estimates,904,1956,163.053
estimates,904,1957,164.114
estimates,904,1958,165.059
estimates,904,1959,166.054
estimates,904,1960,167.17
estimates,904,1961,168.416
estimates,904,1962,169.809
estimates,904,1963,171.209
estimates,904,1964,172.401
estimates,904,1965,173.294
estimates,904,1966,174.81
estimates,904,1967,175.779
estimates,904,1968,176.353
estimates,904,1969,176.75
estimates,904,1970,177.057
estimates,904,1971,177.201
estimates,904,1972,177.267
estimates,904,1973,177.128
estimates,904,1974,176.594
estimates,904,1975,175.611
estimates,904,1976,174.603
estimates,904,1977,173.17
estimates,904,1978,171.427
estimates,904,1979,169.531
estimates,904,1980,167.568
estimates,904,1981,165.759
estimates,904,1982,163.805
estimates,904,1983,161.72
estimates,904,1984,159.473
estimates,904,1985,157.054
estimates,904,1986,154.515
estimates,904,1987,151.785
estimates,904,1988,148.956
estimates,904,1989,146.148
estimates,904,1990,143.433
estimates,904,1991,140.911
estimates,904,1992,138.437
estimates,904,1993,135.991
estimates,904,1994,133.549
estimates,904,1995,131.106
estimates,904,1996,128.619
estimates,904,1997,126.231
estimates,904,1998,123.931
estimates,904,1999,121.666
estimates,904,2000,119.395
estimates,904,2001,117.179
estimates,904,2002,114.895
estimates,904,2003,112.583
estimates,904,2004,110.275
estimates,904,2005,107.983
estimates,904,2006,105.675
estimates,904,2007,103.324
estimates,904,2008,100.982
estimates,904,2009,98.715
estimates,904,2010,96.562
estimates,904,2011,94.452
estimates,904,2012,92.505
estimates,904,2013,90.679
estimates,904,2014,88.92
estimates,904,2015,87.207
medium_variant,904,2015,87.207
medium_variant,904,2016,85.72
medium_variant,904,2017,84.229
medium_variant,904,2018,82.754
medium_variant,904,2019,81.323
medium_variant,904,2020,79.94
medium_variant,904,2021,78.584
medium_variant,904,2022,77.264
medium_variant,904,2023,75.988
medium_variant,904,2024,74.75
medium_variant,904,2025,73.552
medium_variant,904,2026,72.428
medium_variant,904,2027,71.335
medium_variant,904,2028,70.285
medium_variant,904,2029,69.299
medium_variant,904,2030,68.387
medium_variant,904,2031,67.569
medium_variant,904,2032,66.818
medium_variant,904,2033,66.114
medium_variant,904,2034,65.426
medium_variant,904,2035,64.738
medium_variant,904,2036,64.077
medium_variant,904,2037,63.412
medium_variant,904,2038,62.754
medium_variant,904,2039,62.118
medium_variant,904,2040,61.515
medium_variant,904,2041,60.963
medium_variant,904,2042,60.431
