variant,continent,year,gender,potentialsupport2564_65
estimates,935,1950,male,22.565
estimates,935,1951,male,22.279
estimates,935,1952,male,22.258
estimates,935,1953,male,22.504
estimates,935,1954,male,23.01
estimates,935,1955,male,23.792
estimates,935,1956,male,23.419
estimates,935,1957,male,23.314
estimates,935,1958,male,23.49
estimates,935,1959,male,23.98
estimates,935,1960,male,24.821
estimates,935,1961,male,24.273
estimates,935,1962,male,24.018
estimates,935,1963,male,24.03
estimates,935,1964,male,24.283
estimates,935,1965,male,24.762
estimates,935,1966,male,23.931
estimates,935,1967,male,23.285
estimates,935,1968,male,22.804
estimates,935,1969,male,22.474
estimates,935,1970,male,22.285
estimates,935,1971,male,21.571
estimates,935,1972,male,21.027
estimates,935,1973,male,20.64
estimates,935,1974,male,20.403
estimates,935,1975,male,20.306
estimates,935,1976,male,19.838
estimates,935,1977,male,19.535
estimates,935,1978,male,19.348
estimates,935,1979,male,19.224
estimates,935,1980,male,19.133
estimates,935,1981,male,18.684
estimates,935,1982,male,18.324
estimates,935,1983,male,18.055
estimates,935,1984,male,17.88
estimates,935,1985,male,17.794
estimates,935,1986,male,17.445
estimates,935,1987,male,17.2
estimates,935,1988,male,17.044
estimates,935,1989,male,16.974
estimates,935,1990,male,16.978
estimates,935,1991,male,16.753
estimates,935,1992,male,16.627
estimates,935,1993,male,16.566
estimates,935,1994,male,16.533
estimates,935,1995,male,16.506
estimates,935,1996,male,16.218
estimates,935,1997,male,15.985
estimates,935,1998,male,15.797
estimates,935,1999,male,15.641
estimates,935,2000,male,15.507
estimates,935,2001,male,15.144
estimates,935,2002,male,14.835
estimates,935,2003,male,14.573
estimates,935,2004,male,14.358
estimates,935,2005,male,14.188
estimates,935,2006,male,13.887
estimates,935,2007,male,13.645
estimates,935,2008,male,13.463
estimates,935,2009,male,13.347
estimates,935,2010,male,13.292
estimates,935,2011,male,13.137
estimates,935,2012,male,13.043
estimates,935,2013,male,12.984
estimates,935,2014,male,12.93
estimates,935,2015,male,12.862
medium_variant,935,2015,male,12.862
medium_variant,935,2016,male,12.65
medium_variant,935,2017,male,12.457
medium_variant,935,2018,male,12.255
medium_variant,935,2019,male,12.012
medium_variant,935,2020,male,11.715
medium_variant,935,2021,male,11.275
medium_variant,935,2022,male,10.834
medium_variant,935,2023,male,10.422
medium_variant,935,2024,male,10.066
medium_variant,935,2025,male,9.772
medium_variant,935,2026,male,9.456
medium_variant,935,2027,male,9.198
medium_variant,935,2028,male,8.972
medium_variant,935,2029,male,8.755
medium_variant,935,2030,male,8.532
medium_variant,935,2031,male,8.258
medium_variant,935,2032,male,8.004
medium_variant,935,2033,male,7.763
medium_variant,935,2034,male,7.532
medium_variant,935,2035,male,7.307
medium_variant,935,2036,male,7.05
medium_variant,935,2037,male,6.814
medium_variant,935,2038,male,6.599
medium_variant,935,2039,male,6.404
medium_variant,935,2040,male,6.229
medium_variant,935,2041,male,6.041
medium_variant,935,2042,male,5.876
medium_variant,935,2043,male,5.733
medium_variant,935,2044,male,5.615
medium_variant,935,2045,male,5.52
medium_variant,935,2046,male,5.417
medium_variant,935,2047,male,5.338
medium_variant,935,2048,male,5.275
medium_variant,935,2049,male,5.216
medium_variant,935,2050,male,5.154
medium_variant,935,2051,male,5.065
medium_variant,935,2052,male,4.983
medium_variant,935,2053,male,4.903
medium_variant,935,2054,male,4.816
medium_variant,935,2055,male,4.72
medium_variant,935,2056,male,4.594
medium_variant,935,2057,male,4.468
medium_variant,935,2058,male,4.348
medium_variant,935,2059,male,4.243
medium_variant,935,2060,male,4.154
medium_variant,935,2061,male,4.061
medium_variant,935,2062,male,3.987
medium_variant,935,2063,male,3.927
medium_variant,935,2064,male,3.877
medium_variant,935,2065,male,3.835
medium_variant,935,2066,male,3.785
medium_variant,935,2067,male,3.746
medium_variant,935,2068,male,3.716
medium_variant,935,2069,male,3.69
medium_variant,935,2070,male,3.664
medium_variant,935,2071,male,3.629
medium_variant,935,2072,male,3.598
medium_variant,935,2073,male,3.57
medium_variant,935,2074,male,3.542
medium_variant,935,2075,male,3.513
medium_variant,935,2076,male,3.474
medium_variant,935,2077,male,3.438
medium_variant,935,2078,male,3.404
medium_variant,935,2079,male,3.37
medium_variant,935,2080,male,3.337
medium_variant,935,2081,male,3.293
medium_variant,935,2082,male,3.253
medium_variant,935,2083,male,3.217
medium_variant,935,2084,male,3.183
medium_variant,935,2085,male,3.15
medium_variant,935,2086,male,3.11
medium_variant,935,2087,male,3.075
medium_variant,935,2088,male,3.043
medium_variant,935,2089,male,3.013
medium_variant,935,2090,male,2.984
medium_variant,935,2091,male,2.953
