variant,continent,year,gender,potentialsupport2564_65
estimates,904,1950,male,20.972
estimates,904,1951,male,20.844
estimates,904,1952,male,20.814
estimates,904,1953,male,20.863
estimates,904,1954,male,20.974
estimates,904,1955,male,21.137
estimates,904,1956,male,20.708
estimates,904,1957,male,20.366
estimates,904,1958,male,20.111
estimates,904,1959,male,19.948
estimates,904,1960,male,19.873
estimates,904,1961,male,19.474
estimates,904,1962,male,19.19
estimates,904,1963,male,18.989
estimates,904,1964,male,18.835
estimates,904,1965,male,18.711
estimates,904,1966,male,18.292
estimates,904,1967,male,17.954
estimates,904,1968,male,17.692
estimates,904,1969,male,17.503
estimates,904,1970,male,17.38
estimates,904,1971,male,17.038
estimates,904,1972,male,16.792
estimates,904,1973,male,16.63
estimates,904,1974,male,16.545
estimates,904,1975,male,16.528
estimates,904,1976,male,16.298
estimates,904,1977,male,16.161
estimates,904,1978,male,16.099
estimates,904,1979,male,16.089
estimates,904,1980,male,16.115
estimates,904,1981,male,15.941
estimates,904,1982,male,15.832
estimates,904,1983,male,15.793
estimates,904,1984,male,15.836
estimates,904,1985,male,15.956
estimates,904,1986,male,15.892
estimates,904,1987,male,15.914
estimates,904,1988,male,15.993
estimates,904,1989,male,16.098
estimates,904,1990,male,16.205
estimates,904,1991,male,16.057
estimates,904,1992,male,15.943
estimates,904,1993,male,15.858
estimates,904,1994,male,15.798
estimates,904,1995,male,15.757
estimates,904,1996,male,15.465
estimates,904,1997,male,15.208
estimates,904,1998,male,14.991
estimates,904,1999,male,14.817
estimates,904,2000,male,14.683
estimates,904,2001,male,14.452
estimates,904,2002,male,14.271
estimates,904,2003,male,14.121
estimates,904,2004,male,13.988
estimates,904,2005,male,13.859
estimates,904,2006,male,13.653
estimates,904,2007,male,13.468
estimates,904,2008,male,13.302
estimates,904,2009,male,13.155
estimates,904,2010,male,13.021
estimates,904,2011,male,12.817
estimates,904,2012,male,12.634
estimates,904,2013,male,12.462
estimates,904,2014,male,12.291
estimates,904,2015,male,12.115
medium_variant,904,2015,male,12.115
medium_variant,904,2016,male,11.877
medium_variant,904,2017,male,11.652
medium_variant,904,2018,male,11.427
medium_variant,904,2019,male,11.19
medium_variant,904,2020,male,10.934
medium_variant,904,2021,male,10.632
medium_variant,904,2022,male,10.333
medium_variant,904,2023,male,10.041
medium_variant,904,2024,male,9.761
medium_variant,904,2025,male,9.492
medium_variant,904,2026,male,9.215
medium_variant,904,2027,male,8.958
medium_variant,904,2028,male,8.712
medium_variant,904,2029,male,8.467
medium_variant,904,2030,male,8.22
medium_variant,904,2031,male,7.963
medium_variant,904,2032,male,7.716
medium_variant,904,2033,male,7.479
medium_variant,904,2034,male,7.255
medium_variant,904,2035,male,7.043
medium_variant,904,2036,male,6.838
medium_variant,904,2037,male,6.649
medium_variant,904,2038,male,6.471
medium_variant,904,2039,male,6.298
medium_variant,904,2040,male,6.129
medium_variant,904,2041,male,5.964
medium_variant,904,2042,male,5.808
medium_variant,904,2043,male,5.657
medium_variant,904,2044,male,5.509
medium_variant,904,2045,male,5.362
medium_variant,904,2046,male,5.218
medium_variant,904,2047,male,5.08
medium_variant,904,2048,male,4.946
medium_variant,904,2049,male,4.815
medium_variant,904,2050,male,4.685
medium_variant,904,2051,male,4.559
medium_variant,904,2052,male,4.439
medium_variant,904,2053,male,4.323
medium_variant,904,2054,male,4.21
