variant,continent,year,gender,potentialsupport2564_65
estimates,905,1950,male,12.086
estimates,905,1951,male,11.703
estimates,905,1952,male,11.393
estimates,905,1953,male,11.162
estimates,905,1954,male,11.002
estimates,905,1955,male,10.884
estimates,905,1956,male,10.569
estimates,905,1957,male,10.317
estimates,905,1958,male,10.136
estimates,905,1959,male,10.022
estimates,905,1960,male,9.962
estimates,905,1961,male,9.716
estimates,905,1962,male,9.519
estimates,905,1963,male,9.382
estimates,905,1964,male,9.313
estimates,905,1965,male,9.308
estimates,905,1966,male,9.186
estimates,905,1967,male,9.141
estimates,905,1968,male,9.161
estimates,905,1969,male,9.219
estimates,905,1970,male,9.292
estimates,905,1971,male,9.146
estimates,905,1972,male,9.046
estimates,905,1973,male,9.004
estimates,905,1974,male,9.024
estimates,905,1975,male,9.095
estimates,905,1976,male,8.917
estimates,905,1977,male,8.786
estimates,905,1978,male,8.706
estimates,905,1979,male,8.659
estimates,905,1980,male,8.619
estimates,905,1981,male,8.522
estimates,905,1982,male,8.45
estimates,905,1983,male,8.41
estimates,905,1984,male,8.409
estimates,905,1985,male,8.438
estimates,905,1986,male,8.356
estimates,905,1987,male,8.307
estimates,905,1988,male,8.282
estimates,905,1989,male,8.268
estimates,905,1990,male,8.255
estimates,905,1991,male,8.158
estimates,905,1992,male,8.076
estimates,905,1993,male,8.01
estimates,905,1994,male,7.965
estimates,905,1995,male,7.941
estimates,905,1996,male,7.854
estimates,905,1997,male,7.793
estimates,905,1998,male,7.76
estimates,905,1999,male,7.757
estimates,905,2000,male,7.783
estimates,905,2001,male,7.749
estimates,905,2002,male,7.74
estimates,905,2003,male,7.745
estimates,905,2004,male,7.755
estimates,905,2005,male,7.762
estimates,905,2006,male,7.69
estimates,905,2007,male,7.621
estimates,905,2008,male,7.554
estimates,905,2009,male,7.488
estimates,905,2010,male,7.419
estimates,905,2011,male,7.303
estimates,905,2012,male,7.196
estimates,905,2013,male,7.084
estimates,905,2014,male,6.953
estimates,905,2015,male,6.794
medium_variant,905,2015,male,6.794
medium_variant,905,2016,male,6.588
medium_variant,905,2017,male,6.376
medium_variant,905,2018,male,6.162
medium_variant,905,2019,male,5.954
medium_variant,905,2020,male,5.755
medium_variant,905,2021,male,5.549
medium_variant,905,2022,male,5.358
medium_variant,905,2023,male,5.176
medium_variant,905,2024,male,4.999
medium_variant,905,2025,male,4.826
medium_variant,905,2026,male,4.657
medium_variant,905,2027,male,4.498
medium_variant,905,2028,male,4.349
medium_variant,905,2029,male,4.21
medium_variant,905,2030,male,4.083
medium_variant,905,2031,male,3.967
medium_variant,905,2032,male,3.863
