variant,continent,year,gender,potentialsupport2564_65
estimates,908,1950,male,11.863
estimates,908,1951,male,11.699
estimates,908,1952,male,11.633
estimates,908,1953,male,11.637
estimates,908,1954,male,11.69
estimates,908,1955,male,11.778
estimates,908,1956,male,11.638
estimates,908,1957,male,11.542
estimates,908,1958,male,11.498
estimates,908,1959,male,11.521
estimates,908,1960,male,11.618
estimates,908,1961,male,11.527
estimates,908,1962,male,11.514
estimates,908,1963,male,11.547
estimates,908,1964,male,11.589
estimates,908,1965,male,11.618
estimates,908,1966,male,11.412
estimates,908,1967,male,11.229
estimates,908,1968,male,11.071
estimates,908,1969,male,10.94
estimates,908,1970,male,10.836
estimates,908,1971,male,10.536
estimates,908,1972,male,10.301
estimates,908,1973,male,10.123
estimates,908,1974,male,9.99
estimates,908,1975,male,9.894
estimates,908,1976,male,9.622
estimates,908,1977,male,9.421
estimates,908,1978,male,9.277
estimates,908,1979,male,9.175
estimates,908,1980,male,9.111
estimates,908,1981,male,8.914
estimates,908,1982,male,8.755
estimates,908,1983,male,8.665
estimates,908,1984,male,8.691
estimates,908,1985,male,8.854
estimates,908,1986,male,8.951
estimates,908,1987,male,9.167
estimates,908,1988,male,9.444
estimates,908,1989,male,9.694
estimates,908,1990,male,9.861
estimates,908,1991,male,9.754
estimates,908,1992,male,9.608
estimates,908,1993,male,9.439
estimates,908,1994,male,9.262
estimates,908,1995,male,9.09
estimates,908,1996,male,8.764
estimates,908,1997,male,8.464
estimates,908,1998,male,8.208
estimates,908,1999,male,8.014
estimates,908,2000,male,7.881
estimates,908,2001,male,7.678
estimates,908,2002,male,7.537
estimates,908,2003,male,7.431
estimates,908,2004,male,7.333
estimates,908,2005,male,7.23
estimates,908,2006,male,7.016
estimates,908,2007,male,6.812
estimates,908,2008,male,6.636
estimates,908,2009,male,6.513
estimates,908,2010,male,6.446
estimates,908,2011,male,6.359
estimates,908,2012,male,6.315
estimates,908,2013,male,6.29
estimates,908,2014,male,6.252
estimates,908,2015,male,6.188
medium_variant,908,2015,male,6.188
medium_variant,908,2016,male,6.059
medium_variant,908,2017,male,5.92
medium_variant,908,2018,male,5.778
medium_variant,908,2019,male,5.639
medium_variant,908,2020,male,5.505
medium_variant,908,2021,male,5.338
medium_variant,908,2022,male,5.183
medium_variant,908,2023,male,5.038
medium_variant,908,2024,male,4.901
medium_variant,908,2025,male,4.772
medium_variant,908,2026,male,4.624
medium_variant,908,2027,male,4.489
medium_variant,908,2028,male,4.365
medium_variant,908,2029,male,4.248
medium_variant,908,2030,male,4.137
medium_variant,908,2031,male,4.016
medium_variant,908,2032,male,3.905
medium_variant,908,2033,male,3.805
medium_variant,908,2034,male,3.717
medium_variant,908,2035,male,3.64
medium_variant,908,2036,male,3.561
medium_variant,908,2037,male,3.495
medium_variant,908,2038,male,3.437
medium_variant,908,2039,male,3.384
medium_variant,908,2040,male,3.333
medium_variant,908,2041,male,3.276
medium_variant,908,2042,male,3.226
medium_variant,908,2043,male,3.181
medium_variant,908,2044,male,3.14
medium_variant,908,2045,male,3.102
medium_variant,908,2046,male,3.059
medium_variant,908,2047,male,3.022
medium_variant,908,2048,male,2.989
medium_variant,908,2049,male,2.956
medium_variant,908,2050,male,2.922
medium_variant,908,2051,male,2.885
medium_variant,908,2052,male,2.851
medium_variant,908,2053,male,2.819
medium_variant,908,2054,male,2.787
medium_variant,908,2055,male,2.753
medium_variant,908,2056,male,2.716
medium_variant,908,2057,male,2.682
medium_variant,908,2058,male,2.651
medium_variant,908,2059,male,2.624
medium_variant,908,2060,male,2.602
medium_variant,908,2061,male,2.584
medium_variant,908,2062,male,2.573
medium_variant,908,2063,male,2.567
medium_variant,908,2064,male,2.565
medium_variant,908,2065,male,2.566
medium_variant,908,2066,male,2.57
medium_variant,908,2067,male,2.58
medium_variant,908,2068,male,2.592
medium_variant,908,2069,male,2.605
medium_variant,908,2070,male,2.614
medium_variant,908,2071,male,2.623
medium_variant,908,2072,male,2.633
medium_variant,908,2073,male,2.641
medium_variant,908,2074,male,2.644
medium_variant,908,2075,male,2.641
medium_variant,908,2076,male,2.635
medium_variant,908,2077,male,2.626
medium_variant,908,2078,male,2.614
medium_variant,908,2079,male,2.598
medium_variant,908,2080,male,2.578
medium_variant,908,2081,male,2.559
medium_variant,908,2082,male,2.54
medium_variant,908,2083,male,2.52
medium_variant,908,2084,male,2.499
medium_variant,908,2085,male,2.474
medium_variant,908,2086,male,2.455
medium_variant,908,2087,male,2.437
medium_variant,908,2088,male,2.419
medium_variant,908,2089,male,2.399
medium_variant,908,2090,male,2.376
medium_variant,908,2091,male,2.362
medium_variant,908,2092,male,2.349
medium_variant,908,2093,male,2.336
medium_variant,908,2094,male,2.321
medium_variant,908,2095,male,2.304
medium_variant,908,2096,male,2.297
medium_variant,908,2097,male,2.291
medium_variant,908,2098,male,2.285
medium_variant,908,2099,male,2.277
medium_variant,908,2100,male,2.266
estimates,908,1950,female,9.842
estimates,908,1951,female,9.665
estimates,908,1952,female,9.527
estimates,908,1953,female,9.412
estimates,908,1954,female,9.306
estimates,908,1955,female,9.201
estimates,908,1956,female,9.007
estimates,908,1957,female,8.828
estimates,908,1958,female,8.666
estimates,908,1959,female,8.529
estimates,908,1960,female,8.419
estimates,908,1961,female,8.241
