country,year,variant,gender,freq,agebroad,totaldeaths
760,1950,estimates,female,5yearly,0_4,81.965
760,1950,estimates,male,5yearly,0_4,102.811
760,1950,estimates,female,5yearly,0_14,90.285
760,1950,estimates,male,5yearly,0_14,112.092
760,1950,estimates,female,5yearly,0_19,94.378
760,1950,estimates,male,5yearly,0_19,116.524
760,1950,estimates,female,5yearly,0_24,99.207
760,1950,estimates,male,5yearly,0_24,121.878
760,1950,estimates,female,5yearly,5_14,8.32
760,1950,estimates,male,5yearly,5_14,9.281
760,1950,estimates,female,5yearly,15plus,72.724
760,1950,estimates,male,5yearly,15plus,87.791
760,1950,estimates,female,5yearly,15_24,8.922
760,1950,estimates,male,5yearly,15_24,9.786
760,1950,estimates,female,5yearly,15_49,29.386
760,1950,estimates,male,5yearly,15_49,32.721
760,1950,estimates,female,5yearly,15_59,38.561
760,1950,estimates,male,5yearly,15_59,44.047
760,1950,estimates,female,5yearly,15_64,44.59
760,1950,estimates,male,5yearly,15_64,51.957
760,1950,estimates,female,5yearly,20plus,68.631
760,1950,estimates,male,5yearly,20plus,83.359
760,1950,estimates,female,5yearly,20_64,40.497
760,1950,estimates,male,5yearly,20_64,47.525
760,1950,estimates,female,5yearly,20_69,47.43
760,1950,estimates,male,5yearly,20_69,56.44
760,1950,estimates,female,5yearly,25plus,63.802
760,1950,estimates,male,5yearly,25plus,78.005
760,1950,estimates,female,5yearly,25_69,42.601
760,1950,estimates,male,5yearly,25_69,51.086
760,1950,estimates,female,5yearly,40plus,50.901
760,1950,estimates,male,5yearly,40plus,63.27
760,1950,estimates,female,5yearly,50plus,43.338
760,1950,estimates,male,5yearly,50plus,55.07
760,1950,estimates,female,5yearly,60plus,34.163
760,1950,estimates,male,5yearly,60plus,43.744
760,1950,estimates,female,5yearly,65plus,28.134
760,1950,estimates,male,5yearly,65plus,35.834
760,1950,estimates,female,5yearly,70plus,21.201
760,1950,estimates,male,5yearly,70plus,26.919
760,1950,estimates,female,5yearly,80plus,6.421
760,1950,estimates,male,5yearly,80plus,8.384
760,1950,estimates,female,5yearly,90plus,0.698
760,1950,estimates,male,5yearly,90plus,0.856
760,1955,estimates,female,5yearly,0_4,83.514
760,1955,estimates,male,5yearly,0_4,103.044
760,1955,estimates,female,5yearly,0_14,92.488
760,1955,estimates,male,5yearly,0_14,112.925
760,1955,estimates,female,5yearly,0_19,96.176
760,1955,estimates,male,5yearly,0_19,117.014
760,1955,estimates,female,5yearly,0_24,100.663
760,1955,estimates,male,5yearly,0_24,121.863
760,1955,estimates,female,5yearly,5_14,8.974
760,1955,estimates,male,5yearly,5_14,9.881
760,1955,estimates,female,5yearly,15plus,74.436
760,1955,estimates,male,5yearly,15plus,88.952
760,1955,estimates,female,5yearly,15_24,8.175
760,1955,estimates,male,5yearly,15_24,8.938
760,1955,estimates,female,5yearly,15_49,28.753
760,1955,estimates,male,5yearly,15_49,31.759
760,1955,estimates,female,5yearly,15_59,37.843
760,1955,estimates,male,5yearly,15_59,42.65
760,1955,estimates,female,5yearly,15_64,43.867
760,1955,estimates,male,5yearly,15_64,50.463
760,1955,estimates,female,5yearly,20plus,70.748
760,1955,estimates,male,5yearly,20plus,84.863
760,1955,estimates,female,5yearly,20_64,40.179
760,1955,estimates,male,5yearly,20_64,46.374
760,1955,estimates,female,5yearly,20_69,47.339
760,1955,estimates,male,5yearly,20_69,55.618
760,1955,estimates,female,5yearly,25plus,66.261
760,1955,estimates,male,5yearly,25plus,80.014
760,1955,estimates,female,5yearly,25_69,42.852
760,1955,estimates,male,5yearly,25_69,50.769
760,1955,estimates,female,5yearly,40plus,53.246
760,1955,estimates,male,5yearly,40plus,65.258
760,1955,estimates,female,5yearly,50plus,45.683
760,1955,estimates,male,5yearly,50plus,57.193
760,1955,estimates,female,5yearly,60plus,36.593
760,1955,estimates,male,5yearly,60plus,46.302
760,1955,estimates,female,5yearly,65plus,30.569
760,1955,estimates,male,5yearly,65plus,38.489
760,1955,estimates,female,5yearly,70plus,23.409
760,1955,estimates,male,5yearly,70plus,29.245
760,1955,estimates,female,5yearly,80plus,8.293
760,1955,estimates,male,5yearly,80plus,10.315
760,1955,estimates,female,5yearly,90plus,0.7
760,1955,estimates,male,5yearly,90plus,0.86
760,1960,estimates,female,5yearly,0_4,81.186
760,1960,estimates,male,5yearly,0_4,100.187
760,1960,estimates,female,5yearly,0_14,91.128
760,1960,estimates,male,5yearly,0_14,110.716
760,1960,estimates,female,5yearly,0_19,94.731
760,1960,estimates,male,5yearly,0_19,114.875
760,1960,estimates,female,5yearly,0_24,98.698
760,1960,estimates,male,5yearly,0_24,119.38
760,1960,estimates,female,5yearly,5_14,9.942
760,1960,estimates,male,5yearly,5_14,10.529
760,1960,estimates,female,5yearly,15plus,75.619
760,1960,estimates,male,5yearly,15plus,90.55
760,1960,estimates,female,5yearly,15_24,7.57
760,1960,estimates,male,5yearly,15_24,8.664
760,1960,estimates,female,5yearly,15_49,27.675
760,1960,estimates,male,5yearly,15_49,31.405
760,1960,estimates,female,5yearly,15_59,36.724
760,1960,estimates,male,5yearly,15_59,42.34
760,1960,estimates,female,5yearly,15_64,42.644
760,1960,estimates,male,5yearly,15_64,49.896
760,1960,estimates,female,5yearly,20plus,72.016
760,1960,estimates,male,5yearly,20plus,86.391
760,1960,estimates,female,5yearly,20_64,39.041
760,1960,estimates,male,5yearly,20_64,45.737
760,1960,estimates,female,5yearly,20_69,46.363
760,1960,estimates,male,5yearly,20_69,55.015
760,1960,estimates,female,5yearly,25plus,68.049
760,1960,estimates,male,5yearly,25plus,81.886
760,1960,estimates,female,5yearly,25_69,42.396
760,1960,estimates,male,5yearly,25_69,50.51
760,1960,estimates,female,5yearly,40plus,55.504
760,1960,estimates,male,5yearly,40plus,67.677
760,1960,estimates,female,5yearly,50plus,47.944
760,1960,estimates,male,5yearly,50plus,59.145
760,1960,estimates,female,5yearly,60plus,38.895
760,1960,estimates,male,5yearly,60plus,48.21
760,1960,estimates,female,5yearly,65plus,32.975
760,1960,estimates,male,5yearly,65plus,40.654
760,1960,estimates,female,5yearly,70plus,25.653
760,1960,estimates,male,5yearly,70plus,31.376
760,1960,estimates,female,5yearly,80plus,9.834
760,1960,estimates,male,5yearly,80plus,11.745
760,1960,estimates,female,5yearly,90plus,0.949
760,1960,estimates,male,5yearly,90plus,1.088
760,1965,estimates,female,5yearly,0_4,76.172
760,1965,estimates,male,5yearly,0_4,94.235
760,1965,estimates,female,5yearly,0_14,85.823
760,1965,estimates,male,5yearly,0_14,104.282
760,1965,estimates,female,5yearly,0_19,89.814
760,1965,estimates,male,5yearly,0_19,108.744
760,1965,estimates,female,5yearly,0_24,93.622
760,1965,estimates,male,5yearly,0_24,113.17
760,1965,estimates,female,5yearly,5_14,9.651
760,1965,estimates,male,5yearly,5_14,10.047
760,1965,estimates,female,5yearly,15plus,77.353
760,1965,estimates,male,5yearly,15plus,91.324
760,1965,estimates,female,5yearly,15_24,7.799
760,1965,estimates,male,5yearly,15_24,8.888
760,1965,estimates,female,5yearly,15_49,26.944
760,1965,estimates,male,5yearly,15_49,30.608
760,1965,estimates,female,5yearly,15_59,36.195
760,1965,estimates,male,5yearly,15_59,41.794
760,1965,estimates,female,5yearly,15_64,42.242
760,1965,estimates,male,5yearly,15_64,49.333
760,1965,estimates,female,5yearly,20plus,73.362
760,1965,estimates,male,5yearly,20plus,86.862
760,1965,estimates,female,5yearly,20_64,38.251
760,1965,estimates,male,5yearly,20_64,44.871
760,1965,estimates,female,5yearly,20_69,45.671
760,1965,estimates,male,5yearly,20_69,53.894
760,1965,estimates,female,5yearly,25plus,69.554
760,1965,estimates,male,5yearly,25plus,82.436
760,1965,estimates,female,5yearly,25_69,41.863
760,1965,estimates,male,5yearly,25_69,49.468
760,1965,estimates,female,5yearly,40plus,58.086
760,1965,estimates,male,5yearly,40plus,69.767
760,1965,estimates,female,5yearly,50plus,50.409
760,1965,estimates,male,5yearly,50plus,60.716
760,1965,estimates,female,5yearly,60plus,41.158
