country,year,variant,gender,freq,agebroad,totaldeaths
408,1950,estimates,female,5yearly,0_4,115.221
408,1950,estimates,male,5yearly,0_4,179.975
408,1950,estimates,female,5yearly,0_14,175.475
408,1950,estimates,male,5yearly,0_14,223.387
408,1950,estimates,female,5yearly,0_19,215.969
408,1950,estimates,male,5yearly,0_19,250.889
408,1950,estimates,female,5yearly,0_24,259.071
408,1950,estimates,male,5yearly,0_24,300.553
408,1950,estimates,female,5yearly,5_14,60.254
408,1950,estimates,male,5yearly,5_14,43.412
408,1950,estimates,female,5yearly,15plus,354.721
408,1950,estimates,male,5yearly,15plus,445.017
408,1950,estimates,female,5yearly,15_24,83.596
408,1950,estimates,male,5yearly,15_24,77.166
408,1950,estimates,female,5yearly,15_49,197.257
408,1950,estimates,male,5yearly,15_49,258.262
408,1950,estimates,female,5yearly,15_59,236.88
408,1950,estimates,male,5yearly,15_59,322.666
408,1950,estimates,female,5yearly,15_64,265.779
408,1950,estimates,male,5yearly,15_64,358.358
408,1950,estimates,female,5yearly,20plus,314.227
408,1950,estimates,male,5yearly,20plus,417.515
408,1950,estimates,female,5yearly,20_64,225.285
408,1950,estimates,male,5yearly,20_64,330.856
408,1950,estimates,female,5yearly,20_69,252.339
408,1950,estimates,male,5yearly,20_69,366.034
408,1950,estimates,female,5yearly,25plus,271.125
408,1950,estimates,male,5yearly,25plus,367.851
408,1950,estimates,female,5yearly,25_69,209.237
408,1950,estimates,male,5yearly,25_69,316.37
408,1950,estimates,female,5yearly,40plus,187.465
408,1950,estimates,male,5yearly,40plus,239.061
408,1950,estimates,female,5yearly,50plus,157.464
408,1950,estimates,male,5yearly,50plus,186.755
408,1950,estimates,female,5yearly,60plus,117.841
408,1950,estimates,male,5yearly,60plus,122.351
408,1950,estimates,female,5yearly,65plus,88.942
408,1950,estimates,male,5yearly,65plus,86.659
408,1950,estimates,female,5yearly,70plus,61.888
408,1950,estimates,male,5yearly,70plus,51.481
408,1950,estimates,female,5yearly,80plus,18.575
408,1950,estimates,male,5yearly,80plus,10.658
408,1950,estimates,female,5yearly,90plus,1.774
408,1950,estimates,male,5yearly,90plus,0.613
408,1955,estimates,female,5yearly,0_4,104.53
408,1955,estimates,male,5yearly,0_4,144.796
408,1955,estimates,female,5yearly,0_14,135.069
408,1955,estimates,male,5yearly,0_14,171.71
408,1955,estimates,female,5yearly,0_19,159.532
408,1955,estimates,male,5yearly,0_19,190.163
408,1955,estimates,female,5yearly,0_24,186.99
408,1955,estimates,male,5yearly,0_24,211.332
408,1955,estimates,female,5yearly,5_14,30.539
408,1955,estimates,male,5yearly,5_14,26.914
408,1955,estimates,female,5yearly,15plus,267.62
408,1955,estimates,male,5yearly,15plus,250.185
408,1955,estimates,female,5yearly,15_24,51.921
408,1955,estimates,male,5yearly,15_24,39.622
408,1955,estimates,female,5yearly,15_49,127.778
408,1955,estimates,male,5yearly,15_49,109.586
408,1955,estimates,female,5yearly,15_59,158.105
408,1955,estimates,male,5yearly,15_59,143.517
