country,year,variant,gender,freq,agebroad,totaldeaths
24,1950,estimates,female,5yearly,0_4,228.849
24,1950,estimates,male,5yearly,0_4,256.727
24,1950,estimates,female,5yearly,0_14,262.519
24,1950,estimates,male,5yearly,0_14,289.548
24,1950,estimates,female,5yearly,0_19,272.766
24,1950,estimates,male,5yearly,0_19,300.167
24,1950,estimates,female,5yearly,0_24,283.921
24,1950,estimates,male,5yearly,0_24,312.779
24,1950,estimates,female,5yearly,5_14,33.67
24,1950,estimates,male,5yearly,5_14,32.821
24,1950,estimates,female,5yearly,15plus,146.331
24,1950,estimates,male,5yearly,15plus,145.869
24,1950,estimates,female,5yearly,15_24,21.402
24,1950,estimates,male,5yearly,15_24,23.231
24,1950,estimates,female,5yearly,15_49,76.053
24,1950,estimates,male,5yearly,15_49,79.711
24,1950,estimates,female,5yearly,15_59,95.297
24,1950,estimates,male,5yearly,15_59,101.418
24,1950,estimates,female,5yearly,15_64,106.065
24,1950,estimates,male,5yearly,15_64,112.008
24,1950,estimates,female,5yearly,20plus,136.084
24,1950,estimates,male,5yearly,20plus,135.25
24,1950,estimates,female,5yearly,20_64,95.818
24,1950,estimates,male,5yearly,20_64,101.389
24,1950,estimates,female,5yearly,20_69,107.106
24,1950,estimates,male,5yearly,20_69,111.608
24,1950,estimates,female,5yearly,25plus,124.929
24,1950,estimates,male,5yearly,25plus,122.638
24,1950,estimates,female,5yearly,25_69,95.951
24,1950,estimates,male,5yearly,25_69,98.996
24,1950,estimates,female,5yearly,40plus,89.777
24,1950,estimates,male,5yearly,40plus,88.206
24,1950,estimates,female,5yearly,50plus,70.278
24,1950,estimates,male,5yearly,50plus,66.158
24,1950,estimates,female,5yearly,60plus,51.034
24,1950,estimates,male,5yearly,60plus,44.451
24,1950,estimates,female,5yearly,65plus,40.266
24,1950,estimates,male,5yearly,65plus,33.861
24,1950,estimates,female,5yearly,70plus,28.978
24,1950,estimates,male,5yearly,70plus,23.642
24,1950,estimates,female,5yearly,80plus,8.41
24,1950,estimates,male,5yearly,80plus,6.397
24,1950,estimates,female,5yearly,90plus,0.715
24,1950,estimates,male,5yearly,90plus,0.433
24,1955,estimates,female,5yearly,0_4,247.308
24,1955,estimates,male,5yearly,0_4,276.009
24,1955,estimates,female,5yearly,0_14,285.374
24,1955,estimates,male,5yearly,0_14,313.037
24,1955,estimates,female,5yearly,0_19,295.619
24,1955,estimates,male,5yearly,0_19,323.806
24,1955,estimates,female,5yearly,0_24,306.715
24,1955,estimates,male,5yearly,0_24,336.861
24,1955,estimates,female,5yearly,5_14,38.066
24,1955,estimates,male,5yearly,5_14,37.028
24,1955,estimates,female,5yearly,15plus,149.672
24,1955,estimates,male,5yearly,15plus,149.606
24,1955,estimates,female,5yearly,15_24,21.341
24,1955,estimates,male,5yearly,15_24,23.824
24,1955,estimates,female,5yearly,15_49,78.278
24,1955,estimates,male,5yearly,15_49,82.535
24,1955,estimates,female,5yearly,15_59,98.34
24,1955,estimates,male,5yearly,15_59,105.312
24,1955,estimates,female,5yearly,15_64,110.072
24,1955,estimates,male,5yearly,15_64,116.862
24,1955,estimates,female,5yearly,20plus,139.427
24,1955,estimates,male,5yearly,20plus,138.837
24,1955,estimates,female,5yearly,20_64,99.827
