country,year,variant,gender,freq,agebroad,totaldeaths
478,1950,estimates,female,5yearly,0_4,23.202
478,1950,estimates,male,5yearly,0_4,23.859
478,1950,estimates,female,5yearly,0_14,27.113
478,1950,estimates,male,5yearly,0_14,27.069
478,1950,estimates,female,5yearly,0_19,28.543
478,1950,estimates,male,5yearly,0_19,28.291
478,1950,estimates,female,5yearly,0_24,30.175
478,1950,estimates,male,5yearly,0_24,29.845
478,1950,estimates,female,5yearly,5_14,3.911
478,1950,estimates,male,5yearly,5_14,3.21
478,1950,estimates,female,5yearly,15plus,14.372
478,1950,estimates,male,5yearly,15plus,15.109
478,1950,estimates,female,5yearly,15_24,3.062
478,1950,estimates,male,5yearly,15_24,2.776
478,1950,estimates,female,5yearly,15_49,9.076
478,1950,estimates,male,5yearly,15_49,8.798
478,1950,estimates,female,5yearly,15_59,10.967
478,1950,estimates,male,5yearly,15_59,11.108
478,1950,estimates,female,5yearly,15_64,11.996
478,1950,estimates,male,5yearly,15_64,12.29
478,1950,estimates,female,5yearly,20plus,12.942
478,1950,estimates,male,5yearly,20plus,13.887
478,1950,estimates,female,5yearly,20_64,10.566
478,1950,estimates,male,5yearly,20_64,11.068
478,1950,estimates,female,5yearly,20_69,11.538
478,1950,estimates,male,5yearly,20_69,12.166
478,1950,estimates,female,5yearly,25plus,11.31
478,1950,estimates,male,5yearly,25plus,12.333
478,1950,estimates,female,5yearly,25_69,9.906
478,1950,estimates,male,5yearly,25_69,10.612
478,1950,estimates,female,5yearly,40plus,7.256
478,1950,estimates,male,5yearly,40plus,8.564
478,1950,estimates,female,5yearly,50plus,5.296
478,1950,estimates,male,5yearly,50plus,6.311
478,1950,estimates,female,5yearly,60plus,3.405
478,1950,estimates,male,5yearly,60plus,4.001
478,1950,estimates,female,5yearly,65plus,2.376
478,1950,estimates,male,5yearly,65plus,2.819
478,1950,estimates,female,5yearly,70plus,1.404
478,1950,estimates,male,5yearly,70plus,1.721
478,1950,estimates,female,5yearly,80plus,0.202
478,1950,estimates,male,5yearly,80plus,0.288
478,1950,estimates,female,5yearly,90plus,0.005
478,1950,estimates,male,5yearly,90plus,0.008
478,1955,estimates,female,5yearly,0_4,23.838
478,1955,estimates,male,5yearly,0_4,25.338
478,1955,estimates,female,5yearly,0_14,27.538
478,1955,estimates,male,5yearly,0_14,28.549
478,1955,estimates,female,5yearly,0_19,28.898
478,1955,estimates,male,5yearly,0_19,29.729
478,1955,estimates,female,5yearly,0_24,30.458
478,1955,estimates,male,5yearly,0_24,31.226
478,1955,estimates,female,5yearly,5_14,3.7
478,1955,estimates,male,5yearly,5_14,3.211
478,1955,estimates,female,5yearly,15plus,15.045
478,1955,estimates,male,5yearly,15plus,15.764
478,1955,estimates,female,5yearly,15_24,2.92
478,1955,estimates,male,5yearly,15_24,2.677
478,1955,estimates,female,5yearly,15_49,8.822
478,1955,estimates,male,5yearly,15_49,8.616
478,1955,estimates,female,5yearly,15_59,10.868
478,1955,estimates,male,5yearly,15_59,11.07
478,1955,estimates,female,5yearly,15_64,12.045
478,1955,estimates,male,5yearly,15_64,12.383
478,1955,estimates,female,5yearly,20plus,13.685
478,1955,estimates,male,5yearly,20plus,14.584
478,1955,estimates,female,5yearly,20_64,10.685
478,1955,estimates,male,5yearly,20_64,11.203
478,1955,estimates,female,5yearly,20_69,11.846
478,1955,estimates,male,5yearly,20_69,12.462
478,1955,estimates,female,5yearly,25plus,12.125
478,1955,estimates,male,5yearly,25plus,13.087
478,1955,estimates,female,5yearly,25_69,10.286
478,1955,estimates,male,5yearly,25_69,10.965
478,1955,estimates,female,5yearly,40plus,8.203
478,1955,estimates,male,5yearly,40plus,9.421
478,1955,estimates,female,5yearly,50plus,6.223
478,1955,estimates,male,5yearly,50plus,7.148
478,1955,estimates,female,5yearly,60plus,4.177
478,1955,estimates,male,5yearly,60plus,4.694
478,1955,estimates,female,5yearly,65plus,3
478,1955,estimates,male,5yearly,65plus,3.381
478,1955,estimates,female,5yearly,70plus,1.839
478,1955,estimates,male,5yearly,70plus,2.122
478,1955,estimates,female,5yearly,80plus,0.295
478,1955,estimates,male,5yearly,80plus,0.38
478,1955,estimates,female,5yearly,90plus,0.005
478,1955,estimates,male,5yearly,90plus,0.008
478,1960,estimates,female,5yearly,0_4,23.65
478,1960,estimates,male,5yearly,0_4,25.659
478,1960,estimates,female,5yearly,0_14,27.14
478,1960,estimates,male,5yearly,0_14,28.919
478,1960,estimates,female,5yearly,0_19,28.414
478,1960,estimates,male,5yearly,0_19,30.047
478,1960,estimates,female,5yearly,0_24,29.877
478,1960,estimates,male,5yearly,0_24,31.474
478,1960,estimates,female,5yearly,5_14,3.49
478,1960,estimates,male,5yearly,5_14,3.26
478,1960,estimates,female,5yearly,15plus,15.595
478,1960,estimates,male,5yearly,15plus,16.466
478,1960,estimates,female,5yearly,15_24,2.737
478,1960,estimates,male,5yearly,15_24,2.555
478,1960,estimates,female,5yearly,15_49,8.4
478,1960,estimates,male,5yearly,15_49,8.369
478,1960,estimates,female,5yearly,15_59,10.528
478,1960,estimates,male,5yearly,15_59,10.942
478,1960,estimates,female,5yearly,15_64,11.823
478,1960,estimates,male,5yearly,15_64,12.38
478,1960,estimates,female,5yearly,20plus,14.321
478,1960,estimates,male,5yearly,20plus,15.338
478,1960,estimates,female,5yearly,20_64,10.549
478,1960,estimates,male,5yearly,20_64,11.252
478,1960,estimates,female,5yearly,20_69,11.899
478,1960,estimates,male,5yearly,20_69,12.686
478,1960,estimates,female,5yearly,25plus,12.858
478,1960,estimates,male,5yearly,25plus,13.911
478,1960,estimates,female,5yearly,25_69,10.436
478,1960,estimates,male,5yearly,25_69,11.259
478,1960,estimates,female,5yearly,40plus,9.142
478,1960,estimates,male,5yearly,40plus,10.38
478,1960,estimates,female,5yearly,50plus,7.195
478,1960,estimates,male,5yearly,50plus,8.097
478,1960,estimates,female,5yearly,60plus,5.067
478,1960,estimates,male,5yearly,60plus,5.524
478,1960,estimates,female,5yearly,65plus,3.772
478,1960,estimates,male,5yearly,65plus,4.086
478,1960,estimates,female,5yearly,70plus,2.422
478,1960,estimates,male,5yearly,70plus,2.652
478,1960,estimates,female,5yearly,80plus,0.448
478,1960,estimates,male,5yearly,80plus,0.528
478,1960,estimates,female,5yearly,90plus,0.01
478,1960,estimates,male,5yearly,90plus,0.014
478,1965,estimates,female,5yearly,0_4,23.749
478,1965,estimates,male,5yearly,0_4,26.256
478,1965,estimates,female,5yearly,0_14,27.19
478,1965,estimates,male,5yearly,0_14,29.615
478,1965,estimates,female,5yearly,0_19,28.407
478,1965,estimates,male,5yearly,0_19,30.781
478,1965,estimates,female,5yearly,0_24,29.8
478,1965,estimates,male,5yearly,0_24,32.172
478,1965,estimates,female,5yearly,5_14,3.441
478,1965,estimates,male,5yearly,5_14,3.359
478,1965,estimates,female,5yearly,15plus,16.679
478,1965,estimates,male,5yearly,15plus,17.738
478,1965,estimates,female,5yearly,15_24,2.61
478,1965,estimates,male,5yearly,15_24,2.557
478,1965,estimates,female,5yearly,15_49,8.166
478,1965,estimates,male,5yearly,15_49,8.4
478,1965,estimates,female,5yearly,15_59,10.408
478,1965,estimates,male,5yearly,15_59,11.152
478,1965,estimates,female,5yearly,15_64,11.844
478,1965,estimates,male,5yearly,15_64,12.742
478,1965,estimates,female,5yearly,20plus,15.462
478,1965,estimates,male,5yearly,20plus,16.572
478,1965,estimates,female,5yearly,20_64,10.627
478,1965,estimates,male,5yearly,20_64,11.576
478,1965,estimates,female,5yearly,20_69,12.209
478,1965,estimates,male,5yearly,20_69,13.22
478,1965,estimates,female,5yearly,25plus,14.069
478,1965,estimates,male,5yearly,25plus,15.181
478,1965,estimates,female,5yearly,25_69,10.816
478,1965,estimates,male,5yearly,25_69,11.829
478,1965,estimates,female,5yearly,40plus,10.475
478,1965,estimates,male,5yearly,40plus,11.683
478,1965,estimates,female,5yearly,50plus,8.513
478,1965,estimates,male,5yearly,50plus,9.338
478,1965,estimates,female,5yearly,60plus,6.271
478,1965,estimates,male,5yearly,60plus,6.586
478,1965,estimates,female,5yearly,65plus,4.835
478,1965,estimates,male,5yearly,65plus,4.996
478,1965,estimates,female,5yearly,70plus,3.253
478,1965,estimates,male,5yearly,70plus,3.352
478,1965,estimates,female,5yearly,80plus,0.689
478,1965,estimates,male,5yearly,80plus,0.734
478,1965,estimates,female,5yearly,90plus,0.02
478,1965,estimates,male,5yearly,90plus,0.021
478,1970,estimates,female,5yearly,0_4,24.144
478,1970,estimates,male,5yearly,0_4,27.151
478,1970,estimates,female,5yearly,0_14,27.55
478,1970,estimates,male,5yearly,0_14,30.578
478,1970,estimates,female,5yearly,0_19,28.78
478,1970,estimates,male,5yearly,0_19,31.861
478,1970,estimates,female,5yearly,0_24,30.138
478,1970,estimates,male,5yearly,0_24,33.326
478,1970,estimates,female,5yearly,5_14,3.406
478,1970,estimates,male,5yearly,5_14,3.427
478,1970,estimates,female,5yearly,15plus,18.165
478,1970,estimates,male,5yearly,15plus,19.434
478,1970,estimates,female,5yearly,15_24,2.588
478,1970,estimates,male,5yearly,15_24,2.748
