country,year,variant,gender,freq,agebroad,totaldeaths
132,1950,estimates,female,5yearly,0_4,3.848
132,1950,estimates,male,5yearly,0_4,4.264
132,1950,estimates,female,5yearly,0_14,4.205
132,1950,estimates,male,5yearly,0_14,4.571
132,1950,estimates,female,5yearly,0_19,4.456
132,1950,estimates,male,5yearly,0_19,4.786
132,1950,estimates,female,5yearly,0_24,4.746
132,1950,estimates,male,5yearly,0_24,5.042
132,1950,estimates,female,5yearly,5_14,0.357
132,1950,estimates,male,5yearly,5_14,0.307
132,1950,estimates,female,5yearly,15plus,6.284
132,1950,estimates,male,5yearly,15plus,5.328
132,1950,estimates,female,5yearly,15_24,0.541
132,1950,estimates,male,5yearly,15_24,0.471
132,1950,estimates,female,5yearly,15_49,1.816
132,1950,estimates,male,5yearly,15_49,1.833
132,1950,estimates,female,5yearly,15_59,2.406
132,1950,estimates,male,5yearly,15_59,2.451
132,1950,estimates,female,5yearly,15_64,2.795
132,1950,estimates,male,5yearly,15_64,2.807
132,1950,estimates,female,5yearly,20plus,6.033
132,1950,estimates,male,5yearly,20plus,5.113
132,1950,estimates,female,5yearly,20_64,2.544
132,1950,estimates,male,5yearly,20_64,2.592
132,1950,estimates,female,5yearly,20_69,3.128
132,1950,estimates,male,5yearly,20_69,3.118
132,1950,estimates,female,5yearly,25plus,5.743
132,1950,estimates,male,5yearly,25plus,4.857
132,1950,estimates,female,5yearly,25_69,2.838
132,1950,estimates,male,5yearly,25_69,2.862
132,1950,estimates,female,5yearly,40plus,5.057
132,1950,estimates,male,5yearly,40plus,4.215
132,1950,estimates,female,5yearly,50plus,4.468
132,1950,estimates,male,5yearly,50plus,3.495
132,1950,estimates,female,5yearly,60plus,3.878
132,1950,estimates,male,5yearly,60plus,2.877
132,1950,estimates,female,5yearly,65plus,3.489
132,1950,estimates,male,5yearly,65plus,2.521
132,1950,estimates,female,5yearly,70plus,2.905
132,1950,estimates,male,5yearly,70plus,1.995
132,1950,estimates,female,5yearly,80plus,1.278
132,1950,estimates,male,5yearly,80plus,0.733
132,1950,estimates,female,5yearly,90plus,0.164
132,1950,estimates,male,5yearly,90plus,0.066
132,1955,estimates,female,5yearly,0_4,4.21
132,1955,estimates,male,5yearly,0_4,4.611
132,1955,estimates,female,5yearly,0_14,4.613
132,1955,estimates,male,5yearly,0_14,4.972
132,1955,estimates,female,5yearly,0_19,4.821
132,1955,estimates,male,5yearly,0_19,5.147
132,1955,estimates,female,5yearly,0_24,5.106
132,1955,estimates,male,5yearly,0_24,5.395
132,1955,estimates,female,5yearly,5_14,0.403
132,1955,estimates,male,5yearly,5_14,0.361
132,1955,estimates,female,5yearly,15plus,6.013
132,1955,estimates,male,5yearly,15plus,5.14
132,1955,estimates,female,5yearly,15_24,0.493
132,1955,estimates,male,5yearly,15_24,0.423
132,1955,estimates,female,5yearly,15_49,1.778
132,1955,estimates,male,5yearly,15_49,1.712
132,1955,estimates,female,5yearly,15_59,2.483
132,1955,estimates,male,5yearly,15_59,2.514
132,1955,estimates,female,5yearly,15_64,2.87
132,1955,estimates,male,5yearly,15_64,2.869
132,1955,estimates,female,5yearly,20plus,5.805
132,1955,estimates,male,5yearly,20plus,4.965
132,1955,estimates,female,5yearly,20_64,2.662
132,1955,estimates,male,5yearly,20_64,2.694
132,1955,estimates,female,5yearly,20_69,3.139
132,1955,estimates,male,5yearly,20_69,3.1
132,1955,estimates,female,5yearly,25plus,5.52
132,1955,estimates,male,5yearly,25plus,4.717
132,1955,estimates,female,5yearly,25_69,2.854
132,1955,estimates,male,5yearly,25_69,2.852
132,1955,estimates,female,5yearly,40plus,4.79
132,1955,estimates,male,5yearly,40plus,4.076
132,1955,estimates,female,5yearly,50plus,4.235
132,1955,estimates,male,5yearly,50plus,3.428
132,1955,estimates,female,5yearly,60plus,3.53
132,1955,estimates,male,5yearly,60plus,2.626
132,1955,estimates,female,5yearly,65plus,3.143
132,1955,estimates,male,5yearly,65plus,2.271
132,1955,estimates,female,5yearly,70plus,2.666
132,1955,estimates,male,5yearly,70plus,1.865
132,1955,estimates,female,5yearly,80plus,1.235
132,1955,estimates,male,5yearly,80plus,0.745
132,1955,estimates,female,5yearly,90plus,0.165
132,1955,estimates,male,5yearly,90plus,0.068
132,1960,estimates,female,5yearly,0_4,4.392
132,1960,estimates,male,5yearly,0_4,4.837
132,1960,estimates,female,5yearly,0_14,4.901
132,1960,estimates,male,5yearly,0_14,5.303
132,1960,estimates,female,5yearly,0_19,5.07
132,1960,estimates,male,5yearly,0_19,5.454
132,1960,estimates,female,5yearly,0_24,5.306
132,1960,estimates,male,5yearly,0_24,5.657
132,1960,estimates,female,5yearly,5_14,0.509
132,1960,estimates,male,5yearly,5_14,0.466
132,1960,estimates,female,5yearly,15plus,5.658
132,1960,estimates,male,5yearly,15plus,4.845
132,1960,estimates,female,5yearly,15_24,0.405
132,1960,estimates,male,5yearly,15_24,0.354
132,1960,estimates,female,5yearly,15_49,1.657
132,1960,estimates,male,5yearly,15_49,1.511
132,1960,estimates,female,5yearly,15_59,2.438
132,1960,estimates,male,5yearly,15_59,2.399
132,1960,estimates,female,5yearly,15_64,2.881
132,1960,estimates,male,5yearly,15_64,2.841
132,1960,estimates,female,5yearly,20plus,5.489
132,1960,estimates,male,5yearly,20plus,4.694
132,1960,estimates,female,5yearly,20_64,2.712
132,1960,estimates,male,5yearly,20_64,2.69
132,1960,estimates,female,5yearly,20_69,3.181
132,1960,estimates,male,5yearly,20_69,3.09
132,1960,estimates,female,5yearly,25plus,5.253
132,1960,estimates,male,5yearly,25plus,4.491
132,1960,estimates,female,5yearly,25_69,2.945
132,1960,estimates,male,5yearly,25_69,2.887
132,1960,estimates,female,5yearly,40plus,4.444
132,1960,estimates,male,5yearly,40plus,3.822
132,1960,estimates,female,5yearly,50plus,4.001
132,1960,estimates,male,5yearly,50plus,3.334
132,1960,estimates,female,5yearly,60plus,3.22
132,1960,estimates,male,5yearly,60plus,2.446
132,1960,estimates,female,5yearly,65plus,2.777
132,1960,estimates,male,5yearly,65plus,2.004
132,1960,estimates,female,5yearly,70plus,2.308
132,1960,estimates,male,5yearly,70plus,1.604
132,1960,estimates,female,5yearly,80plus,1.109
132,1960,estimates,male,5yearly,80plus,0.69
132,1960,estimates,female,5yearly,90plus,0.165
132,1960,estimates,male,5yearly,90plus,0.077
132,1965,estimates,female,5yearly,0_4,4.079
132,1965,estimates,male,5yearly,0_4,4.568
132,1965,estimates,female,5yearly,0_14,4.617
132,1965,estimates,male,5yearly,0_14,5.064
132,1965,estimates,female,5yearly,0_19,4.825
132,1965,estimates,male,5yearly,0_19,5.266
132,1965,estimates,female,5yearly,0_24,5.004
132,1965,estimates,male,5yearly,0_24,5.441
132,1965,estimates,female,5yearly,5_14,0.538
132,1965,estimates,male,5yearly,5_14,0.496
132,1965,estimates,female,5yearly,15plus,5.302
132,1965,estimates,male,5yearly,15plus,4.632
132,1965,estimates,female,5yearly,15_24,0.387
132,1965,estimates,male,5yearly,15_24,0.377
132,1965,estimates,female,5yearly,15_49,1.558
132,1965,estimates,male,5yearly,15_49,1.434
132,1965,estimates,female,5yearly,15_59,2.255
132,1965,estimates,male,5yearly,15_59,2.224
132,1965,estimates,female,5yearly,15_64,2.758
132,1965,estimates,male,5yearly,15_64,2.763
132,1965,estimates,female,5yearly,20plus,5.094
132,1965,estimates,male,5yearly,20plus,4.43
132,1965,estimates,female,5yearly,20_64,2.55
132,1965,estimates,male,5yearly,20_64,2.561
132,1965,estimates,female,5yearly,20_69,3.069
132,1965,estimates,male,5yearly,20_69,3.046
132,1965,estimates,female,5yearly,25plus,4.915
132,1965,estimates,male,5yearly,25plus,4.255
132,1965,estimates,female,5yearly,25_69,2.89
132,1965,estimates,male,5yearly,25_69,2.871
132,1965,estimates,female,5yearly,40plus,4.162
132,1965,estimates,male,5yearly,40plus,3.626
132,1965,estimates,female,5yearly,50plus,3.744
132,1965,estimates,male,5yearly,50plus,3.198
132,1965,estimates,female,5yearly,60plus,3.047
132,1965,estimates,male,5yearly,60plus,2.408
132,1965,estimates,female,5yearly,65plus,2.544
132,1965,estimates,male,5yearly,65plus,1.869
132,1965,estimates,female,5yearly,70plus,2.025
132,1965,estimates,male,5yearly,70plus,1.384
132,1965,estimates,female,5yearly,80plus,0.98
132,1965,estimates,male,5yearly,80plus,0.607
132,1965,estimates,female,5yearly,90plus,0.156
132,1965,estimates,male,5yearly,90plus,0.074
132,1970,estimates,female,5yearly,0_4,3.412
132,1970,estimates,male,5yearly,0_4,3.902
132,1970,estimates,female,5yearly,0_14,3.931
132,1970,estimates,male,5yearly,0_14,4.374
132,1970,estimates,female,5yearly,0_19,4.178
132,1970,estimates,male,5yearly,0_19,4.606
132,1970,estimates,female,5yearly,0_24,4.387
132,1970,estimates,male,5yearly,0_24,4.825
132,1970,estimates,female,5yearly,5_14,0.519
132,1970,estimates,male,5yearly,5_14,0.472
132,1970,estimates,female,5yearly,15plus,5.128
132,1970,estimates,male,5yearly,15plus,4.566
132,1970,estimates,female,5yearly,15_24,0.456
132,1970,estimates,male,5yearly,15_24,0.451
132,1970,estimates,female,5yearly,15_49,1.491
132,1970,estimates,male,5yearly,15_49,1.405
132,1970,estimates,female,5yearly,15_59,2.032
132,1970,estimates,male,5yearly,15_59,2.013
132,1970,estimates,female,5yearly,15_64,2.548
132,1970,estimates,male,5yearly,15_64,2.568
132,1970,estimates,female,5yearly,20plus,4.881
132,1970,estimates,male,5yearly,20plus,4.334
132,1970,estimates,female,5yearly,20_64,2.301
132,1970,estimates,male,5yearly,20_64,2.336
132,1970,estimates,female,5yearly,20_69,2.909
132,1970,estimates,male,5yearly,20_69,2.945
132,1970,estimates,female,5yearly,25plus,4.672
132,1970,estimates,male,5yearly,25plus,4.115
132,1970,estimates,female,5yearly,25_69,2.7
132,1970,estimates,male,5yearly,25_69,2.726
132,1970,estimates,female,5yearly,40plus,4.107
132,1970,estimates,male,5yearly,40plus,3.614
132,1970,estimates,female,5yearly,50plus,3.637
132,1970,estimates,male,5yearly,50plus,3.161
132,1970,estimates,female,5yearly,60plus,3.096
132,1970,estimates,male,5yearly,60plus,2.553
132,1970,estimates,female,5yearly,65plus,2.58
132,1970,estimates,male,5yearly,65plus,1.998
132,1970,estimates,female,5yearly,70plus,1.972
132,1970,estimates,male,5yearly,70plus,1.389
132,1970,estimates,female,5yearly,80plus,0.849
132,1970,estimates,male,5yearly,80plus,0.506
132,1970,estimates,female,5yearly,90plus,0.146
132,1970,estimates,male,5yearly,90plus,0.072
132,1975,estimates,female,5yearly,0_4,2.405
132,1975,estimates,male,5yearly,0_4,2.81
132,1975,estimates,female,5yearly,0_14,2.749
132,1975,estimates,male,5yearly,0_14,3.161
132,1975,estimates,female,5yearly,0_19,2.95
132,1975,estimates,male,5yearly,0_19,3.338
132,1975,estimates,female,5yearly,0_24,3.145
132,1975,estimates,male,5yearly,0_24,3.51
132,1975,estimates,female,5yearly,5_14,0.344
132,1975,estimates,male,5yearly,5_14,0.351
132,1975,estimates,female,5yearly,15plus,4.57
132,1975,estimates,male,5yearly,15plus,4.022
132,1975,estimates,female,5yearly,15_24,0.396
132,1975,estimates,male,5yearly,15_24,0.349
132,1975,estimates,female,5yearly,15_49,1.143
132,1975,estimates,male,5yearly,15_49,1.036
132,1975,estimates,female,5yearly,15_59,1.582
132,1975,estimates,male,5yearly,15_59,1.506
132,1975,estimates,female,5yearly,15_64,1.941
132,1975,estimates,male,5yearly,15_64,1.901
132,1975,estimates,female,5yearly,20plus,4.369
132,1975,estimates,male,5yearly,20plus,3.845
132,1975,estimates,female,5yearly,20_64,1.74
132,1975,estimates,male,5yearly,20_64,1.724
