country,year,variant,gender,freq,agebroad,totaldeaths
276,1950,estimates,female,5yearly,0_4,123.18
276,1950,estimates,male,5yearly,0_4,178.586
276,1950,estimates,female,5yearly,0_14,135.815
276,1950,estimates,male,5yearly,0_14,199.357
276,1950,estimates,female,5yearly,0_19,145.24
276,1950,estimates,male,5yearly,0_19,218.157
276,1950,estimates,female,5yearly,0_24,157.487
276,1950,estimates,male,5yearly,0_24,241.896
276,1950,estimates,female,5yearly,5_14,12.635
276,1950,estimates,male,5yearly,5_14,20.771
276,1950,estimates,female,5yearly,15plus,1835.242
276,1950,estimates,male,5yearly,15plus,1763.71
276,1950,estimates,female,5yearly,15_24,21.672
276,1950,estimates,male,5yearly,15_24,42.539
276,1950,estimates,female,5yearly,15_49,197.319
276,1950,estimates,male,5yearly,15_49,234.54
276,1950,estimates,female,5yearly,15_59,402.841
276,1950,estimates,male,5yearly,15_59,475.6
276,1950,estimates,female,5yearly,15_64,565.154
276,1950,estimates,male,5yearly,15_64,643.058
276,1950,estimates,female,5yearly,20plus,1825.817
276,1950,estimates,male,5yearly,20plus,1744.91
276,1950,estimates,female,5yearly,20_64,555.729
276,1950,estimates,male,5yearly,20_64,624.258
276,1950,estimates,female,5yearly,20_69,781.299
276,1950,estimates,male,5yearly,20_69,847.366
276,1950,estimates,female,5yearly,25plus,1813.57
276,1950,estimates,male,5yearly,25plus,1721.171
276,1950,estimates,female,5yearly,25_69,769.052
276,1950,estimates,male,5yearly,25_69,823.627
276,1950,estimates,female,5yearly,40plus,1749.673
276,1950,estimates,male,5yearly,40plus,1651.738
276,1950,estimates,female,5yearly,50plus,1637.923
276,1950,estimates,male,5yearly,50plus,1529.17
276,1950,estimates,female,5yearly,60plus,1432.401
276,1950,estimates,male,5yearly,60plus,1288.11
276,1950,estimates,female,5yearly,65plus,1270.088
276,1950,estimates,male,5yearly,65plus,1120.652
276,1950,estimates,female,5yearly,70plus,1044.518
276,1950,estimates,male,5yearly,70plus,897.544
276,1950,estimates,female,5yearly,80plus,410.179
276,1950,estimates,male,5yearly,80plus,316.914
276,1950,estimates,female,5yearly,90plus,56.715
276,1950,estimates,male,5yearly,90plus,43.091
276,1955,estimates,female,5yearly,0_4,114.768
276,1955,estimates,male,5yearly,0_4,153.695
276,1955,estimates,female,5yearly,0_14,123.697
276,1955,estimates,male,5yearly,0_14,168.365
276,1955,estimates,female,5yearly,0_19,130.922
276,1955,estimates,male,5yearly,0_19,186.108
276,1955,estimates,female,5yearly,0_24,141.154
276,1955,estimates,male,5yearly,0_24,211.854
276,1955,estimates,female,5yearly,5_14,8.929
276,1955,estimates,male,5yearly,5_14,14.67
276,1955,estimates,female,5yearly,15plus,1919.209
276,1955,estimates,male,5yearly,15plus,1966.79
276,1955,estimates,female,5yearly,15_24,17.457
276,1955,estimates,male,5yearly,15_24,43.489
276,1955,estimates,female,5yearly,15_49,155.133
276,1955,estimates,male,5yearly,15_49,201.698
276,1955,estimates,female,5yearly,15_59,351.374
276,1955,estimates,male,5yearly,15_59,492.368
276,1955,estimates,female,5yearly,15_64,513.305
276,1955,estimates,male,5yearly,15_64,701.981
276,1955,estimates,female,5yearly,20plus,1911.984
276,1955,estimates,male,5yearly,20plus,1949.047
276,1955,estimates,female,5yearly,20_64,506.08
276,1955,estimates,male,5yearly,20_64,684.238
276,1955,estimates,female,5yearly,20_69,737.448
276,1955,estimates,male,5yearly,20_69,934.206
276,1955,estimates,female,5yearly,25plus,1901.752
