country,year,variant,gender,freq,agebroad,totaldeaths
174,1950,estimates,female,5yearly,0_4,4.853
174,1950,estimates,male,5yearly,0_4,5.57
174,1950,estimates,female,5yearly,0_14,5.424
174,1950,estimates,male,5yearly,0_14,6.103
174,1950,estimates,female,5yearly,0_19,5.716
174,1950,estimates,male,5yearly,0_19,6.376
174,1950,estimates,female,5yearly,0_24,6.05
174,1950,estimates,male,5yearly,0_24,6.712
174,1950,estimates,female,5yearly,5_14,0.571
174,1950,estimates,male,5yearly,5_14,0.533
174,1950,estimates,female,5yearly,15plus,4.745
174,1950,estimates,male,5yearly,15plus,4.991
174,1950,estimates,female,5yearly,15_24,0.626
174,1950,estimates,male,5yearly,15_24,0.609
174,1950,estimates,female,5yearly,15_49,2.25
174,1950,estimates,male,5yearly,15_49,2.428
174,1950,estimates,female,5yearly,15_59,2.859
174,1950,estimates,male,5yearly,15_59,3.161
174,1950,estimates,female,5yearly,15_64,3.218
174,1950,estimates,male,5yearly,15_64,3.554
174,1950,estimates,female,5yearly,20plus,4.453
174,1950,estimates,male,5yearly,20plus,4.718
174,1950,estimates,female,5yearly,20_64,2.926
174,1950,estimates,male,5yearly,20_64,3.281
174,1950,estimates,female,5yearly,20_69,3.325
174,1950,estimates,male,5yearly,20_69,3.694
174,1950,estimates,female,5yearly,25plus,4.119
174,1950,estimates,male,5yearly,25plus,4.382
174,1950,estimates,female,5yearly,25_69,2.991
174,1950,estimates,male,5yearly,25_69,3.358
174,1950,estimates,female,5yearly,40plus,3.097
174,1950,estimates,male,5yearly,40plus,3.315
174,1950,estimates,female,5yearly,50plus,2.495
174,1950,estimates,male,5yearly,50plus,2.563
174,1950,estimates,female,5yearly,60plus,1.886
174,1950,estimates,male,5yearly,60plus,1.83
174,1950,estimates,female,5yearly,65plus,1.527
174,1950,estimates,male,5yearly,65plus,1.437
174,1950,estimates,female,5yearly,70plus,1.128
174,1950,estimates,male,5yearly,70plus,1.024
174,1950,estimates,female,5yearly,80plus,0.343
174,1950,estimates,male,5yearly,80plus,0.289
174,1950,estimates,female,5yearly,90plus,0
174,1950,estimates,male,5yearly,90plus,0
174,1955,estimates,female,5yearly,0_4,5.259
174,1955,estimates,male,5yearly,0_4,6.129
174,1955,estimates,female,5yearly,0_14,5.841
174,1955,estimates,male,5yearly,0_14,6.687
174,1955,estimates,female,5yearly,0_19,6.124
174,1955,estimates,male,5yearly,0_19,6.962
174,1955,estimates,female,5yearly,0_24,6.45
174,1955,estimates,male,5yearly,0_24,7.302
174,1955,estimates,female,5yearly,5_14,0.582
174,1955,estimates,male,5yearly,5_14,0.558
174,1955,estimates,female,5yearly,15plus,4.756
174,1955,estimates,male,5yearly,15plus,5.029
174,1955,estimates,female,5yearly,15_24,0.609
174,1955,estimates,male,5yearly,15_24,0.615
174,1955,estimates,female,5yearly,15_49,2.224
174,1955,estimates,male,5yearly,15_49,2.452
174,1955,estimates,female,5yearly,15_59,2.865
174,1955,estimates,male,5yearly,15_59,3.234
174,1955,estimates,female,5yearly,15_64,3.227
174,1955,estimates,male,5yearly,15_64,3.629
174,1955,estimates,female,5yearly,20plus,4.473
174,1955,estimates,male,5yearly,20plus,4.754
174,1955,estimates,female,5yearly,20_64,2.944
174,1955,estimates,male,5yearly,20_64,3.354
174,1955,estimates,female,5yearly,20_69,3.331
174,1955,estimates,male,5yearly,20_69,3.751
174,1955,estimates,female,5yearly,25plus,4.147
174,1955,estimates,male,5yearly,25plus,4.414
174,1955,estimates,female,5yearly,25_69,3.005
174,1955,estimates,male,5yearly,25_69,3.411
174,1955,estimates,female,5yearly,40plus,3.155
174,1955,estimates,male,5yearly,40plus,3.358
174,1955,estimates,female,5yearly,50plus,2.532
174,1955,estimates,male,5yearly,50plus,2.577
174,1955,estimates,female,5yearly,60plus,1.891
174,1955,estimates,male,5yearly,60plus,1.795
174,1955,estimates,female,5yearly,65plus,1.529
174,1955,estimates,male,5yearly,65plus,1.4
174,1955,estimates,female,5yearly,70plus,1.142
174,1955,estimates,male,5yearly,70plus,1.003
174,1955,estimates,female,5yearly,80plus,0.385
174,1955,estimates,male,5yearly,80plus,0.307
174,1955,estimates,female,5yearly,90plus,0.025
174,1955,estimates,male,5yearly,90plus,0.017
174,1960,estimates,female,5yearly,0_4,5.297
174,1960,estimates,male,5yearly,0_4,6.159
174,1960,estimates,female,5yearly,0_14,5.917
174,1960,estimates,male,5yearly,0_14,6.755
174,1960,estimates,female,5yearly,0_19,6.182
174,1960,estimates,male,5yearly,0_19,7.016
174,1960,estimates,female,5yearly,0_24,6.491
174,1960,estimates,male,5yearly,0_24,7.344
174,1960,estimates,female,5yearly,5_14,0.62
174,1960,estimates,male,5yearly,5_14,0.596
174,1960,estimates,female,5yearly,15plus,4.678
174,1960,estimates,male,5yearly,15plus,4.923
174,1960,estimates,female,5yearly,15_24,0.574
174,1960,estimates,male,5yearly,15_24,0.589
174,1960,estimates,female,5yearly,15_49,2.126
174,1960,estimates,male,5yearly,15_49,2.358
174,1960,estimates,female,5yearly,15_59,2.802
174,1960,estimates,male,5yearly,15_59,3.179
174,1960,estimates,female,5yearly,15_64,3.172
174,1960,estimates,male,5yearly,15_64,3.582
174,1960,estimates,female,5yearly,20plus,4.413
174,1960,estimates,male,5yearly,20plus,4.662
174,1960,estimates,female,5yearly,20_64,2.907
174,1960,estimates,male,5yearly,20_64,3.321
174,1960,estimates,female,5yearly,20_69,3.295
174,1960,estimates,male,5yearly,20_69,3.712
174,1960,estimates,female,5yearly,25plus,4.104
174,1960,estimates,male,5yearly,25plus,4.334
174,1960,estimates,female,5yearly,25_69,2.986
174,1960,estimates,male,5yearly,25_69,3.384
174,1960,estimates,female,5yearly,40plus,3.16
174,1960,estimates,male,5yearly,40plus,3.323
174,1960,estimates,female,5yearly,50plus,2.552
174,1960,estimates,male,5yearly,50plus,2.565
174,1960,estimates,female,5yearly,60plus,1.876
174,1960,estimates,male,5yearly,60plus,1.744
174,1960,estimates,female,5yearly,65plus,1.506
174,1960,estimates,male,5yearly,65plus,1.341
174,1960,estimates,female,5yearly,70plus,1.118
174,1960,estimates,male,5yearly,70plus,0.95
174,1960,estimates,female,5yearly,80plus,0.391
174,1960,estimates,male,5yearly,80plus,0.293
174,1960,estimates,female,5yearly,90plus,0.04
174,1960,estimates,male,5yearly,90plus,0.024
174,1965,estimates,female,5yearly,0_4,5.253
174,1965,estimates,male,5yearly,0_4,6.109
174,1965,estimates,female,5yearly,0_14,5.91
174,1965,estimates,male,5yearly,0_14,6.74
174,1965,estimates,female,5yearly,0_19,6.185
174,1965,estimates,male,5yearly,0_19,7.011
