country,year,variant,gender,freq,agebroad,totaldeaths
470,1950,estimates,female,5yearly,0_4,1.143
470,1950,estimates,male,5yearly,0_4,1.428
470,1950,estimates,female,5yearly,0_14,1.223
470,1950,estimates,male,5yearly,0_14,1.529
470,1950,estimates,female,5yearly,0_19,1.271
470,1950,estimates,male,5yearly,0_19,1.592
470,1950,estimates,female,5yearly,0_24,1.331
470,1950,estimates,male,5yearly,0_24,1.659
470,1950,estimates,female,5yearly,5_14,0.08
470,1950,estimates,male,5yearly,5_14,0.101
470,1950,estimates,female,5yearly,15plus,5.769
470,1950,estimates,male,5yearly,15plus,6.353
470,1950,estimates,female,5yearly,15_24,0.108
470,1950,estimates,male,5yearly,15_24,0.13
470,1950,estimates,female,5yearly,15_49,0.632
470,1950,estimates,male,5yearly,15_49,0.789
470,1950,estimates,female,5yearly,15_59,1.264
470,1950,estimates,male,5yearly,15_59,1.698
470,1950,estimates,female,5yearly,15_64,1.911
470,1950,estimates,male,5yearly,15_64,2.508
470,1950,estimates,female,5yearly,20plus,5.721
470,1950,estimates,male,5yearly,20plus,6.29
470,1950,estimates,female,5yearly,20_64,1.863
470,1950,estimates,male,5yearly,20_64,2.445
470,1950,estimates,female,5yearly,20_69,2.702
470,1950,estimates,male,5yearly,20_69,3.346
470,1950,estimates,female,5yearly,25plus,5.661
470,1950,estimates,male,5yearly,25plus,6.223
470,1950,estimates,female,5yearly,25_69,2.642
470,1950,estimates,male,5yearly,25_69,3.279
470,1950,estimates,female,5yearly,40plus,5.437
470,1950,estimates,male,5yearly,40plus,5.973
470,1950,estimates,female,5yearly,50plus,5.137
470,1950,estimates,male,5yearly,50plus,5.564
470,1950,estimates,female,5yearly,60plus,4.505
470,1950,estimates,male,5yearly,60plus,4.655
470,1950,estimates,female,5yearly,65plus,3.858
470,1950,estimates,male,5yearly,65plus,3.845
470,1950,estimates,female,5yearly,70plus,3.019
470,1950,estimates,male,5yearly,70plus,2.944
470,1950,estimates,female,5yearly,80plus,1.092
470,1950,estimates,male,5yearly,80plus,0.981
470,1950,estimates,female,5yearly,90plus,0.154
470,1950,estimates,male,5yearly,90plus,0.102
470,1955,estimates,female,5yearly,0_4,0.69
470,1955,estimates,male,5yearly,0_4,0.95
470,1955,estimates,female,5yearly,0_14,0.747
470,1955,estimates,male,5yearly,0_14,1.036
470,1955,estimates,female,5yearly,0_19,0.776
470,1955,estimates,male,5yearly,0_19,1.081
470,1955,estimates,female,5yearly,0_24,0.811
470,1955,estimates,male,5yearly,0_24,1.138
470,1955,estimates,female,5yearly,5_14,0.057
470,1955,estimates,male,5yearly,5_14,0.086
470,1955,estimates,female,5yearly,15plus,5.957
470,1955,estimates,male,5yearly,15plus,6.843
470,1955,estimates,female,5yearly,15_24,0.064
470,1955,estimates,male,5yearly,15_24,0.102
470,1955,estimates,female,5yearly,15_49,0.457
470,1955,estimates,male,5yearly,15_49,0.609
470,1955,estimates,female,5yearly,15_59,1.042
470,1955,estimates,male,5yearly,15_59,1.536
470,1955,estimates,female,5yearly,15_64,1.628
470,1955,estimates,male,5yearly,15_64,2.36
470,1955,estimates,female,5yearly,20plus,5.928
470,1955,estimates,male,5yearly,20plus,6.798
470,1955,estimates,female,5yearly,20_64,1.599
470,1955,estimates,male,5yearly,20_64,2.315
470,1955,estimates,female,5yearly,20_69,2.442
470,1955,estimates,male,5yearly,20_69,3.359
