country,year,variant,gender,freq,agebroad,totaldeaths
686,1950,estimates,female,5yearly,"Region, subregion, country or area *",Senegal
686,1950,estimates,male,5yearly,"Region, subregion, country or area *",Senegal
686,1950,estimates,female,5yearly,0_4,96.722
686,1950,estimates,male,5yearly,0_4,104.566
686,1950,estimates,female,5yearly,0_14,113.353
686,1950,estimates,male,5yearly,0_14,119.35
686,1950,estimates,female,5yearly,0_19,118.901
686,1950,estimates,male,5yearly,0_19,124.502
686,1950,estimates,female,5yearly,0_24,125.308
686,1950,estimates,male,5yearly,0_24,131.138
686,1950,estimates,female,5yearly,5_14,16.631
686,1950,estimates,male,5yearly,5_14,14.784
686,1950,estimates,female,5yearly,15plus,79.052
686,1950,estimates,male,5yearly,15plus,76.168
686,1950,estimates,female,5yearly,15_24,11.955
686,1950,estimates,male,5yearly,15_24,11.788
686,1950,estimates,female,5yearly,15_49,36.676
686,1950,estimates,male,5yearly,15_49,37.568
686,1950,estimates,female,5yearly,15_59,45.798
686,1950,estimates,male,5yearly,15_59,47.851
686,1950,estimates,female,5yearly,15_64,51.924
686,1950,estimates,male,5yearly,15_64,53.739
686,1950,estimates,female,5yearly,20plus,73.504
686,1950,estimates,male,5yearly,20plus,71.016
686,1950,estimates,female,5yearly,20_64,46.376
686,1950,estimates,male,5yearly,20_64,48.587
686,1950,estimates,female,5yearly,20_69,53.81
686,1950,estimates,male,5yearly,20_69,55.1
686,1950,estimates,female,5yearly,25plus,67.097
686,1950,estimates,male,5yearly,25plus,64.38
686,1950,estimates,female,5yearly,25_69,47.403
686,1950,estimates,male,5yearly,25_69,48.464
686,1950,estimates,female,5yearly,40plus,50.708
686,1950,estimates,male,5yearly,40plus,48.232
686,1950,estimates,female,5yearly,50plus,42.376
686,1950,estimates,male,5yearly,50plus,38.6
686,1950,estimates,female,5yearly,60plus,33.254
686,1950,estimates,male,5yearly,60plus,28.317
686,1950,estimates,female,5yearly,65plus,27.128
686,1950,estimates,male,5yearly,65plus,22.429
686,1950,estimates,female,5yearly,70plus,19.694
686,1950,estimates,male,5yearly,70plus,15.916
686,1950,estimates,female,5yearly,80plus,5.384
686,1950,estimates,male,5yearly,80plus,4.032
686,1950,estimates,female,5yearly,90plus,0.188
686,1950,estimates,male,5yearly,90plus,0.133
686,1955,estimates,female,5yearly,"Region, subregion, country or area *",Senegal
686,1955,estimates,male,5yearly,"Region, subregion, country or area *",Senegal
686,1955,estimates,female,5yearly,0_4,103.903
686,1955,estimates,male,5yearly,0_4,113.526
686,1955,estimates,female,5yearly,0_14,121.212
686,1955,estimates,male,5yearly,0_14,129.345
686,1955,estimates,female,5yearly,0_19,126.767
686,1955,estimates,male,5yearly,0_19,134.573
686,1955,estimates,female,5yearly,0_24,133.222
686,1955,estimates,male,5yearly,0_24,141.359
686,1955,estimates,female,5yearly,5_14,17.309
686,1955,estimates,male,5yearly,5_14,15.819
686,1955,estimates,female,5yearly,15plus,77.188
686,1955,estimates,male,5yearly,15plus,76.797
686,1955,estimates,female,5yearly,15_24,12.01
686,1955,estimates,male,5yearly,15_24,12.014
686,1955,estimates,female,5yearly,15_49,37.239
686,1955,estimates,male,5yearly,15_49,39.069
686,1955,estimates,female,5yearly,15_59,46.693
686,1955,estimates,male,5yearly,15_59,49.945
686,1955,estimates,female,5yearly,15_64,52.789
686,1955,estimates,male,5yearly,15_64,55.977
686,1955,estimates,female,5yearly,20plus,71.633
686,1955,estimates,male,5yearly,20plus,71.569
686,1955,estimates,female,5yearly,20_64,47.234
686,1955,estimates,male,5yearly,20_64,50.749
686,1955,estimates,female,5yearly,20_69,54.205
686,1955,estimates,male,5yearly,20_69,57.027
686,1955,estimates,female,5yearly,25plus,65.178
686,1955,estimates,male,5yearly,25plus,64.783
686,1955,estimates,female,5yearly,25_69,47.75
686,1955,estimates,male,5yearly,25_69,50.241
686,1955,estimates,female,5yearly,40plus,48.516
686,1955,estimates,male,5yearly,40plus,47.878
686,1955,estimates,female,5yearly,50plus,39.949
686,1955,estimates,male,5yearly,50plus,37.728
686,1955,estimates,female,5yearly,60plus,30.495
686,1955,estimates,male,5yearly,60plus,26.852
686,1955,estimates,female,5yearly,65plus,24.399
686,1955,estimates,male,5yearly,65plus,20.82
686,1955,estimates,female,5yearly,70plus,17.428
686,1955,estimates,male,5yearly,70plus,14.542
686,1955,estimates,female,5yearly,80plus,4.445
686,1955,estimates,male,5yearly,80plus,3.595
686,1955,estimates,female,5yearly,90plus,0.193
686,1955,estimates,male,5yearly,90plus,0.139
686,1960,estimates,female,5yearly,"Region, subregion, country or area *",Senegal
686,1960,estimates,male,5yearly,"Region, subregion, country or area *",Senegal
686,1960,estimates,female,5yearly,0_4,114.498
686,1960,estimates,male,5yearly,0_4,125.345
686,1960,estimates,female,5yearly,0_14,133.776
686,1960,estimates,male,5yearly,0_14,143.313
686,1960,estimates,female,5yearly,0_19,139.559
686,1960,estimates,male,5yearly,0_19,148.818
686,1960,estimates,female,5yearly,0_24,146.28
686,1960,estimates,male,5yearly,0_24,155.977
686,1960,estimates,female,5yearly,5_14,19.278
686,1960,estimates,male,5yearly,5_14,17.968
686,1960,estimates,female,5yearly,15plus,80.42
686,1960,estimates,male,5yearly,15plus,81.938
686,1960,estimates,female,5yearly,15_24,12.504
686,1960,estimates,male,5yearly,15_24,12.664
686,1960,estimates,female,5yearly,15_49,39.219
686,1960,estimates,male,5yearly,15_49,42.104
686,1960,estimates,female,5yearly,15_59,49.372
686,1960,estimates,male,5yearly,15_59,54.009
686,1960,estimates,female,5yearly,15_64,55.94
686,1960,estimates,male,5yearly,15_64,60.667
686,1960,estimates,female,5yearly,20plus,74.637
686,1960,estimates,male,5yearly,20plus,76.433
686,1960,estimates,female,5yearly,20_64,50.157
686,1960,estimates,male,5yearly,20_64,55.162
686,1960,estimates,female,5yearly,20_69,57.443
686,1960,estimates,male,5yearly,20_69,61.881
686,1960,estimates,female,5yearly,25plus,67.916
686,1960,estimates,male,5yearly,25plus,69.274
686,1960,estimates,female,5yearly,25_69,50.722
686,1960,estimates,male,5yearly,25_69,54.722
686,1960,estimates,female,5yearly,40plus,50.321
686,1960,estimates,male,5yearly,40plus,50.983
686,1960,estimates,female,5yearly,50plus,41.201
686,1960,estimates,male,5yearly,50plus,39.834
686,1960,estimates,female,5yearly,60plus,31.048
