country,year,variant,gender,freq,agebroad,totaldeaths
28,1950,estimates,female,5yearly,0_4,0.46
28,1950,estimates,male,5yearly,0_4,0.58
28,1950,estimates,female,5yearly,0_14,0.493
28,1950,estimates,male,5yearly,0_14,0.624
28,1950,estimates,female,5yearly,0_19,0.5
28,1950,estimates,male,5yearly,0_19,0.637
28,1950,estimates,female,5yearly,0_24,0.517
28,1950,estimates,male,5yearly,0_24,0.661
28,1950,estimates,female,5yearly,5_14,0.033
28,1950,estimates,male,5yearly,5_14,0.044
28,1950,estimates,female,5yearly,15plus,0.784
28,1950,estimates,male,5yearly,15plus,0.737
28,1950,estimates,female,5yearly,15_24,0.024
28,1950,estimates,male,5yearly,15_24,0.037
28,1950,estimates,female,5yearly,15_49,0.242
28,1950,estimates,male,5yearly,15_49,0.223
28,1950,estimates,female,5yearly,15_59,0.362
28,1950,estimates,male,5yearly,15_59,0.351
28,1950,estimates,female,5yearly,15_64,0.433
28,1950,estimates,male,5yearly,15_64,0.425
28,1950,estimates,female,5yearly,20plus,0.777
28,1950,estimates,male,5yearly,20plus,0.724
28,1950,estimates,female,5yearly,20_64,0.426
28,1950,estimates,male,5yearly,20_64,0.412
28,1950,estimates,female,5yearly,20_69,0.496
28,1950,estimates,male,5yearly,20_69,0.481
28,1950,estimates,female,5yearly,25plus,0.76
28,1950,estimates,male,5yearly,25plus,0.7
28,1950,estimates,female,5yearly,25_69,0.479
28,1950,estimates,male,5yearly,25_69,0.457
28,1950,estimates,female,5yearly,40plus,0.64
28,1950,estimates,male,5yearly,40plus,0.595
28,1950,estimates,female,5yearly,50plus,0.542
28,1950,estimates,male,5yearly,50plus,0.514
28,1950,estimates,female,5yearly,60plus,0.422
28,1950,estimates,male,5yearly,60plus,0.386
28,1950,estimates,female,5yearly,65plus,0.351
28,1950,estimates,male,5yearly,65plus,0.312
28,1950,estimates,female,5yearly,70plus,0.281
28,1950,estimates,male,5yearly,70plus,0.243
28,1950,estimates,female,5yearly,80plus,0.127
28,1950,estimates,male,5yearly,80plus,0.086
28,1950,estimates,female,5yearly,90plus,0.023
28,1950,estimates,male,5yearly,90plus,0.008
28,1955,estimates,female,5yearly,0_4,0.397
28,1955,estimates,male,5yearly,0_4,0.503
28,1955,estimates,female,5yearly,0_14,0.429
