variant,continent,year,dependencyratio1564
constant_fertility,905,2090,75.3813180014484
instant_replacement,905,2090,73.5568812095089
zero_migration,905,2090,80.8501019711117
constant_mortality,905,2090,63.5862268026978
no_change,905,2090,63.5016585886174
high_variant,905,2095,73.5205859781642
low_variant,905,2095,85.2937091302323
constant_fertility,905,2095,76.584482578867
instant_replacement,905,2095,74.823473439439
zero_migration,905,2095,81.8540422897945
constant_mortality,905,2095,63.8835950161872
no_change,905,2095,63.7885851409562
high_variant,905,2100,74.2020064720737
low_variant,905,2100,86.3873278147861
constant_fertility,905,2100,77.7457052432652
instant_replacement,905,2100,75.6613181014955
zero_migration,905,2100,82.5679400874351
constant_mortality,905,2100,63.9962645064886
no_change,905,2100,63.969017563953
