variant,continent,year,dependencyratio1564
estimates,908,1950,52.228
estimates,908,1951,52.43
estimates,908,1952,51.95
estimates,908,1953,51.482
estimates,908,1954,51.358
estimates,908,1955,51.621
estimates,908,1956,52.059
estimates,908,1957,52.945
estimates,908,1958,54.02
estimates,908,1959,54.959
estimates,908,1960,55.59
estimates,908,1961,56.12
estimates,908,1962,56.351
estimates,908,1963,56.35
estimates,908,1964,56.269
estimates,908,1965,56.189
estimates,908,1966,56.188
estimates,908,1967,56.127
estimates,908,1968,56.015
estimates,908,1969,55.856
estimates,908,1970,55.66
estimates,908,1971,55.429
estimates,908,1972,55.18
estimates,908,1973,54.913
estimates,908,1974,54.62
estimates,908,1975,54.298
estimates,908,1976,54.188
estimates,908,1977,54.011
estimates,908,1978,53.735
estimates,908,1979,53.311
estimates,908,1980,52.728
estimates,908,1981,52.119
estimates,908,1982,51.382
estimates,908,1983,50.623
estimates,908,1984,49.973
estimates,908,1985,49.504
estimates,908,1986,49.398
estimates,908,1987,49.401
estimates,908,1988,49.472
estimates,908,1989,49.552
estimates,908,1990,49.598
estimates,908,1991,49.807
estimates,908,1992,49.934
estimates,908,1993,49.967
estimates,908,1994,49.887
estimates,908,1995,49.681
estimates,908,1996,49.339
estimates,908,1997,48.929
estimates,908,1998,48.468
estimates,908,1999,47.998
estimates,908,2000,47.558
estimates,908,2001,47.363
estimates,908,2002,47.194
estimates,908,2003,47.034
estimates,908,2004,46.846
estimates,908,2005,46.609
estimates,908,2006,46.526
estimates,908,2007,46.416
estimates,908,2008,46.347
estimates,908,2009,46.392
estimates,908,2010,46.592
estimates,908,2011,47.082
estimates,908,2012,47.668
estimates,908,2013,48.352
estimates,908,2014,49.127
estimates,908,2015,49.968
medium_variant,908,2015,49.968
medium_variant,908,2016,50.846
medium_variant,908,2017,51.794
medium_variant,908,2018,52.767
medium_variant,908,2019,53.7
medium_variant,908,2020,54.567
medium_variant,908,2021,55.441
medium_variant,908,2022,56.251
medium_variant,908,2023,57.007
medium_variant,908,2024,57.739
medium_variant,908,2025,58.471
medium_variant,908,2026,59.241
medium_variant,908,2027,60.003
medium_variant,908,2028,60.745
medium_variant,908,2029,61.44
medium_variant,908,2030,62.069
medium_variant,908,2031,62.639
medium_variant,908,2032,63.172
medium_variant,908,2033,63.676
medium_variant,908,2034,64.171
medium_variant,908,2035,64.682
medium_variant,908,2036,65.212
medium_variant,908,2037,65.754
medium_variant,908,2038,66.321
medium_variant,908,2039,66.914
medium_variant,908,2040,67.527
medium_variant,908,2041,68.139
medium_variant,908,2042,68.774
medium_variant,908,2043,69.431
medium_variant,908,2044,70.113
medium_variant,908,2045,70.825
medium_variant,908,2046,71.542
medium_variant,908,2047,72.278
medium_variant,908,2048,73.033
medium_variant,908,2049,73.802
medium_variant,908,2050,74.571
medium_variant,908,2051,75.275
medium_variant,908,2052,75.984
medium_variant,908,2053,76.658
medium_variant,908,2054,77.23
medium_variant,908,2055,77.658
medium_variant,908,2056,77.878
medium_variant,908,2057,77.993
medium_variant,908,2058,78.002
medium_variant,908,2059,77.907
medium_variant,908,2060,77.72
medium_variant,908,2061,77.374
medium_variant,908,2062,76.974
medium_variant,908,2063,76.547
medium_variant,908,2064,76.128
medium_variant,908,2065,75.747
medium_variant,908,2066,75.322
medium_variant,908,2067,74.959
medium_variant,908,2068,74.673
medium_variant,908,2069,74.48
medium_variant,908,2070,74.391
medium_variant,908,2071,74.316
medium_variant,908,2072,74.359
medium_variant,908,2073,74.508
medium_variant,908,2074,74.734
medium_variant,908,2075,75.013
medium_variant,908,2076,75.244
medium_variant,908,2077,75.542
medium_variant,908,2078,75.894
medium_variant,908,2079,76.28
medium_variant,908,2080,76.682
medium_variant,908,2081,76.984
medium_variant,908,2082,77.32
medium_variant,908,2083,77.679
medium_variant,908,2084,78.043
medium_variant,908,2085,78.403
medium_variant,908,2086,78.605
medium_variant,908,2087,78.822
medium_variant,908,2088,79.046
medium_variant,908,2089,79.27
medium_variant,908,2090,79.495
medium_variant,908,2091,79.522
medium_variant,908,2092,79.562
medium_variant,908,2093,79.62
medium_variant,908,2094,79.705
medium_variant,908,2095,79.821
medium_variant,908,2096,79.74
medium_variant,908,2097,79.705
medium_variant,908,2098,79.726
medium_variant,908,2099,79.808
medium_variant,908,2100,79.953
high_variant,908,2015,49.9680196795573
low_variant,908,2015,49.9680196795573
constant_fertility,908,2015,49.9680196795573
instant_replacement,908,2015,49.9680196795573
zero_migration,908,2015,49.9680196795573
constant_mortality,908,2015,49.9680196795573
no_change,908,2015,49.9680196795573
high_variant,908,2020,55.8105186630555
low_variant,908,2020,53.3231374947588
constant_fertility,908,2020,54.2379128656738
instant_replacement,908,2020,56.8332976005081
zero_migration,908,2020,54.8046351819172
constant_mortality,908,2020,54.2675395620047
no_change,908,2020,53.9386022936458
high_variant,908,2025,61.6567673602708
low_variant,908,2025,55.2846590139524
constant_fertility,908,2025,57.592584090321
instant_replacement,908,2025,62.7957416664915
zero_migration,908,2025,58.9281284235483
constant_mortality,908,2025,57.6203199894285
no_change,908,2025,56.7411407506238
high_variant,908,2030,67.6278770385879
low_variant,908,2030,56.5102053515496
constant_fertility,908,2030,60.6151530915187
instant_replacement,908,2030,68.2707687855341
zero_migration,908,2030,62.7535936366483
constant_mortality,908,2030,60.4278263677418
no_change,908,2030,58.9699608998827
high_variant,908,2035,70.3497744618723
low_variant,908,2035,58.8693080447353
constant_fertility,908,2035,63.279779863346
instant_replacement,908,2035,68.5316149099913
zero_migration,908,2035,65.698725109637
constant_mortality,908,2035,62.0536743136064
no_change,908,2035,60.6361099347077
high_variant,908,2040,72.2039475150251
low_variant,908,2040,62.5835416739399
constant_fertility,908,2040,66.4589841153701
instant_replacement,908,2040,69.5034227471744
zero_migration,908,2040,69.03263021879
constant_mortality,908,2040,63.7339042008445
no_change,908,2040,62.6248673116508
high_variant,908,2045,74.1564921441375
low_variant,908,2045,67.3620557710785
constant_fertility,908,2045,69.8634344834304
instant_replacement,908,2045,71.6118402905236
zero_migration,908,2045,73.000931937973
constant_mortality,908,2045,65.7361349846245
no_change,908,2045,64.6885766062993
high_variant,908,2050,77.1051141700659
low_variant,908,2050,72.416433760382
constant_fertility,908,2050,73.3628730230455
instant_replacement,908,2050,74.8674006583285
zero_migration,908,2050,77.5356669353348
constant_mortality,908,2050,68.0773489381761
no_change,908,2050,66.7171623292217
high_variant,908,2055,79.7395866917519
low_variant,908,2055,76.8178939389782
constant_fertility,908,2055,76.2767626665161
instant_replacement,908,2055,77.7566176479049
zero_migration,908,2055,81.2523272757866
constant_mortality,908,2055,69.7009227574532
no_change,908,2055,68.0690841867428
high_variant,908,2060,79.3602000661976
low_variant,908,2060,78.2540326713476
constant_fertility,908,2060,76.6454541373819
instant_replacement,908,2060,77.2837108412385
zero_migration,908,2060,81.3371908695883
constant_mortality,908,2060,68.5507131162167
no_change,908,2060,67.0870949787477
high_variant,908,2065,76.4352060315824
low_variant,908,2065,78.0278410927182
constant_fertility,908,2065,75.41223039056
instant_replacement,908,2065,73.9374885933619
zero_migration,908,2065,78.8622144883024
constant_mortality,908,2065,65.7138183721366
no_change,908,2065,64.8155709569605
high_variant,908,2070,73.3490659352767
low_variant,908,2070,79.3375152150059
constant_fertility,908,2070,74.9532525200721
instant_replacement,908,2070,70.5650076652111
zero_migration,908,2070,77.0009611782625
constant_mortality,908,2070,63.6179069319105
no_change,908,2070,63.4011119420794
high_variant,908,2075,71.6674378969528
low_variant,908,2075,83.9275764176185
constant_fertility,908,2075,76.4503953646906
instant_replacement,908,2075,69.0933695343682
zero_migration,908,2075,77.4935927615526
constant_mortality,908,2075,63.4376424380799
no_change,908,2075,63.824233287041
high_variant,908,2080,70.9810599138936
low_variant,908,2080,90.7148989968155
constant_fertility,908,2080,78.9558290391686
instant_replacement,908,2080,69.011029690682
zero_migration,908,2080,79.2946672487535
constant_mortality,908,2080,64.2341461031634
no_change,908,2080,65.1157826141654
high_variant,908,2085,72.3168786732463
low_variant,908,2085,94.2426809310769
constant_fertility,908,2085,80.9566765826057
instant_replacement,908,2085,72.7840507078985
zero_migration,908,2085,81.1041410933965
constant_mortality,908,2085,65.0160791213613
no_change,908,2085,65.8865627611143
high_variant,908,2090,73.8950481504403
low_variant,908,2090,95.0877468025769
constant_fertility,908,2090,82.2231299391648
instant_replacement,908,2090,75.3377866507875
zero_migration,908,2090,82.0870018825559
constant_mortality,908,2090,65.1107062257124
no_change,908,2090,65.8973145474113
high_variant,908,2095,74.8326413222193
low_variant,908,2095,94.1001476201384
constant_fertility,908,2095,83.0667656022066
instant_replacement,908,2095,76.2361774996027
zero_migration,908,2095,82.0645270285328
constant_mortality,908,2095,64.4325926497957
no_change,908,2095,65.4423153690436
high_variant,908,2100,74.8835304045453
low_variant,908,2100,93.7316331599127
constant_fertility,908,2100,84.0778797959573
instant_replacement,908,2100,76.1055743755196
zero_migration,908,2100,81.7775279359733
constant_mortality,908,2100,63.5947682588986
no_change,908,2100,65.1193140302002
