variant,continent,year,dependencyratio1564
estimates,909,1950,59.291
estimates,909,1951,60.646
estimates,909,1952,61.766
estimates,909,1953,62.887
estimates,909,1954,64.021
estimates,909,1955,65.069
estimates,909,1956,65.977
estimates,909,1957,66.913
estimates,909,1958,67.714
estimates,909,1959,68.233
estimates,909,1960,68.417
estimates,909,1961,68.732
estimates,909,1962,68.64
estimates,909,1963,68.28
estimates,909,1964,67.842
estimates,909,1965,67.421
estimates,909,1966,67.013
estimates,909,1967,66.588
estimates,909,1968,66.191
estimates,909,1969,65.789
estimates,909,1970,65.32
estimates,909,1971,64.979
estimates,909,1972,64.668
estimates,909,1973,64.336
estimates,909,1974,63.89
estimates,909,1975,63.275
estimates,909,1976,63.112
estimates,909,1977,62.554
estimates,909,1978,61.79
estimates,909,1979,61.076
estimates,909,1980,60.53
estimates,909,1981,59.738
estimates,909,1982,59.266
estimates,909,1983,58.957
estimates,909,1984,58.577
estimates,909,1985,58.039
estimates,909,1986,57.755
estimates,909,1987,57.235
estimates,909,1988,56.617
estimates,909,1989,56.117
estimates,909,1990,55.827
estimates,909,1991,55.684
estimates,909,1992,55.724
estimates,909,1993,55.85
estimates,909,1994,55.907
estimates,909,1995,55.83
estimates,909,1996,55.856
estimates,909,1997,55.76
estimates,909,1998,55.583
estimates,909,1999,55.403
estimates,909,2000,55.259
estimates,909,2001,54.966
estimates,909,2002,54.698
estimates,909,2003,54.45
estimates,909,2004,54.214
estimates,909,2005,53.997
estimates,909,2006,53.704
estimates,909,2007,53.472
estimates,909,2008,53.331
estimates,909,2009,53.276
estimates,909,2010,53.292
estimates,909,2011,53.581
estimates,909,2012,53.833
estimates,909,2013,54.099
estimates,909,2014,54.421
estimates,909,2015,54.798
medium_variant,909,2015,54.798
medium_variant,909,2016,55.233
medium_variant,909,2017,55.739
medium_variant,909,2018,56.266
medium_variant,909,2019,56.742
medium_variant,909,2020,57.132
medium_variant,909,2021,57.584
medium_variant,909,2022,57.925
medium_variant,909,2023,58.2
medium_variant,909,2024,58.484
medium_variant,909,2025,58.816
medium_variant,909,2026,59.146
medium_variant,909,2027,59.532
medium_variant,909,2028,59.923
medium_variant,909,2029,60.236
medium_variant,909,2030,60.43
medium_variant,909,2031,60.529
medium_variant,909,2032,60.515
medium_variant,909,2033,60.444
medium_variant,909,2034,60.41
medium_variant,909,2035,60.466
medium_variant,909,2036,60.571
medium_variant,909,2037,60.758
medium_variant,909,2038,60.984
medium_variant,909,2039,61.164
medium_variant,909,2040,61.246
medium_variant,909,2041,61.22
medium_variant,909,2042,61.124
medium_variant,909,2043,61
medium_variant,909,2044,60.921
medium_variant,909,2045,60.937
medium_variant,909,2046,61.02
medium_variant,909,2047,61.186
medium_variant,909,2048,61.417
medium_variant,909,2049,61.672
medium_variant,909,2050,61.921
medium_variant,909,2051,62.124
medium_variant,909,2052,62.332
medium_variant,909,2053,62.547
medium_variant,909,2054,62.767
medium_variant,909,2055,62.988
medium_variant,909,2056,63.168
medium_variant,909,2057,63.364
medium_variant,909,2058,63.551
medium_variant,909,2059,63.712
medium_variant,909,2060,63.847
medium_variant,909,2061,63.914
medium_variant,909,2062,63.957
medium_variant,909,2063,63.999
medium_variant,909,2064,64.049
medium_variant,909,2065,64.102
medium_variant,909,2066,64.083
medium_variant,909,2067,64.089
medium_variant,909,2068,64.111
medium_variant,909,2069,64.159
medium_variant,909,2070,64.263
medium_variant,909,2071,64.354
medium_variant,909,2072,64.493
medium_variant,909,2073,64.695
medium_variant,909,2074,64.95
medium_variant,909,2075,65.231
medium_variant,909,2076,65.417
medium_variant,909,2077,65.644
medium_variant,909,2078,65.9
medium_variant,909,2079,66.182
medium_variant,909,2080,66.498
medium_variant,909,2081,66.754
medium_variant,909,2082,67.047
medium_variant,909,2083,67.376
medium_variant,909,2084,67.73
medium_variant,909,2085,68.1
medium_variant,909,2086,68.367
medium_variant,909,2087,68.656
medium_variant,909,2088,68.959
medium_variant,909,2089,69.278
medium_variant,909,2090,69.615
medium_variant,909,2091,69.85
medium_variant,909,2092,70.101
medium_variant,909,2093,70.372
medium_variant,909,2094,70.669
medium_variant,909,2095,70.991
medium_variant,909,2096,71.192
medium_variant,909,2097,71.419
medium_variant,909,2098,71.676
medium_variant,909,2099,71.965
medium_variant,909,2100,72.285
high_variant,909,2015,54.7976343759735
low_variant,909,2015,54.7976343759735
constant_fertility,909,2015,54.7976343759735
instant_replacement,909,2015,54.7976343759735
zero_migration,909,2015,54.7976343759735
constant_mortality,909,2015,54.7976343759735
no_change,909,2015,54.7976343759735
high_variant,909,2020,58.4564140232826
low_variant,909,2020,55.8072062506212
constant_fertility,909,2020,57.7050274133204
instant_replacement,909,2020,56.1429576549466
zero_migration,909,2020,57.1890765784178
constant_mortality,909,2020,56.9198577384712
no_change,909,2020,57.4920344765706
high_variant,909,2025,62.1864661683994
low_variant,909,2025,55.4454870161459
constant_fertility,909,2025,60.3635116072793
instant_replacement,909,2025,57.2148344436984
zero_migration,909,2025,59.1592652224797
constant_mortality,909,2025,58.2152988451905
no_change,909,2025,59.7581573159447
high_variant,909,2030,66.2546359133593
low_variant,909,2030,54.6055896157573
constant_fertility,909,2030,63.2913368228447
instant_replacement,909,2030,58.4753152634489
zero_migration,909,2030,61.2117117969384
constant_mortality,909,2030,59.2889671247186
no_change,909,2030,62.138452148425
high_variant,909,2035,66.6973014720315
low_variant,909,2035,54.1029799241402
constant_fertility,909,2035,64.1520013495638
instant_replacement,909,2035,59.6790850165595
zero_migration,909,2035,61.9856924422374
constant_mortality,909,2035,58.7082007496543
no_change,909,2035,62.3790813134553
high_variant,909,2040,66.9023543443093
low_variant,909,2040,55.3275078348139
constant_fertility,909,2040,65.5511387099379
instant_replacement,909,2040,61.202555595916
zero_migration,909,2040,63.5786496078619
constant_mortality,909,2040,58.7875011912652
no_change,909,2040,63.0852957342762
high_variant,909,2045,65.7008102321549
low_variant,909,2045,55.9439671886647
constant_fertility,909,2045,65.7559909286093
instant_replacement,909,2045,61.2694961296697
zero_migration,909,2045,63.8928314485821
constant_mortality,909,2045,57.8076134946121
no_change,909,2045,62.641542336558
high_variant,909,2050,66.3082706540176
low_variant,909,2050,57.5490963573564
constant_fertility,909,2050,67.19220466974
instant_replacement,909,2050,62.4980849425812
zero_migration,909,2050,65.5601607067167
constant_mortality,909,2050,58.0887011388222
no_change,909,2050,63.4153435463936
high_variant,909,2055,67.2992571806249
low_variant,909,2055,59.0919709413005
constant_fertility,909,2055,68.6106730897184
instant_replacement,909,2055,63.9035068975411
zero_migration,909,2055,67.1208467223908
constant_mortality,909,2055,58.4643867132489
no_change,909,2055,64.2056472760125
high_variant,909,2060,67.9778267382692
low_variant,909,2060,60.5820300886809
constant_fertility,909,2060,69.6795106131825
instant_replacement,909,2060,65.2537954233795
zero_migration,909,2060,68.1898952728658
constant_mortality,909,2060,58.6143820580069
no_change,909,2060,64.6601566443953
high_variant,909,2065,67.6021081854699
low_variant,909,2065,61.8813250517598
constant_fertility,909,2065,69.9911485872293
instant_replacement,909,2065,65.971810422264
zero_migration,909,2065,68.258816302089
constant_mortality,909,2065,58.1341011482749
no_change,909,2065,64.3731169842204
high_variant,909,2070,66.599892447814
low_variant,909,2070,63.6545824744909
constant_fertility,909,2070,70.0321242783417
instant_replacement,909,2070,66.4648535280597
zero_migration,909,2070,68.0178145491799
constant_mortality,909,2070,57.509336090505
no_change,909,2070,63.8232951900708
high_variant,909,2075,66.0045041019397
low_variant,909,2075,66.910334434723
constant_fertility,909,2075,70.6089351585552
instant_replacement,909,2075,67.650853936732
zero_migration,909,2075,68.7169336461647
constant_mortality,909,2075,57.6047578948989
no_change,909,2075,63.803301116727
high_variant,909,2080,65.6634879943728
low_variant,909,2080,70.9411913451688
constant_fertility,909,2080,71.2122365708836
instant_replacement,909,2080,69.0322612728948
zero_migration,909,2080,69.7729166203654
constant_mortality,909,2080,57.969468586426
no_change,909,2080,63.8712191771009
high_variant,909,2085,66.6588740770785
low_variant,909,2085,73.9708898726178
constant_fertility,909,2085,72.2572501897868
instant_replacement,909,2085,70.0397266411197
zero_migration,909,2085,70.9867893085787
constant_mortality,909,2085,58.6911444505528
no_change,909,2085,64.4377296151498
high_variant,909,2090,68.082121543211
low_variant,909,2090,76.0069214078828
constant_fertility,909,2090,73.225318026981
instant_replacement,909,2090,71.2654238039612
zero_migration,909,2090,72.0930334514764
constant_mortality,909,2090,59.3031018576365
no_change,909,2090,64.9439355047933
high_variant,909,2095,69.4478431908325
low_variant,909,2095,77.437539157096
constant_fertility,909,2095,74.022016342491
instant_replacement,909,2095,72.544148174911
zero_migration,909,2095,72.9701742178436
constant_mortality,909,2095,59.6640872361144
no_change,909,2095,65.2324609605303
high_variant,909,2100,70.3118504736602
low_variant,909,2100,79.2333967196437
constant_fertility,909,2100,74.6826540538151
instant_replacement,909,2100,73.8150092699143
zero_migration,909,2100,73.697108254082
constant_mortality,909,2100,59.8047510584403
no_change,909,2100,65.3301495323402
