region,year,variant,freq,age1yearinterval,lifeexpectancy
931,1950,estimates,5yearly,"Region, subregion, country or area *",South America
931,1950,estimates,5yearly,0,51.9354390547073
931,1950,estimates,5yearly,1,58.4363839319738
931,1950,estimates,5yearly,5,58.3672526603318
931,1950,estimates,5yearly,10,54.3640956778139
931,1950,estimates,5yearly,15,49.843304361838
931,1950,estimates,5yearly,20,45.5374353394749
931,1950,estimates,5yearly,25,41.4216311063243
931,1950,estimates,5yearly,30,37.3974115298968
931,1950,estimates,5yearly,35,33.4164511868354
931,1950,estimates,5yearly,40,29.4835654097966
931,1950,estimates,5yearly,45,25.6273636961666
931,1950,estimates,5yearly,50,21.8990097286406
931,1950,estimates,5yearly,55,18.3575638761735
931,1950,estimates,5yearly,60,15.0586114656432
931,1950,estimates,5yearly,65,12.0549749866546
931,1950,estimates,5yearly,70,9.37951241942407
931,1950,estimates,5yearly,75,7.12621156782616
931,1950,estimates,5yearly,80,5.33951909507845
931,1950,estimates,5yearly,85,3.98325392010295
931,1950,estimates,5yearly,90,2.99689756353234
931,1950,estimates,5yearly,95,2.3072492040316
931,1950,estimates,5yearly,100plus,1.8410190390212
931,1955,estimates,5yearly,"Region, subregion, country or area *",South America
931,1955,estimates,5yearly,0,54.3613020771824
931,1955,estimates,5yearly,1,60.4046655356896
931,1955,estimates,5yearly,5,59.907600071778
931,1955,estimates,5yearly,10,55.7967873492048
931,1955,estimates,5yearly,15,51.2125031608116
931,1955,estimates,5yearly,20,46.8219178708155
931,1955,estimates,5yearly,25,42.609521917828
931,1955,estimates,5yearly,30,38.4918015175741
931,1955,estimates,5yearly,35,34.4191099339166
931,1955,estimates,5yearly,40,30.3933248448759
931,1955,estimates,5yearly,45,26.445601994872
931,1955,estimates,5yearly,50,22.6303260806669
931,1955,estimates,5yearly,55,19.0051912727366
931,1955,estimates,5yearly,60,15.6282991387493
931,1955,estimates,5yearly,65,12.5549000632385
931,1955,estimates,5yearly,70,9.81496395615312
931,1955,estimates,5yearly,75,7.49804909660394
931,1955,estimates,5yearly,80,5.64441086161618
931,1955,estimates,5yearly,85,4.2229483904877
931,1955,estimates,5yearly,90,3.17778736179041
931,1955,estimates,5yearly,95,2.43879726821611
931,1955,estimates,5yearly,100plus,1.93373796361123
931,1960,estimates,5yearly,"Region, subregion, country or area *",South America
931,1960,estimates,5yearly,0,56.6914488093162
931,1960,estimates,5yearly,1,62.2605486086256
931,1960,estimates,5yearly,5,61.3571354936676
931,1960,estimates,5yearly,10,57.1262125293922
931,1960,estimates,5yearly,15,52.4801019498938
931,1960,estimates,5yearly,20,48.0044250476992
931,1960,estimates,5yearly,25,43.6915911118526
931,1960,estimates,5yearly,30,39.4682998370566
931,1960,estimates,5yearly,35,35.2942894006725
931,1960,estimates,5yearly,40,31.1668531120901
931,1960,estimates,5yearly,45,27.1102928218902
931,1960,estimates,5yearly,50,23.1894791781611
931,1960,estimates,5yearly,55,19.4731365118787
931,1960,estimates,5yearly,60,16.0132860722344
931,1960,estimates,5yearly,65,12.8592663418144
931,1960,estimates,5yearly,70,10.0382883201715
931,1960,estimates,5yearly,75,7.63627569044564
931,1960,estimates,5yearly,80,5.71470546506893
931,1960,estimates,5yearly,85,4.24505050368838
931,1960,estimates,5yearly,90,3.17044446970958
931,1960,estimates,5yearly,95,2.41702994670652
931,1960,estimates,5yearly,100plus,1.90773294019809
931,1965,estimates,5yearly,"Region, subregion, country or area *",South America
931,1965,estimates,5yearly,0,58.7802463109889
931,1965,estimates,5yearly,1,63.8727709725767
931,1965,estimates,5yearly,5,62.5552789006642
931,1965,estimates,5yearly,10,58.2039386925859
931,1965,estimates,5yearly,15,53.4997101156795
931,1965,estimates,5yearly,20,48.9470584271546
931,1965,estimates,5yearly,25,44.5371111069758
931,1965,estimates,5yearly,30,40.2124024485558
931,1965,estimates,5yearly,35,35.9418189258377
931,1965,estimates,5yearly,40,31.7299003284346
931,1965,estimates,5yearly,45,27.5984848495317
931,1965,estimates,5yearly,50,23.6041868194301
931,1965,estimates,5yearly,55,19.8196484395725
931,1965,estimates,5yearly,60,16.2999642906383
931,1965,estimates,5yearly,65,13.0916255994019
931,1965,estimates,5yearly,70,10.2209433013162
931,1965,estimates,5yearly,75,7.77613134974963
931,1965,estimates,5yearly,80,5.81589735099698
931,1965,estimates,5yearly,85,4.31399775900769
931,1965,estimates,5yearly,90,3.21463201834697
931,1965,estimates,5yearly,95,2.44368962522616
931,1965,estimates,5yearly,100plus,1.92289430651349
931,1970,estimates,5yearly,"Region, subregion, country or area *",South America
931,1970,estimates,5yearly,0,60.9448965416273
931,1970,estimates,5yearly,1,65.4947881080213
931,1970,estimates,5yearly,5,63.6729218789949
931,1970,estimates,5yearly,10,59.19972115862
931,1970,estimates,5yearly,15,54.4430974566096
931,1970,estimates,5yearly,20,49.8247300207745
931,1970,estimates,5yearly,25,45.3325544021598
931,1970,estimates,5yearly,30,40.9177032208225
931,1970,estimates,5yearly,35,36.562102427013
931,1970,estimates,5yearly,40,32.2747894462658
931,1970,estimates,5yearly,45,28.0813531092308
931,1970,estimates,5yearly,50,24.0314334017044
931,1970,estimates,5yearly,55,20.1879634347533
931,1970,estimates,5yearly,60,16.6065920979123
931,1970,estimates,5yearly,65,13.3372218062891
931,1970,estimates,5yearly,70,10.4166244615581
931,1970,estimates,5yearly,75,7.92843960672527
931,1970,estimates,5yearly,80,5.92826778575796
931,1970,estimates,5yearly,85,4.39236712701409
931,1970,estimates,5yearly,90,3.26630284188395
931,1970,estimates,5yearly,95,2.47598976710083
931,1970,estimates,5yearly,100plus,1.94212939974442
931,1975,estimates,5yearly,"Region, subregion, country or area *",South America
931,1975,estimates,5yearly,0,62.6349838601871
931,1975,estimates,5yearly,1,66.5810259810804
931,1975,estimates,5yearly,5,64.1893953834075
931,1975,estimates,5yearly,10,59.6183721142606
931,1975,estimates,5yearly,15,54.8434846645557
931,1975,estimates,5yearly,20,50.2019971803747
931,1975,estimates,5yearly,25,45.6864695144664
931,1975,estimates,5yearly,30,41.2448735103634
931,1975,estimates,5yearly,35,36.8569015748711
931,1975,estimates,5yearly,40,32.5412162767701
931,1975,estimates,5yearly,45,28.32619618135
931,1975,estimates,5yearly,50,24.2578224496507
931,1975,estimates,5yearly,55,20.3920544525126
931,1975,estimates,5yearly,60,16.7807077156874
931,1975,estimates,5yearly,65,13.4753346287091
931,1975,estimates,5yearly,70,10.5190658448289
931,1975,estimates,5yearly,75,7.99590549972491
931,1975,estimates,5yearly,80,5.96673633924931
931,1975,estimates,5yearly,85,4.40935549920712
931,1975,estimates,5yearly,90,3.26939459435084
931,1975,estimates,5yearly,95,2.47155308530007
